Start Time,End Time,sentence,sub-emotion,Intensity,emotion
"00:11:30,000","00:11:31,000","No, I'm fine with Taco Tuesday.",neutral,neutral,neutral
"00:11:31,000","00:11:32,000",That's going to get him going.,amusement,mild,unknown
"00:11:32,000","00:11:33,000",It gets him going.,amusement,mild,unknown
"00:11:33,000","00:11:34,000",It's awesome.,excitement,mild,positive
"00:11:34,000","00:11:37,000",Do you take any role in encouraging guys,curiosity,mild,unknown
"00:11:37,000","00:11:41,000","like, oh, LeBron, you know, Lakers free agents",curiosity,mild,unknown
"00:11:41,000","00:11:44,000","to come to Los Angeles, other than maybe a tweet",curiosity,mild,unknown
"00:11:44,000","00:11:45,000",or something like that?,curiosity,mild,unknown
"00:11:45,000","00:11:46,000","No, no, no, I stay away from it.",neutral,neutral,neutral
"00:11:46,000","00:11:49,000","You know, I'm real close with Rob, obviously.",neutral,neutral,neutral
"00:11:49,000","00:11:50,000","Uh-huh, Rob Plaka, yea.",neutral,neutral,neutral
"00:11:50,000","00:11:53,000",So we'll talk often just as a sounding board for him.,neutral,neutral,neutral
"00:11:53,000","00:11:56,000","Would you be allowed to do that, or would Rob get fined",curiosity,mild,unknown
"00:11:56,000","00:11:57,000",if you were to do something like that?,curiosity,mild,unknown
"00:11:57,000","00:11:58,000","No, I can do that.",neutral,neutral,neutral
"00:11:58,000","00:11:59,000",You could do it.,neutral,neutral,neutral
"00:11:59,000","00:12:01,000","So you could be his surrogate, and you could",curiosity,mild,unknown
"00:12:01,000","00:12:03,000",actually reach out to.,curiosity,mild,unknown
"00:12:03,000","00:12:05,000","Hey, I could, but I won't.",neutral,neutral,neutral
"00:12:05,000","00:12:06,000",You won't.,curiosity,mild,unknown
"00:12:06,000","00:12:07,000",No.,neutral,neutral,neutral
"00:12:07,000","00:12:09,000",Why won't you?,curiosity,mild,unknown
"00:12:09,000","00:12:10,000","Well, I know.",neutral,neutral,neutral
"00:12:10,000","00:12:12,000","I stay away from that stuff, man.",neutral,neutral,neutral
"00:12:12,000","00:12:14,000","Like, Rob is more than capable of handling",approval,mild,unknown
"00:12:14,000","00:12:17,000",the job and all the pressure that comes along with that.,neutral,neutral,neutral
"00:12:17,000","00:12:20,000","You know, I'm quick to tell him, listen, man, you're my guy,",caring,moderate,unknown
"00:12:20,000","00:12:22,000",but you didn't get on the court and score 40 points for me,annoyance,mild,unknown
"00:12:22,000","00:12:25,000","either, so like, I'm not going to do your job for you.",annoyance,moderate,unknown
"00:12:25,000","00:12:30,000","Did he say, I would have if I could do that?",curiosity,mild,unknown
"00:12:30,000","00:12:32,000","No, man, like, we have a great relationship.",caring,moderate,unknown
"00:12:32,000","00:12:35,000","So we'll talk and stuff and, you know, just as friends,",neutral,neutral,neutral
"00:12:35,000","00:12:36,000",but nothing serious.,neutral,neutral,neutral
"00:12:36,000","00:12:38,000",Were you surprised that Kawhi Leonard chose the Clippers,curiosity,mild,unknown
"00:12:38,000","00:12:41,000",over the Lakers?,curiosity,mild,unknown
"00:12:41,000","00:12:42,000",Sure.,neutral,neutral,neutral
"00:12:42,000","00:12:43,000","You were, yeah.",neutral,neutral,neutral
"00:12:43,000","00:12:45,000","You thought he was going to go to the Lakers, yeah.",curiosity,mild,unknown
"00:12:45,000","00:12:46,000",Sure.,neutral,neutral,neutral
"00:12:46,000","00:12:47,000",Yeah.,neutral,neutral,neutral
"00:12:47,000","00:12:50,000","Who will go farther in the playoffs, the Lakers",curiosity,mild,unknown
"00:12:50,000","00:12:51,000",or the Clippers this season?,curiosity,mild,unknown
"00:12:51,000","00:12:55,000","Uh, it depends.",neutral,neutral,neutral
"00:12:55,000","00:12:58,000","And I say that not to be kind of cheeky about it,",neutral,neutral,neutral
"00:12:58,000","00:13:01,000","but like, injuries has played such a huge part.",realization,moderate,unknown
"00:13:01,000","00:13:03,000",Let's say both teams are beautifully,optimism,mild,unknown
"00:13:03,000","00:13:04,000",healthy from here on out.,optimism,mild,unknown
"00:13:04,000","00:13:05,000",A lot of ifs.,neutral,neutral,neutral
"00:13:05,000","00:13:06,000","Yeah, a lot of ifs.",neutral,neutral,neutral
"00:13:06,000","00:13:07,000","Yeah, a lot of ifs.",neutral,neutral,neutral
"00:13:07,000","00:13:10,000","You know, the cousins got hurt, but let's say the, yeah.",neutral,neutral,neutral
"00:13:10,000","00:13:12,000","And what is, is Houston healthy as well?",curiosity,mild,unknown
"00:13:12,000","00:13:14,000",Golden State healthy as well?,curiosity,mild,unknown
"00:13:14,000","00:13:15,000","Like, we're just doing a whole everybody's",neutral,neutral,neutral
"00:13:15,000","00:13:16,000",healthy type of thing.,neutral,neutral,neutral
"00:13:16,000","00:13:18,000","That LA rivalry, who goes farther?",curiosity,mild,unknown
"00:13:18,000","00:13:19,000","Well, I can't say who's going to go farther,",neutral,neutral,neutral
"00:13:19,000","00:13:21,000",because what if they're playing an injured Houston Rockets,curiosity,mild,unknown
"00:13:21,000","00:13:24,000",team and James can't play?,curiosity,mild,unknown
"00:13:24,000","00:13:25,000","Or what if they're playing, you know,",curiosity,mild,unknown
"00:13:25,000","00:13:27,000",an injured Golden State team?,curiosity,mild,unknown
"00:13:27,000","00:13:29,000",Can't you just play along with my game?,annoyance,mild,unknown
"00:13:29,000","00:13:30,000",No.,neutral,neutral,neutral
"00:13:30,000","00:13:31,000","No, I cannot.",neutral,neutral,neutral
"00:13:31,000","00:13:32,000",I cannot. I cannot.,neutral,neutral,neutral
"00:13:32,000","00:13:34,000","There's too many variables, my man.",realization,moderate,unknown
"00:13:34,000","00:13:36,000","Like, I got to kind of think through this thing",neutral,neutral,neutral
"00:13:36,000","00:13:36,000",to give you a.,neutral,neutral,neutral
"00:13:36,000","00:13:38,000","Oh, thinking is overrated, Kobe.",amusement,mild,unknown
"00:13:38,000","00:13:41,000",You know that.,neutral,neutral,neutral
"00:13:41,000","00:13:43,000","We had a lot of fun, and we've got much more",amusement,mild,unknown
"00:13:43,000","00:13:44,000",with Kobe to share.,neutral,neutral,neutral
"00:13:44,000","00:13:46,000",And if you would like to remember,neutral,neutral,neutral
"00:13:46,000","00:13:49,000","Kobe in a philanthropic way, please make a donation",caring,moderate,unknown
"00:13:49,000","00:13:53,000","to kvbff.org, the Kobe and Vanessa Bryant Family",neutral,neutral,neutral
"00:13:53,000","00:13:54,000",Foundation.,neutral,neutral,neutral
"00:13:54,000","00:13:58,000",Help them help kids here in Los Angeles and all over the world.,caring,moderate,unknown
"00:13:58,000","00:14:01,000","When we return, we will see Kobe and his Lakers teammates",neutral,neutral,neutral
"00:14:01,000","00:14:08,000",just after they won his fourth NBA title back in 2009.,pride,moderate,unknown
"00:14:08,000","00:14:09,000",Play center?,curiosity,mild,unknown
"00:14:09,000","00:14:10,000","No, guard.",neutral,neutral,neutral
"00:14:10,000","00:14:10,000",You play guard?,curiosity,mild,unknown
"00:14:10,000","00:14:11,000",Yes.,neutral,neutral,neutral
"00:14:11,000","00:14:11,000",That's surprising.,surprise,mild,neutral
"00:14:11,000","00:14:13,000",I think a man of your size would play center.,curiosity,mild,unknown
"00:14:13,000","00:14:14,000","Well, I play only with Mexican guys.",neutral,neutral,neutral
"00:14:14,000","00:14:17,000","Oh, OK.",neutral,neutral,neutral
"00:14:18,000","00:14:19,000",So you can win the championship.,optimism,mild,unknown
"00:14:19,000","00:14:22,000",I'm going to give you a high five Mexican.,amusement,mild,unknown
"00:14:22,000","00:14:23,000",OK.,neutral,neutral,neutral
"00:14:23,000","00:14:23,000",All right.,neutral,neutral,neutral
"00:14:23,000","00:14:24,000",Thank you.,gratitude,mild,unknown
"00:14:24,000","00:14:25,000","Thank you, Kobe Bryant.",gratitude,mild,unknown
"00:14:25,000","00:14:25,000",Good luck.,optimism,mild,unknown
"00:14:25,000","00:14:26,000","Thank you very much, man.",gratitude,mild,unknown
"00:14:26,000","00:14:29,000",All right.,neutral,neutral,neutral
"00:14:29,000","00:14:32,000",Kobe and the Lakers went on to win the finals in five games,pride,moderate,unknown
"00:14:32,000","00:14:34,000",after that Mexican high five.,amusement,mild,unknown
"00:14:34,000","00:14:36,000","Very well done, Guillermo.",approval,moderate,unknown
"00:14:36,000","00:14:38,000","Tonight, we're remembering Kobe Bryant, who",sadness,moderate,unknown
"00:14:38,000","00:14:40,000",always made time for us here.,admiration,moderate,unknown
"00:14:40,000","00:14:42,000",Two of those times were right after the Lakers,neutral,neutral,neutral
"00:14:42,000","00:14:44,000",won the NBA title.,pride,moderate,unknown
"00:14:44,000","00:14:46,000",This one was in 2009.,neutral,neutral,neutral
"00:14:46,000","00:14:48,000","And I love this interview, because even though he",admiration,moderate,unknown
"00:14:48,000","00:14:50,000","was very serious on the court, you",admiration,mild,unknown
"00:14:50,000","00:14:53,000",can see how much fun Kobe and his teammates,joy,moderate,positive
"00:14:53,000","00:14:54,000","had off of it, too.",joy,moderate,positive
"00:15:17,000","00:15:18,000","Oh, there you go.",neutral,neutral,neutral
"00:15:18,000","00:15:20,000",Look at that.,neutral,neutral,neutral
"00:15:20,000","00:15:24,000",That's a beautiful shot there.,admiration,mild,unknown
"00:15:24,000","00:15:25,000",There you go.,neutral,neutral,neutral
"00:15:29,000","00:15:31,000","Well, obviously, they weren't very excited.",amusement,mild,unknown
"00:15:38,000","00:15:39,000",There you go.,neutral,neutral,neutral
"00:15:39,000","00:15:41,000",I feel like we're back at Staples Center right now.,neutral,neutral,neutral
"00:15:41,000","00:15:44,000",What does it feel like to be the first African-American,curiosity,mild,unknown
"00:15:44,000","00:15:47,000",MVP of the NBA title?,curiosity,mild,unknown
"00:15:47,000","00:15:49,000","Well, it's a tremendous honor.",pride,moderate,unknown
"00:15:49,000","00:15:51,000","Well, congratulations, guys, to all of you.",approval,moderate,unknown
"00:15:51,000","00:15:52,000",That is a beautiful trophy.,admiration,mild,unknown
"00:15:52,000","00:15:53,000",Congratulations.,approval,moderate,unknown
"00:15:56,000","00:15:59,000",And I would like to see one of you weld that,amusement,mild,unknown
"00:15:59,000","00:16:01,000","onto the front of your car, you know?",amusement,mild,unknown
"00:16:01,000","00:16:03,000",Just as a foot ornament would be beautiful.,amusement,mild,unknown
"00:16:03,000","00:16:04,000","That's a good idea, actually.",approval,mild,unknown
"00:16:04,000","00:16:05,000",Driving around LA with that thing?,curiosity,mild,unknown
"00:16:05,000","00:16:06,000","Yeah, that's a good idea.",approval,mild,unknown
"00:16:06,000","00:16:09,000","You get to bring that around, like the Stanley Cup?",curiosity,mild,unknown
"00:16:09,000","00:16:11,000",Or does it go back to headquarters?,curiosity,mild,unknown
"00:16:11,000","00:16:13,000","No, it goes back to headquarters, unfortunately.",disappointment,mild,unknown
"00:16:13,000","00:16:14,000","It does, huh?",curiosity,mild,unknown
"00:16:14,000","00:16:16,000",Seems like you should get at least one of those,desire,mild,unknown
"00:16:16,000","00:16:17,000","to keep for yourself, no?",desire,mild,unknown
"00:16:17,000","00:16:18,000",We should.,neutral,neutral,neutral
"00:16:18,000","00:16:20,000","Well, you know, they do, like, mini versions of them, right?",curiosity,mild,unknown
"00:16:20,000","00:16:21,000","Yeah, the small joints.",neutral,neutral,neutral
"00:16:21,000","00:16:22,000","Yeah, we get, like, small ones.",neutral,neutral,neutral
"00:16:22,000","00:16:23,000","They don't offer them, though.",disappointment,mild,unknown
"00:16:23,000","00:16:24,000",They don't offer them.,disappointment,mild,unknown
"00:16:24,000","00:16:25,000",We have to purchase them.,annoyance,mild,unknown
"00:16:25,000","00:16:26,000",You do?,surprise,mild,neutral
"00:16:26,000","00:16:27,000",Really?,surprise,mild,neutral
"00:16:27,000","00:16:28,000",Really?,surprise,mild,neutral
"00:16:28,000","00:16:29,000",Yeah.,neutral,neutral,neutral
"00:16:29,000","00:16:30,000","Well, maybe you wouldn't.",neutral,neutral,neutral
"00:16:30,000","00:16:33,000",You got one when you left the arena.,neutral,neutral,neutral
"00:16:33,000","00:16:35,000","Yeah, well, we'll take up a collection.",optimism,mild,unknown
"00:16:35,000","00:16:38,000","I'm sure you guys deserve it, certainly.",approval,mild,unknown
"00:16:38,000","00:16:40,000","What a great, you know, well, it was a great,",admiration,mild,unknown
"00:16:40,000","00:16:41,000","well, the finals weren't so great.",disappointment,mild,unknown
"00:16:41,000","00:16:42,000",It was great for you guys.,admiration,mild,unknown
"00:16:42,000","00:16:44,000",It wasn't so great for the Orlando Magic.,disappointment,mild,unknown
"00:16:44,000","00:16:46,000","And, well, President Obama predicted",neutral,neutral,neutral
"00:16:46,000","00:16:48,000",you'd win in six games.,neutral,neutral,neutral
"00:16:48,000","00:16:49,000",Right.,neutral,neutral,neutral
"00:16:49,000","00:16:50,000",You won in five games.,neutral,neutral,neutral
"00:16:50,000","00:16:51,000",Right.,neutral,neutral,neutral
"00:16:51,000","00:16:55,000",Do you feel like you disappointed him?,curiosity,mild,unknown
"00:16:55,000","00:16:56,000",No.,neutral,neutral,neutral
"00:16:56,000","00:16:57,000","No, you don't?",curiosity,mild,unknown
"00:16:57,000","00:16:58,000",No.,neutral,neutral,neutral
"00:16:58,000","00:17:00,000","As long as the outcome remained consistent, it's all good.",relief,mild,unknown
"00:17:00,000","00:17:01,000",It's a funny thing.,amusement,mild,unknown
