Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:04:29,000","00:04:31,000",De spanning zat er wel in.,De spanning zat er wel in.,The tension was in it.,nervousness,moderate
"00:04:31,000","00:04:34,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:04:34,000","00:04:36,000",Ik heb eigenlijk alleen m'n lol gehad op de boot.,Ik heb eigenlijk alleen m'n lol gehad op de boot.,I really only had my fun on the boat.,,
"00:04:36,000","00:04:39,000","En ik denk, laat allemaal maar over me heen komen, ik zie wel waar we heen gaan.","En ik denk, laat allemaal maar over me heen komen, ik zie wel waar we heen gaan.","And I think, let it all come over me, I see where we are going.",realization,mild
"00:04:39,000","00:04:45,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:04:45,000","00:04:49,000",Expeditie Robinson is geen Expeditie Robinson als er geen verrassingen in zitten.,Expeditie Robinson is geen Expeditie Robinson als er geen verrassingen in zitten.,Expedition Robinson is not an Expedition Robinson if there are no surprises in it.,amusement,mild
"00:04:49,000","00:04:51,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:04:51,000","00:04:55,000",M'n broek zakte bijna van m'n rijt af toen er 100 mensen arriveerden in Schiphol.,M'n broek zakte bijna van m'n rijt af toen er 100 mensen arriveerden in Schiphol.,My pants almost dropped off when 100 people arrived in Schiphol.,surprise,moderate
"00:04:55,000","00:05:03,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:05:03,000","00:05:08,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:05:08,000","00:05:10,000",Hallo Robinson-deelnemers.,Hallo Robinson-deelnemers.,Hello Robinson participants.,neutral,neutral
"00:05:10,000","00:05:12,000","Oké, kunnen jullie mij allemaal goed horen?","Oké, kunnen jullie mij allemaal goed horen?","Okay, can you all hear me well?",neutral,neutral
"00:05:12,000","00:05:14,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:05:14,000","00:05:17,000",Belucht zullen jullie een beetje van jullie stuk zijn.,Belucht zullen jullie een beetje van jullie stuk zijn.,Aerant you will be a bit of you.,confusion,mild
"00:05:17,000","00:05:23,000",Want het zijn dit jaar iets meer deelnemers dan jullie misschien verwacht hadden.,Want het zijn dit jaar iets meer deelnemers dan jullie misschien verwacht hadden.,Because this year they are slightly more participants than you might have expected.,surprise,mild
"00:05:23,000","00:05:28,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:05:28,000","00:05:30,000",100.,100.,100.,neutral,neutral
"00:05:30,000","00:05:32,000",Om precies te zijn.,Om precies te zijn.,To be precise.,neutral,neutral
"00:05:33,000","00:05:36,000",Dat is een gigantische verrassing.,Dat is een gigantische verrassing.,That is a huge surprise.,surprise,intense
"00:05:36,000","00:05:37,000",Absoluut.,Absoluut.,Absolute.,neutral,neutral
"00:05:37,000","00:05:40,000","Wel een beetje zuur, want dat is iets wat je niet verwacht.","Wel een beetje zuur, want dat is iets wat je niet verwacht.","A bit sour, because that is something you don't expect.",disappointment,mild
"00:05:40,000","00:05:42,000","Ik dacht dat ik exclusief was, maar...","Ik dacht dat ik exclusief was, maar...","I thought I was exclusive, but ...",disappointment,moderate
"00:05:42,000","00:05:43,000",GELACH,GELACH,LAUGHTER,amusement,intense
"00:05:43,000","00:05:45,000",Het kan me niet schelen dat we met 100 zijn.,Het kan me niet schelen dat we met 100 zijn.,I don't care that we are with 100.,,
"00:05:45,000","00:05:48,000",Dat is een kans van 1 op 18 en nu is het 1 op 100.,Dat is een kans van 1 op 18 en nu is het 1 op 100.,That is a chance of 1 in 18 and now it is 1 in 100.,surprise,moderate
"00:05:48,000","00:05:50,000",Wij gaan elkaar zien.,Wij gaan elkaar zien.,We're going to see each other.,,
"00:05:50,000","00:05:51,000",Op een onbewoond eiland.,Op een onbewoond eiland.,On an uninhabited island.,curiosity,mild
"00:05:51,000","00:05:52,000",Dank jullie wel.,Dank jullie wel.,Thank you.,gratitude,mild
"00:05:52,000","00:05:54,000","En heel, heel veel succes.","En heel, heel veel succes.","And very, good luck.",approval,mild
"00:05:54,000","00:05:56,000",APPLAUS,APPLAUS,APPLAUSE,admiration,moderate
"00:05:56,000","00:05:59,000","Het gaat rennen worden, rennen, zwemmen, vliegen, daken, valken staan.","Het gaat rennen worden, rennen, zwemmen, vliegen, daken, valken staan.","It is going to be running, running, swimming, flying, roofs, falcons standing.",excitement,moderate
"00:05:59,000","00:06:01,000",En weer doorgaan.,En weer doorgaan.,And continue again.,neutral,neutral
"00:06:01,000","00:06:07,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:06:13,000","00:06:18,000",Terwijl Kenny nog geen idee heeft dat er straks 99 man op het eiland wordt gedropt...,Terwijl Kenny nog geen idee heeft dat er straks 99 man op het eiland wordt gedropt...,While Kenny has no idea that 99 men will soon be dropped on the island ...,curiosity,moderate
"00:06:18,000","00:06:20,000",vindt hij een kist op het strand.,vindt hij een kist op het strand.,He finds a box on the beach.,curiosity,mild
"00:06:23,000","00:06:25,000","Kenny, straks komen je kampgenoten.","Kenny, straks komen je kampgenoten.","Kenny, your campmates will come soon.",neutral,neutral
"00:06:25,000","00:06:29,000","Leer ze zo snel mogelijk kennen, want jij moet 4 mensen aanduiden...","Leer ze zo snel mogelijk kennen, want jij moet 4 mensen aanduiden...","Get to know them as quickly as possible, because you have to indicate 4 people ...",fear,moderate
"00:06:29,000","00:06:33,000",die verantwoordelijk zijn voor 4 belangrijke taken tijdens deze expeditie.,die verantwoordelijk zijn voor 4 belangrijke taken tijdens deze expeditie.,who are responsible for 4 important tasks during this expedition.,neutral,neutral
"00:06:33,000","00:06:37,000","Vissen, voedsel zoeken, voedsel bereiden...","Vissen, voedsel zoeken, voedsel bereiden...","Fishing, searching food, preparing food ...",neutral,neutral
"00:06:37,000","00:06:39,000",en de val van het kamp.,en de val van het kamp.,And the fall of the camp.,neutral,neutral
"00:06:39,000","00:06:41,000",Je hebt hiervoor 24 uur de tijd.,Je hebt hiervoor 24 uur de tijd.,You have 24 hours for this.,fear,moderate
"00:06:41,000","00:06:42,000",Succes.,Succes.,Succes.,neutral,neutral
"00:06:44,000","00:06:47,000",Ik denk wel dat ik genoeg zal hebben met die 24 uur.,Ik denk wel dat ik genoeg zal hebben met die 24 uur.,I think I will have enough with those 24 hours.,neutral,neutral
"00:06:47,000","00:06:51,000",Om te weten wat ik aan wie heb en wie het meest geschikt zal zijn...,Om te weten wat ik aan wie heb en wie het meest geschikt zal zijn...,To know what I have to whom and who will be most suitable ...,optimism,moderate
"00:06:51,000","00:06:53,000",voor welke taken.,voor welke taken.,for which tasks.,neutral,neutral
"00:06:53,000","00:06:55,000",Omdat ik in een gevangenis werk.,Omdat ik in een gevangenis werk.,Because I work in a prison.,pride,mild
"00:06:55,000","00:06:59,000",Dus ik denk wel dat mijn rol hier goed gekozen is.,Dus ik denk wel dat mijn rol hier goed gekozen is.,So I think my role is well chosen here.,pride,mild
"00:07:01,000","00:07:03,000",Zodra ze op het eiland zijn aangekomen...,Zodra ze op het eiland zijn aangekomen...,As soon as they have arrived on the island ...,neutral,neutral
"00:07:03,000","00:07:06,000",ga ik eerst eens overleggen met de mensen.,ga ik eerst eens overleggen met de mensen.,I will first consult with the people.,neutral,neutral
"00:07:06,000","00:07:08,000",Zeggen wat mijn taak is.,Zeggen wat mijn taak is.,Say what my job is.,neutral,neutral
"00:07:08,000","00:07:09,000",We zullen zien.,We zullen zien.,We will see.,neutral,neutral
"00:07:10,000","00:07:13,000",KAMPGELUIDEN,KAMPGELUIDEN,The fighting gel guide,confusion,moderate
"00:07:28,000","00:07:29,000",Wat is dat nu?,Wat is dat nu?,What is that now?,confusion,moderate
"00:07:30,000","00:07:31,000",Een boot vol?,Een boot vol?,A boat full?,surprise,mild
"00:07:34,000","00:07:36,000",Dat is toch meer dan 16 man of 8 man?,Dat is toch meer dan 16 man of 8 man?,Isn't that more than 16 people or 8 men?,confusion,mild
"00:07:36,000","00:07:38,000","Nee, 10.","Nee, 10.","Nee, 10.",neutral,neutral
"00:07:38,000","00:07:39,000",15.,15.,15.,neutral,neutral
"00:07:39,000","00:07:40,000",20.,20.,20.,neutral,neutral
"00:07:42,000","00:07:43,000",30.,30.,30.,neutral,neutral
"00:07:44,000","00:07:45,000","40, 50.","40, 50.","40, 50.",neutral,neutral
"00:07:45,000","00:07:46,000",60.,60.,60.,neutral,neutral
"00:07:47,000","00:07:48,000",70.,70.,70.,neutral,neutral
"00:07:49,000","00:07:51,000",Die boot zat compleet vol.,Die boot zat compleet vol.,That boat was completely full.,surprise,moderate
"00:07:55,000","00:07:56,000",Woehoe!,Woehoe!,Woehoe!,excitement,intense
"00:07:57,000","00:07:59,000",Aaaaah!,Aaaaah!,Aaaaah!,surprise,intense
"00:08:03,000","00:08:04,000",Hé!,Hé!,Hé!,surprise,mild
"00:08:08,000","00:08:09,000",Aaaaah!,Aaaaah!,Aaaaah!,surprise,intense
"00:08:28,000","00:08:30,000",Zullen we op het eiland gaan?,Zullen we op het eiland gaan?,Shall we go on the island?,curiosity,mild
"00:08:30,000","00:08:31,000",Ja.,Ja.,And.,neutral,neutral
"00:08:33,000","00:08:35,000",Gaat u er anders mee doen?,Gaat u er anders mee doen?,Are you going to do it differently?,curiosity,mild
"00:08:35,000","00:08:37,000",Ik wil op het vlot in iedereen zwemmen.,Ik wil op het vlot in iedereen zwemmen.,I want to swim on the raft in everyone.,desire,moderate
"00:08:37,000","00:08:40,000",Ik spreek het aan voor u en dan houdt u het tegen.,Ik spreek het aan voor u en dan houdt u het tegen.,I talk to it for you and then you stop it.,neutral,neutral
"00:09:07,000","00:09:14,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:09:37,000","00:09:44,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:10:00,000","00:10:03,000",Leuk je te ontmoeten. Leuk dat ik op je eiland kom.,Leuk je te ontmoeten. Leuk dat ik op je eiland kom.,Nice to meet you. Nice that I come to your island.,joy,mild
"00:10:31,000","00:10:35,000",En wat mijn taak is voor de komende 24 uur...,En wat mijn taak is voor de komende 24 uur...,And what my job is for the next 24 hours ...,neutral,neutral
"00:10:35,000","00:10:39,000",...dat is onder jullie alle vier personen uitkiezen.,...dat is onder jullie alle vier personen uitkiezen.,... that is to choose all four people among you.,neutral,neutral
"00:10:39,000","00:10:41,000",En die verantwoordelijk maken.,En die verantwoordelijk maken.,And who make responsible.,neutral,neutral
"00:10:41,000","00:10:43,000",Eén persoon voor vissen.,Eén persoon voor vissen.,One person for fishing.,neutral,neutral
"00:10:43,000","00:10:47,000",Eén persoon voor voeding zoeken op het eiland.,Eén persoon voor voeding zoeken op het eiland.,Search one person for food on the island.,neutral,neutral
"00:10:47,000","00:10:50,000",Eén persoon om voeding te bereiden.,Eén persoon om voeding te bereiden.,One person to prepare food.,neutral,neutral
"00:10:50,000","00:10:55,000",En dan nog een persoon die verantwoordelijk is om een kamp te bouwen.,En dan nog een persoon die verantwoordelijk is om een kamp te bouwen.,And then another person who is responsible for building a camp.,neutral,neutral
"00:10:56,000","00:10:59,000",Ik zou het fijn vinden als jullie straks één voor één even langskomen...,Ik zou het fijn vinden als jullie straks één voor één even langskomen...,I would like it if you will come by one by one ...,neutral,neutral
"00:10:59,000","00:11:03,000","...om te zeggen wie jullie zijn, wat jullie in het dagelijks leven doen.","...om te zeggen wie jullie zijn, wat jullie in het dagelijks leven doen.","... to say who you are, what you do in daily life.",neutral,neutral
"00:11:03,000","00:11:08,000","En voor de rest, have fun en kijk maar eens rond.","En voor de rest, have fun en kijk maar eens rond.","And for the rest, have fun and take a look around.",optimism,mild
"00:11:10,000","00:11:14,000","Hij zegt van, ga maar allemaal rondkijken.","Hij zegt van, ga maar allemaal rondkijken.","He says, just look around.",neutral,neutral
"00:11:14,000","00:11:16,000",Kijk maar wat er hier en daar te doen is.,Kijk maar wat er hier en daar te doen is.,Just look at what there is to do here and there.,neutral,neutral
"00:11:16,000","00:11:20,000","En ja, eigenlijk iedereen stormt alle kanten op.","En ja, eigenlijk iedereen stormt alle kanten op.","And yes, actually everyone storms in all directions.",surprise,mild
"00:11:21,000","00:11:23,000",Ik ben een beetje verwonderd.,Ik ben een beetje verwonderd.,I am a bit surprised.,surprise,mild
"00:11:23,000","00:11:25,000",Dat staat er als nu te wachten.,Dat staat er als nu te wachten.,That is what awaits now.,neutral,neutral
"00:11:28,000","00:11:29,000",Here we go.,Here we go.,Here we go.,excitement,mild
"00:11:29,000","00:11:34,000","Ik dacht, 100 man op één eiland, dat wordt echt een grote chaos.","Ik dacht, 100 man op één eiland, dat wordt echt een grote chaos.","I thought, 100 men on one island, that will really be a big chaos.",amusement,mild
"00:11:39,000","00:11:42,000",Iedereen liep overal naartoe.,Iedereen liep overal naartoe.,Everyone walked everywhere.,neutral,neutral
"00:11:42,000","00:11:44,000",Ineens zag ik ook allemaal groepjes.,Ineens zag ik ook allemaal groepjes.,Suddenly I also saw groups.,neutral,neutral
"00:11:44,000","00:11:46,000",Iedereen verspreidde zich.,Iedereen verspreidde zich.,Everyone spread.,neutral,neutral
"00:11:49,000","00:11:51,000","De ene groep was met meer, de andere met minder.","De ene groep was met meer, de andere met minder.","One group was with more, the other with less.",neutral,neutral
"00:11:51,000","00:11:54,000",En dan waren er ook een zaal erbij.,En dan waren er ook een zaal erbij.,And then there were also a room.,confusion,mild
"00:11:56,000","00:11:59,000",Iedereen probeert z'n eigen stekje te zoeken.,Iedereen probeert z'n eigen stekje te zoeken.,Everyone tries to look for their own place.,curiosity,mild
"00:11:59,000","00:12:03,000",Ik denk dat het het verstandigste was op dat moment.,Ik denk dat het het verstandigste was op dat moment.,I think it was the wisest at that time.,approval,mild
"00:12:12,000","00:12:15,000",Een aantal expeditieleden houdt het strand voor bekeken...,Een aantal expeditieleden houdt het strand voor bekeken...,A number of expedition members hold the beach for viewed ...,neutral,neutral
"00:12:15,000","00:12:17,000",...en verkent het achterland.,...en verkent het achterland.,... and explores the hinterland.,curiosity,mild
"00:12:21,000","00:12:24,000",Ze ontdekken al snel dat er nog een tweede strand is.,Ze ontdekken al snel dat er nog een tweede strand is.,They soon discover that there is a second beach.,surprise,mild
"00:12:24,000","00:12:26,000",En het duurt niet lang voordat zich ook hier...,En het duurt niet lang voordat zich ook hier...,And it doesn't take long before here too ...,neutral,neutral
"00:12:26,000","00:12:28,000",...verschillende groepjes beginnen te settelen.,...verschillende groepjes beginnen te settelen.,... different groups begin to settle down.,neutral,neutral
"00:12:31,000","00:12:34,000",Het is duidelijk dat er van één groep van honderd...,Het is duidelijk dat er van één groep van honderd...,It is clear that there is one group of one hundred ...,neutral,neutral
"00:12:34,000","00:12:36,000",...allang geen sprake meer is.,...allang geen sprake meer is.,... there is no longer any question.,neutral,neutral
"00:12:37,000","00:12:41,000",Na overloop van tijd hebben we toch hier en daar wat kampjes gevormd.,Na overloop van tijd hebben we toch hier en daar wat kampjes gevormd.,After over time we have formed some camps here and there.,neutral,neutral
"00:12:41,000","00:12:47,000","Kampjes van 15 man, kampjes van 30 man, kampjes van 20 man.","Kampjes van 15 man, kampjes van 30 man, kampjes van 20 man.","Camps of 15 man, camps of 30 man, camps of 20 man.",neutral,neutral
"00:12:47,000","00:12:49,000",Helemaal verspreid over het eiland.,Helemaal verspreid over het eiland.,Completely spread over the island.,neutral,neutral
"00:12:49,000","00:12:52,000","Goed. Doe maar met het ding, want het blijft vliegen.","Goed. Doe maar met het ding, want het blijft vliegen.","Good. Do the thing, because it keeps flying.",neutral,neutral
"00:12:52,000","00:12:56,000",De groepen begonnen al zich te vormen voordat men op het eiland was.,De groepen begonnen al zich te vormen voordat men op het eiland was.,The groups already started to form before they were on the island.,neutral,neutral
"00:12:56,000","00:13:00,000",De groepjes op de boot waren dezelfde groepen die je hier terug ziet.,De groepjes op de boot waren dezelfde groepen die je hier terug ziet.,The groups on the boat were the same groups that you see here.,neutral,neutral
"00:13:01,000","00:13:03,000",Hebben we alles? Ja.,Hebben we alles? Ja.,Do we have everything? Yes.,neutral,neutral
"00:13:03,000","00:13:06,000","Het nieuws dat er nog een ander, minder druk strand is...","Het nieuws dat er nog een ander, minder druk strand is...","The news that there is another, less busy beach ...",curiosity,mild
"00:13:06,000","00:13:09,000",...doet sommigen meteen besluiten om te verhuizen.,...doet sommigen meteen besluiten om te verhuizen.,... makes some immediately decide to move.,neutral,neutral
"00:13:11,000","00:13:13,000",Toen werden de groepjes wat gesplitst.,Toen werden de groepjes wat gesplitst.,Then the groups were split a bit.,neutral,neutral
"00:13:13,000","00:13:16,000",En zo ben ik aan de weg een beetje bij een groepje terechtgekomen...,En zo ben ik aan de weg een beetje bij een groepje terechtgekomen...,And so I ended up on the road a bit with a group ...,neutral,neutral
"00:13:16,000","00:13:18,000",...waar ik er naar mijn zin had.,...waar ik er naar mijn zin had.,... where I enjoyed myself.,joy,mild
"00:13:18,000","00:13:21,000","Bart zoekt een slaapplek, heeft een pas.","Bart zoekt een slaapplek, heeft een pas.","Bart is looking for a place to sleep, has a pass.",neutral,neutral
"00:13:21,000","00:13:23,000",Is iedereen er met akkoord bij ons?,Is iedereen er met akkoord bij ons?,Is everyone agreeing with us?,neutral,neutral
"00:13:24,000","00:13:25,000",Welkom.,Welkom.,Welcome.,neutral,neutral
"00:13:25,000","00:13:27,000",Wij zoeken nog een slaapplek.,Wij zoeken nog een slaapplek.,We are still looking for a place to sleep.,neutral,neutral
"00:13:27,000","00:13:28,000",We brengen ons eten mee.,We brengen ons eten mee.,We bring our food.,neutral,neutral
"00:13:28,000","00:13:31,000",Je moet ook niet zelf aan die dingen zoeken.,Je moet ook niet zelf aan die dingen zoeken.,You should not look for those things yourself.,neutral,neutral
"00:13:31,000","00:13:34,000",Daarnaast liggen en dan heb je een slaapplek.,Daarnaast liggen en dan heb je een slaapplek.,"In addition, and then you have a place to sleep.",neutral,neutral
"00:13:36,000","00:13:39,000",Iedereen ervaart het eiland op zijn eigen manier.,Iedereen ervaart het eiland op zijn eigen manier.,Everyone experiences the island in their own way.,neutral,neutral
"00:13:39,000","00:13:41,000",Voor het koppeltje Tim en Iraida...,Voor het koppeltje Tim en Iraida...,For the couple Tim and Iraida ...,neutral,neutral
"00:13:41,000","00:13:44,000",...is de confrontatie met de natuur anders dan verwacht.,...is de confrontatie met de natuur anders dan verwacht.,... is the confrontation with nature different than expected.,curiosity,mild
"00:13:44,000","00:13:46,000","Het eiland, ja. Het is wel mooi.","Het eiland, ja. Het is wel mooi.","The island, yes. It is beautiful.",admiration,mild
"00:13:46,000","00:13:50,000",Misschien was het mooier geweest als je natuurlijk alle voorzieningen had.,Misschien was het mooier geweest als je natuurlijk alle voorzieningen had.,Perhaps it would have been nicer if you naturally had all the facilities.,disappointment,mild
"00:13:50,000","00:13:54,000","Als je wat meer luxe hebt, er is lekker eten...","Als je wat meer luxe hebt, er is lekker eten...","If you have more luxury, there is good food ...",desire,mild
"00:13:54,000","00:13:57,000",...dan had ik het eiland waarschijnlijk wel gewaardeerd.,...dan had ik het eiland waarschijnlijk wel gewaardeerd.,... then I would probably have appreciated the island.,disappointment,mild
"00:13:58,000","00:14:02,000","En wat ze precies met die kokosnoot moeten, is ook niet helemaal duidelijk.","En wat ze precies met die kokosnoot moeten, is ook niet helemaal duidelijk.",And what exactly they should do with that coconut is not entirely clear.,confusion,mild
"00:14:02,000","00:14:03,000","Dit is weer te lang, man.","Dit is weer te lang, man.","This is too long, man.",annoyance,mild
"00:14:03,000","00:14:04,000",Wat?,Wat?,What?,confusion,mild
"00:14:04,000","00:14:06,000",Er mag geen trauma op.,Er mag geen trauma op.,No trauma is allowed on it.,disapproval,mild
"00:14:07,000","00:14:10,000",Er is ook niet superveel eten wat je echt kan vinden.,Er is ook niet superveel eten wat je echt kan vinden.,There is also not a lot of food that you can really find.,neutral,neutral
"00:14:10,000","00:14:13,000",Dus het is wel heel moeilijk om echt te overleven.,Dus het is wel heel moeilijk om echt te overleven.,So it is very difficult to really survive.,disappointment,moderate
"00:14:13,000","00:14:15,000","Kijk, zie je? Hij wordt veel losser al.","Kijk, zie je? Hij wordt veel losser al.","Look, you see? It is already much looser.",neutral,neutral
"00:14:15,000","00:14:16,000",Ik heb honger.,Ik heb honger.,I'm hungry.,desire,moderate
"00:14:21,000","00:14:25,000",Terwijl Tim en Iraida nog moeten wennen aan hun nieuwe levenswijze...,Terwijl Tim en Iraida nog moeten wennen aan hun nieuwe levenswijze...,While Tim and Iraida still have to get used to their new way of life ...,neutral,neutral
"00:14:25,000","00:14:28,000",...begint voor de anderen het grote survival-avontuur.,...begint voor de anderen het grote survival-avontuur.,... the big survival adventure starts for the others.,excitement,moderate
"00:14:28,000","00:14:30,000",Overal gonstert van de activiteiten.,Overal gonstert van de activiteiten.,Everywhere is the activities.,neutral,neutral
"00:14:30,000","00:14:33,000","Ik heb gestoken. Ja, ik ook. Maakt niet uit.","Ik heb gestoken. Ja, ik ook. Maakt niet uit.","I stabbed. Yes, me too. Doesn't matter.",neutral,neutral
"00:14:34,000","00:14:36,000",Zo glibberig.,Zo glibberig.,So slippery.,neutral,neutral
"00:14:37,000","00:14:40,000",Ik wil alles eigenlijk gewoon doen en ondernemen.,Ik wil alles eigenlijk gewoon doen en ondernemen.,I actually just want to do everything and do business.,desire,moderate
"00:14:40,000","00:14:42,000",Ik zag een paar mensen met een visnet staan.,Ik zag een paar mensen met een visnet staan.,I saw a few people with a fishing net.,neutral,neutral
"00:14:42,000","00:14:45,000","Ik dacht, die ga ik helpen. We gaan gelijk die visnet uitzetten.","Ik dacht, die ga ik helpen. We gaan gelijk die visnet uitzetten.","I thought, I'm going to help it. We will immediately turn off that fishnet.",optimism,moderate
"00:14:45,000","00:14:48,000",En daar zijn we eigenlijk heel lang mee bezig geweest.,En daar zijn we eigenlijk heel lang mee bezig geweest.,And we have been working on that for a long time.,neutral,neutral
"00:14:49,000","00:14:52,000",Met alle drukte heeft niemand nog oog voor Kenny.,Met alle drukte heeft niemand nog oog voor Kenny.,"With all the crowds, nobody has an eye for Kenny.",neutral,neutral
"00:14:52,000","00:14:54,000",En die neemt daarom zelf maar het initiatief.,En die neemt daarom zelf maar het initiatief.,And that is why he takes the initiative.,optimism,moderate
"00:14:55,000","00:14:56,000",Wist je dat er 100 waren?,Wist je dat er 100 waren?,Did you know there were 100?,surprise,moderate
"00:14:56,000","00:14:59,000",Ik wist niet dat er 100 waren. Het was een complete verrassing.,Ik wist niet dat er 100 waren. Het was een complete verrassing.,I didn't know there were 100. It was a complete surprise.,surprise,moderate
"00:14:59,000","00:15:02,000","Ik dacht, piece of cake, 24 uur voor 4 personen te kiezen.","Ik dacht, piece of cake, 24 uur voor 4 personen te kiezen.","I thought Piece of Cake, 24 hours, to choose 4 people.",neutral,neutral
"00:15:02,000","00:15:07,000","En ik dacht, uit de vorige editie, 16 personen voor 4 personen te kiezen.","En ik dacht, uit de vorige editie, 16 personen voor 4 personen te kiezen.","And I thought, from the previous edition, 16 people for 4 people.",neutral,neutral
"00:15:07,000","00:15:10,000","Dat is gemakkelijk, hè? Komen ze met 100 man, hè?","Dat is gemakkelijk, hè? Komen ze met 100 man, hè?","That's easy, right? Are they coming with 100 people, isn't it?",surprise,moderate
"00:15:11,000","00:15:13,000",Een beetje moeilijker.,Een beetje moeilijker.,A little more difficult.,realization,mild
"00:15:14,000","00:15:17,000",Sommigen voelen zich in de groep als een vis in het water.,Sommigen voelen zich in de groep als een vis in het water.,Some feel like a fish in the water in the group.,neutral,neutral
"00:15:17,000","00:15:21,000","Zoals Bruno, een man die van aanpakken weet.","Zoals Bruno, een man die van aanpakken weet.","Such as Bruno, a man who knows how to approach.",admiration,mild
"00:15:23,000","00:15:24,000",Oké.,Oké.,Great.,approval,mild
"00:15:25,000","00:15:28,000",Goed. De bedoeling is simpel.,Goed. De bedoeling is simpel.,Good. The intention is simple.,neutral,neutral
