Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:01:35,000","00:01:37,000","Nee, ik denk niet dat je die honderd procent kunt vertrouwen.","Nee, ik denk niet dat je die honderd procent kunt vertrouwen.","No, I don't think you can trust that one hundred percent.",disapproval,moderate
"00:01:38,000","00:01:40,000",Ik was eigenlijk meer geïnteresseerd in die mannen.,Ik was eigenlijk meer geïnteresseerd in die mannen.,I was actually more interested in those men.,curiosity,mild
"00:01:40,000","00:01:42,000",Dan kon ik die mannen een keer deftig bekijken.,Dan kon ik die mannen een keer deftig bekijken.,Then I could take a look at those men.,curiosity,mild
"00:01:42,000","00:01:46,000","En ik wist dan ook dat iemand mocht de weg stemmen, dus ik heb mij meer geconcentreerd","En ik wist dan ook dat iemand mocht de weg stemmen, dus ik heb mij meer geconcentreerd","And I knew that someone was allowed to vote the way, so I have focused more",neutral,neutral
"00:01:46,000","00:01:48,000",op die mannen gevraagd.,op die mannen gevraagd.,asked for those men.,curiosity,mild
"00:01:48,000","00:01:52,000",Er waren zo'n paar van die venten die ik aanzag als een concurrent.,Er waren zo'n paar van die venten die ik aanzag als een concurrent.,There were about a few of those ventiles that I saw as a competitor.,curiosity,mild
"00:01:52,000","00:01:55,000",Dat zijn gesten die allemaal serieus gebouwd zijn.,Dat zijn gesten die allemaal serieus gebouwd zijn.,Those are gests that are all seriously built.,admiration,mild
"00:01:55,000","00:01:57,000",Alleen niet allemaal serieus gebouwd zijn.,Alleen niet allemaal serieus gebouwd zijn.,Only not all are seriously built.,neutral,neutral
"00:01:57,000","00:02:01,000","Er is ook een bepaald iemand die serieus gebouwd is, maar die wandelt wel wat scheef.","Er is ook een bepaald iemand die serieus gebouwd is, maar die wandelt wel wat scheef.","There is also a certain person who is seriously built, but he does walk a bit crooked.",amusement,mild
"00:02:01,000","00:02:04,000",Waarschijnlijk één gewicht te veel gepakt langs links.,Waarschijnlijk één gewicht te veel gepakt langs links.,Probably one weight too much caught along the left.,amusement,mild
"00:02:05,000","00:02:08,000","Oké, we hebben heel veel te doen vandaag, dus we gaan eraan beginnen.","Oké, we hebben heel veel te doen vandaag, dus we gaan eraan beginnen.","Okay, we have a lot to do today, so we will start.",optimism,moderate
"00:02:08,000","00:02:14,000","Dames, zo duidelijk mogen jullie een van deze vrijgezellen dames naar huis sturen.","Dames, zo duidelijk mogen jullie een van deze vrijgezellen dames naar huis sturen.","Ladies, so clearly you can send one of these bachelors home.",neutral,neutral
"00:02:14,000","00:02:20,000","En heren, daarna is het jullie beurt om een van de vrijgezellen mannen de laan uit te sturen.","En heren, daarna is het jullie beurt om een van de vrijgezellen mannen de laan uit te sturen.","And gentlemen, then it is your turn to send one of the bachelors men out.",neutral,neutral
"00:02:20,000","00:02:22,000","Oké, dames.","Oké, dames.","Okay, ladies.",neutral,neutral
"00:02:22,000","00:02:25,000","Hebben jullie ergens een idee van oei, die of die?","Hebben jullie ergens een idee van oei, die of die?","Do you have an idea of ​​oei somewhere, that or that?",confusion,mild
"00:02:25,000","00:02:27,000",Wij zijn unaniem.,Wij zijn unaniem.,We are unanimous.,neutral,neutral
"00:02:27,000","00:02:28,000",Jullie zijn al unaniem?,Jullie zijn al unaniem?,You are already unanimous?,surprise,mild
"00:02:28,000","00:02:30,000","Ja, van in het begin.","Ja, van in het begin.","Yes, from the beginning.",neutral,neutral
"00:02:30,000","00:02:32,000","Jullie zijn het duidelijk eens, ja?","Jullie zijn het duidelijk eens, ja?","You clearly agree, yes?",curiosity,mild
"00:02:32,000","00:02:33,000",Ja.,Ja.,And.,neutral,neutral
"00:02:33,000","00:02:34,000",Voilà.,Voilà.,Voilà.,neutral,neutral
"00:02:35,000","00:02:37,000",Dan neem ik deze ketting.,Dan neem ik deze ketting.,Then I take this chain.,neutral,neutral
"00:02:38,000","00:02:41,000","En Rachel, jij mag mij vertellen over welke dame het gaat.","En Rachel, jij mag mij vertellen over welke dame het gaat.","And Rachel, you can tell me which lady it is.",curiosity,mild
"00:02:50,000","00:03:14,000","Ja, dat is natuurlijk, vind ik mooi, minder mooi, mooi, heel mooi.","Ja, dat is natuurlijk, vind ik mooi, minder mooi, mooi, heel mooi.","Yes, that is of course, I think beautiful, less beautiful, beautiful, very beautiful.",admiration,mild
"00:03:14,000","00:03:18,000","Op die manier, ja, natuurlijk wel even vleeskeuring is het eigenlijk.","Op die manier, ja, natuurlijk wel even vleeskeuring is het eigenlijk.","That way, yes, of course it is actually a bit of meat inspection.",disapproval,moderate
"00:03:18,000","00:03:20,000","Dat is stom om te zeggen, maar ja, je zit daar.","Dat is stom om te zeggen, maar ja, je zit daar.","That's stupid to say, but yes, you're sitting there.",embarrassment,mild
"00:03:20,000","00:03:23,000","Dus ik was wel, zeg maar, toch wel een beetje bezig.","Dus ik was wel, zeg maar, toch wel een beetje bezig.","So I was, say, a bit busy.",neutral,neutral
"00:03:23,000","00:03:26,000",Ik was wel even een plaatje aan het maken voor mezelf.,Ik was wel even een plaatje aan het maken voor mezelf.,I was just making a picture for myself.,neutral,neutral
"00:03:26,000","00:03:27,000",Oké.,Oké.,Great.,approval,mild
"00:03:38,000","00:03:40,000",Hoe was jouw naam weer?,Hoe was jouw naam weer?,How was your name again?,curiosity,mild
"00:03:40,000","00:03:41,000",Barbara.,Barbara.,Barbara.,neutral,neutral
"00:03:41,000","00:03:43,000",Je hebt een hele mooie bikini aan.,Je hebt een hele mooie bikini aan.,You are wearing a very nice bikini.,admiration,mild
"00:03:43,000","00:03:44,000",Dank je.,Dank je.,Thank you.,gratitude,mild
"00:03:49,000","00:03:51,000",Dag Jill. Alles goed met jou?,Dag Jill. Alles goed met jou?,Hello Jill. Are you okay?,caring,mild
"00:03:54,000","00:03:55,000",Diaboliek.,Diaboliek.,Diabolic.,disapproval,moderate
"00:03:57,000","00:04:00,000","Angelique, zet een stapje naar voren.","Angelique, zet een stapje naar voren.","Angelique, taking a step forward.",neutral,neutral
"00:04:03,000","00:04:04,000",Spijtig.,Spijtig.,Regrettably.,disappointment,mild
"00:04:04,000","00:04:05,000",Oké.,Oké.,Great.,approval,mild
"00:04:16,000","00:04:18,000","Ik ben wel verrast, hè.","Ik ben wel verrast, hè.","I am surprised, huh.",surprise,mild
"00:04:18,000","00:04:22,000","Het zijn allemaal knappe vrouwen, dus aan de ene kant ben ik wel gecharmeerd.","Het zijn allemaal knappe vrouwen, dus aan de ene kant ben ik wel gecharmeerd.","They are all handsome women, so on the one hand I am charmed.",admiration,mild
"00:04:22,000","00:04:26,000","Jullie hadden duidelijk een heel, heel goeie reden om dit te doen.","Jullie hadden duidelijk een heel, heel goeie reden om dit te doen.","You clearly had a very, very good reason to do this.",approval,moderate
"00:04:26,000","00:04:27,000",Vertel eens.,Vertel eens.,Tell me.,curiosity,mild
"00:04:27,000","00:04:29,000","Ja, we gunnen onze mannen alle plezier.","Ja, we gunnen onze mannen alle plezier.","Yes, we all enjoy our men.",joy,mild
"00:04:29,000","00:04:31,000","Met alle mooie meisjes, maar niet met haar.","Met alle mooie meisjes, maar niet met haar.","With all the beautiful girls, but not with her.",disapproval,moderate
"00:04:31,000","00:04:33,000","Die Angelique, diaboliek.","Die Angelique, diaboliek.","The Angelique, diabolics.",disapproval,moderate
"00:04:34,000","00:04:35,000",Zij was echt de ergste.,Zij was echt de ergste.,She was really the worst.,disgust,moderate
"00:04:35,000","00:04:37,000",Niet omdat we haar de grootste bedreiging vonden.,Niet omdat we haar de grootste bedreiging vonden.,Not because we found her the biggest threat.,neutral,neutral
"00:04:37,000","00:04:39,000",Ik vond haar de minste bedreiging van allemaal.,Ik vond haar de minste bedreiging van allemaal.,I found her the least threat of all.,neutral,neutral
"00:04:39,000","00:04:40,000",Maar ze deed...,Maar ze deed...,But she did ...,neutral,neutral
"00:04:41,000","00:04:42,000",Dat deed ze.,Dat deed ze.,She did that.,neutral,neutral
"00:04:42,000","00:04:43,000",Ze was echt zo...,Ze was echt zo...,She was really like that ...,neutral,neutral
"00:04:43,000","00:04:44,000",Zo hoerige dit.,Zo hoerige dit.,So whorey this.,disgust,intense
"00:04:44,000","00:04:45,000",Ze keek ons aan.,Ze keek ons aan.,She looked at us.,neutral,neutral
"00:04:46,000","00:04:47,000",Ze deed dit.,Ze deed dit.,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,confusion,moderate
"00:04:48,000","00:04:50,000",Ik kreeg rillingen over mijn lijf van haar.,Ik kreeg rillingen over mijn lijf van haar.,I got shivers over my body from her.,fear,moderate
"00:04:50,000","00:04:51,000",En ze deed...,En ze deed...,And she did ...,neutral,neutral
"00:04:52,000","00:04:53,000",Zo.,Zo.,Like this.,neutral,neutral
"00:04:53,000","00:04:55,000",Ik vond het echt wel dom van haar om dat te doen.,Ik vond het echt wel dom van haar om dat te doen.,I thought it was really stupid of her to do that.,disapproval,moderate
"00:04:55,000","00:04:58,000",Want dan kun je gewoon zo weten dat je eruit gaat.,Want dan kun je gewoon zo weten dat je eruit gaat.,Because then you can just know that you are going out.,realization,mild
"00:04:58,000","00:05:00,000","O, ligt het zo diep?","O, ligt het zo diep?","Oh, is it so deep?",curiosity,mild
"00:05:00,000","00:05:01,000","Ja, heel diep.","Ja, heel diep.","Yes, very deep.",neutral,neutral
"00:05:02,000","00:05:04,000",We hopen dat jullie de juiste keuze hebben gemaakt.,We hopen dat jullie de juiste keuze hebben gemaakt.,We hope you made the right choice.,optimism,mild
"00:05:05,000","00:05:08,000","Mannen, ook voor jullie hebben we de halsketting.","Mannen, ook voor jullie hebben we de halsketting.","Men, we also have the necklace for you.",neutral,neutral
"00:05:31,000","00:05:32,000",***,***,,,
"00:05:42,000","00:05:43,000",Die moet het.,Die moet het.,It has to.,neutral,neutral
"00:05:57,000","00:05:58,000",Die mag blijven.,Die mag blijven.,He can stay.,relief,mild
"00:06:01,000","00:06:03,000",Je haar zit minder leuk dan gisteren.,Je haar zit minder leuk dan gisteren.,Your hair is less fun than yesterday.,disapproval,mild
"00:06:07,000","00:06:08,000",Walf.,Walf.,WAF.,neutral,neutral
"00:06:09,000","00:06:10,000",Helaas.,Helaas.,Unfortunately.,disappointment,mild
"00:06:11,000","00:06:13,000",Voor jou is de temptation alweer voorbij.,Voor jou is de temptation alweer voorbij.,The Temptation is already over for you.,disappointment,moderate
"00:06:13,000","00:06:15,000","Damn, waarom stemmen ze hem nu weg?","Damn, waarom stemmen ze hem nu weg?","Damn, why do they vote him now?",annoyance,moderate
"00:06:26,000","00:06:28,000",Die beachboy met zijn gespierd liedje.,Die beachboy met zijn gespierd liedje.,That Beachboy with his muscular song.,amusement,mild
"00:06:28,000","00:06:30,000",Dat was ook gewoon zo van...,Dat was ook gewoon zo van...,That was just that way ...,neutral,neutral
"00:06:30,000","00:06:32,000",Ik denk dat de buurt van Katrien blijft.,Ik denk dat de buurt van Katrien blijft.,I think Katrien's neighborhood remains.,neutral,neutral
"00:06:32,000","00:06:34,000",Ik had dat al een beetje verwacht.,Ik had dat al een beetje verwacht.,I already expected that a bit.,realization,mild
"00:06:34,000","00:06:36,000",Ik ben de meest bedreigende. Het is een eer.,Ik ben de meest bedreigende. Het is een eer.,I am the most threatening. It's an honor.,pride,moderate
"00:06:41,000","00:06:45,000","Katrien baalt, omdat de mannen vrijgezel Ralf hebben weggestemd.","Katrien baalt, omdat de mannen vrijgezel Ralf hebben weggestemd.",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate
"00:06:45,000","00:06:47,000",De anderen zijn ook mooi.,De anderen zijn ook mooi.,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate
"00:06:48,000","00:06:49,000",De minst...,De minst...,The least ...,neutral,neutral
"00:06:49,000","00:06:50,000",Ja.,Ja.,And.,neutral,neutral
"00:06:51,000","00:06:52,000",Hij was de...,Hij was de...,He was the ...,neutral,neutral
"00:06:52,000","00:06:54,000",Ik vond hem een van de knapste jongens.,Ik vond hem een van de knapste jongens.,I found him one of the best guys.,admiration,mild
"00:06:54,000","00:06:56,000",En hij was ook zo macho.,En hij was ook zo macho.,And he was so macho too.,amusement,mild
"00:06:57,000","00:07:00,000",Ik vond het eigenlijk wel stom.,Ik vond het eigenlijk wel stom.,I actually thought it was stupid.,disapproval,mild
"00:07:00,000","00:07:05,000",Ik wist dat hij de eerste avond al het meeste plezier maakte.,Ik wist dat hij de eerste avond al het meeste plezier maakte.,I knew he already enjoyed the first evening.,realization,mild
"00:07:05,000","00:07:09,000",En voor mij was dat waarschijnlijk de grootste verleiding.,En voor mij was dat waarschijnlijk de grootste verleiding.,And for me that was probably the biggest temptation.,desire,moderate
"00:07:09,000","00:07:12,000",Dus ik vond het stom dat hij weg was.,Dus ik vond het stom dat hij weg was.,So I thought it was stupid that he was gone.,disappointment,moderate
"00:07:13,000","00:07:16,000",Maar hij had op zich wel een slimme keuze van de mannen.,Maar hij had op zich wel een slimme keuze van de mannen.,But he in itself had a smart choice of men.,approval,mild
"00:07:19,000","00:07:21,000",Ik denk dat we de goede keuze hebben gemaakt.,Ik denk dat we de goede keuze hebben gemaakt.,I think we made the right choice.,approval,moderate
"00:07:21,000","00:07:25,000",Ze zijn er zelf uit. Dat is de doorzetter van de groep.,Ze zijn er zelf uit. Dat is de doorzetter van de groep.,They are out of it themselves. That is the go -getter of the group.,admiration,mild
"00:07:26,000","00:07:27,000",De verseerder.,De verseerder.,De Verermer.,neutral,neutral
"00:07:27,000","00:07:30,000",Dus volgens mij hebben we de beste keuze gemaakt.,Dus volgens mij hebben we de beste keuze gemaakt.,So I think we made the best choice.,approval,moderate
"00:07:30,000","00:07:31,000",Ik ben blij.,Ik ben blij.,I am happy.,joy,moderate
"00:07:31,000","00:07:33,000",Ik ben ook blij met mijn eerste avond.,Ik ben ook blij met mijn eerste avond.,I am also happy with my first evening.,joy,moderate
"00:07:33,000","00:07:34,000",Ik ook.,Ik ook.,"Me, too.",joy,mild
"00:07:34,000","00:07:35,000",En nu is het de tweede.,En nu is het de tweede.,And now it's the second.,neutral,neutral
"00:07:35,000","00:07:37,000",Een feestje bouwen vanavond.,Een feestje bouwen vanavond.,Build a party tonight.,excitement,moderate
"00:07:38,000","00:07:40,000",James en Tim zijn er gerust in.,James en Tim zijn er gerust in.,James and Tim are comfortable with it.,approval,mild
"00:07:40,000","00:07:44,000",Maar aan de andere kant van het eiland blijft Katrien niet bij de pakken zitten.,Maar aan de andere kant van het eiland blijft Katrien niet bij de pakken zitten.,"But on the other side of the island, Katrien does not get stuck.",neutral,neutral
"00:07:44,000","00:07:47,000","Alleen Cindy, de vriendin van James, is op haar hoede.","Alleen Cindy, de vriendin van James, is op haar hoede.","Only Cindy, James's girlfriend, is wary.",nervousness,mild
"00:07:47,000","00:07:51,000",Zeker als vrijgezel N voor haar vraagt om hem een massage te geven.,Zeker als vrijgezel N voor haar vraagt om hem een massage te geven.,Certainly if bachelor N asks for her to give him a massage.,nervousness,moderate
"00:07:52,000","00:07:53,000",Nee.,Nee.,Nee.,disapproval,mild
"00:07:53,000","00:07:54,000",Nee.,Nee.,Nee.,disapproval,mild
"00:07:55,000","00:07:56,000",Ja.,Ja.,And.,neutral,neutral
"00:07:57,000","00:07:59,000","Ja, een kleine worstel.","Ja, een kleine worstel.",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,moderate
"00:07:59,000","00:08:01,000","Weet je, mannenvallen.","Weet je, mannenvallen.","You know, men's traps.",disapproval,mild
"00:08:01,000","00:08:03,000","Ja, vergeet maar.","Ja, vergeet maar.","Yes, forget.",neutral,neutral
"00:08:03,000","00:08:06,000",Ik wil best wel je nestlokken op je gebrande schouder houden.,Ik wil best wel je nestlokken op je gebrande schouder houden.,I want to keep your nest locks on your roasted shoulder.,desire,mild
"00:08:06,000","00:08:08,000",Maar ik ga niet masseren.,Maar ik ga niet masseren.,But I'm not going to massage.,disapproval,mild
"00:08:11,000","00:08:12,000",Ik heb dat geregeld.,Ik heb dat geregeld.,I arranged that.,neutral,neutral
"00:08:12,000","00:08:16,000",James vond dat misschien nog meer dan ik.,James vond dat misschien nog meer dan ik.,James might have thought that more than me.,realization,mild
"00:08:16,000","00:08:20,000","Zo van, ik wil niet dat jij zelf iemand gaat masseren.","Zo van, ik wil niet dat jij zelf iemand gaat masseren.","So, I don't want you to massage someone yourself.",disapproval,moderate
"00:08:21,000","00:08:24,000",Want dan is het precies of ik wil die jongen...,Want dan is het precies of ik wil die jongen...,Because then it is exactly as if I want that boy ...,confusion,mild
"00:08:24,000","00:08:26,000",Of ik wil die jongen een plezier doen.,Of ik wil die jongen een plezier doen.,Or I want to do that boy a favor.,confusion,mild
"00:08:26,000","00:08:28,000","Als ik iemand ga masseren, is het precies van...","Als ik iemand ga masseren, is het precies van...","If I am going to massage someone, it is exactly ...",confusion,mild
"00:08:28,000","00:08:30,000",Ik wil die persoon gaan versieren.,Ik wil die persoon gaan versieren.,I want to decorate that person.,desire,mild
"00:08:30,000","00:08:34,000","Als ik jou ga masseren en ze laten dat beeld zien, gaat dat wel zo overkomen.","Als ik jou ga masseren en ze laten dat beeld zien, gaat dat wel zo overkomen.","If I start massaging you and they show that image, it will happen that way.",nervousness,moderate
"00:08:34,000","00:08:35,000",Sorry.,Sorry.,Sorry.,remorse,mild
"00:08:35,000","00:08:39,000",Zelfs van op afstand oefent James een sterke invloed uit op Cindy.,Zelfs van op afstand oefent James een sterke invloed uit op Cindy.,Even from a distance James exerts a strong influence on Cindy.,admiration,mild
"00:08:39,000","00:08:42,000","Die muur is die grens van no kissing, no fucking.","Die muur is die grens van no kissing, no fucking.","The wall is the boundary of no kissing, no fucking.",disapproval,moderate
"00:08:42,000","00:08:44,000",Het is gewoon... Daar is mijn grens.,Het is gewoon... Daar is mijn grens.,It's just ... there is my limit.,optimism,moderate
"00:08:44,000","00:08:46,000",En sorry dat ik die constant lig aan te duiden.,En sorry dat ik die constant lig aan te duiden.,And sorry that I am constantly designating that.,remorse,mild
"00:08:46,000","00:08:49,000",Maar ik ben hier om te bewijzen dat we van elkaar houden.,Maar ik ben hier om te bewijzen dat we van elkaar houden.,But I am here to prove that we love each other.,optimism,moderate
"00:08:51,000","00:08:53,000","Toussot d'une ronde, baisage, regne.","Toussot d'une ronde, baisage, regne.","Toussot of a round, kissing, reign.",confusion,mild
"00:08:57,000","00:09:00,000","Aan de andere kant van het eiland geniet James, de vriend van Cindy,","Aan de andere kant van het eiland geniet James, de vriend van Cindy,","On the other side of the island, James, the friend of Cindy, enjoys",neutral,neutral
"00:09:00,000","00:09:03,000",volop van de bewonderende blikken van de vrouwen.,volop van de bewonderende blikken van de vrouwen.,Plenty of admiring looks of the women.,admiration,mild
"00:09:03,000","00:09:06,000",Maar ook hij tracht zelf zijn twee geboren te respecteren.,Maar ook hij tracht zelf zijn twee geboren te respecteren.,But he also tries to respect his two born.,caring,moderate
"00:09:08,000","00:09:11,000","No kissing, no fucking. Dat is het belangrijkste voor mij.","No kissing, no fucking. Dat is het belangrijkste voor mij.","No kissing, no fucking. That is the most important thing for me.",optimism,intense
"00:09:11,000","00:09:13,000","Het lijkt belachelijk, maar het is gewoon zo.","Het lijkt belachelijk, maar het is gewoon zo.","It seems ridiculous, but it's just like that.",neutral,neutral
"00:09:13,000","00:09:15,000",In een relatie moet je grenzen kunnen leggen.,In een relatie moet je grenzen kunnen leggen.,You must be able to set limits in a relationship.,realization,moderate
"00:09:15,000","00:09:18,000","En als je dat kunt hebben, dan loopt er niks mis, denk ik.","En als je dat kunt hebben, dan loopt er niks mis, denk ik.","And if you can have that, then nothing is wrong, I think.",optimism,mild
"00:09:19,000","00:09:21,000",Leon denkt er anders over.,Leon denkt er anders over.,Leon thinks differently.,neutral,neutral
"00:09:21,000","00:09:23,000",Het feestje van gisteravond heeft hem doen beseffen,Het feestje van gisteravond heeft hem doen beseffen,Last night's party made him realize,realization,moderate
"00:09:23,000","00:09:26,000",dat deze vrouwen een echte bedreiging kunnen vormen.,dat deze vrouwen een echte bedreiging kunnen vormen.,That these women can pose a real threat.,fear,moderate
"00:09:26,000","00:09:28,000",Het is gewoon een jongensdroom.,Het is gewoon een jongensdroom.,It's just a boy's dream.,neutral,neutral
"00:09:28,000","00:09:32,000",Net als gisteren. Ik zat in dat pad en ik zag dat allemaal gebeuren.,Net als gisteren. Ik zat in dat pad en ik zag dat allemaal gebeuren.,Just like yesterday. I was in that path and I saw all that happen.,neutral,neutral
"00:09:32,000","00:09:33,000",A dream come true.,A dream come true.,A dream come true.,joy,intense
"00:09:33,000","00:09:35,000",Kom maar hier wel thuis.,Kom maar hier wel thuis.,Come here at home.,neutral,neutral
"00:09:36,000","00:09:39,000",Het enige jammer is op zo'n moment dat je denkt...,Het enige jammer is op zo'n moment dat je denkt...,The only pity is at such a moment that you think ...,neutral,neutral
"00:09:39,000","00:09:43,000",Als ik nou geen relatie had gehad...,Als ik nou geen relatie had gehad...,If I hadn't had a relationship ...,,
"00:09:44,000","00:09:47,000",Ik ben hier gekomen om te verleiden. Ik ga dat ook doen.,Ik ben hier gekomen om te verleiden. Ik ga dat ook doen.,I came here to seduce. I'm going to do that too.,optimism,intense
"00:09:48,000","00:09:50,000",En als ze dat niet willen of niet aankunnen...,En als ze dat niet willen of niet aankunnen...,And if they don't want to or can't handle it ...,neutral,neutral
"00:09:50,000","00:09:52,000",Dan moeten ze thuis blijven.,Dan moeten ze thuis blijven.,Then they have to stay at home.,neutral,neutral
"00:09:52,000","00:09:55,000",Want ik ga me zeker wel eens goed smijten.,Want ik ga me zeker wel eens goed smijten.,Because I will certainly throw myself well.,,
"00:09:57,000","00:10:00,000","Je gaat me toch niet aanvragen, hè?","Je gaat me toch niet aanvragen, hè?","You're not going to apply for me, don't you?",curiosity,mild
"00:10:00,000","00:10:01,000",Ik ben nog geen klein beetje.,Ik ben nog geen klein beetje.,I'm not a little bit yet.,neutral,neutral
"00:10:01,000","00:10:02,000",Dat is het spel. Die moeten ervoor zorgen.,Dat is het spel. Die moeten ervoor zorgen.,That's the game. They must take care of it.,neutral,neutral
"00:10:02,000","00:10:04,000",Die moeten ons forceren. Wij moeten kruiken. Punt.,Die moeten ons forceren. Wij moeten kruiken. Punt.,They have to force us. We have to do jars. Point.,optimism,moderate
"00:10:04,000","00:10:07,000","Ah, Yvra. Yvra Caroline.","Ah, Yvra. Yvra Caroline.","Ah, yvara. Yvyra Caroline.",neutral,neutral
"00:10:09,000","00:10:10,000",Je bent een slechte meisje.,Je bent een slechte meisje.,You are a bad girl.,disapproval,mild
"00:10:10,000","00:10:12,000",Ik weet dat ik het niet leuk vind.,Ik weet dat ik het niet leuk vind.,I know I don't like it.,disapproval,moderate
