Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:04:03,000","00:04:05,000",C'est bon.,C'est bon.,It's good.,approval,mild
"00:04:05,000","00:04:07,000","Maintenant, il faut passer un petit peu aux choses sérieuses.","Maintenant, il faut passer un petit peu aux choses sérieuses.","Now, you have to go a little bit to serious things.",optimism,moderate
"00:04:07,000","00:04:09,000","Pour moi, même un bisou, c'est pas la légère.","Pour moi, même un bisou, c'est pas la légère.","For me, even a kiss, it's not the light.",disappointment,mild
"00:04:09,000","00:04:11,000","C'est une blague, pardon.","C'est une blague, pardon.","It's a joke, sorry.",embarrassment,mild
"00:04:11,000","00:04:13,000","Non, mais c'est vrai.","Non, mais c'est vrai.","No, but it's true.",realization,mild
"00:04:13,000","00:04:15,000",Il veut se mettre en couple avec elle.,Il veut se mettre en couple avec elle.,He wants to couple with her.,curiosity,mild
"00:04:15,000","00:04:17,000","Ah, mais non, désolé, c'est beaucoup trop trop chéri.","Ah, mais non, désolé, c'est beaucoup trop trop chéri.","Ah, but no, sorry, it's far too darling.",disapproval,mild
"00:04:17,000","00:04:19,000","Et comme on dit, l'inaccessible attire souvent.","Et comme on dit, l'inaccessible attire souvent.","And as they say, the inaccessible often attracts.",curiosity,mild
"00:04:21,000","00:04:23,000","Eh oh, calme-toi, bébé.","Eh oh, calme-toi, bébé.","Oh, calm down, baby.",caring,mild
"00:04:25,000","00:04:27,000","Tranquille, tranquille, tranquillou, tranquillou.","Tranquille, tranquille, tranquillou, tranquillou.","Quiet, quiet, tranquilou, tranquilou.",neutral,neutral
"00:04:27,000","00:04:29,000","Le bisou, ça ne sera pas pour maintenant.","Le bisou, ça ne sera pas pour maintenant.",The kiss will not be for now.,disappointment,mild
"00:04:29,000","00:04:31,000","Non, pas maintenant, moi.","Non, pas maintenant, moi.","No, not now, me.",neutral,neutral
"00:04:31,000","00:04:33,000","Oh, Bobo.","Oh, Bobo.","Oh, fool.",annoyance,mild
"00:04:33,000","00:04:35,000",Je suis juste ultra stressée.,Je suis juste ultra stressée.,I'm just ultra stressed.,nervousness,intense
"00:04:37,000","00:04:39,000",On va reparler un peu d'hier.,On va reparler un peu d'hier.,We're going to talk about it again yesterday.,curiosity,mild
"00:04:39,000","00:04:41,000","Moi, c'est hier qui m'intéresse.","Moi, c'est hier qui m'intéresse.","Me, it is yesterday that interests me.",curiosity,mild
"00:04:41,000","00:04:43,000",Il s'est passé des choses inattendues.,Il s'est passé des choses inattendues.,It happened unexpected things.,surprise,moderate
"00:04:43,000","00:04:45,000",Alors ?,Alors ?,SO ?,curiosity,mild
"00:04:45,000","00:04:47,000","Là, je suis marié à 80 ans, frérot.","Là, je suis marié à 80 ans, frérot.","There, I am married at 80, Frérot.",amusement,mild
"00:04:47,000","00:04:49,000","Ce matin, on se réveille.","Ce matin, on se réveille.","This morning, we wake up.",neutral,neutral
"00:04:49,000","00:04:51,000",C'est notre dernière journée à Sydney.,C'est notre dernière journée à Sydney.,This is our last day in Sydney.,sadness,mild
"00:04:51,000","00:04:53,000","Et moi, la question qui me vient en tête, là, ce matin, tout de suite,","Et moi, la question qui me vient en tête, là, ce matin, tout de suite,","And I, the question that comes to my mind, this morning, right away,",curiosity,mild
"00:04:53,000","00:04:55,000",qu'est-ce qui va se passer entre Julien et Pagas ?,qu'est-ce qui va se passer entre Julien et Pagas ?,What will happen between Julien and Pagas?,curiosity,moderate
"00:04:55,000","00:04:57,000","Hier soir, je sais que Pagas, il était un peu repoussé.","Hier soir, je sais que Pagas, il était un peu repoussé.","Last night, I know that Pagas, he was a little rejected.",sadness,mild
"00:04:57,000","00:04:59,000","Je sais que Pagas, il était un peu repoussé.","Je sais que Pagas, il était un peu repoussé.","I know Pagas, he was a little rejected.",sadness,mild
"00:04:59,000","00:05:01,000","Je sais que Pagas, il était un peu repoussé.","Je sais que Pagas, il était un peu repoussé.","I know Pagas, he was a little rejected.",sadness,mild
"00:05:01,000","00:05:03,000","Je sais que Pagas, il était un peu repoussé.","Je sais que Pagas, il était un peu repoussé.","I know Pagas, he was a little rejected.",sadness,mild
"00:05:03,000","00:05:05,000","Je sais que Pagas, il était un peu repoussé.","Je sais que Pagas, il était un peu repoussé.","I know Pagas, he was a little rejected.",sadness,mild
"00:05:05,000","00:05:07,000","Je sais que Pagas, il était un peu repoussé de l'attitude de Julien.","Je sais que Pagas, il était un peu repoussé de l'attitude de Julien.","I know that Pagas, he was a little rejected from Julien's attitude.",sadness,mild
"00:05:07,000","00:05:09,000","Je sais que Pagas, il était un peu repoussé de l'attitude de Julien.","Je sais que Pagas, il était un peu repoussé de l'attitude de Julien.","I know that Pagas, he was a little rejected from Julien's attitude.",sadness,mild
"00:05:09,000","00:05:11,000","Il y avait de l'eau dans le gaz, il voulait absolument un bisou.","Il y avait de l'eau dans le gaz, il voulait absolument un bisou.","There was water in gas, he absolutely wanted a kiss.",desire,moderate
"00:05:11,000","00:05:13,000","Mais Julien, il freine, il freine, il freine.","Mais Julien, il freine, il freine, il freine.","But Julien, he brakes, he brakes, he brakes.",annoyance,moderate
"00:05:13,000","00:05:15,000","Donc là, ce matin, on ne sait pas ce qui va se passer entre eux deux.","Donc là, ce matin, on ne sait pas ce qui va se passer entre eux deux.","So there, this morning, we do not know what will happen between them.",neutral,neutral
"00:05:15,000","00:05:17,000","Avant de sortir le dossier,","Avant de sortir le dossier,","Before taking out the file,",neutral,neutral
"00:05:17,000","00:05:19,000","je vais aller me confesser, moi, je crois.","je vais aller me confesser, moi, je crois.","I'm going to go and confess myself, I think.",remorse,mild
"00:05:19,000","00:05:21,000","Frérot, mais là, tu vas lui faire la bise ?","Frérot, mais là, tu vas lui faire la bise ?","Frérot, but there, are you going to kiss him?",curiosity,mild
"00:05:21,000","00:05:23,000","Oui, je vais lui faire la bise.","Oui, je vais lui faire la bise.","Yes, I'll kiss him.",optimism,moderate
"00:05:23,000","00:05:25,000",La bise.,La bise.,The kiss.,neutral,neutral
"00:05:25,000","00:05:27,000",La bise.,La bise.,The kiss.,neutral,neutral
"00:05:27,000","00:05:29,000",Je vais la checker.,Je vais la checker.,I'm going to check her.,neutral,neutral
"00:05:29,000","00:05:31,000","Moi, je ne sais pas trop où j'en suis avec Julien.","Moi, je ne sais pas trop où j'en suis avec Julien.","Me, I don't really know where I am with Julien.",confusion,moderate
"00:05:31,000","00:05:33,000",J'en ai marre de faire les efforts.,J'en ai marre de faire les efforts.,I'm tired of making the efforts.,annoyance,moderate
"00:05:33,000","00:05:35,000",Je ne sais pas où il est pour attendre ce fameux bisou.,Je ne sais pas où il est pour attendre ce fameux bisou.,I don't know where he is to wait for this famous kiss.,confusion,moderate
"00:05:35,000","00:05:37,000","Donc voilà, là-bas, il est dans son camp.","Donc voilà, là-bas, il est dans son camp.","So there you are there, he is in his camp.",neutral,neutral
"00:05:37,000","00:05:39,000","Maintenant, je vais attendre.","Maintenant, je vais attendre.",Now I'm going to wait.,neutral,neutral
"00:05:39,000","00:05:41,000",Bonjour.,Bonjour.,Bonjour.,neutral,neutral
"00:05:41,000","00:05:43,000",Hi.,Hi.,Hi.,neutral,neutral
"00:05:43,000","00:05:45,000","Ce matin, je croise Pagas dans le couloir.","Ce matin, je croise Pagas dans le couloir.","This morning, I come across Pagas in the corridor.",neutral,neutral
"00:05:45,000","00:05:47,000","Hier, il y a eu quand même un gros malaise.","Hier, il y a eu quand même un gros malaise.","Yesterday, there was still a big discomfort.",,
"00:05:47,000","00:05:49,000","Ça m'a fait de la peine parce qu'au final, je me fais traiter d'enfant","Ça m'a fait de la peine parce qu'au final, je me fais traiter d'enfant","It hurt me because in the end, I was called a child",sadness,moderate
"00:05:49,000","00:05:51,000",parce que je n'ai pas envie d'embrasser Pagas.,parce que je n'ai pas envie d'embrasser Pagas.,Because I don't want to kiss paddle.,annoyance,moderate
"00:05:51,000","00:05:53,000","Alors déjà, de un, ça ne regarde personne.","Alors déjà, de un, ça ne regarde personne.","So already, from one, it doesn't look at anyone.",neutral,neutral
"00:05:53,000","00:05:55,000","Et de deux, si je n'ai pas voulu, c'est que j'ai mes propres raisons.","Et de deux, si je n'ai pas voulu, c'est que j'ai mes propres raisons.","And two, if I did not want, it is that I have my own reasons.",,
"00:05:55,000","00:05:57,000",Tu n'es pas content ? Tu sais ce que tu as à me dire maintenant ?,Tu n'es pas content ? Tu sais ce que tu as à me dire maintenant ?,Are you not happy? Do you know what you have to tell me now?,annoyance,moderate
"00:05:57,000","00:05:59,000","Au lieu de ne pas passer dans le collège pour l'entremetard,","Au lieu de ne pas passer dans le collège pour l'entremetard,","Instead of not going through the college for the Pamphlet,",confusion,mild
"00:05:59,000","00:06:01,000",tu as des réflexions ?,tu as des réflexions ?,Do you have reflections?,curiosity,mild
"00:06:01,000","00:06:03,000",Ce n'est pas des réflexions.,Ce n'est pas des réflexions.,These are not reflections.,neutral,neutral
"00:06:03,000","00:06:05,000",C'est une vérité.,C'est une vérité.,It is a truth.,neutral,neutral
"00:06:05,000","00:06:07,000","Si tu as un problème, tu as une meilleure solution.","Si tu as un problème, tu as une meilleure solution.","If you have a problem, you have a better solution.",annoyance,moderate
"00:06:07,000","00:06:09,000",Tu vas être en bas de me faire passer des messages.,Tu vas être en bas de me faire passer des messages.,You're going to be at the bottom to get me messages.,annoyance,moderate
"00:06:09,000","00:06:11,000",Je n'ai pas fait aucun message.,Je n'ai pas fait aucun message.,I didn't make any message.,neutral,neutral
"00:06:11,000","00:06:13,000","Moi, j'ai parlé à Nico.","Moi, j'ai parlé à Nico.",I spoke to Nico.,neutral,neutral
"00:06:13,000","00:06:15,000",Je me suis confié à lui.,Je me suis confié à lui.,I confided in him.,neutral,neutral
"00:06:15,000","00:06:17,000","Après, lui, il a fait des messages subliminaux.","Après, lui, il a fait des messages subliminaux.","Afterwards, he made subliminal messages.",annoyance,moderate
"00:06:17,000","00:06:19,000",Ce n'est pas ma faute.,Ce n'est pas ma faute.,This is not my fault.,neutral,neutral
"00:06:19,000","00:06:21,000","Je viens te dire, moi, je me suis confié à Nico.","Je viens te dire, moi, je me suis confié à Nico.","I come to tell you, I confided in Nico.",neutral,neutral
"00:06:21,000","00:06:23,000","Si lui,","Si lui,","And his,",neutral,neutral
"00:06:23,000","00:06:25,000",il fait passer des messages subliminaux,il fait passer des messages subliminaux,He spends subliminal messages,annoyance,moderate
"00:06:25,000","00:06:27,000","avec la dînette, le collège,","avec la dînette, le collège,","With dinette, college,",confusion,mild
"00:06:27,000","00:06:29,000",je me suis confié à lui.,je me suis confié à lui.,I confided in him.,neutral,neutral
"00:06:29,000","00:06:31,000",Il n'y a rien de méchant.,Il n'y a rien de méchant.,There is nothing bad.,neutral,neutral
"00:06:31,000","00:06:33,000",Julia sait très bien que je ne suis pas la propre à la tête.,Julia sait très bien que je ne suis pas la propre à la tête.,Julia knows very well that I am not the own head.,neutral,neutral
"00:06:33,000","00:06:35,000",Je pense qu'elle non plus.,Je pense qu'elle non plus.,I think she either.,neutral,neutral
"00:06:35,000","00:06:37,000","Ça marche, ça marche, ça ne marche pas, tant pis.","Ça marche, ça marche, ça ne marche pas, tant pis.","It works, it works, it doesn't work, too bad.",neutral,neutral
"00:06:37,000","00:06:39,000",Il se tourne assez autour. Il y a le feeling qui passe.,Il se tourne assez autour. Il y a le feeling qui passe.,He turns around. There is the passing feeling.,neutral,neutral
"00:06:39,000","00:06:41,000","Au bout d'un moment, il faut envoyer la gomme.","Au bout d'un moment, il faut envoyer la gomme.","After a while, you have to send the gum.",neutral,neutral
"00:06:41,000","00:06:43,000","Julia, Julia.","Julia, Julia.","Julia, Julia.",neutral,neutral
"00:06:45,000","00:06:47,000",Le gars comprend mes paroles et ça me fait plaisir.,Le gars comprend mes paroles et ça me fait plaisir.,The guy understands my words and it makes me happy.,relief,moderate
"00:06:47,000","00:06:49,000","Je vois qu'en face de moi, je n'ai pas un enfant,","Je vois qu'en face de moi, je n'ai pas un enfant,","I see that in front of me, I do not have a child,",realization,mild
"00:06:49,000","00:06:51,000","que lui aussi, il veut prendre son temps.","que lui aussi, il veut prendre son temps.",That he too wants to take his time.,neutral,neutral
"00:06:51,000","00:06:53,000","Vraiment, ça me soulage.","Vraiment, ça me soulage.","Really, it relieves me.",relief,moderate
"00:06:55,000","00:06:57,000","Moi, Jérémy, j'aimerais savoir","Moi, Jérémy, j'aimerais savoir","Me, Jérémy, I would like to know",curiosity,mild
"00:06:57,000","00:06:59,000","pourquoi hier, tu t'es trop énervée.","pourquoi hier, tu t'es trop énervée.","Why yesterday, you got too upset.",confusion,moderate
"00:06:59,000","00:07:01,000",Parce que je n'ai rien compris.,Parce que je n'ai rien compris.,Because I didn't understand anything.,confusion,moderate
"00:07:01,000","00:07:03,000",Ça a pété de tous les côtés. Je n'ai pas compris pourquoi.,Ça a pété de tous les côtés. Je n'ai pas compris pourquoi.,It farted on all sides. I didn't understand why.,confusion,moderate
"00:07:03,000","00:07:05,000","Apparemment, tu lui aurais dit que","Apparemment, tu lui aurais dit que",Apparently you would have told him that,curiosity,mild
"00:07:05,000","00:07:07,000","tu te plaisais. Et là, il vient te voir","tu te plaisais. Et là, il vient te voir",You liked it. And there he comes to see you,curiosity,mild
"00:07:07,000","00:07:09,000",en me disant de faire le premier pas avec toi.,en me disant de faire le premier pas avec toi.,telling me to take the first step with you.,curiosity,mild
"00:07:09,000","00:07:11,000","Attendez, attendez.","Attendez, attendez.","Wait, wait.",confusion,mild
"00:07:11,000","00:07:13,000",C'est vrai qu'elle te plaît.,C'est vrai qu'elle te plaît.,It's true that you like it.,curiosity,mild
"00:07:13,000","00:07:15,000","Tu m'énerves, mais tu ne parles pour rien.","Tu m'énerves, mais tu ne parles pour rien.","You annoy me, but you speak for nothing.",annoyance,moderate
"00:07:15,000","00:07:17,000",C'est un mec qui n'a pas de cerveau.,C'est un mec qui n'a pas de cerveau.,He's a guy who doesn't have a brain.,disapproval,moderate
"00:07:17,000","00:07:19,000",Tout le monde l'a vu.,Tout le monde l'a vu.,Everyone saw him.,neutral,neutral
"00:07:19,000","00:07:21,000",Mais tu n'es pas petite.,Mais tu n'es pas petite.,But you are not small.,neutral,neutral
"00:07:21,000","00:07:23,000",Tu dors toute la journée,Tu dors toute la journée,You sleep all day,annoyance,mild
"00:07:23,000","00:07:25,000",avec de la piquance du caractère.,avec de la piquance du caractère.,with piquance of the character.,neutral,neutral
"00:07:25,000","00:07:27,000",J'étais pépère dans le bar. Il n'y avait pas une grosse ambiance.,J'étais pépère dans le bar. Il n'y avait pas une grosse ambiance.,I was cushy in the bar. There was not a big atmosphere.,neutral,neutral
"00:07:27,000","00:07:29,000",J'étais assis. J'ai entendu.,J'étais assis. J'ai entendu.,I was sitting. I heard.,neutral,neutral
"00:07:29,000","00:07:31,000",Je suis rentré dans une discussion qui...,Je suis rentré dans une discussion qui...,I got into a discussion that ...,curiosity,mild
"00:07:31,000","00:07:33,000",Allait peut-être pas.,Allait peut-être pas.,Maybe not.,neutral,neutral
"00:07:33,000","00:07:35,000",Peut-être que ça ne me regardait pas.,Peut-être que ça ne me regardait pas.,Maybe it didn't look at me.,neutral,neutral
"00:07:35,000","00:07:37,000",Mais voilà.,Mais voilà.,But that's it.,neutral,neutral
"00:07:37,000","00:07:39,000",J'ai oublié.,J'ai oublié.,I forgot.,neutral,neutral
"00:07:39,000","00:07:41,000",J'ai dit tout ce que j'avais à dire.,J'ai dit tout ce que j'avais à dire.,I said everything I had to say.,relief,mild
"00:07:41,000","00:07:43,000","Ce matin, je suis blasé.","Ce matin, je suis blasé.","This morning, I am jaded.",annoyance,moderate
"00:07:43,000","00:07:45,000",Je n'ai pas envie de rentrer dans leur jeu.,Je n'ai pas envie de rentrer dans leur jeu.,I don't want to get into their game.,disapproval,moderate
"00:07:45,000","00:07:47,000",Je me mêle de ce qu'ils ne me regardent pas.,Je me mêle de ce qu'ils ne me regardent pas.,I get involved in what they don't look at me.,annoyance,mild
"00:07:47,000","00:07:49,000",Blablabla.,Blablabla.,Blablabla.,annoyance,mild
"00:07:49,000","00:07:51,000",J'ai bien compris qu'ils ne savaient pas rigoler.,J'ai bien compris qu'ils ne savaient pas rigoler.,I understood that they did not know how to laugh.,realization,mild
"00:07:51,000","00:07:53,000",Qu'ils n'étaient pas dans mon délire.,Qu'ils n'étaient pas dans mon délire.,That they were not in my delirium.,disappointment,mild
"00:07:53,000","00:07:55,000",Je me suis dit dans une conversation,Je me suis dit dans une conversation,I said to myself in a conversation,neutral,neutral
"00:07:55,000","00:07:57,000",qu'ils ne devraient pas mettre à la rigueur ça.,qu'ils ne devraient pas mettre à la rigueur ça.,that they should not rigorously put that.,disapproval,mild
"00:07:57,000","00:07:59,000",C'est le fait qu'ils me mentent encore.,C'est le fait qu'ils me mentent encore.,This is the fact that they still lie to me.,anger,moderate
"00:07:59,000","00:08:01,000",Il n'y a pas de bonnes intentions dans ce qu'il dit.,Il n'y a pas de bonnes intentions dans ce qu'il dit.,There are no good intentions in what he says.,disapproval,moderate
"00:08:01,000","00:08:03,000",Dans son mensonge.,Dans son mensonge.,In his lie.,disgust,mild
"00:08:03,000","00:08:05,000",Ça m'énerve.,Ça m'énerve.,It annoys me.,annoyance,moderate
"00:08:05,000","00:08:07,000",Ça faisait beaucoup d'accumulé en termes de lourdeur.,Ça faisait beaucoup d'accumulé en termes de lourdeur.,It was a lot of accumulated in terms of heaviness.,annoyance,moderate
"00:08:07,000","00:08:09,000",J'ai pété un peu les plombs.,J'ai pété un peu les plombs.,I farted my lead a little.,anger,moderate
"00:08:09,000","00:08:11,000","À un moment donné, c'est bon.","À un moment donné, c'est bon.","At one point, it's good.",relief,mild
"00:08:11,000","00:08:13,000",Elle avait peut-être des trucs à te reprocher.,Elle avait peut-être des trucs à te reprocher.,Maybe she had things to blame you for.,curiosity,mild
"00:08:13,000","00:08:15,000","Hier, elle t'a tout lâché.","Hier, elle t'a tout lâché.",Yesterday she lets you off everything.,surprise,mild
"00:08:15,000","00:08:17,000","Nico, il m'a dit","Nico, il m'a dit","Nico, he told me",neutral,neutral
"00:08:17,000","00:08:19,000","concrètement, j'aimerais","concrètement, j'aimerais","Concretely, I would like",desire,mild
"00:08:19,000","00:08:21,000",qu'elle se lâche un peu plus avec moi.,qu'elle se lâche un peu plus avec moi.,May she let go a little more with me.,desire,moderate
"00:08:21,000","00:08:23,000","Oui ou non. La deuxième fois, tu ne m'as pas dit ça.","Oui ou non. La deuxième fois, tu ne m'as pas dit ça.","Yes or no. The second time, you didn't tell me that.",confusion,mild
"00:08:23,000","00:08:25,000",J'aimerais pas qu'elle se lâche.,J'aimerais pas qu'elle se lâche.,I wouldn't like her to let go.,fear,mild
"00:08:25,000","00:08:27,000",Si elle viendrait,Si elle viendrait,If it would come,curiosity,mild
"00:08:27,000","00:08:29,000","à se lâcher, à se détendre, à venir vers moi.","à se lâcher, à se détendre, à venir vers moi.","To let go, to relax, to come to me.",desire,moderate
"00:08:29,000","00:08:31,000",Voilà.,Voilà.,Voilà.,neutral,neutral
