Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:01:05,000","00:01:08,000","Genau, aber das war nicht alles, was wir euch erzählen möchten.","Genau, aber das war nicht alles, was wir euch erzählen möchten.","Exactly, but that wasn't all we want to tell you.",neutral,neutral
"00:01:08,000","00:01:11,000",Denn es gibt ein Gewinnspiel.,Denn es gibt ein Gewinnspiel.,Because there is a competition.,excitement,moderate
"00:01:11,000","00:01:15,000",Ihr schreibt bitte in die Kommentare mit Hashtag MH24.,Ihr schreibt bitte in die Kommentare mit Hashtag MH24.,Please write in the comments with Hashtag MH24.,neutral,neutral
"00:01:15,000","00:01:17,000",Und was bekommt ihr dann?,Und was bekommt ihr dann?,And then what do you get?,curiosity,mild
"00:01:17,000","00:01:22,000","Unseren originalen Manhunt-Banner, den wir in Bangkok mitgehabt haben,","Unseren originalen Manhunt-Banner, den wir in Bangkok mitgehabt haben,","Our original manhunt banner, which we have in Bangkok,",pride,moderate
"00:01:22,000","00:01:24,000",mit allen Unterschriften der Teilnehmer.,mit allen Unterschriften der Teilnehmer.,With all the signatures of the participants.,pride,moderate
"00:01:24,000","00:01:25,000","Ein super Gewinn, glaube ich.","Ein super Gewinn, glaube ich.","A great win, I think.",excitement,moderate
"00:01:25,000","00:01:27,000","Es zahlt sich aus, hier teilzunehmen.","Es zahlt sich aus, hier teilzunehmen.",It pays to participate here.,optimism,mild
"00:01:27,000","00:01:31,000","Wir verlosen es wieder auf unseren Social-Media-Kanälen, Instagram, Facebook und TikTok.","Wir verlosen es wieder auf unseren Social-Media-Kanälen, Instagram, Facebook und TikTok.","We are giving away it again on our social media channels, Instagram, Facebook and Tiktok.",excitement,moderate
"00:01:31,000","00:01:35,000","Genau, und es zählt wirklich nur das Kommentar mit dem Hashtag.","Genau, und es zählt wirklich nur das Kommentar mit dem Hashtag.","Exactly, and it really only counts the comment with the hashtag.",neutral,neutral
"00:01:35,000","00:01:38,000",Und jetzt viel Spaß mit Folge 2.,Und jetzt viel Spaß mit Folge 2.,And now have fun with episode 2.,excitement,mild
"00:01:40,000","00:01:42,000","So, ich habe die Kamera jetzt nochmal an.","So, ich habe die Kamera jetzt nochmal an.","So, I have the camera on again.",neutral,neutral
"00:01:45,000","00:01:47,000",Jetzt laufen wir eine Runde um den Block.,Jetzt laufen wir eine Runde um den Block.,Now we run a round around the block.,optimism,moderate
"00:01:47,000","00:01:49,000","Schauen wir, ob noch jemand weiß.","Schauen wir, ob noch jemand weiß.",Let's see if anyone else knows.,curiosity,mild
"00:01:51,000","00:01:53,000",Sie sind weggegangen.,Sie sind weggegangen.,You went away.,neutral,neutral
"00:01:55,000","00:01:57,000",Die Chance ist da.,Die Chance ist da.,The chance is there.,optimism,mild
"00:02:09,000","00:02:11,000",Ich habe mein Handy mal auf Stumm gemacht.,Ich habe mein Handy mal auf Stumm gemacht.,I made my cell phone silent.,neutral,neutral
"00:02:12,000","00:02:14,000","Danke, Peter, für die Message.","Danke, Peter, für die Message.","Thank you, Peter, for the message.",gratitude,mild
"00:02:16,000","00:02:19,000","Ich werde hier weggeschickt, Leute. Ich darf hier nicht mehr sitzen.","Ich werde hier weggeschickt, Leute. Ich darf hier nicht mehr sitzen.","I am sent away here, people. I can no longer sit here.",annoyance,moderate
"00:02:19,000","00:02:21,000",Ich darf hier nicht mehr sitzen.,Ich darf hier nicht mehr sitzen.,I can no longer sit here.,annoyance,moderate
"00:02:24,000","00:02:26,000","Okay, okay.","Okay, okay.","Okay, okay.",neutral,neutral
"00:02:28,000","00:02:30,000","Ich darf hier nicht mehr sitzen, Leute.","Ich darf hier nicht mehr sitzen, Leute.","I can't sit here anymore, people.",annoyance,moderate
"00:02:33,000","00:02:35,000","Okay, danke.","Okay, danke.","Okay, thanks.",neutral,neutral
"00:02:39,000","00:02:41,000",Ich muss hier sofort checken.,Ich muss hier sofort checken.,I have to check here immediately.,fear,moderate
"00:02:49,000","00:02:51,000",Ich muss hier sofort checken.,Ich muss hier sofort checken.,I have to check here immediately.,fear,moderate
"00:03:04,000","00:03:10,000",Ich sitze jetzt hier neben irgendeinem Essen auf irgendeinem Market.,Ich sitze jetzt hier neben irgendeinem Essen auf irgendeinem Market.,I am now sitting here next to any food.,neutral,neutral
"00:03:13,000","00:03:15,000","Aber nur 5, nicht mal.","Aber nur 5, nicht mal.","But only 5, not even.",confusion,mild
"00:03:15,000","00:03:18,000",Ich bin jetzt auf einer 100-Meter-Luftlinie von dem Automaten gerade weg.,Ich bin jetzt auf einer 100-Meter-Luftlinie von dem Automaten gerade weg.,I am now gone on a 100-meter air line from the machine.,neutral,neutral
"00:03:18,000","00:03:23,000","Leute, das ist krank. Silent Hunt ohne Speed Hunt.","Leute, das ist krank. Silent Hunt ohne Speed Hunt.","People, that's sick. Silent Hunt without Speed ​​Hunt.",,
"00:03:23,000","00:03:26,000",Die chillen 5 Meter hinter mir.,Die chillen 5 Meter hinter mir.,The chilling 5 meters behind me.,nervousness,moderate
"00:03:26,000","00:03:30,000",Und ich war nur so hinter einem Automaten.,Und ich war nur so hinter einem Automaten.,And I was just behind a machine.,neutral,neutral
"00:03:30,000","00:03:32,000",Hätte ich die Position eben nicht gewechselt.,Hätte ich die Position eben nicht gewechselt.,If I hadn't changed the position.,neutral,neutral
"00:03:32,000","00:03:35,000","Leute, ich saß nur im Park auf dieser Bank.","Leute, ich saß nur im Park auf dieser Bank.","Guys, I was only sitting on this bench in the park.",neutral,neutral
"00:03:36,000","00:03:39,000",Wollt ihr mich verarschen? Ich will ja nicht nach 3 Stunden hier schon raus sein.,Wollt ihr mich verarschen? Ich will ja nicht nach 3 Stunden hier schon raus sein.,Do you want to fool me? I don't want to be out of here after 3 hours.,annoyance,moderate
"00:03:40,000","00:03:41,000",Alter.,Alter.,Alter.,neutral,neutral
"00:03:42,000","00:03:45,000",Erst mal Kaffee geholt im 7-Eleven.,Erst mal Kaffee geholt im 7-Eleven.,First brought coffee in the 7-eleven.,neutral,neutral
"00:03:45,000","00:03:48,000","Jetzt gehen wir nochmal eine Runde um den Block, falls er sich hier noch auffällt.","Jetzt gehen wir nochmal eine Runde um den Block, falls er sich hier noch auffällt.",Now we'll go around the block again if it is still noticeable here.,neutral,neutral
"00:03:48,000","00:03:51,000","Aber Leute, das ist Manhunt. Das ist doch einfach nur krass.","Aber Leute, das ist Manhunt. Das ist doch einfach nur krass.","But guys, that's manhunt. It's just blatant.",excitement,moderate
"00:03:51,000","00:03:55,000",Ich bin hier seit... in der zweiten Stunde hätte ich hier fast raus sein können schon.,Ich bin hier seit... in der zweiten Stunde hätte ich hier fast raus sein können schon.,I've been here since ... In the second hour I could almost have been out of here.,annoyance,moderate
"00:03:55,000","00:03:57,000","Aber ich würde dir sagen, die Gefahr ist noch nicht vorbei.","Aber ich würde dir sagen, die Gefahr ist noch nicht vorbei.",But I would tell you the danger is not over yet.,fear,moderate
"00:03:57,000","00:03:58,000","Ich habe keine Ahnung, wo die Jäger hier sind.","Ich habe keine Ahnung, wo die Jäger hier sind.",I have no idea where the hunters are here.,confusion,moderate
"00:03:58,000","00:04:00,000",Ich bin nur 100 Meter weitergegangen.,Ich bin nur 100 Meter weitergegangen.,I went only 100 meters away.,neutral,neutral
"00:04:00,000","00:04:03,000",Der Polizist hat mich weggeschickt.,Der Polizist hat mich weggeschickt.,The policeman sent me away.,annoyance,mild
"00:04:03,000","00:04:07,000",Er hat mich nicht mehr da sitzen lassen hinter diesem Automaten.,Er hat mich nicht mehr da sitzen lassen hinter diesem Automaten.,He didn't let me sit there behind this machine.,annoyance,mild
"00:04:07,000","00:04:11,000",Und ungelogen 2 Minuten vorher sind die Jäger aus meinem Sichtfeld gegangen.,Und ungelogen 2 Minuten vorher sind die Jäger aus meinem Sichtfeld gegangen.,And the hunters went out of my field of vision 2 minutes before.,neutral,neutral
"00:04:11,000","00:04:14,000",Ich konnte die ja in der Spiegelung der Türe sehen.,Ich konnte die ja in der Spiegelung der Türe sehen.,I could see it in the reflection of the door.,realization,mild
"00:04:14,000","00:04:16,000",Dann sind die weggegangen.,Dann sind die weggegangen.,Then they left.,neutral,neutral
"00:04:16,000","00:04:20,000","Wäre der Polizist 2 Minuten früher gekommen,","Wäre der Polizist 2 Minuten früher gekommen,",If the policeman had come 2 minutes earlier,neutral,neutral
"00:04:20,000","00:04:24,000",hätten wir hier nach 2-3 Stunden die härteste Verfolgung gesagt ganz Bangkoks war.,hätten wir hier nach 2-3 Stunden die härteste Verfolgung gesagt ganz Bangkoks war.,If we had said the toughest persecution here after 2-3 hours.,annoyance,moderate
"00:04:24,000","00:04:26,000","Leck mich am Arsch, Marie.","Leck mich am Arsch, Marie.","Lick me by the ass, Marie.",anger,moderate
"00:04:30,000","00:04:35,000","Um den Block, wo der letzte Pin vom DR1 war, haben wir nichts gefunden.","Um den Block, wo der letzte Pin vom DR1 war, haben wir nichts gefunden.",We didn't find anything around the block where the last PIN was from DR1.,disappointment,moderate
"00:04:38,000","00:04:42,000","Wir haben hier auch nichts gesehen, wo er sich verstecken könnte,","Wir haben hier auch nichts gesehen, wo er sich verstecken könnte,",We also didn't see anything where he could hide,annoyance,moderate
"00:04:42,000","00:04:50,000",ohne dass er ein riesiges Hindernis bewältigen müsse.,ohne dass er ein riesiges Hindernis bewältigen müsse.,without having to cope with a huge obstacle.,neutral,neutral
"00:04:50,000","00:04:54,000","Ja, ich weiß auf jeden Fall nicht, wo die Jäger hier sind, in der Nähe.","Ja, ich weiß auf jeden Fall nicht, wo die Jäger hier sind, in der Nähe.","Yes, I definitely don't know where the hunters are here.",confusion,moderate
"00:04:54,000","00:04:57,000","Die werden den Pin abwarten, Leute.","Die werden den Pin abwarten, Leute.","They will wait for the PIN, people.",neutral,neutral
"00:04:57,000","00:04:59,000",Die werden nicht in eine andere Zone jetzt fahren.,Die werden nicht in eine andere Zone jetzt fahren.,They won't go to another zone now.,neutral,neutral
"00:04:59,000","00:05:02,000",Die werden diesen Pin abwarten und versuchen mich zu handen.,Die werden diesen Pin abwarten und versuchen mich zu handen.,They will wait for this PIN and try to land me.,nervousness,moderate
"00:05:02,000","00:05:04,000","Und wir haben Tag 1, Leute.","Und wir haben Tag 1, Leute.","And we have day 1, people.",neutral,neutral
"00:05:06,000","00:05:08,000",28 Minuten kommt der Pin.,28 Minuten kommt der Pin.,The pin comes 28 minutes.,neutral,neutral
"00:05:08,000","00:05:12,000",Mega. Echt mega. Echt.,Mega. Echt mega. Echt.,Mega. Really mega. Real.,excitement,intense
"00:05:23,000","00:05:27,000","So, jetzt ein bisschen verdeckt, tiefe Kamera.","So, jetzt ein bisschen verdeckt, tiefe Kamera.","So, now a bit hidden, deep camera.",neutral,neutral
"00:05:28,000","00:05:32,000",Auf die Ferne habe ich jemanden mit einem Tanktop gesehen.,Auf die Ferne habe ich jemanden mit einem Tanktop gesehen.,On the distance I saw someone with a tank top.,curiosity,mild
"00:05:32,000","00:05:35,000",Da werde ich jetzt mal prüfen.,Da werde ich jetzt mal prüfen.,I will check now.,neutral,neutral
"00:05:35,000","00:05:38,000","Der coole Wu trägt ja gerne Tanktops, der Gute.","Der coole Wu trägt ja gerne Tanktops, der Gute.","The cool WU likes to wear tank tops, the good one.",amusement,mild
"00:05:38,000","00:05:42,000",Und dann müssen wir mal schauen.,Und dann müssen wir mal schauen.,And then we have to see.,neutral,neutral
"00:05:42,000","00:05:45,000",Der will ja mal schön flexen mit seinem Bizeps.,Der will ja mal schön flexen mit seinem Bizeps.,He wants to flex with his biceps.,amusement,mild
"00:05:45,000","00:05:48,000",Aber dann müssen wir ihn leider auf den Rücken drehen.,Aber dann müssen wir ihn leider auf den Rücken drehen.,But then unfortunately we have to turn it on the back.,neutral,neutral
"00:05:48,000","00:05:52,000","Ach so, stimmt. Ich bin ja im Funk.","Ach so, stimmt. Ich bin ja im Funk.","Oh, that's right. I'm on the radio.",realization,mild
"00:05:52,000","00:05:55,000","Mein Team hört mit, was ich gerade aufnehme.","Mein Team hört mit, was ich gerade aufnehme.",My team listens to what I'm going on.,neutral,neutral
"00:05:55,000","00:05:58,000",Es ist jetzt dreiviertel zehn.,Es ist jetzt dreiviertel zehn.,It is now three quarters ten.,neutral,neutral
"00:06:00,000","00:06:03,000",Wir haben um neun Uhr keine Koordinaten bekommen.,Wir haben um neun Uhr keine Koordinaten bekommen.,We didn't get any coordinates at nine o'clock.,disappointment,mild
"00:06:03,000","00:06:06,000","Mit der Begründung, dass die Spieler nicht in der Center Zone sind.","Mit der Begründung, dass die Spieler nicht in der Center Zone sind.",On the grounds that the players are not in the center zone.,neutral,neutral
"00:06:06,000","00:06:09,000","Das heißt, wir kriegen jetzt um zehn Uhr wieder die Koordinaten.","Das heißt, wir kriegen jetzt um zehn Uhr wieder die Koordinaten.",That means we can get the coordinates again at ten o'clock.,neutral,neutral
"00:06:09,000","00:06:12,000",Wir brauchen jetzt eine halbe Stunde eine Spielleitung oder eine Einsatzleitung.,Wir brauchen jetzt eine halbe Stunde eine Spielleitung oder eine Einsatzleitung.,We now need a game line or operations management for half an hour.,neutral,neutral
"00:06:12,000","00:06:16,000",Und wir müssen um zehn Uhr dreißig drin sein.,Und wir müssen um zehn Uhr dreißig drin sein.,And we have to be in thirty at ten o'clock.,neutral,neutral
"00:06:16,000","00:06:18,000",Das ist eine Vorgabe wieder.,Das ist eine Vorgabe wieder.,That is a requirement again.,neutral,neutral
"00:06:18,000","00:06:21,000",Weil wir eben dann gemeinsam zur Tagesschallenge raus verlegen.,Weil wir eben dann gemeinsam zur Tagesschallenge raus verlegen.,Because then we move out together to the daily ring.,neutral,neutral
"00:06:22,000","00:06:25,000",Deshalb machen wir uns jetzt nicht allzu viel Stress.,Deshalb machen wir uns jetzt nicht allzu viel Stress.,That's why we don't make ourselves too much stress now.,neutral,neutral
"00:06:25,000","00:06:28,000","Irgendwie habe ich dennoch Hoffnung oder vermute ich,","Irgendwie habe ich dennoch Hoffnung oder vermute ich,",Somehow I still have hope or I suspect,neutral,neutral
"00:06:28,000","00:06:31,000",dass die Spieler hier in der Center Zone sind.,dass die Spieler hier in der Center Zone sind.,that the players are here in the center zone.,neutral,neutral
"00:06:31,000","00:06:34,000",Auch wenn wir die neun Uhr Standorten nicht bekommen haben.,Auch wenn wir die neun Uhr Standorten nicht bekommen haben.,Even if we didn't get the nine o'clock locations.,disappointment,mild
"00:06:34,000","00:06:37,000","Eben mit der Begründung, dass sie draußen sind.","Eben mit der Begründung, dass sie draußen sind.",Just on the grounds that they are outside.,neutral,neutral
"00:06:37,000","00:06:40,000","Ich glaube trotzdem, dass sie nicht weit von der Center Zone sind.","Ich glaube trotzdem, dass sie nicht weit von der Center Zone sind.",I still think that they are not far from the center zone.,curiosity,mild
"00:06:40,000","00:06:43,000",Außerdem müssen sie ja wieder rein verlegen in die Center Zone.,Außerdem müssen sie ja wieder rein verlegen in die Center Zone.,"In addition, you have to move back to the Center Zone.",annoyance,mild
"00:06:43,000","00:06:46,000",Eben auch für die Tagesschallenge.,Eben auch für die Tagesschallenge.,Also for the daily ring.,neutral,neutral
"00:06:46,000","00:06:49,000","Das heißt, die werden ja nicht Kilometer außerhalb laufen,","Das heißt, die werden ja nicht Kilometer außerhalb laufen,","That means they won't run kilometers outside,",realization,mild
"00:06:49,000","00:06:52,000",um dann wieder kilometerweit zurück zu laufen.,um dann wieder kilometerweit zurück zu laufen.,to run back for miles.,neutral,neutral
"00:06:54,000","00:06:57,000",Willi und Julius haben wir jetzt hier getroffen auf der Straße.,Willi und Julius haben wir jetzt hier getroffen auf der Straße.,We have now met Willi and Julius on the street.,neutral,neutral
"00:06:57,000","00:07:00,000","Die sind am nördlichen Ende jetzt schon,","Die sind am nördlichen Ende jetzt schon,",They are already at the northern end,neutral,neutral
"00:07:00,000","00:07:03,000",weil die jemanden mit Tanktop gesehen haben.,weil die jemanden mit Tanktop gesehen haben.,Because they saw someone with tank top.,curiosity,mild
"00:07:03,000","00:07:06,000","Und wir wissen, Coole Wu ist dabei.","Und wir wissen, Coole Wu ist dabei.",And we know cool WU is there.,realization,mild
"00:07:06,000","00:07:09,000",Und Coole Wu ist ein Tanktop Typ.,Und Coole Wu ist ein Tanktop Typ.,And cool WU is a tank top type.,neutral,neutral
"00:07:14,000","00:07:17,000",Die Person mit dem Tanktop ist einfach weg.,Die Person mit dem Tanktop ist einfach weg.,The person with the tank top is just gone.,surprise,mild
"00:07:18,000","00:07:22,000",Ich bin jetzt hier nordwestlich der Khaosan Road in Position.,Ich bin jetzt hier nordwestlich der Khaosan Road in Position.,I am now positioned here northwest of the Khaosan Road.,neutral,neutral
"00:07:22,000","00:07:25,000","Wir haben uns hier aufgeteilt links, rechts.","Wir haben uns hier aufgeteilt links, rechts.","We divided ourselves here on the left, right.",neutral,neutral
"00:07:25,000","00:07:28,000","Wir schauen, dass wir verdeckt bleiben, wie es geht.","Wir schauen, dass wir verdeckt bleiben, wie es geht.",We see that we remain hidden how it works.,neutral,neutral
"00:07:28,000","00:07:32,000",Julius und ich sind hier. Stefan und Kathi ziehen gerade langsam nach.,Julius und ich sind hier. Stefan und Kathi ziehen gerade langsam nach.,Julius and I are here. Stefan and Kathi are slowly moving up.,neutral,neutral
"00:07:32,000","00:07:36,000",Dass wir dann sehr schnell entscheidungs- bzw. fahrbereit sind.,Dass wir dann sehr schnell entscheidungs- bzw. fahrbereit sind.,That we are ready to make decisions or driving very quickly.,neutral,neutral
"00:07:36,000","00:07:39,000","Je nachdem, wo die Pinks sind.","Je nachdem, wo die Pinks sind.",Depending on where the pinks are.,curiosity,mild
"00:07:39,000","00:07:42,000","Ja, Armin weiß Bescheid. Wir warten auf den 10 Uhr Ping,","Ja, Armin weiß Bescheid. Wir warten auf den 10 Uhr Ping,","Yes, Armin knows. We are waiting for 10 a.m.",neutral,neutral
"00:07:42,000","00:07:45,000",der in der Nähe Khaosan ist. Also er checkt alle Pinks schnell durch.,der in der Nähe Khaosan ist. Also er checkt alle Pinks schnell durch.,who is near Khaosan. So he quickly checks all pinks.,curiosity,mild
"00:07:45,000","00:07:48,000","Schaut, ob ein Spieler da ist. Wir haben dann nur 5 Minuten circa.","Schaut, ob ein Spieler da ist. Wir haben dann nur 5 Minuten circa.",Look if a player is there. We only have 5 minutes about about 5 minutes.,fear,moderate
"00:07:48,000","00:07:51,000","Wenn einer da ist, dann machen wir Hotzone und gehen auf ihn drauf.","Wenn einer da ist, dann machen wir Hotzone und gehen auf ihn drauf.","When one is there, we do Hotzone and go on it.",optimism,moderate
"00:07:51,000","00:07:54,000","Wenn er weiter als 5 oder 10 Minuten weg ist,","Wenn er weiter als 5 oder 10 Minuten weg ist,","If he is gone further than 5 or 10 minutes,",neutral,neutral
"00:07:54,000","00:07:57,000","dann müssen wir zurück verlegen, weil das geht sich sonst nicht aus","dann müssen wir zurück verlegen, weil das geht sich sonst nicht aus","Then we have to lay back, because otherwise it doesn't work out",disappointment,mild
"00:07:57,000","00:08:00,000",mit unserem 10.30 Uhr Meeting.,mit unserem 10.30 Uhr Meeting.,With our 10.30 a.m. meeting.,neutral,neutral
"00:08:00,000","00:08:03,000",Die geplante Strategie jetzt für den Vormittag und für den Mittag.,Die geplante Strategie jetzt für den Vormittag und für den Mittag.,The planned strategy now for the morning and noon.,neutral,neutral
"00:08:03,000","00:08:08,000","Die Spieler werden vermutlich nicht die Sendperson verlassen,","Die Spieler werden vermutlich nicht die Sendperson verlassen,",The players will probably not leave the transmitter,neutral,neutral
"00:08:08,000","00:08:12,000","weil A, wir müssen hier wirklich Geld sparen in der ersten Phase.","weil A, wir müssen hier wirklich Geld sparen in der ersten Phase.","Because a, we really have to save money here in the first phase.",neutral,neutral
"00:08:12,000","00:08:17,000","Wir müssen sicher um 12 Uhr für die Tages-Challenge in der Sendperson sein,","Wir müssen sicher um 12 Uhr für die Tages-Challenge in der Sendperson sein,","We must be at 12 p.m. for the daily challenge in the broadcast person,",neutral,neutral
"00:08:17,000","00:08:20,000",die in der Sendperson stattfindet.,die in der Sendperson stattfindet.,that takes place in the transmitter person.,neutral,neutral
"00:08:20,000","00:08:23,000","Willi und Colt, ihr könnt ruhig in der Sendperson bleiben","Willi und Colt, ihr könnt ruhig in der Sendperson bleiben","Willi and Colt, you can stay in the transmitter person",neutral,neutral
"00:08:23,000","00:08:26,000",oder in die Sendperson wieder reinziehen.,oder in die Sendperson wieder reinziehen.,Or pull back into the transmitter.,neutral,neutral
"00:08:26,000","00:08:29,000","Armin, wir sind gespannt auf die Qualitaten der nächsten Minuten.","Armin, wir sind gespannt auf die Qualitaten der nächsten Minuten.","Armin, we are looking forward to the quality of the next few minutes.",optimism,mild
"00:08:29,000","00:08:32,000","Ja, am Block irgendwie keine Chance.","Ja, am Block irgendwie keine Chance.","Yes, somehow no chance on the block.",neutral,neutral
"00:08:32,000","00:08:35,000","Sehr unübersichtlich hier. Zwar gar nicht so viel los,","Sehr unübersichtlich hier. Zwar gar nicht so viel los,",Very confusing here. Not so much going on,confusion,mild
"00:08:35,000","00:08:38,000",aber echt super verwinkelt.,aber echt super verwinkelt.,But really great.,amusement,mild
"00:08:39,000","00:08:42,000","Ja, fahren wir dann wieder hin.","Ja, fahren wir dann wieder hin.","Yes, let's go again.",neutral,neutral
"00:08:42,000","00:08:47,000",Auf geht's wieder Richtung Einsatzzentrale.,Auf geht's wieder Richtung Einsatzzentrale.,Let's go back to the operations center.,neutral,neutral
"00:08:48,000","00:08:51,000","Leute, ich zeige euch jetzt mal die Spiegelung, die ich gesehen habe.","Leute, ich zeige euch jetzt mal die Spiegelung, die ich gesehen habe.","Guys, I'll show you the reflection that I have seen.",curiosity,mild
"00:08:51,000","00:08:53,000",Ich habe es mit dem Handy fotografiert.,Ich habe es mit dem Handy fotografiert.,I photographed it with my cell phone.,neutral,neutral
"00:08:53,000","00:08:56,000","Guckt es euch an, Leute.","Guckt es euch an, Leute.","Look at it, people.",curiosity,mild
"00:08:56,000","00:09:01,000","Das ist die Türe gegenüber von dem Automaten, wo ich saß.","Das ist die Türe gegenüber von dem Automaten, wo ich saß.",This is the door opposite the machine where I was sitting.,neutral,neutral
"00:09:01,000","00:09:06,000",Hier habe ich einmal reingezoomt und dann das Bild hier gemacht.,Hier habe ich einmal reingezoomt und dann das Bild hier gemacht.,Here I once zoomed in and then took the picture here.,neutral,neutral
"00:09:06,000","00:09:09,000",Da ist ein Jäger. Militärkleidung an.,Da ist ein Jäger. Militärkleidung an.,There is a hunter. Military clothing.,surprise,moderate
"00:09:09,000","00:09:12,000",Man erkennt ganz leicht nur hier die GoPro.,Man erkennt ganz leicht nur hier die GoPro.,You can easily see the GoPro.,neutral,neutral
"00:09:12,000","00:09:16,000","Also ich war mir ziemlich unsicher, ob es das wirklich ist.","Also ich war mir ziemlich unsicher, ob es das wirklich ist.",So I was pretty unsure whether it really is.,neutral,neutral
"00:09:16,000","00:09:19,000","Leute, die Spiegelung hat mir echt den Arsch gerettet.","Leute, die Spiegelung hat mir echt den Arsch gerettet.","People, the reflection really saved my ass.",relief,moderate
"00:09:19,000","00:09:22,000",Sonst wäre ich da unvorsichtig gewesen an dem Automaten.,Sonst wäre ich da unvorsichtig gewesen an dem Automaten.,Otherwise I would have been careless about the machine.,neutral,neutral
"00:09:22,000","00:09:25,000",Ich habe mich ja so verwückt.,Ich habe mich ja so verwückt.,I genth myself.,neutral,neutral
"00:09:25,000","00:09:28,000","Und ich wäre ja dann mal hier mit dem Arm, da mit dem Arm","Und ich wäre ja dann mal hier mit dem Arm, da mit dem Arm","And then I would be here with my arm, there with my arm",confusion,mild
"00:09:28,000","00:09:31,000","und habe vorher schon diesen Roller gesehen,","und habe vorher schon diesen Roller gesehen,",and I saw this scooter beforehand,neutral,neutral
"00:09:31,000","00:09:34,000",wo einer hinten drauf so mit der GoPro gefilmt hat.,wo einer hinten drauf so mit der GoPro gefilmt hat.,Where one filmed with the GoPro on the back.,curiosity,mild
