Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:00:37,000","00:00:38,000",كل واحد بيدي التاني ريتينج,كل واحد بيدي التاني ريتينج,كل واحد بيدي التاني ريتينج,neutral,neutral
"00:00:38,000","00:00:41,000",على حسب هم شبه بعض قد إيه في الراونز دي,على حسب هم شبه بعض قد إيه في الراونز دي,"According to them, they are almost some in the Rones de",neutral,neutral
"00:00:41,000","00:00:42,000",وفي الآخر قبل ما كل واحد يعرف,وفي الآخر قبل ما كل واحد يعرف,And in the other before everyone knows,neutral,neutral
"00:00:42,000","00:00:44,000",كان قاعد في ديت مع مين,كان قاعد في ديت مع مين,He was sitting in Diet with Maine,neutral,neutral
"00:00:44,000","00:00:46,000",هيقرروا لو هينزلوا ديت تاني ولا لا,هيقرروا لو هينزلوا ديت تاني ولا لا,They will decide if you will go back to another or not,curiosity,mild
"00:00:58,000","00:00:59,000",شكراً,شكراً,Thanks,gratitude,mild
"00:01:06,000","00:01:07,000",شكراً,شكراً,Thanks,gratitude,mild
"00:01:13,000","00:01:13,000",هاي,هاي,هاي,neutral,neutral
"00:01:13,000","00:01:14,000",أهلاً,أهلاً,Hello,neutral,neutral
"00:01:14,000","00:01:15,000",أهلاً,أهلاً,Hello,neutral,neutral
"00:01:15,000","00:01:16,000",كيف حالك؟,كيف حالك؟,How are you?,neutral,neutral
"00:01:16,000","00:01:17,000",أوه,أوه,Oh,surprise,mild
"00:01:18,000","00:01:20,000",الحمد لله والله أنت عاملين,الحمد لله والله أنت عاملين,"Praise be to God, by God, you are workers",gratitude,mild
"00:01:20,000","00:01:21,000",الحمد لله,الحمد لله,Thank God,gratitude,mild
"00:01:21,000","00:01:23,000",حسيت بالـ أوه هذي هتيجي من أول,حسيت بالـ أوه هذي هتيجي من أول,"I felt, oh, this is the first",realization,mild
"00:01:23,000","00:01:24,000",عشان كده ساكت,عشان كده ساكت,عشان كده ساكت,neutral,neutral
"00:01:24,000","00:01:25,000",أنت سعودي؟,أنت سعودي؟,You are a Saudi?,curiosity,mild
"00:01:25,000","00:01:25,000",لا,لا,no,neutral,neutral
"00:01:25,000","00:01:27,000",أنا المفروض سعيدي بس عايش في سعودية من زمان,أنا المفروض سعيدي بس عايش في سعودية من زمان,I am supposed,neutral,neutral
"00:01:28,000","00:01:28,000",سعيدي؟,سعيدي؟,Saeed?,curiosity,mild
"00:01:28,000","00:01:29,000",من لقصر,من لقصر,From shortness,neutral,neutral
"00:01:29,000","00:01:30,000",من لقصر,من لقصر,From shortness,neutral,neutral
"00:01:30,000","00:01:30,000",حل,حل,Solution,neutral,neutral
"00:01:30,000","00:01:31,000",حل,حل,Solution,neutral,neutral
"00:01:31,000","00:01:32,000",لا بمزع طبعاً,لا بمزع طبعاً,"No, of course",neutral,neutral
"00:01:33,000","00:01:34,000",سعودي سعودي,سعودي سعودي,Saudi Saudi,neutral,neutral
"00:01:34,000","00:01:35,000",تعرفي جيت سعودية قبل كده؟,تعرفي جيت سعودية قبل كده؟,Do you know a Saudi Jet before that?,curiosity,mild
"00:01:35,000","00:01:36,000",أوه جيت,أوه جيت,Oh Jet,surprise,mild
"00:01:36,000","00:01:37,000",فين رحت؟,فين رحت؟,Where did you go?,curiosity,mild
"00:01:37,000","00:01:39,000",رحت مكة ورحت المدينة,رحت مكة ورحت المدينة,Mecca went and the city went,neutral,neutral
"00:01:39,000","00:01:40,000",ما رحت جدة؟,ما رحت جدة؟,What is Jeddah?,curiosity,mild
"00:01:40,000","00:01:40,000",لا ما رحتش قبل,لا ما رحتش قبل,"No, I did not go before",neutral,neutral
"00:01:40,000","00:01:42,000",كيف جيتي مكة بدون ما تروحي جدة؟,كيف جيتي مكة بدون ما تروحي جدة؟,How did you come to Mecca without what you go in Jeddah?,curiosity,mild
"00:01:42,000","00:01:43,000",ما كنت بعمل عمره,ما كنت بعمل عمره,I was not doing his life,neutral,neutral
"00:01:43,000","00:01:46,000",طيب جيتي على جدة بعدين رحت مكة بالسيارة,طيب جيتي على جدة بعدين رحت مكة بالسيارة,"Ok, Getti, Jeddah, then Mecca went by car",neutral,neutral
"00:01:46,000","00:01:47,000",لا ما جيتش,لا ما جيتش,Not what Gitch,confusion,mild
"00:01:47,000","00:01:49,000",المطار اللي نزلك على جدة,المطار اللي نزلك على جدة,The airport that weighs you on Jeddah,neutral,neutral
"00:01:49,000","00:01:50,000",هيوديكي بعدين,هيوديكي بعدين,Hyundiki two dimensions,neutral,neutral
"00:01:50,000","00:01:51,000",انت مريت بجدة كلها,انت مريت بجدة كلها,You passed in all of Jeddah,neutral,neutral
"00:01:51,000","00:01:52,000",بعدين وصلت مكة,بعدين وصلت مكة,Then I arrived Mecca,neutral,neutral
"00:01:52,000","00:01:53,000",ما نمكنش عارف بقى,ما نمكنش عارف بقى,We don't know what to do,confusion,moderate
"00:01:53,000","00:01:54,000",ما في مطار في مكة,ما في مطار في مكة,What is in an airport in Mecca,curiosity,mild
"00:01:54,000","00:01:55,000",أوكي,أوكي,okay,neutral,neutral
"00:01:55,000","00:01:56,000",انت ايش اللي نزلك؟,انت ايش اللي نزلك؟,انت ايش اللي نزلك؟,curiosity,mild
"00:01:56,000","00:01:58,000",تقريباً دي قهوة عربي,تقريباً دي قهوة عربي,This is an Arabic coffee,neutral,neutral
"00:01:58,000","00:02:00,000",اللي هي اسمها قهوة خضرة تقريباً,اللي هي اسمها قهوة خضرة تقريباً,اللي هي اسمها قهوة خضرة تقريباً,neutral,neutral
"00:02:00,000","00:02:00,000",ولا ده ايه؟,ولا ده ايه؟,What is this?,curiosity,mild
"00:02:00,000","00:02:01,000",قهوة خضرة؟,قهوة خضرة؟,Green coffee?,curiosity,mild
"00:02:01,000","00:02:02,000",اشوف كده؟,اشوف كده؟,اشوف كده؟,curiosity,mild
"00:02:02,000","00:02:04,000",اللي هي تقريباً بتتاخد مع بلح,اللي هي تقريباً بتتاخد مع بلح,اللي هي تقريباً بتتاخد مع بلح,neutral,neutral
"00:02:04,000","00:02:04,000",دي تمر,دي تمر,This is dates,neutral,neutral
"00:02:04,000","00:02:05,000",لا دي قهوة عربي,لا دي قهوة عربي,No Arabic coffee,neutral,neutral
"00:02:05,000","00:02:06,000",ايه,ايه,any,neutral,neutral
"00:02:06,000","00:02:07,000",انا نزل لسحلب,انا نزل لسحلب,I descended to Blue,neutral,neutral
"00:02:07,000","00:02:07,000",سحلب؟,سحلب؟,Seaib?,confusion,mild
"00:02:07,000","00:02:08,000",فاش رايك تاخديها وانا اخد القهوة العربية,فاش رايك تاخديها وانا اخد القهوة العربية,Do you think you take it while I take Arabic coffee,curiosity,mild
"00:02:08,000","00:02:09,000",ما عنديش مشكلة,ما عنديش مشكلة,I don't have a problem,neutral,neutral
"00:02:09,000","00:02:11,000",عشان كده كده مفيش تمر فايه,عشان كده كده مفيش تمر فايه,عشان كده كده مفيش تمر فايه,neutral,neutral
"00:02:11,000","00:02:12,000",خد انت الاول,خد انت الاول,You are the first,neutral,neutral
"00:02:13,000","00:02:14,000",ايوة,ايوة,yeah,neutral,neutral
"00:02:14,000","00:02:16,000",كيف قهوة خضرة خليتيها؟,كيف قهوة خضرة خليتيها؟,How do you coffee green her cells?,curiosity,mild
"00:02:16,000","00:02:17,000",هي اسمها قهوة خضرة والله,هي اسمها قهوة خضرة والله,It is her name,neutral,neutral
"00:02:17,000","00:02:17,000",فضل,فضل,Washy,confusion,mild
"00:02:19,000","00:02:20,000",شكراً مرسي,شكراً مرسي,Thanks Morsi,gratitude,mild
"00:02:21,000","00:02:22,000",طب هسألك سؤال,طب هسألك سؤال,"Medicine, I will ask you a question",curiosity,mild
"00:02:22,000","00:02:23,000",بتنزل ديتز كتير؟,بتنزل ديتز كتير؟,بتنزل ديتز كتير؟,curiosity,mild
"00:02:23,000","00:02:25,000",يعني اتعرف على ناس,يعني اتعرف على ناس,"I mean, get to know people",neutral,neutral
"00:02:25,000","00:02:26,000",بس ما انزل ديتز يعني وكده,بس ما انزل ديتز يعني وكده,But I did not go down Dietz,neutral,neutral
"00:02:26,000","00:02:26,000",ماشي,ماشي,okay,neutral,neutral
"00:02:26,000","00:02:27,000",وانتي؟,وانتي؟,And you?,curiosity,mild
"00:02:27,000","00:02:29,000",لا مش بنزل ديتز كتير,لا مش بنزل ديتز كتير,لا مش بنزل ديتز كتير,neutral,neutral
"00:02:29,000","00:02:29,000",مرة؟,مرة؟,time?,curiosity,mild
"00:02:29,000","00:02:30,000",نعم,نعم,Yes,neutral,neutral
"00:02:30,000","00:02:31,000",تماماً يعني ما بتنزل ديتز؟,تماماً يعني ما بتنزل ديتز؟,"Exactly, what do you descend Dietz?",curiosity,mild
"00:02:31,000","00:02:32,000",لا لا كنت بنزل,لا لا كنت بنزل,"No, I was descending",neutral,neutral
"00:02:32,000","00:02:34,000",بس ما بقيتش بنزل ديتز كتير,بس ما بقيتش بنزل ديتز كتير,بس ما بقيتش بنزل ديتز كتير,neutral,neutral
"00:02:34,000","00:02:34,000",اوكي,اوكي,okay,neutral,neutral
"00:02:34,000","00:02:35,000",انت درست ايش باي ذوي؟,انت درست ايش باي ذوي؟,You studied what people have?,curiosity,mild
"00:02:35,000","00:02:37,000",درست اعلام وترجمة,درست اعلام وترجمة,I studied flags and translation,neutral,neutral
"00:02:41,000","00:02:42,000",أشتغل دكتور سنين,أشتغل دكتور سنين,Do a doctor for years,neutral,neutral
"00:02:42,000","00:02:44,000",ولا بشتغل حاجة تانية غير,ولا بشتغل حاجة تانية غير,ولا بشتغل حاجة تانية غير,neutral,neutral
"00:02:44,000","00:02:45,000",الثنين,الثنين,Two,neutral,neutral
"00:02:45,000","00:02:46,000",اشتغل اشياء برا طب الأسنان,اشتغل اشياء برا طب الأسنان,Work with things by dental medicine,neutral,neutral
"00:02:46,000","00:02:48,000",وبشتغل اشياء كوان في الأسنان,وبشتغل اشياء كوان في الأسنان,Working Kwan's things in the teeth,neutral,neutral
"00:02:48,000","00:02:49,000",ايه الحاجات اللي بتشغلها,ايه الحاجات اللي بتشغلها,ايه الحاجات اللي بتشغلها,curiosity,mild
"00:02:49,000","00:02:50,000",برا طب الأسنين؟,برا طب الأسنين؟,Revoning the medicine of Asen?,confusion,mild
"00:02:50,000","00:02:51,000",عندي كدة كدة براند,عندي كدة كدة براند,I have this as Brand,pride,mild
"00:02:51,000","00:02:51,000",هدوم؟,هدوم؟,Hudam?,confusion,mild
"00:02:51,000","00:02:52,000",مو هدوم,مو هدوم,Hedum hair,neutral,neutral
"00:02:52,000","00:02:53,000",عطور,عطور,Perfume,neutral,neutral
"00:02:53,000","00:02:54,000",عندي مطعم,عندي مطعم,I have a restaurant,pride,mild
"00:02:54,000","00:02:55,000",عندي كوفي شوپ,عندي كوفي شوپ,I have Covey Shape,neutral,neutral
"00:02:55,000","00:02:55,000",زى كدة,زى كدة,Like this,neutral,neutral
"00:02:55,000","00:02:57,000",طيب والعطور بتعمل,طيب والعطور بتعمل,Ok and perfumes work,neutral,neutral
"00:02:57,000","00:02:58,000",العطور الليالي العربي,العطور الليالي العربي,Perfumes Arab nights,neutral,neutral
"00:02:58,000","00:03:00,000",الليالي العود والميسك,الليالي العود والميسك,Nights Oud and Miscke,neutral,neutral
"00:03:00,000","00:03:01,000",ولا لا لا,ولا لا لا,"No, no",disapproval,mild
"00:03:01,000","00:03:02,000",فيه عندي كدة عطر زي كدة,فيه عندي كدة عطر زي كدة,فيه عندي كدة عطر زي كدة,neutral,neutral
"00:03:02,000","00:03:04,000",بس أغلب العطور فرنسية زى كدة,بس أغلب العطور فرنسية زى كدة,But most perfumes are French like this,neutral,neutral
"00:03:04,000","00:03:05,000",أوكي,أوكي,okay,neutral,neutral
"00:03:05,000","00:03:06,000",وانتي تشتغل داحين؟,وانتي تشتغل داحين؟,And you are working?,curiosity,mild
"00:03:06,000","00:03:07,000",اوه بشتغل,اوه بشتغل,"Oh, work",neutral,neutral
"00:03:07,000","00:03:08,000",فين؟,فين؟,where?,curiosity,mild
"00:03:08,000","00:03:10,000",بمثل وبمرن تمثيل,بمثل وبمرن تمثيل,Like a representative age,neutral,neutral
"00:03:10,000","00:03:13,000",وارتجال للأطفال والتينز,وارتجال للأطفال والتينز,And improvisation for children and teenz,neutral,neutral
"00:03:13,000","00:03:14,000",تمرني,تمرني,Exercise,neutral,neutral
"00:03:14,000","00:03:16,000",يعني كانك مدرسة تمثيل وكده؟,يعني كانك مدرسة تمثيل وكده؟,"I mean, as if you are an acting school and that?",curiosity,mild
"00:03:16,000","00:03:17,000",اوه,اوه,seven,neutral,neutral
"00:03:17,000","00:03:18,000",ممم,ممم,Mantle,neutral,neutral
"00:03:18,000","00:03:19,000",ممتع,ممتع,fun,amusement,mild
"00:03:19,000","00:03:20,000",ايه؟,ايه؟,any?,confusion,mild
"00:03:20,000","00:03:20,000",ممتع,ممتع,fun,amusement,mild
"00:03:20,000","00:03:21,000",اوه مش,اوه مش,Oh mesh,neutral,neutral
"00:03:21,000","00:03:23,000",طب انت جيت من السعودية على هنا؟,طب انت جيت من السعودية على هنا؟,Do you come from Saudi Arabia on here?,curiosity,mild
"00:03:23,000","00:03:24,000",يعني جيت عشان,يعني جيت عشان,يعني جيت عشان,curiosity,mild
"00:03:24,000","00:03:26,000",تبقى أشرح لك اللي صار بالضبط,تبقى أشرح لك اللي صار بالضبط,I will explain to you exactly what has become,neutral,neutral
"00:03:26,000","00:03:26,000",اوه ياريخ,اوه ياريخ,Oh Yarik,neutral,neutral
"00:03:26,000","00:03:28,000",أنا جيت من السعودية,أنا جيت من السعودية,I am from Saudi Arabia,neutral,neutral
"00:03:28,000","00:03:29,000",اليوم الساعة 3 العصر,اليوم الساعة 3 العصر,Today at 3 pm,neutral,neutral
"00:03:29,000","00:03:30,000",أوكي,أوكي,okay,neutral,neutral
"00:03:30,000","00:03:33,000",وصلت الساعة 5 المفروض أجي من المطار على طول على هنا,وصلت الساعة 5 المفروض أجي من المطار على طول على هنا,The 5 o'clock Iji arrived from the airport along here,neutral,neutral
"00:03:33,000","00:03:34,000",يعني انت جاي مخصوص عشان الديد دا,يعني انت جاي مخصوص عشان الديد دا,يعني انت جاي مخصوص عشان الديد دا,curiosity,mild
"00:03:34,000","00:03:35,000",ييس,ييس,Yis,neutral,neutral
"00:03:35,000","00:03:37,000",ما قلت لك أنا في السوشيال ميديا برضه كمان,ما قلت لك أنا في السوشيال ميديا برضه كمان,"I did not tell you I am in the social media, too",neutral,neutral
"00:03:37,000","00:03:38,000",مو بس,مو بس,Hair,neutral,neutral
"00:03:38,000","00:03:39,000",تعمل ايه تيك توك ولا ايه؟,تعمل ايه تيك توك ولا ايه؟,Do you do Tek Tok or what?,curiosity,mild
"00:03:39,000","00:03:40,000",يعني كله,يعني كله,I mean all,neutral,neutral
"00:03:40,000","00:03:41,000",يا سيطر يا رب,يا سيطر يا رب,"O control, O Lord",neutral,neutral
"00:03:41,000","00:03:42,000",بس ما بقرب لك أكتر من كدة,بس ما بقرب لك أكتر من كدة,But near you more than that,neutral,neutral
"00:03:42,000","00:03:43,000",ماشي,ماشي,okay,neutral,neutral
"00:03:52,000","00:03:53,000",شكرا,شكرا,Thanks,gratitude,mild
"00:03:53,000","00:03:55,000",ممكن أعرف نزلك ايه؟,ممكن أعرف نزلك ايه؟,Can I know what?,curiosity,mild
"00:03:55,000","00:03:56,000",أنا نزللي شربة عدس,أنا نزللي شربة عدس,I am a drink of lentils,confusion,moderate
"00:03:56,000","00:03:57,000",انت ايش نزلك؟,انت ايش نزلك؟,What are you?,curiosity,mild
"00:03:58,000","00:03:59,000",أنا نزللي جريش,أنا نزللي جريش,I got off Grish,neutral,neutral
"00:03:59,000","00:04:00,000",وأنا مش عارفة دا ايه,وأنا مش عارفة دا ايه,وأنا مش عارفة دا ايه,confusion,moderate
"00:04:00,000","00:04:01,000",هو بنجد ايش دا؟,هو بنجد ايش دا؟,What is this?,curiosity,mild
"00:04:01,000","00:04:02,000",ايه؟,ايه؟,any?,confusion,mild
"00:04:02,000","00:04:03,000",ايش ايش عبارة عن ايش يعني؟,ايش ايش عبارة عن ايش يعني؟,What is what is?,confusion,moderate
"00:04:03,000","00:04:05,000",ما هوريك استنى,ما هوريك استنى,What Horik I am,confusion,moderate
"00:04:05,000","00:04:06,000",بس,بس,Bus,neutral,neutral
"00:04:06,000","00:04:07,000",آه جريش,آه جريش,Oh Grish,neutral,neutral
"00:04:07,000","00:04:09,000",أنا هدوه وهدزهولك عمت,أنا هدوه وهدزهولك عمت,I am guided and guided by you,admiration,mild
"00:04:09,000","00:04:10,000",طيب,طيب,good,approval,mild
"00:04:10,000","00:04:10,000",فضل,فضل,Washy,neutral,neutral
"00:04:11,000","00:04:12,000",حلو والله,حلو والله,"Sweet, by God",admiration,mild
"00:04:12,000","00:04:13,000",تبي انت شربة عدس؟,تبي انت شربة عدس؟,Do you want a drink of lentils?,curiosity,mild
"00:04:13,000","00:04:14,000",يعني برحتك,يعني برحتك,"I mean, by your time",neutral,neutral
"00:04:14,000","00:04:15,000",تفضلي,تفضلي,Help yourself,approval,mild
"00:04:16,000","00:04:17,000",شكرا,شكرا,Thanks,gratitude,mild
"00:04:17,000","00:04:17,000",ياف,ياف,Yaf,neutral,neutral
"00:04:17,000","00:04:20,000",يعني الأكلة دي اللي أنا قلتها لك دي سعودي؟,يعني الأكلة دي اللي أنا قلتها لك دي سعودي؟,"I mean, this is what I told you Saudi?",curiosity,mild
"00:04:20,000","00:04:21,000",هذي الأكلة سعودية أيوة,هذي الأكلة سعودية أيوة,This is a Saudi food,neutral,neutral
"00:04:21,000","00:04:23,000",منتشر أكثر في الرياض وفي الشرقية وزي كده,منتشر أكثر في الرياض وفي الشرقية وزي كده,"More widespread in Riyadh, in Sharqia and Ziye like this",neutral,neutral
"00:04:23,000","00:04:26,000",بص احنا مفروضة نتكلم في التايب بتاعنا,بص احنا مفروضة نتكلم في التايب بتاعنا,"We are implemented, we are talking about the Tayeb, with us",neutral,neutral
"00:04:26,000","00:04:28,000",يلا انتي قوليلي إيش يور تايب في القعيد,يلا انتي قوليلي إيش يور تايب في القعيد,"Yalla, tell me, what is a yor Tayb in Al Qaid",curiosity,mild
"00:04:28,000","00:04:31,000",يوجهلي بحب الولادة اللي شعرهم طويل,يوجهلي بحب الولادة اللي شعرهم طويل,يوجهلي بحب الولادة اللي شعرهم طويل,love,mild
"00:04:31,000","00:04:32,000",ماشية,ماشية,cattle,neutral,neutral
"00:04:32,000","00:04:33,000",بس دي مش قازمة يعني,بس دي مش قازمة يعني,بس دي مش قازمة يعني,neutral,neutral
"00:04:33,000","00:04:35,000",يبقوا فت,يبقوا فت,They remain,neutral,neutral
"00:04:35,000","00:04:37,000",مش بحب العضلات الزيادة,مش بحب العضلات الزيادة,مش بحب العضلات الزيادة,disapproval,mild
"00:04:37,000","00:04:38,000",بحبش ولادة الأسائيرين,بحبش ولادة الأسائيرين,I love the birth of the people,love,mild
"00:04:38,000","00:04:39,000",ايوه,ايوه,yeah,neutral,neutral
"00:04:39,000","00:04:41,000",تزعلني طيب,تزعلني طيب,You are upset,neutral,neutral
"00:04:41,000","00:04:42,000",لا بس معنا بشوف,لا بس معنا بشوف,"No, but with us, see",neutral,neutral
"00:04:43,000","00:04:47,000",انت تحب البنت اللي تبقى معايا شكلها يبقى عامل ازاي؟,انت تحب البنت اللي تبقى معايا شكلها يبقى عامل ازاي؟,انت تحب البنت اللي تبقى معايا شكلها يبقى عامل ازاي؟,curiosity,mild
"00:04:47,000","00:04:49,000",مثلا شعرها يعني يكون طويل مو قصير,مثلا شعرها يعني يكون طويل مو قصير,"For example, her hair means long not short",neutral,neutral
"00:04:49,000","00:04:51,000",يكون كيرلي ولا ويفي وكده,يكون كيرلي ولا ويفي وكده,Be Kurly and not Wi -Fi,neutral,neutral
"00:04:51,000","00:04:52,000",عشان هي تقدر تسوي اللي تبقى,عشان هي تقدر تسوي اللي تبقى,عشان هي تقدر تسوي اللي تبقى,neutral,neutral
"00:04:52,000","00:04:53,000",يعني تكون فت,يعني تكون فت,"I mean, you are",neutral,neutral
"00:04:53,000","00:04:54,000",أقلها تروح الجيم,أقلها تروح الجيم,The least of which goes the gym,neutral,neutral
"00:04:54,000","00:04:56,000",تمسك دايت تاكل أكل كويس,تمسك دايت تاكل أكل كويس,Diet stick to eat good,neutral,neutral
"00:04:56,000","00:04:57,000",بس كده؟,بس كده؟,But that?,confusion,mild
"00:04:57,000","00:04:58,000",بس كده ما فيش هاتان,بس كده ما فيش هاتان,بس كده ما فيش هاتان,neutral,neutral
"00:04:58,000","00:05:00,000",وبالنسبة للشخصية انتي إيش؟,وبالنسبة للشخصية انتي إيش؟,"As for the character, what are you?",curiosity,mild
"00:05:00,000","00:05:03,000",يكون حد بيحب الفن,يكون حد بيحب الفن,It will love art,optimism,mild
"00:05:03,000","00:05:05,000",عنده هدف عمّة في الحياة,عنده هدف عمّة في الحياة,He has a cousin in life,neutral,neutral
"00:05:05,000","00:05:06,000",انت إيه هدفك في الحياة؟,انت إيه هدفك في الحياة؟,What is your goal in life?,curiosity,mild
"00:05:06,000","00:05:09,000",أنا مثلاً الحين عندي مين جول في الرياضة,أنا مثلاً الحين عندي مين جول في الرياضة,"For example, I have a ghoul in sports",neutral,neutral
"00:05:09,000","00:05:10,000",أنا بلعب باديل مرة كتير,أنا بلعب باديل مرة كتير,I play Badil a lot,neutral,neutral
"00:05:10,000","00:05:10,000",ميش؟,ميش؟,Mesh?,confusion,mild
"00:05:10,000","00:05:12,000",مين جول اني أصير,مين جول اني أصير,"Maine Jul, I am",neutral,neutral
"00:05:12,000","00:05:13,000",بروفيشنال باديل بلاير في الساوديو ناشرال تيم,بروفيشنال باديل بلاير في الساوديو ناشرال تيم,Prof. Badil Player in the Sodio Publisher Tim,neutral,neutral
"00:05:13,000","00:05:14,000",حلوة قوي,حلوة قوي,Sweet strong,admiration,mild
"00:05:14,000","00:05:17,000",طيب ممكن تقولي البنت اللي انت عايز تبقى معاها,طيب ممكن تقولي البنت اللي انت عايز تبقى معاها,طيب ممكن تقولي البنت اللي انت عايز تبقى معاها,curiosity,mild
"00:05:17,000","00:05:19,000",تحب تكون إيه الحاجة تلف شخصيتها؟,تحب تكون إيه الحاجة تلف شخصيتها؟,Would you like to have a need for her personality?,curiosity,mild
"00:05:19,000","00:05:20,000",لازم تكون بوزيتف,لازم تكون بوزيتف,You must be Bozetf,neutral,neutral
"00:05:20,000","00:05:21,000",أوكي,أوكي,okay,neutral,neutral
"00:05:21,000","00:05:22,000",ما أحب النكد مرة,ما أحب النكد مرة,I do not like to be unhappy once,disapproval,mild
"00:05:22,000","00:05:24,000",طول الوقت إيجابية وسعادة,طول الوقت إيجابية وسعادة,The time is positive and happy,optimism,mild
"00:05:24,000","00:05:25,000",يعني خلاص إذا في مشكلة تنحل,يعني خلاص إذا في مشكلة تنحل,I mean salvation if in a problem that is dissolved,relief,mild
"00:05:25,000","00:05:27,000",بس العادة البنات,بس العادة البنات,But the habit of girls,neutral,neutral
"00:05:27,000","00:05:28,000",لما يصير في مشكلة,لما يصير في مشكلة,When it becomes a problem,neutral,neutral
"00:05:28,000","00:05:30,000",يحبوا إنهم يكتروا منها,يحبوا إنهم يكتروا منها,They love to buy it from it,confusion,mild
"00:05:30,000","00:05:32,000",عشان يزودوا المشكلة وقت,عشان يزودوا المشكلة وقت,عشان يزودوا المشكلة وقت,annoyance,mild
"00:05:32,000","00:05:33,000",مثلاً مثلاً,مثلاً مثلاً,For example,neutral,neutral
"00:05:33,000","00:05:35,000",ما رديت على الجوال ساعتين,ما رديت على الجوال ساعتين,I did not respond to the mobile two hours,annoyance,mild
"00:05:35,000","00:05:36,000",قلت آسف معلش,قلت آسف معلش,I said sorry,remorse,mild
"00:05:36,000","00:05:37,000",ليش نقعد ستة ساعات نضارب,ليش نقعد ستة ساعات نضارب,Why do we sit six hours of freshness,confusion,mild
"00:05:37,000","00:05:39,000",إنه أنا ما رديت على الجوال الساعتين اللي فاتت,إنه أنا ما رديت على الجوال الساعتين اللي فاتت,I did not respond to the two hours that missed,annoyance,mild
"00:05:39,000","00:05:41,000",ممكنش ترد ليه؟,ممكنش ترد ليه؟,Can you respond?,curiosity,mild
"00:05:41,000","00:05:42,000",كنت بلعب باديل,كنت بلعب باديل,I was playing Padil,neutral,neutral
"00:05:42,000","00:05:44,000",فلما تتكلمها بقى بعد ما تخلص,فلما تتكلمها بقى بعد ما تخلص,"When you speak it, he remained after getting rid",confusion,mild
"00:05:44,000","00:05:45,000",هتقول لها أنا آسف,هتقول لها أنا آسف,"You will tell her, I am sorry",remorse,mild
"00:05:45,000","00:05:45,000",طيب,طيب,good,approval,mild
"00:05:45,000","00:05:46,000",طب ما دا عادي دا مش موضوع,طب ما دا عادي دا مش موضوع,"Medicine, this is not a matter",confusion,mild
"00:05:46,000","00:05:47,000",حصل لي ضرب بلعب,حصل لي ضرب بلعب,Tell me to play with play,neutral,neutral
