Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:00:42,000","00:00:45,000",Και τα πιάτα του αναγάγουν τη γαστρονομία σε τέχνη.,Και τα πιάτα του αναγάγουν τη γαστρονομία σε τέχνη.,And his dishes reduce gastronomy into art.,admiration,intense
"00:00:45,000","00:00:50,000",Από το 2003 βραβεύεται κάθε χρόνο από τον έγκριτο διαγωνισμό των χρυσών σκούφων.,Από το 2003 βραβεύεται κάθε χρόνο από τον έγκριτο διαγωνισμό των χρυσών σκούφων.,Since 2003 he has been awarded each year by the prestigious Golden Skoufi competition.,pride,intense
"00:00:50,000","00:00:53,000",Ενώ έχει αποσπάσει τρεις φορές το τίτλο του καλύτερου ΣΕΕΡ.,Ενώ έχει αποσπάσει τρεις φορές το τίτλο του καλύτερου ΣΕΕΡ.,While he has won three times the title of the best.,admiration,intense
"00:00:54,000","00:00:57,000",Αυτή την εβδομάδα ο Έκτορας Μποτρίνης βρίσκεται στην Πετρούπολη.,Αυτή την εβδομάδα ο Έκτορας Μποτρίνης βρίσκεται στην Πετρούπολη.,This week Hector Botrinis is in Petersburg.,neutral,neutral
"00:00:57,000","00:01:00,000","Ο 42χρονος μπάμπης, πρώην ιδιοκτήτης βιοτεχνίας Ρούπον,","Ο 42χρονος μπάμπης, πρώην ιδιοκτήτης βιοτεχνίας Ρούπον,","42 -year -old Babis, former Rupon Craft Owner,",neutral,neutral
"00:01:00,000","00:01:04,000","άνοιξε ένα εστιατόριο, προκειμένου να ασχοληθεί ο γιος του με αυτό που του αρέσει, τη μαγειρική.","άνοιξε ένα εστιατόριο, προκειμένου να ασχοληθεί ο γιος του με αυτό που του αρέσει, τη μαγειρική.","He opened a restaurant to deal with what he likes, cooking.",desire,moderate
"00:01:04,000","00:01:05,000",Ψεύτου μαγειρεύω.,Ψεύτου μαγειρεύω.,Liar cook.,disapproval,moderate
"00:01:05,000","00:01:06,000","Ποιος μαγειρεύει, αλήθεια, ναι.","Ποιος μαγειρεύει, αλήθεια, ναι.","Who cooks, really, yes.",curiosity,mild
"00:01:06,000","00:01:07,000",Καλή ερώτηση.,Καλή ερώτηση.,Good question.,neutral,neutral
"00:01:08,000","00:01:11,000",Έχω τον Χρύστο μου και τον παλεύουμε.,Έχω τον Χρύστο μου και τον παλεύουμε.,I have my chrysanthemum and we fight it.,optimism,moderate
"00:01:11,000","00:01:15,000",Οι μέθοδοι που χρησιμοποιεί για να προσερκίσει οι πελάτες είναι κάπως ανορθόδοξες.,Οι μέθοδοι που χρησιμοποιεί για να προσερκίσει οι πελάτες είναι κάπως ανορθόδοξες.,The methods he uses to flare up clients are somewhat unorthodox.,curiosity,mild
"00:01:15,000","00:01:16,000",Ορίστε.,Ορίστε.,Here.,neutral,neutral
"00:01:18,000","00:01:20,000",Πρέπει να επιβιώσουμε και θα επιβιώσουμε.,Πρέπει να επιβιώσουμε και θα επιβιώσουμε.,We have to survive and we will survive.,optimism,intense
"00:01:21,000","00:01:25,000","Πού εντοπίζονται όμως τα μεγαλύτερα προβλήματα, νταλή, στις βολημικές τάσεις του σερβιτόρου...","Πού εντοπίζονται όμως τα μεγαλύτερα προβλήματα, νταλή, στις βολημικές τάσεις του σερβιτόρου...","But where the biggest problems are found, in the waiter's convenient trends ...",confusion,moderate
"00:01:25,000","00:01:26,000",Δεν το ξαναδέφτω πράγμα.,Δεν το ξαναδέφτω πράγμα.,I don't get it again.,confusion,moderate
"00:01:26,000","00:01:28,000",...στην απειρία του 18χρονου μάγειρα...,...στην απειρία του 18χρονου μάγειρα...,... in the inexperience of the 18 -year -old cook ...,neutral,neutral
"00:01:29,000","00:01:31,000","Μαγειρική σ' αρέσει, ε, στολή γιατί δεν έχεις.","Μαγειρική σ' αρέσει, ε, στολή γιατί δεν έχεις.","Cooking I like it, eh, uniform because you don't have it.",annoyance,mild
"00:01:33,000","00:01:34,000","Ε, λάθος, ε.","Ε, λάθος, ε.","Wrong, E.",disapproval,mild
"00:01:35,000","00:01:37,000",Είσαι μάγειρας ή τουρίστας.,Είσαι μάγειρας ή τουρίστας.,You're a cook or a tourist.,disapproval,moderate
"00:01:37,000","00:01:42,000","Ή στην εικόνα που παρουσιάζουν ως ομάδα, για να βελτιωθεί η κατάσταση πρέπει όλοι να αλλάξουν άμεσα γραμμή βλέψης.","Ή στην εικόνα που παρουσιάζουν ως ομάδα, για να βελτιωθεί η κατάσταση πρέπει όλοι να αλλάξουν άμεσα γραμμή βλέψης.","Or in the image they present as a group, in order to improve the situation everyone must all change a straight line of view.",realization,moderate
"00:01:42,000","00:01:46,000","Θα καταφέρει ο Έκτορας Βοτρίνη να σώσει το εστιατόριο, ευφυάρτη στην κουζίνα.","Θα καταφέρει ο Έκτορας Βοτρίνη να σώσει το εστιατόριο, ευφυάρτη στην κουζίνα.","Hector Votrini will be able to save the restaurant, intelligent in the kitchen.",optimism,moderate
"00:01:47,000","00:01:53,000","Στις αρχές της δεκαετίας του 30, ένας εκδότης πρόθεσε μέσω της εφημερίδας του την απόκτηση κοπέδων στην περιοχή της Πετρούπολης,","Στις αρχές της δεκαετίας του 30, ένας εκδότης πρόθεσε μέσω της εφημερίδας του την απόκτηση κοπέδων στην περιοχή της Πετρούπολης,","In the early 30s, a publisher intended to acquire the acquisition of girls in the area of ​​Petersburg,",curiosity,mild
"00:01:53,000","00:01:55,000",επιταχύνοντας έτσι την αστική της εξέλιξη.,επιταχύνοντας έτσι την αστική της εξέλιξη.,thus accelerating its urban evolution.,optimism,mild
"00:01:55,000","00:02:00,000","Το Φιστιβάλ Πέτρας, που πραγματοποιείται κάθε χρόνο εδώ, έγινε αφορμή να την επισκέπτονται πολίτες από όλο το Λεκανοπαίδιο.","Το Φιστιβάλ Πέτρας, που πραγματοποιείται κάθε χρόνο εδώ, έγινε αφορμή να την επισκέπτονται πολίτες από όλο το Λεκανοπαίδιο.","Fistaval Petras, which takes place every year here, was caused by citizens from all over the basin.",neutral,neutral
"00:02:00,000","00:02:04,000","Τα πράγματα όμως εξελίχθηκαν διαφορετικά, και έτσι ο Χρήστος ζήτησε τη βοήθεια του Έκτορα Βοτρίνη.","Τα πράγματα όμως εξελίχθηκαν διαφορετικά, και έτσι ο Χρήστος ζήτησε τη βοήθεια του Έκτορα Βοτρίνη.","But things evolved differently, so Christos asked for the help of Hector Votrini.",neutral,neutral
"00:02:30,000","00:02:32,000","Τι έγινε, είναι πια γωγείο.","Τι έγινε, είναι πια γωγείο.","What happened, it is now Gogo.",confusion,mild
"00:02:32,000","00:02:34,000","Καλημέρα σας, καλώς ήρθατε.","Καλημέρα σας, καλώς ήρθατε.","Good morning, welcome.",neutral,neutral
"00:02:34,000","00:02:35,000",Καλησπέρα.,Καλησπέρα.,Good evening.,neutral,neutral
"00:02:35,000","00:02:36,000",Πώς είπαμε τι σε λένε.,Πώς είπαμε τι σε λένε.,How did we say what they are saying.,confusion,mild
"00:02:36,000","00:02:37,000",Μπάμπης.,Μπάμπης.,Babis.,neutral,neutral
"00:02:37,000","00:02:38,000",Εσύ τι γίνεται.,Εσύ τι γίνεται.,What is going on.,confusion,mild
"00:02:38,000","00:02:39,000",Βασέλης.,Βασέλης.,Vasel.,neutral,neutral
"00:02:39,000","00:02:40,000","Τι κάνεις, δοκιμάζεις πιατάκια.","Τι κάνεις, δοκιμάζεις πιατάκια.","What are you doing, you try saucers.",curiosity,mild
"00:02:40,000","00:02:43,000",Αρχίζω με πιστίκια και τελειώνω με γλυκάκια.,Αρχίζω με πιστίκια και τελειώνω με γλυκάκια.,I start with pistachios and finish with sweets.,neutral,neutral
"00:02:43,000","00:02:45,000",Δόξα στον Θεό στη δίαιτα είσαι.,Δόξα στον Θεό στη δίαιτα είσαι.,You are glory to God in the diet.,admiration,mild
"00:02:45,000","00:02:46,000",Χημική.,Χημική.,Chemical.,neutral,neutral
"00:02:46,000","00:02:47,000",Χημική.,Χημική.,Chemical.,neutral,neutral
"00:02:47,000","00:02:49,000","Τι έγινε, εσύ τι κάνεις.","Τι έγινε, εσύ τι κάνεις.","What happened, what do you do.",confusion,mild
"00:02:49,000","00:02:50,000",Μάγειρας.,Μάγειρας.,Cook.,neutral,neutral
"00:02:50,000","00:02:51,000",Και πόσο χρονών είσαι.,Και πόσο χρονών είσαι.,And how old are you.,curiosity,mild
"00:02:51,000","00:02:52,000","18,5.","18,5.","18,5.",neutral,neutral
"00:02:53,000","00:02:54,000","Μάλιστα, τι σχέση έχετε.","Μάλιστα, τι σχέση έχετε.","In fact, what do you have to do with.",confusion,mild
"00:02:54,000","00:02:55,000",Πατέρας με γιο.,Πατέρας με γιο.,Father with son.,neutral,neutral
"00:02:55,000","00:02:57,000",Δεν μοιάζεται πραγματικά καθόλου όμως.,Δεν μοιάζεται πραγματικά καθόλου όμως.,It doesn't really look like it at all.,disappointment,mild
"00:02:57,000","00:02:58,000",Στυχώς βασικά.,Στυχώς βασικά.,Basically basically.,neutral,neutral
"00:02:58,000","00:03:01,000","Ε, γιατί και στο μυαλό δεν είναι τόσο καλά.","Ε, γιατί και στο μυαλό δεν είναι τόσο καλά.","Well, because it's not so good in the mind.",disapproval,moderate
"00:03:01,000","00:03:02,000","Νεολαία, νεολαία.","Νεολαία, νεολαία.","Youth, youth.",neutral,neutral
"00:03:02,000","00:03:04,000","Κάτσε λοιπόν, δεν κάθαμαστε καλύτερα.","Κάτσε λοιπόν, δεν κάθαμαστε καλύτερα.","So sit down, we don't do better.",annoyance,mild
"00:03:04,000","00:03:05,000",Θα καθίσουμε.,Θα καθίσουμε.,We will sit down.,neutral,neutral
"00:03:05,000","00:03:06,000",Εδώ τι έχουμε.,Εδώ τι έχουμε.,Here's what we have.,neutral,neutral
"00:03:06,000","00:03:07,000",Κομπολογάκια για τους πελάτες.,Κομπολογάκια για τους πελάτες.,Customers for customers.,neutral,neutral
"00:03:07,000","00:03:09,000",Τόσο πολλοί περιμένουν να μου παίζουν και όλα.,Τόσο πολλοί περιμένουν να μου παίζουν και όλα.,So many are waiting for me to play and everything.,annoyance,moderate
"00:03:09,000","00:03:11,000",Μέχρι να σερβιριστούν.,Μέχρι να σερβιριστούν.,Until they are served.,neutral,neutral
"00:03:11,000","00:03:12,000",Τι σχέση έχετε με τα εστιατόρια.,Τι σχέση έχετε με τα εστιατόρια.,What do you have to do with restaurants.,curiosity,mild
"00:03:12,000","00:03:13,000",Δεν είχαμε καμία σχέση.,Δεν είχαμε καμία σχέση.,We had nothing to do with.,neutral,neutral
"00:03:13,000","00:03:16,000",Απλά είχαμε μια δετεχνία με ρούχα.,Απλά είχαμε μια δετεχνία με ρούχα.,We just had a clothing business.,neutral,neutral
"00:03:16,000","00:03:18,000",Η δουλειά αυτή δεν πήγε καλά.,Η δουλειά αυτή δεν πήγε καλά.,This job did not go well.,disappointment,moderate
"00:03:18,000","00:03:20,000",Ο γιος μου τελείωνε το σχολείο του.,Ο γιος μου τελείωνε το σχολείο του.,My son was finishing his school.,neutral,neutral
"00:03:20,000","00:03:22,000",Του άρεσε από μικρός να γίνει μάγειρας.,Του άρεσε από μικρός να γίνει μάγειρας.,He liked to become a cook from a young age.,pride,mild
"00:03:22,000","00:03:23,000",Και με παρότρινε.,Και με παρότρινε.,And it encouraged me.,gratitude,mild
"00:03:23,000","00:03:25,000",Πόσο καιρό έχει αυτό το μαγαζί.,Πόσο καιρό έχει αυτό το μαγαζί.,How long has this shop have.,curiosity,mild
"00:03:25,000","00:03:26,000","1,5 χρονών.","1,5 χρονών.",1.5 years old.,neutral,neutral
"00:03:26,000","00:03:28,000",Και το κομμάτι σου στο εστιατόριο ποιο είναι.,Και το κομμάτι σου στο εστιατόριο ποιο είναι.,And what is your piece in the restaurant.,curiosity,mild
"00:03:28,000","00:03:29,000",Να μιλάω με τον κόσμο.,Να μιλάω με τον κόσμο.,To talk to the world.,neutral,neutral
"00:03:29,000","00:03:30,000",Να κάνω με τον σερβιτόρα.,Να κάνω με τον σερβιτόρα.,To do with the waitress.,neutral,neutral
"00:03:30,000","00:03:31,000",Και να ψευτομαγειρεύω.,Και να ψευτομαγειρεύω.,And to be false.,disapproval,moderate
"00:03:31,000","00:03:33,000",Ποιος μαγειρεύει αλήθεια.,Ποιος μαγειρεύει αλήθεια.,Who cooks the truth.,curiosity,mild
"00:03:33,000","00:03:34,000",Καλή ερώτηση.,Καλή ερώτηση.,Good question.,approval,mild
"00:03:34,000","00:03:36,000",Έχω τον Χρήστο μου.,Έχω τον Χρήστο μου.,I have my Christ.,neutral,neutral
"00:03:36,000","00:03:38,000",Και το παλεύουμε.,Και το παλεύουμε.,And we fight it.,optimism,moderate
"00:03:38,000","00:03:41,000",Του έχω πει πολλές φορές πρέπει να βρει κάποιον να βάλει μες στην κουζίνα.,Του έχω πει πολλές φορές πρέπει να βρει κάποιον να βάλει μες στην κουζίνα.,I have told him many times he has to find someone to put in the kitchen.,annoyance,moderate
"00:03:41,000","00:03:43,000",Εντάξει μόνος μου δεν γίνεται.,Εντάξει μόνος μου δεν γίνεται.,Okay myself is not done.,neutral,neutral
"00:03:43,000","00:03:45,000",Ποιος ζήτησε τη βοήθειά μου και γιατί.,Ποιος ζήτησε τη βοήθειά μου και γιατί.,Who asked for my help and why.,curiosity,mild
"00:03:45,000","00:03:46,000",Εγώ τη ζήτησα.,Εγώ τη ζήτησα.,I asked her.,neutral,neutral
"00:03:46,000","00:03:49,000",Έβλεπα το μαγαζί ότι δεν πήγαινε πολύ καλά.,Έβλεπα το μαγαζί ότι δεν πήγαινε πολύ καλά.,I was seeing the shop that he was not going very well.,disappointment,mild
"00:03:49,000","00:03:50,000",Ενώ στην αρχή είχε κάποια...,Ενώ στην αρχή είχε κάποια...,While at first he had some ...,disappointment,mild
"00:03:50,000","00:03:52,000",Η οικονομική κρίση τους έχει τσακίσει όλους.,Η οικονομική κρίση τους έχει τσακίσει όλους.,Their financial crisis has crushed them all.,sadness,moderate
"00:03:52,000","00:03:53,000",Ενώ ξεκινήσαμε καλά.,Ενώ ξεκινήσαμε καλά.,While we started well.,neutral,neutral
"00:03:53,000","00:03:56,000",Μετά κάναμε μια μεγάλη κοιλιά.,Μετά κάναμε μια μεγάλη κοιλιά.,Then we made a big belly.,disappointment,moderate
"00:03:56,000","00:03:58,000",Πιστεύω ότι έχουμε πολλές ατέλειες σαν μαγαζί.,Πιστεύω ότι έχουμε πολλές ατέλειες σαν μαγαζί.,I think we have a lot of imperfections as a shop.,annoyance,moderate
"00:03:58,000","00:04:02,000","Πρώτον ότι είναι γωνία, δηλαδή το βλέπει όλος ο κόσμος από παντού.","Πρώτον ότι είναι γωνία, δηλαδή το βλέπει όλος ο κόσμος από παντού.","First, it's an angle, that is, the whole world sees it everywhere.",neutral,neutral
"00:04:02,000","00:04:03,000",Αυτό δεν είναι καλό.,Αυτό δεν είναι καλό.,This is not good.,disapproval,moderate
"00:04:03,000","00:04:05,000","Είναι καλό όταν δεν έχεις πελάτες, όμως δεν είναι καλό.","Είναι καλό όταν δεν έχεις πελάτες, όμως δεν είναι καλό.","It's good when you don't have customers, but it's not good.",confusion,mild
"00:04:05,000","00:04:07,000",Και εσύ τι κάνεις γι' αυτό δυνατά.,Και εσύ τι κάνεις γι' αυτό δυνατά.,And what do you do about it loudly.,curiosity,mild
"00:04:07,000","00:04:08,000",Πρέπει να σκραφιστούμε τα πάντα.,Πρέπει να σκραφιστούμε τα πάντα.,We have to squeeze everything.,optimism,moderate
"00:04:08,000","00:04:10,000","Από το να βάζω τους σερβιτόρους μου να τρώνε,","Από το να βάζω τους σερβιτόρους μου να τρώνε,","Than putting my waiter to eat,",annoyance,moderate
"00:04:10,000","00:04:14,000",μέχρι να βάλω μέχρι και κούκλες να φαίνονται ότι έχει δουλειά το μαγαζί.,μέχρι να βάλω μέχρι και κούκλες να φαίνονται ότι έχει δουλειά το μαγαζί.,Until I put up dolls they look like the shop has a job.,neutral,neutral
"00:04:14,000","00:04:15,000",Κούκλες δηλαδή τι κούκλες.,Κούκλες δηλαδή τι κούκλες.,"That is, dolls what dolls.",confusion,mild
"00:04:15,000","00:04:16,000",Κούκλες βιτρίνας.,Κούκλες βιτρίνας.,Showcase dolls.,neutral,neutral
"00:04:16,000","00:04:17,000",Κούκλες.,Κούκλες.,Dolls.,neutral,neutral
"00:04:17,000","00:04:18,000","Συγγνώμη τώρα, με κοροϊδεύεις.","Συγγνώμη τώρα, με κοροϊδεύεις.","Sorry now, you fool me.",annoyance,moderate
"00:04:18,000","00:04:19,000",Όχι.,Όχι.,No.,neutral,neutral
"00:04:19,000","00:04:20,000",Καθόλου.,Καθόλου.,At all.,neutral,neutral
"00:04:20,000","00:04:21,000",Θα κάνω πλάκα.,Θα κάνω πλάκα.,I will make fun of.,amusement,mild
"00:04:21,000","00:04:22,000",Για φέρε να σε πω.,Για φέρε να σε πω.,Let me tell you.,neutral,neutral
"00:04:24,000","00:04:27,000","Έκτορα, μιλάω πολύ σοβαρά. Στο σταυρό που σου κάνω.","Έκτορα, μιλάω πολύ σοβαρά. Στο σταυρό που σου κάνω.","Sixth, I'm talking very seriously. At the cross I make to you.",,
"00:04:28,000","00:04:30,000",Δεν υπάρχει αυτό το πράγμα.,Δεν υπάρχει αυτό το πράγμα.,There is no this thing.,confusion,mild
"00:04:32,000","00:04:33,000",Ορίστε.,Ορίστε.,Here.,neutral,neutral
"00:04:34,000","00:04:35,000",Καλά.,Καλά.,Well.,neutral,neutral
"00:04:35,000","00:04:36,000",Εντάξει.,Εντάξει.,Ok.,neutral,neutral
"00:04:36,000","00:04:37,000",Συμβλεβείς.,Συμβλεβείς.,Contribution.,neutral,neutral
"00:04:37,000","00:04:38,000",Το παλεύουμε.,Το παλεύουμε.,We fight it.,optimism,moderate
"00:04:38,000","00:04:39,000",Για δείξε μου που τις βάζεις.,Για δείξε μου που τις βάζεις.,To show me where you put them.,curiosity,mild
"00:04:40,000","00:04:42,000",Πρέπει να επιβιώσουμε και θα επιβιώσουμε.,Πρέπει να επιβιώσουμε και θα επιβιώσουμε.,We have to survive and we will survive.,optimism,intense
"00:04:43,000","00:04:44,000",Έκτορα.,Έκτορα.,Hector.,neutral,neutral
"00:04:46,000","00:04:48,000","Είναι αντρόγυνο αυτή, ε.","Είναι αντρόγυνο αυτή, ε.","She's a little man, e.",confusion,mild
"00:04:48,000","00:04:49,000","Αντρόγυνο, είναι κανονικό.","Αντρόγυνο, είναι κανονικό.","Androgynous, it's normal.",neutral,neutral
"00:04:49,000","00:04:50,000",Τι λες.,Τι λες.,What are you saying.,confusion,moderate
"00:04:50,000","00:04:51,000",Βάζει καλά τώρα.,Βάζει καλά τώρα.,He puts well now.,neutral,neutral
"00:04:51,000","00:04:52,000",Καθόλου.,Καθόλου.,At all.,neutral,neutral
"00:04:54,000","00:04:56,000",Περίμενα να φτιάξουμε και το τραπεζομάντηλο. Με συγχωρείτε.,Περίμενα να φτιάξουμε και το τραπεζομάντηλο. Με συγχωρείτε.,I was expecting to make the tablecloth. Excuse me.,disappointment,mild
"00:04:57,000","00:04:58,000","Ωραία, ωραία λοιπόν.","Ωραία, ωραία λοιπόν.","Nice, fine.",approval,mild
"00:04:58,000","00:04:59,000",Εγώ ξέρεις τι λέω.,Εγώ ξέρεις τι λέω.,You know what I'm saying.,neutral,neutral
"00:04:59,000","00:05:00,000",Παρακαλώ.,Παρακαλώ.,Please.,neutral,neutral
"00:05:00,000","00:05:02,000",Να φάμε όλοι μαζί. Θα μου φέρετε έναν κατάλογο.,Να φάμε όλοι μαζί. Θα μου φέρετε έναν κατάλογο.,Let's all eat together. You will bring me a list.,neutral,neutral
"00:05:02,000","00:05:03,000",Παρακαλώ.,Παρακαλώ.,Please.,neutral,neutral
"00:05:03,000","00:05:05,000",Το θέαμα είναι πραγματικά σουρεαλιστικό.,Το θέαμα είναι πραγματικά σουρεαλιστικό.,The spectacle is really surreal.,surprise,moderate
"00:05:10,000","00:05:11,000",Είσαι τόμος.,Είσαι τόμος.,You're a volume.,confusion,mild
"00:05:11,000","00:05:12,000",Ορίστε.,Ορίστε.,Here.,neutral,neutral
"00:05:12,000","00:05:13,000",Πόσο ώρα είσαι?,Πόσο ώρα είσαι?,How long are you?,curiosity,mild
"00:05:13,000","00:05:14,000",31.,31.,31.,neutral,neutral
"00:05:14,000","00:05:15,000",31.,31.,31.,neutral,neutral
"00:05:15,000","00:05:17,000","Κύριο σερβιτόρος, δεν κάνεις τα δουλειά.","Κύριο σερβιτόρος, δεν κάνεις τα δουλειά.","Main waiter, you don't do the job.",disapproval,moderate
"00:05:17,000","00:05:18,000","Ε, κάνω.","Ε, κάνω.","Well, I do.",neutral,neutral
"00:05:18,000","00:05:20,000","Το πρωί κάνω άλλη δουλειά, το βράδυ δεν κάνω.","Το πρωί κάνω άλλη δουλειά, το βράδυ δεν κάνω.","In the morning I do another job, I don't do in the evening.",neutral,neutral
"00:05:20,000","00:05:21,000",Το πρωί τι κάνεις.,Το πρωί τι κάνεις.,What are you doing in the morning.,curiosity,mild
"00:05:21,000","00:05:22,000",Σε αποθήκη είμαι.,Σε αποθήκη είμαι.,I am in a warehouse.,neutral,neutral
"00:05:23,000","00:05:24,000",Μάλιστα.,Μάλιστα.,Indeed.,neutral,neutral
"00:05:26,000","00:05:27,000",Και εσύ είσαι ο βοηθός.,Και εσύ είσαι ο βοηθός.,And you are the assistant.,neutral,neutral
"00:05:27,000","00:05:28,000",Εγώ είμαι ο βοηθός.,Εγώ είμαι ο βοηθός.,I am the assistant.,neutral,neutral
"00:05:29,000","00:05:30,000",Σερβιτόρο από εδώ πέρα.,Σερβιτόρο από εδώ πέρα.,Waiter from here.,neutral,neutral
"00:05:30,000","00:05:31,000",Από εδώ πέρα.,Από εδώ πέρα.,From here.,neutral,neutral
"00:05:31,000","00:05:32,000",Καλά το έπαιξες.,Καλά το έπαιξες.,Well you played it.,approval,mild
"00:05:32,000","00:05:33,000",Σερβιτόρο από εδώ πέρα.,Σερβιτόρο από εδώ πέρα.,Waiter from here.,neutral,neutral
"00:05:33,000","00:05:34,000",Για πες μου λοιπόν.,Για πες μου λοιπόν.,So tell me.,curiosity,mild
"00:05:35,000","00:05:36,000","Ε, ωραίκτικα.","Ε, ωραίκτικα.","Well, time.",neutral,neutral
"00:05:37,000","00:05:38,000",Τι έχουμε.,Τι έχουμε.,What we have.,curiosity,mild
"00:05:38,000","00:05:39,000",Τυροκαυτερί.,Τυροκαυτερί.,Cheese.,neutral,neutral
"00:05:43,000","00:05:44,000",Ροκφόρο.,Ροκφόρο.,Rocco.,neutral,neutral
"00:05:44,000","00:05:45,000",Τι είναι το ροκφόρο ε.,Τι είναι το ροκφόρο ε.,What is rockew E.,confusion,moderate
"00:05:46,000","00:05:48,000","Ρε Βασίλη, σε παρακαλώ πολύ.","Ρε Βασίλη, σε παρακαλώ πολύ.","Re Santa Claus, please very much.",gratitude,mild
"00:05:48,000","00:05:49,000","Ε, τι είναι το ροκφόρο.","Ε, τι είναι το ροκφόρο.","Well, what is rockew.",confusion,moderate
"00:05:49,000","00:05:50,000",Γαλλικά μου γράφεις.,Γαλλικά μου γράφεις.,You write French.,neutral,neutral
"00:05:50,000","00:05:51,000",Τι είναι αυτό.,Τι είναι αυτό.,What is it.,curiosity,mild
"00:05:51,000","00:05:52,000",Ροκφόρο.,Ροκφόρο.,Rocco.,neutral,neutral
"00:05:52,000","00:05:53,000",Τυράκι.,Τυράκι.,Cheese.,neutral,neutral
"00:05:53,000","00:05:54,000",Τυράκι.,Τυράκι.,Cheese.,neutral,neutral
"00:05:54,000","00:05:55,000",Καλά δεν είμαστε καλά.,Καλά δεν είμαστε καλά.,Well we're not well.,disappointment,moderate
"00:05:56,000","00:05:57,000",Όλο κοιτά κεφτέδες.,Όλο κοιτά κεφτέδες.,All the meatballs.,neutral,neutral
"00:05:57,000","00:05:58,000",Να σου πω κάτι.,Να σου πω κάτι.,Let me tell you something.,neutral,neutral
"00:05:58,000","00:05:59,000",Γιατί έχω αστιγματισμό.,Γιατί έχω αστιγματισμό.,Because I have astigmatism.,neutral,neutral
"00:05:59,000","00:06:00,000",Να σου πω.,Να σου πω.,Let me tell you.,neutral,neutral
"00:06:00,000","00:06:01,000",Να το διαβάσω μόνος μου.,Να το διαβάσω μόνος μου.,To read it on my own.,neutral,neutral
"00:06:01,000","00:06:02,000","Ναι, ναι.","Ναι, ναι.","Yes, yes.",neutral,neutral
"00:06:02,000","00:06:03,000",Θα σε φωνάξω εγώ σε λίγο.,Θα σε φωνάξω εγώ σε λίγο.,I'll call you in a little while.,neutral,neutral
"00:06:04,000","00:06:05,000",Σίγουρα αυτοί δεν θα σε φωνάξουν.,Σίγουρα αυτοί δεν θα σε φωνάξουν.,Certainly they won't call you.,disappointment,mild
"00:06:06,000","00:06:08,000",Ο σεφ μας επιστρατεύει όλο του το χιούμορ,Ο σεφ μας επιστρατεύει όλο του το χιούμορ,Our chef recruits all his humor,admiration,mild
