Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:07:23,000","00:07:30,000",That's right girls you will be dressed in sexy lingerie as we set up a gorilla catwalk on this very bridge,That's right girls you will be dressed in sexy lingerie as we set up a gorilla catwalk on this very bridge,That's right girls you will be dressed in sexy lingerie as we set up a gorilla catwalk on this very bridge,excitement,moderate
"00:07:30,000","00:07:37,000","Oh my god, I'm not prepared for this. We're gonna like wear lingerie in front of everyone like","Oh my god, I'm not prepared for this. We're gonna like wear lingerie in front of everyone like","Oh my god, I'm not prepared for this. We're gonna like wear lingerie in front of everyone like",,
"00:07:38,000","00:07:41,000","Public place. I was like, okay game face on","Public place. I was like, okay game face on","Public place. I was like, okay game face on",,
"00:07:42,000","00:07:50,000","At this moment I'm feeling like my stomach is up to my chest like so nervous. Oh my god, it's actually happening right now","At this moment I'm feeling like my stomach is up to my chest like so nervous. Oh my god, it's actually happening right now","At this moment I'm feeling like my stomach is up to my chest like so nervous. Oh my god, it's actually happening right now",,
"00:07:53,000","00:07:58,000",Usually I did better in runways and catwalk than Valerie,Usually I did better in runways and catwalk than Valerie,Usually I did better in runways and catwalk than Valerie,pride,mild
"00:07:58,000","00:08:03,000",So I'm confident in this challenge that I will win over her,So I'm confident in this challenge that I will win over her,So I'm confident in this challenge that I will win over her,optimism,moderate
"00:08:04,000","00:08:06,000",Everyone looks really good in lingerie,Everyone looks really good in lingerie,Everyone looks really good in lingerie,admiration,mild
"00:08:10,000","00:08:12,000",So intimidating,So intimidating,So intimidating,fear,moderate
"00:08:14,000","00:08:17,000","Hello girls, are you excited for your first challenge?","Hello girls, are you excited for your first challenge?","Hello girls, are you excited for your first challenge?",excitement,mild
"00:08:18,000","00:08:24,000",When you walk out you have to choose one of the male models to be your co-star as you make your way down the runway,When you walk out you have to choose one of the male models to be your co-star as you make your way down the runway,When you walk out you have to choose one of the male models to be your co-star as you make your way down the runway,curiosity,mild
"00:08:24,000","00:08:28,000","Then when you hit the end of the runway, you'll get another surprise","Then when you hit the end of the runway, you'll get another surprise","Then when you hit the end of the runway, you'll get another surprise",surprise,moderate
"00:08:28,000","00:08:35,000",We will be waiting with action cards. So whatever you see on that action card you have to do,We will be waiting with action cards. So whatever you see on that action card you have to do,We will be waiting with action cards. So whatever you see on that action card you have to do,,
"00:08:38,000","00:08:41,000",Maybe want to see your attitude. We want to see who you are your personality,Maybe want to see your attitude. We want to see who you are your personality,Maybe want to see your attitude. We want to see who you are your personality,,
"00:08:41,000","00:08:45,000",So make sure you put your best foot forward because this is the first time,So make sure you put your best foot forward because this is the first time,So make sure you put your best foot forward because this is the first time,nervousness,moderate
"00:08:45,000","00:08:50,000",Forward because this is the first time that we get to see what you've got. Are you ready girls?,Forward because this is the first time that we get to see what you've got. Are you ready girls?,Forward because this is the first time that we get to see what you've got. Are you ready girls?,,
"00:09:01,000","00:09:09,000","All right, I am scared I've never actually been on the runway so it's very nerve-wracking for me","All right, I am scared I've never actually been on the runway so it's very nerve-wracking for me","All right, I am scared I've never actually been on the runway so it's very nerve-wracking for me",nervousness,intense
"00:09:10,000","00:09:16,000",If you feel a confident from the inside that's when you show it from the outside and that's what I want to do,If you feel a confident from the inside that's when you show it from the outside and that's what I want to do,If you feel a confident from the inside that's when you show it from the outside and that's what I want to do,optimism,moderate
"00:09:19,000","00:09:24,000","Not bad, got a little bit of sass and attitude there our sweet Maureen","Not bad, got a little bit of sass and attitude there our sweet Maureen","Not bad, got a little bit of sass and attitude there our sweet Maureen",amusement,mild
"00:09:27,000","00:09:29,000",Pleasantly surprised Valerie,Pleasantly surprised Valerie,Pleasantly surprised Valerie,surprise,mild
"00:09:30,000","00:09:35,000","She's not really doing much with the model though. She's just kind of doing her own thing, but I like her walk","She's not really doing much with the model though. She's just kind of doing her own thing, but I like her walk","She's not really doing much with the model though. She's just kind of doing her own thing, but I like her walk",,
"00:09:40,000","00:09:42,000",I,I,I,neutral,neutral
"00:09:43,000","00:09:48,000",Really want to make an impression that me and Valerie we're different in our own ways,Really want to make an impression that me and Valerie we're different in our own ways,Really want to make an impression that me and Valerie we're different in our own ways,desire,moderate
"00:09:49,000","00:09:51,000",This is her twin right Veronica,This is her twin right Veronica,This is her twin right Veronica,curiosity,mild
"00:09:54,000","00:09:56,000",I like her walk a lot,I like her walk a lot,I like her walk a lot,admiration,mild
"00:09:57,000","00:09:59,000",And her knees gorgeous,And her knees gorgeous,And her knees gorgeous,admiration,mild
"00:10:00,000","00:10:08,000","My plan was to be myself, be really laid-back and show who I am.","My plan was to be myself, be really laid-back and show who I am.","My plan was to be myself, be really laid-back and show who I am.",optimism,mild
"00:10:11,000","00:10:13,000","Oh shit, what should I do, what should I do?","Oh shit, what should I do, what should I do?","Oh shit, what should I do, what should I do?",nervousness,intense
"00:10:14,000","00:10:16,000",I just feel like I need to update this.,I just feel like I need to update this.,I just feel like I need to update this.,realization,mild
"00:10:21,000","00:10:27,000","When I look around all of the girls, the girl who has the best body is me.","When I look around all of the girls, the girl who has the best body is me.","When I look around all of the girls, the girl who has the best body is me.",pride,moderate
"00:10:30,000","00:10:31,000","Oh, she's fierce.","Oh, she's fierce.","Oh, she's fierce.",admiration,mild
"00:10:34,000","00:10:36,000",It's a bit too literal again with the car.,It's a bit too literal again with the car.,It's a bit too literal again with the car.,annoyance,mild
"00:10:37,000","00:10:40,000",I'm gonna rock it out like Heidi Klum does on the runway.,I'm gonna rock it out like Heidi Klum does on the runway.,I'm gonna rock it out like Heidi Klum does on the runway.,excitement,moderate
"00:10:42,000","00:10:46,000","All the girls got good walks this year, I'm excited to see that.","All the girls got good walks this year, I'm excited to see that.","All the girls got good walks this year, I'm excited to see that.",excitement,moderate
"00:10:51,000","00:10:52,000",Sweet.,Sweet.,Sweet.,approval,mild
"00:10:53,000","00:10:54,000",This is Cindy.,This is Cindy.,This is Cindy.,neutral,neutral
"00:10:54,000","00:10:55,000",Cindy.,Cindy.,Cindy.,neutral,neutral
"00:10:57,000","00:10:59,000",You must be fierce to be fierce.,You must be fierce to be fierce.,You must be fierce to be fierce.,admiration,mild
"00:11:00,000","00:11:01,000",Fierce.,Fierce.,Fierce.,admiration,mild
"00:11:02,000","00:11:03,000",I love the action part.,I love the action part.,I love the action part.,joy,mild
"00:11:09,000","00:11:12,000",You must do a runway and then go back with heels.,You must do a runway and then go back with heels.,You must do a runway and then go back with heels.,neutral,neutral
"00:11:13,000","00:11:15,000","Oh my god, it's painful as hell.","Oh my god, it's painful as hell.","Oh my god, it's painful as hell.",disgust,intense
"00:11:18,000","00:11:20,000","Okay, we've got Namita.","Okay, we've got Namita.","Okay, we've got Namita.",neutral,neutral
"00:11:21,000","00:11:24,000","Since I've done many runways, I feel like I have this down.","Since I've done many runways, I feel like I have this down.","Since I've done many runways, I feel like I have this down.",pride,moderate
"00:11:27,000","00:11:28,000",Oh shit.,Oh shit.,Oh shit.,surprise,moderate
"00:11:30,000","00:11:32,000",Well that was anywhere.,Well that was anywhere.,Well that was anywhere.,confusion,mild
"00:11:33,000","00:11:36,000",I was literally not expecting that.,I was literally not expecting that.,I was literally not expecting that.,surprise,moderate
"00:11:38,000","00:11:41,000","Not sure about her walk though, she's a bit clumpy.","Not sure about her walk though, she's a bit clumpy.","Not sure about her walk though, she's a bit clumpy.",disapproval,mild
"00:11:42,000","00:11:44,000",But I like the attitude.,But I like the attitude.,But I like the attitude.,approval,mild
"00:11:45,000","00:11:47,000","We have Clara. Oh my god, she's gorgeous.","We have Clara. Oh my god, she's gorgeous.","We have Clara. Oh my god, she's gorgeous.",admiration,moderate
"00:11:47,000","00:11:49,000",I don't really like her walk.,I don't really like her walk.,I don't really like her walk.,disapproval,mild
"00:11:52,000","00:11:53,000",Dorothy.,Dorothy.,Dorothy.,neutral,neutral
"00:11:54,000","00:11:55,000",Beautiful face.,Beautiful face.,Beautiful face.,admiration,mild
"00:11:59,000","00:12:00,000",Jennika.,Jennika.,Jennika.,neutral,neutral
"00:12:02,000","00:12:04,000","Oh, I like that little wink at the end.","Oh, I like that little wink at the end.","Oh, I like that little wink at the end.",amusement,mild
"00:12:05,000","00:12:06,000",Angelica.,Angelica.,Angelica.,neutral,neutral
"00:12:11,000","00:12:12,000",Heidi.,Heidi.,Heidi.,neutral,neutral
"00:12:13,000","00:12:14,000",I'm not sure about her walk.,I'm not sure about her walk.,I'm not sure about her walk.,disapproval,mild
"00:12:15,000","00:12:18,000",She just looks like she's walking with her boyfriend down the catwalk.,She just looks like she's walking with her boyfriend down the catwalk.,She just looks like she's walking with her boyfriend down the catwalk.,amusement,mild
"00:12:25,000","00:12:27,000",I don't have so much time to change the clothes.,I don't have so much time to change the clothes.,I don't have so much time to change the clothes.,annoyance,mild
"00:12:28,000","00:12:30,000",I wear the high heels and run like crazy.,I wear the high heels and run like crazy.,I wear the high heels and run like crazy.,optimism,moderate
"00:12:33,000","00:12:35,000",Because my heart has a little bit like sick.,Because my heart has a little bit like sick.,Because my heart has a little bit like sick.,sadness,mild
"00:12:36,000","00:12:37,000",I cannot breathe when I run.,I cannot breathe when I run.,I cannot breathe when I run.,fear,moderate
"00:12:43,000","00:12:44,000",Oh my god.,Oh my god.,Oh my god.,surprise,mild
"00:12:52,000","00:12:55,000",I cannot see anything. I don't get enough oxygen.,I cannot see anything. I don't get enough oxygen.,I cannot see anything. I don't get enough oxygen.,fear,intense
"00:13:04,000","00:13:07,000",It's my time to find my second world.,It's my time to find my second world.,It's my time to find my second world.,optimism,moderate
"00:13:07,000","00:13:10,000","If I don't finish this challenge, I will have to go home.","If I don't finish this challenge, I will have to go home.","If I don't finish this challenge, I will have to go home.",fear,moderate
"00:13:11,000","00:13:13,000",I need to do my challenge.,I need to do my challenge.,I need to do my challenge.,optimism,moderate
"00:13:17,000","00:13:18,000",I just try my best.,I just try my best.,I just try my best.,optimism,moderate
"00:13:23,000","00:13:24,000","Oh, damn girl.","Oh, damn girl.","Oh, damn girl.",admiration,moderate
"00:13:25,000","00:13:26,000",She's burning up that catwalk.,She's burning up that catwalk.,She's burning up that catwalk.,admiration,moderate
"00:13:27,000","00:13:29,000",She's got a lot of attitude.,She's got a lot of attitude.,She's got a lot of attitude.,admiration,mild
"00:13:30,000","00:13:31,000",No way.,No way.,No way.,surprise,mild
"00:13:33,000","00:13:34,000",This is a challenge.,This is a challenge.,This is a challenge.,neutral,neutral
"00:13:34,000","00:13:35,000",No way.,No way.,No way.,surprise,mild
"00:13:37,000","00:13:39,000",This competition means a lot to me,This competition means a lot to me,This competition means a lot to me,optimism,moderate
"00:13:40,000","00:13:43,000",because I wanted to do something to get out of my comfort zone,because I wanted to do something to get out of my comfort zone,because I wanted to do something to get out of my comfort zone,optimism,moderate
"00:13:44,000","00:13:47,000",and prove myself and everyone that I can do it.,and prove myself and everyone that I can do it.,and prove myself and everyone that I can do it.,optimism,moderate
"00:13:50,000","00:13:53,000","Usually, Veronika always do the runway better than me.","Usually, Veronika always do the runway better than me.","Usually, Veronika always do the runway better than me.",neutral,neutral
"00:13:54,000","00:13:57,000","But this time, I will prove to Veronika that I can do better.","But this time, I will prove to Veronika that I can do better.","But this time, I will prove to Veronika that I can do better.",optimism,moderate
"00:14:00,000","00:14:03,000","Three years ago, I already tried to be here and I never give up.","Three years ago, I already tried to be here and I never give up.","Three years ago, I already tried to be here and I never give up.",optimism,intense
"00:14:04,000","00:14:06,000","So, this is just a dream come true.","So, this is just a dream come true.","So, this is just a dream come true.",joy,intense
"00:14:07,000","00:14:09,000","To win this, I'm just going to focus on myself.","To win this, I'm just going to focus on myself.","To win this, I'm just going to focus on myself.",optimism,moderate
"00:14:10,000","00:14:11,000",I'm going to give my best.,I'm going to give my best.,I'm going to give my best.,optimism,intense
"00:14:18,000","00:14:22,000",My strategy for this competition is to be consistent in what I want,My strategy for this competition is to be consistent in what I want,My strategy for this competition is to be consistent in what I want,optimism,moderate
"00:14:23,000","00:14:24,000",and no one is going to tell me otherwise.,and no one is going to tell me otherwise.,and no one is going to tell me otherwise.,,
"00:14:25,000","00:14:27,000",I'm not just an ordinary girl.,I'm not just an ordinary girl.,I'm not just an ordinary girl.,pride,moderate
"00:14:28,000","00:14:31,000",I think I have the potential and the body to be a great top model.,I think I have the potential and the body to be a great top model.,I think I have the potential and the body to be a great top model.,pride,moderate
"00:14:35,000","00:14:37,000","Making it to this competition, it's a huge deal.","Making it to this competition, it's a huge deal.","Making it to this competition, it's a huge deal.",excitement,intense
"00:14:38,000","00:14:41,000",I wish to make it to the finish line and emerge first.,I wish to make it to the finish line and emerge first.,I wish to make it to the finish line and emerge first.,desire,intense
"00:14:51,000","00:14:53,000",I think I deserve to be in Asia's Next Top Model,I think I deserve to be in Asia's Next Top Model,I think I deserve to be in Asia's Next Top Model,pride,moderate
"00:14:54,000","00:14:55,000",because I'm a very hardworking girl.,because I'm a very hardworking girl.,because I'm a very hardworking girl.,pride,moderate
"00:14:56,000","00:14:58,000",I'm just going to put everything I have and nail it.,I'm just going to put everything I have and nail it.,I'm just going to put everything I have and nail it.,optimism,intense
"00:15:05,000","00:15:09,000",I want to win this because I have to help my family financially,I want to win this because I have to help my family financially,I want to win this because I have to help my family financially,,
"00:15:10,000","00:15:13,000",and prove to myself that I can make it in the modeling industry.,and prove to myself that I can make it in the modeling industry.,and prove to myself that I can make it in the modeling industry.,optimism,intense
"00:15:15,000","00:15:18,000",I'm Naomi Campbell. I'm Naomi Campbell.,I'm Naomi Campbell. I'm Naomi Campbell.,I'm Naomi Campbell. I'm Naomi Campbell.,,
"00:15:19,000","00:15:22,000",I'm a Victoria's Secret model. I can do this.,I'm a Victoria's Secret model. I can do this.,I'm a Victoria's Secret model. I can do this.,,
"00:15:30,000","00:15:31,000",Great job!,Great job!,Great job!,approval,mild
"00:15:32,000","00:15:34,000",I see the judges at the end of the runway.,I see the judges at the end of the runway.,I see the judges at the end of the runway.,nervousness,moderate
"00:15:35,000","00:15:36,000",I don't know what's going on in their head.,I don't know what's going on in their head.,I don't know what's going on in their head.,confusion,moderate
"00:15:37,000","00:15:40,000",I feel like I own it and I have a chance to win the challenge.,I feel like I own it and I have a chance to win the challenge.,I feel like I own it and I have a chance to win the challenge.,optimism,moderate
"00:15:41,000","00:15:43,000",People talk about my heart is sick.,People talk about my heart is sick.,People talk about my heart is sick.,sadness,moderate
"00:15:44,000","00:15:46,000","They didn't think I can be the model, but I don't care.","They didn't think I can be the model, but I don't care.","They didn't think I can be the model, but I don't care.",,
"00:15:47,000","00:15:49,000",I come here to win this competition.,I come here to win this competition.,I come here to win this competition.,optimism,intense
"00:15:50,000","00:15:51,000",I think we got a good group of girls this year.,I think we got a good group of girls this year.,I think we got a good group of girls this year.,optimism,mild
"00:15:52,000","00:15:53,000",I do too.,I do too.,I do too.,neutral,neutral
"00:16:01,000","00:16:02,000",Yes! Yes!,Yes! Yes!,Yes! Yes!,excitement,intense
"00:16:17,000","00:16:20,000","I see the pool and I'm like, I am in Bali.","I see the pool and I'm like, I am in Bali.","I see the pool and I'm like, I am in Bali.",excitement,intense
"00:16:23,000","00:16:24,000",I'm still so overwhelmed.,I'm still so overwhelmed.,I'm still so overwhelmed.,,
"00:16:25,000","00:16:28,000","It's so surreal being in this competition, staying in a house like this.","It's so surreal being in this competition, staying in a house like this.","It's so surreal being in this competition, staying in a house like this.",excitement,moderate
