Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:00:48,000","00:00:50,000","Daar zijn ze, daar zijn ze.","Daar zijn ze, daar zijn ze.","There they are, they are.",neutral,neutral
"00:00:50,000","00:00:52,000","Ja, ja, ja.","Ja, ja, ja.","And, and, and.",fear,moderate
"00:00:52,000","00:00:54,000","Ik zie hem lopen, ik zie hem lopen.","Ik zie hem lopen, ik zie hem lopen.","I see him walking, I see him walking.",excitement,intense
"00:00:54,000","00:00:57,000","Ja, pak hem hier!","Ja, pak hem hier!","Yes, grab him here!",fear,intense
"00:00:57,000","00:01:00,000",We kunnen toch niet zien dat we hem in het huis zetten?,We kunnen toch niet zien dat we hem in het huis zetten?,We can't see that we put it in the house?,confusion,moderate
"00:01:00,000","00:01:02,000","Wij komen vast mee, Ries. Zijn die hier?","Wij komen vast mee, Ries. Zijn die hier?","We will come along, Ries. Are they here?",,
"00:01:02,000","00:01:04,000",Stoppen! We moeten weg!,Stoppen! We moeten weg!,Fuses! We have to leave!,fear,intense
"00:01:05,000","00:01:07,000",Subject aangehouden.,Subject aangehouden.,Subject arrested.,neutral,neutral
"00:01:07,000","00:01:09,000",Het is hier nu wel zwaar.,Het is hier nu wel zwaar.,It's hard here now.,disappointment,moderate
"00:01:09,000","00:01:10,000",Komt wel goed.,Komt wel goed.,Will be fine.,optimism,mild
"00:01:10,000","00:01:12,000","Ja, staan blijven!","Ja, staan blijven!","Yes, standing!",excitement,moderate
"00:01:13,000","00:01:15,000","Je moet er altijd een escape plan in hebben, altijd.","Je moet er altijd een escape plan in hebben, altijd.","You must always have an escape plan in it, always.",fear,moderate
"00:01:15,000","00:01:19,000","Als je niemand kan vertrouwen, waar kan je dan nog heen?","Als je niemand kan vertrouwen, waar kan je dan nog heen?","If you can't trust anyone, where can you still go?",confusion,moderate
"00:01:27,000","00:01:30,000",Dit zijn de twaalf deelnemers. Ze wachten op een telefoontje.,Dit zijn de twaalf deelnemers. Ze wachten op een telefoontje.,These are the twelve participants. They wait for a phone call.,,
"00:01:30,000","00:01:33,000",En vanaf dat moment slaan ze direct op de vlucht.,En vanaf dat moment slaan ze direct op de vlucht.,And from that moment they immediately flee.,fear,intense
"00:01:33,000","00:01:36,000",Opgejaagd door een speciaal samengesteld opsporingsteam...,Opgejaagd door een speciaal samengesteld opsporingsteam...,Rushed by a specially composed investigation team ...,curiosity,moderate
"00:01:36,000","00:01:39,000",met dezelfde bevoegdheden als de Nederlandse politie.,met dezelfde bevoegdheden als de Nederlandse politie.,With the same powers as the Dutch police.,admiration,mild
"00:01:40,000","00:01:43,000",De regels zijn simpel. Ze mogen Nederland niet verlaten.,De regels zijn simpel. Ze mogen Nederland niet verlaten.,The rules are simple. They are not allowed to leave the Netherlands.,neutral,neutral
"00:01:43,000","00:01:47,000",Ze mogen niet langer dan 48 uur op dezelfde plaats blijven.,Ze mogen niet langer dan 48 uur op dezelfde plaats blijven.,They may not stay in the same place for more than 48 hours.,neutral,neutral
"00:01:47,000","00:01:50,000",En ze moeten zich aan de Nederlandse wet houden.,En ze moeten zich aan de Nederlandse wet houden.,And they must adhere to Dutch law.,neutral,neutral
"00:01:50,000","00:01:53,000",De Nederlandse politie moet de Nederlandse wet aanhouden.,De Nederlandse politie moet de Nederlandse wet aanhouden.,The Dutch police must arrest Dutch law.,neutral,neutral
"00:01:54,000","00:01:57,000",En ze moeten zich aan de Nederlandse wet houden.,En ze moeten zich aan de Nederlandse wet houden.,And they must adhere to Dutch law.,neutral,neutral
"00:01:57,000","00:02:01,000",Wie lukt het om drie weken uit handen te blijven van het opsporingsteam?,Wie lukt het om drie weken uit handen te blijven van het opsporingsteam?,Who manages to stay over for three weeks from the investigation team?,curiosity,moderate
"00:02:02,000","00:02:05,000",Het eerste telefoontje is voor Richard en Esmee.,Het eerste telefoontje is voor Richard en Esmee.,The first phone call is for Richard and Esmee.,neutral,neutral
"00:02:05,000","00:02:06,000",Met Esmee?,Met Esmee?,With Esmee?,curiosity,mild
"00:02:06,000","00:02:10,000",Hun vlucht begint meteen. Ze moeten er zo snel mogelijk vandoor.,Hun vlucht begint meteen. Ze moeten er zo snel mogelijk vandoor.,Their flight starts immediately. They have to get away as quickly as possible.,fear,intense
"00:02:10,000","00:02:12,000","Papa, we gaan nu weg!","Papa, we gaan nu weg!","Dad, we're leaving now!",excitement,moderate
"00:02:12,000","00:02:16,000",Richard en Esmee zijn al lang bevriend en sinds twee jaar in stijl.,Richard en Esmee zijn al lang bevriend en sinds twee jaar in stijl.,Richard and Esmee have been friends for a long time and since two years in style.,neutral,neutral
"00:02:16,000","00:02:19,000",Richard is dj en Esmee danseres.,Richard is dj en Esmee danseres.,Richard is DJ and Esmee dancer.,neutral,neutral
"00:02:19,000","00:02:21,000",Ze hebben elkaar helemaal gevonden.,Ze hebben elkaar helemaal gevonden.,They have found each other completely.,love,mild
"00:02:21,000","00:02:25,000",En ze vinden het heerlijk om zich samen in dit onverwachte avontuur te storten.,En ze vinden het heerlijk om zich samen in dit onverwachte avontuur te storten.,And they love to plunge into this unexpected adventure together.,excitement,moderate
"00:02:25,000","00:02:29,000",Ik doe mee omdat ik denk dat ik best wel tactisch ben.,Ik doe mee omdat ik denk dat ik best wel tactisch ben.,I participate because I think I'm pretty tactical.,pride,mild
"00:02:29,000","00:02:32,000",Dat wij hun te slim af zijn. Dat geeft een soort van kick.,Dat wij hun te slim af zijn. Dat geeft een soort van kick.,That we are too smart. That gives a kind of kick.,pride,moderate
"00:02:32,000","00:02:33,000",Laatste check.,Laatste check.,Last check.,neutral,neutral
"00:02:33,000","00:02:37,000",Het is natuurlijk superspannend en ik hou wel van spanning en avontuur.,Het is natuurlijk superspannend en ik hou wel van spanning en avontuur.,It is of course super exciting and I like tension and adventure.,excitement,intense
"00:02:37,000","00:02:39,000",We gaan fietsen en we gaan de camera's ontwijken.,We gaan fietsen en we gaan de camera's ontwijken.,We are going to cycle and we will avoid the cameras.,optimism,moderate
"00:02:39,000","00:02:41,000",We gaan nu gewoon zo ver mogelijk wegfietsen.,We gaan nu gewoon zo ver mogelijk wegfietsen.,We are now just going to cycle away as far as possible.,optimism,moderate
"00:02:41,000","00:02:42,000",Dat is het plan.,Dat is het plan.,That's the plan.,neutral,neutral
"00:02:42,000","00:02:45,000",Ik denk dat het wel wat gaat doen met onze relatie.,Ik denk dat het wel wat gaat doen met onze relatie.,I think it will do something with our relationship.,curiosity,mild
"00:02:45,000","00:02:48,000",Maar ik denk dat dit juist weer een hele leuke herinnering is.,Maar ik denk dat dit juist weer een hele leuke herinnering is.,But I think this is a very nice memory again.,joy,moderate
"00:02:48,000","00:02:49,000",Dat denk ik ook.,Dat denk ik ook.,I think so too.,neutral,neutral
"00:02:49,000","00:02:52,000",Ik denk dat dit eerder gewoon weer een leuke avontuur is.,Ik denk dat dit eerder gewoon weer een leuke avontuur is.,I think this is just a nice adventure again.,joy,moderate
"00:02:52,000","00:02:54,000",Dat we erbij kunnen schrijven.,Dat we erbij kunnen schrijven.,That we can write with it.,optimism,mild
"00:02:54,000","00:02:56,000",Misschien leren we elkaar nog beter kennen.,Misschien leren we elkaar nog beter kennen.,Maybe we get to know each other even better.,curiosity,mild
"00:02:56,000","00:02:57,000",Dat denk ik wel.,Dat denk ik wel.,I think so.,neutral,neutral
"00:02:57,000","00:02:58,000",Kan dat nog?,Kan dat nog?,Is that still possible?,curiosity,mild
"00:02:58,000","00:02:59,000",Ja.,Ja.,And.,neutral,neutral
"00:02:59,000","00:03:00,000",Links lief!,Links lief!,Left sweet!,caring,mild
"00:03:02,000","00:03:04,000","Oké, drinken heb je, drinken, eten heb je.","Oké, drinken heb je, drinken, eten heb je.","Okay, you have drinking, you have food.",neutral,neutral
"00:03:04,000","00:03:06,000","Ik heb water, ik heb eten.","Ik heb water, ik heb eten.","I have water, I have food.",neutral,neutral
"00:03:07,000","00:03:10,000",Richard en Esmee kiezen ervoor om op de fiets van start te gaan.,Richard en Esmee kiezen ervoor om op de fiets van start te gaan.,Richard and Esmee choose to start by bike.,neutral,neutral
"00:03:10,000","00:03:14,000",Constant gevolgd door onze cameraman nemen ze een landelijke route.,Constant gevolgd door onze cameraman nemen ze een landelijke route.,"Constantly followed by our cameraman, they take a rural route.",neutral,neutral
"00:03:14,000","00:03:17,000",Ze hopen de beveiligingscamera's te ontwijken.,Ze hopen de beveiligingscamera's te ontwijken.,They hope to avoid the security cameras.,optimism,moderate
"00:03:17,000","00:03:19,000",Want Nederland hangt vol met camera's.,Want Nederland hangt vol met camera's.,Because the Netherlands is full of cameras.,neutral,neutral
"00:03:19,000","00:03:21,000",We behoren tot de top van de wereld.,We behoren tot de top van de wereld.,We are among the top of the world.,pride,mild
"00:03:21,000","00:03:23,000","We kunnen hier nog rustig fietsen, hè?","We kunnen hier nog rustig fietsen, hè?","We can still cycle quietly here, right?",curiosity,mild
"00:03:23,000","00:03:25,000","Ja, hier zijn toch geen camera's.","Ja, hier zijn toch geen camera's.","Yes, there are no cameras here.",relief,mild
"00:03:27,000","00:03:28,000",Denken we.,Denken we.,We think.,neutral,neutral
"00:03:29,000","00:03:31,000",Vanaf een geheime locatie in Nederland...,Vanaf een geheime locatie in Nederland...,From a secret location in the Netherlands ...,curiosity,mild
"00:03:31,000","00:03:35,000",maakt een team van toprechercheurs jacht op de voortvluchtig.,maakt een team van toprechercheurs jacht op de voortvluchtig.,a team of top crimes hunts the fugitive.,neutral,neutral
"00:03:35,000","00:03:38,000",Zou ik ook alle telefoongegevens op willen vragen...,Zou ik ook alle telefoongegevens op willen vragen...,I would also like to request all phone information ...,optimism,moderate
"00:03:38,000","00:03:41,000",welke de naamstellingen er zijn op dit adres?,welke de naamstellingen er zijn op dit adres?,What the name there are at this address?,curiosity,mild
"00:03:41,000","00:03:44,000",Hun baas is oud-politiecommissaris Sander Schaapman.,Hun baas is oud-politiecommissaris Sander Schaapman.,Their boss is former police commissioner Sander Schaapman.,neutral,neutral
"00:03:44,000","00:03:47,000",Hij heeft ruim 25 jaar ervaring in de opsporing.,Hij heeft ruim 25 jaar ervaring in de opsporing.,He has more than 25 years of experience in the investigation.,admiration,mild
"00:03:47,000","00:03:51,000",En naast hem werkt operationeel leider Marcel van de Ven.,En naast hem werkt operationeel leider Marcel van de Ven.,"And next to him, operational leader Marcel van de Ven works.",neutral,neutral
"00:03:51,000","00:03:53,000",Hou scherp dit in de gaten.,Hou scherp dit in de gaten.,Keep an eye on this.,fear,moderate
"00:03:53,000","00:03:56,000","Stel dat Pink door blijft geven locatie, ga ik een team wegsturen.","Stel dat Pink door blijft geven locatie, ga ik een team wegsturen.","Suppose Pink continues to pass location, I will send a team away.",optimism,moderate
"00:03:56,000","00:03:58,000",Een team van tactisch rechercheurs.,Een team van tactisch rechercheurs.,A team of tactical investigators.,neutral,neutral
"00:03:59,000","00:04:01,000",Een analist.,Een analist.,An analyst.,neutral,neutral
"00:04:01,000","00:04:03,000",Een profiler.,Een profiler.,A profiler.,neutral,neutral
"00:04:03,000","00:04:05,000",En een digitaal rechercheur.,En een digitaal rechercheur.,And a digital detective.,neutral,neutral
"00:04:05,000","00:04:09,000",Ze beschikken over alle denkbare middelen om de voortvluchtigen op te sporen.,Ze beschikken over alle denkbare middelen om de voortvluchtigen op te sporen.,They have all the conceivable means to detect the fugitives.,neutral,neutral
"00:04:10,000","00:04:13,000",Het allerbelangrijkste om niet gepakt te worden...,Het allerbelangrijkste om niet gepakt te worden...,The most important thing not to be caught ...,fear,moderate
"00:04:13,000","00:04:16,000",is het vermijden van de miljoenen beveiligingscamera's.,is het vermijden van de miljoenen beveiligingscamera's.,Is avoiding the millions of security cameras.,optimism,moderate
"00:04:16,000","00:04:18,000",En er komen er elke dag meer bij.,En er komen er elke dag meer bij.,And more are added every day.,neutral,neutral
"00:04:20,000","00:04:22,000",Een aantasting van onze privacy?,Een aantasting van onze privacy?,A damage to our privacy?,,
"00:04:22,000","00:04:24,000",Of een garantie op meer veiligheid?,Of een garantie op meer veiligheid?,Or a guarantee on more safety?,curiosity,mild
"00:04:24,000","00:04:27,000","Je ziet dat er steeds meer mensen, groepen zijn...","Je ziet dat er steeds meer mensen, groepen zijn...","You see that there are more and more people, groups ...",curiosity,mild
"00:04:27,000","00:04:30,000",die vanuit een bepaalde ideologie kwaad willen doen.,die vanuit een bepaalde ideologie kwaad willen doen.,who want to hurt from a certain ideology.,fear,moderate
"00:04:30,000","00:04:32,000",Kijk wat er in Brussel is gebeurd.,Kijk wat er in Brussel is gebeurd.,See what happened in Brussels.,sadness,moderate
"00:04:34,000","00:04:35,000",Parijs.,Parijs.,Paris.,sadness,moderate
"00:04:37,000","00:04:38,000",Londen.,Londen.,London.,sadness,moderate
"00:04:39,000","00:04:44,000","Dan is de roep om ons daar ook sterker te beveiligen, te beschermen...","Dan is de roep om ons daar ook sterker te beveiligen, te beschermen...","Then the call to protect us there is also stronger, to protect ...",optimism,moderate
"00:04:44,000","00:04:46,000",wordt evenredig groter.,wordt evenredig groter.,gets proportionally bigger.,neutral,neutral
"00:04:47,000","00:04:49,000","Oké jongens, ik kom even bij.","Oké jongens, ik kom even bij.","Okay guys, I'll be added.",neutral,neutral
"00:04:49,000","00:04:50,000",Vraag.,Vraag.,Ask.,neutral,neutral
"00:04:51,000","00:04:52,000",Eerste zaak.,Eerste zaak.,First case.,neutral,neutral
"00:04:52,000","00:04:56,000","Victor Coutillo, boortejaar 1987, afkomstig uit Hilversum.","Victor Coutillo, boortejaar 1987, afkomstig uit Hilversum.","Victor Coutillo, birth year 1987, from Hilversum.",neutral,neutral
"00:04:56,000","00:05:01,000","En Davy Hetaria, ook uit Hilversum, maar uit 1992.","En Davy Hetaria, ook uit Hilversum, maar uit 1992.","And Davy Hetaria, also from Hilversum, but from 1992.",neutral,neutral
"00:05:01,000","00:05:03,000",Vermoedelijk als koppel.,Vermoedelijk als koppel.,Probably as a couple.,neutral,neutral
"00:05:03,000","00:05:07,000",Maar het kan zijn dat ze alle twee een individueel traject hebben gehad.,Maar het kan zijn dat ze alle twee een individueel traject hebben gehad.,But they may have both had an individual process.,neutral,neutral
"00:05:08,000","00:05:09,000",Aan de slag.,Aan de slag.,Get started.,neutral,neutral
"00:05:09,000","00:05:13,000",We zijn nu wel de lul als ze wel weten dat we op deze weg zijn.,We zijn nu wel de lul als ze wel weten dat we op deze weg zijn.,We are now the dick if they know that we are on this road.,nervousness,moderate
"00:05:13,000","00:05:15,000",Hoe gaan ze hier komen dan?,Hoe gaan ze hier komen dan?,How are they going to come here?,curiosity,mild
"00:05:17,000","00:05:20,000",Ze kunnen toch gewoon gaan posten in de omgeving of zo?,Ze kunnen toch gewoon gaan posten in de omgeving of zo?,Surely they can just post in the area or something?,curiosity,mild
"00:05:20,000","00:05:21,000",Ja.,Ja.,And.,neutral,neutral
"00:05:25,000","00:05:30,000",Hun schuilplaats voor de eerste nacht hebben Esmee en Richard al geregeld.,Hun schuilplaats voor de eerste nacht hebben Esmee en Richard al geregeld.,Esmee and Richard have already arranged their hiding place for the first night.,neutral,neutral
"00:05:30,000","00:05:33,000",We gaan nu richting de kennissen van mij op Eiberg.,We gaan nu richting de kennissen van mij op Eiberg.,We are now heading towards the acquaintances of mine on Eiberg.,neutral,neutral
"00:05:33,000","00:05:35,000",Hopen dat we thuis zijn.,Hopen dat we thuis zijn.,Hope we are at home.,nervousness,mild
"00:05:35,000","00:05:37,000",Dat wordt onze eerste overnachting.,Dat wordt onze eerste overnachting.,That will be our first overnight stay.,neutral,neutral
"00:05:38,000","00:05:42,000",We hebben voor Tonja en Barbara gekozen omdat het toch wel kennissen zijn...,We hebben voor Tonja en Barbara gekozen omdat het toch wel kennissen zijn...,We chose Tonja and Barbara because they are acquaintances ...,neutral,neutral
"00:05:42,000","00:05:46,000",maar het ligt niet heel dicht in ons netwerk.,maar het ligt niet heel dicht in ons netwerk.,But it is not very close to our network.,neutral,neutral
"00:05:46,000","00:05:48,000",Of in ons eerste kringen.,Of in ons eerste kringen.,Or in our first circles.,neutral,neutral
"00:05:48,000","00:05:52,000",En we weten dat hun ons hier ook pas heel goed in kunnen helpen.,En we weten dat hun ons hier ook pas heel goed in kunnen helpen.,And we know that they can help us very well with this.,optimism,mild
"00:05:55,000","00:05:57,000",Op het hoofdkwartier heeft het recherche-team...,Op het hoofdkwartier heeft het recherche-team...,"At the headquarters, the investigation team ...",neutral,neutral
"00:05:57,000","00:06:00,000",slechts een minimale hoeveelheid aan informatie.,slechts een minimale hoeveelheid aan informatie.,Only a minimum amount of information.,neutral,neutral
"00:06:01,000","00:06:04,000","Opgrond van naam, geboortejaar en woonplaats...","Opgrond van naam, geboortejaar en woonplaats...","Urban regarding name, year of birth and place of residence ...",neutral,neutral
"00:06:04,000","00:06:06,000",gaan ze aan de slag met de opsporing.,gaan ze aan de slag met de opsporing.,they get started with the investigation.,neutral,neutral
"00:06:06,000","00:06:10,000","Ik wil weten wie ze zijn, waar ze wonen, de hobby's, de contacten...","Ik wil weten wie ze zijn, waar ze wonen, de hobby's, de contacten...","I want to know who they are, where they live, the hobbies, the contacts ...",curiosity,moderate
"00:06:10,000","00:06:13,000",en ik wil weten wat de relatie is tussen deze twee.,en ik wil weten wat de relatie is tussen deze twee.,And I want to know what the relationship is between the two.,curiosity,moderate
"00:06:13,000","00:06:16,000","Zoveel mogelijk op social media, waar ze staan, wie ze zijn.","Zoveel mogelijk op social media, waar ze staan, wie ze zijn.","As much as possible on social media, where they are, who they are.",curiosity,moderate
"00:06:16,000","00:06:19,000","Ik wil meteen weten waar ze ingeschreven staan, allebei.","Ik wil meteen weten waar ze ingeschreven staan, allebei.","I want to know immediately where they are registered, both.",curiosity,moderate
"00:06:19,000","00:06:23,000",Marcel van de Ven stuurt het team aan dat jacht maakt op de voortvluchtigen.,Marcel van de Ven stuurt het team aan dat jacht maakt op de voortvluchtigen.,Marcel van de Ven manages the team that hunts the fugitives.,neutral,neutral
"00:06:23,000","00:06:27,000",Hij heeft ruim 20 jaar ervaring en werkte aan recherche-onderzoeken...,Hij heeft ruim 20 jaar ervaring en werkte aan recherche-onderzoeken...,He has more than 20 years of experience and worked on criminal investigations ...,admiration,mild
"00:06:27,000","00:06:31,000","op het gebied van liquidaties, ontvoeringen en terreurbestrijding.","op het gebied van liquidaties, ontvoeringen en terreurbestrijding.","In the field of liquidations, abductions and terrorist.",neutral,neutral
"00:06:31,000","00:06:35,000",Hij weet als geen ander hoe moeilijk het is om onder de radar te blijven.,Hij weet als geen ander hoe moeilijk het is om onder de radar te blijven.,He knows better than anyone how difficult it is to stay under the radar.,admiration,mild
"00:06:35,000","00:06:39,000","Hoe langer het duurt, hoe meer spanning er komt, hoe meer emoties er komen...","Hoe langer het duurt, hoe meer spanning er komt, hoe meer emoties er komen...","The longer it takes, the more tension there will be, the more emotions come ...",nervousness,moderate
"00:06:39,000","00:06:43,000",waardoor mensen steeds vreemde sprongen gaan maken.,waardoor mensen steeds vreemde sprongen gaan maken.,Which means that people always make strange jumps.,confusion,mild
"00:06:43,000","00:06:46,000","En juist niet meer gaan nadenken, maar gaan overleven.","En juist niet meer gaan nadenken, maar gaan overleven.","And just don't start thinking anymore, but survive.",fear,moderate
"00:06:46,000","00:06:49,000","En dat gaat, denk ik, voor ons de winst opleveren.","En dat gaat, denk ik, voor ons de winst opleveren.","And that will, I think, give us the profit.",optimism,mild
"00:06:51,000","00:06:55,000",Dit is een foto van ze net voor een paar dagen voor vertrek.,Dit is een foto van ze net voor een paar dagen voor vertrek.,This is a photo of them just before a few days before departure.,neutral,neutral
"00:06:55,000","00:06:57,000",Eigenlijk al wat eerder.,Eigenlijk al wat eerder.,Actually a little earlier.,neutral,neutral
"00:06:57,000","00:06:59,000",Daar staan ze samen op.,Daar staan ze samen op.,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,mild
"00:06:59,000","00:07:01,000","Voor het signalelement is dat wel interessant, hè?","Voor het signalelement is dat wel interessant, hè?","That is interesting for the signal element, isn't it?",curiosity,mild
"00:07:01,000","00:07:04,000","Twee backpacks, een oranje tentje.","Twee backpacks, een oranje tentje.","Two backpacks, an orange tent.",neutral,neutral
"00:07:08,000","00:07:10,000",Kunnen we ervan uitgaan dat ze een link hebben?,Kunnen we ervan uitgaan dat ze een link hebben?,Can we assume that they have a link?,curiosity,mild
"00:07:11,000","00:07:14,000",De volgende voortvluchtige staat op het punt om te verdwijnen.,De volgende voortvluchtige staat op het punt om te verdwijnen.,The next fugitive is about to disappear.,,
"00:07:14,000","00:07:18,000",Frank Smit komt met zijn familie net van een crematie.,Frank Smit komt met zijn familie net van een crematie.,Frank Smit and his family are just coming from a cremation.,sadness,moderate
"00:07:20,000","00:07:24,000","Terwijl hij nog wat napraat met zijn vrouw Jolanda, wordt hij gebeld.","Terwijl hij nog wat napraat met zijn vrouw Jolanda, wordt hij gebeld.","While he still has some chat with his wife Jolanda, he is called.",neutral,neutral
"00:07:25,000","00:07:27,000","Een uur om weg te komen. Shit, het gaat los.","Een uur om weg te komen. Shit, het gaat los.","An hour to get away. Shit, it's going loose.",nervousness,intense
"00:07:28,000","00:07:30,000","Eh, ik ga pleiten.","Eh, ik ga pleiten.","Uh, I'm going to argue.",nervousness,mild
"00:07:30,000","00:07:35,000",Tegelijkertijd komt in het hoofdkwartier het dossier binnen van deze tweede voortvluchtige.,Tegelijkertijd komt in het hoofdkwartier het dossier binnen van deze tweede voortvluchtige.,"At the same time, the file of this second fugitive arrives in the headquarters.",neutral,neutral
"00:07:35,000","00:07:41,000","Wij zoeken Frank Smit, komende uit Tuitjenhoorn, geboortejaar 1960.","Wij zoeken Frank Smit, komende uit Tuitjenhoorn, geboortejaar 1960.","We are looking for Frank Smit, coming from Tuitjenhoorn, year of birth 1960.",neutral,neutral
"00:07:41,000","00:07:43,000","Dat is hem, 56 jaar oud.","Dat is hem, 56 jaar oud.","That is him, 56 years old.",neutral,neutral
"00:07:43,000","00:07:47,000","Vanaf nu, Frank Smit. Iemand vragen?","Vanaf nu, Frank Smit. Iemand vragen?","From now on, Frank Smit. Ask anyone?",curiosity,mild
"00:07:48,000","00:07:50,000","Mars, rustie. Merci. Daar gaan we.","Mars, rustie. Merci. Daar gaan we.","Mars, Rustie. Merci. There we go.",neutral,neutral
"00:07:50,000","00:07:55,000",Het eerste dat meestal wordt opgevraagd in een opsporingszaak zijn de zogenaamde GBA-gegevens.,Het eerste dat meestal wordt opgevraagd in een opsporingszaak zijn de zogenaamde GBA-gegevens.,The first that is usually requested in an investigation is the so-called GBA data.,neutral,neutral
"00:07:55,000","00:07:57,000",Dat zijn iemand's persoonlijke gegevens.,Dat zijn iemand's persoonlijke gegevens.,That is someone's personal information.,neutral,neutral
"00:07:57,000","00:08:02,000",En in Nederland zijn die te vinden in de administratie van de gemeente waar je ingeschreven staat.,En in Nederland zijn die te vinden in de administratie van de gemeente waar je ingeschreven staat.,And in the Netherlands they can be found in the administration of the municipality where you are registered.,neutral,neutral
"00:08:02,000","00:08:07,000",We hebben al de GBA-gegevens van Frank al en de schildgegevens.,We hebben al de GBA-gegevens van Frank al en de schildgegevens.,We already have the GBA data of Frank Al and the shield data.,neutral,neutral
"00:08:07,000","00:08:10,000","Oké, getrouwd? Ja, getrouwd met Jolanda Schonk.","Oké, getrouwd? Ja, getrouwd met Jolanda Schonk.","Okay, married? Yes, married to Jolanda Schonk.",neutral,neutral
"00:08:12,000","00:08:16,000",Hierna volgt vaak de aanvraag voor historische bank- en belgegevens.,Hierna volgt vaak de aanvraag voor historische bank- en belgegevens.,The application for historical banking and Belgian data often follows.,neutral,neutral
"00:08:16,000","00:08:18,000",Die zijn normaal gesproken beschermd.,Die zijn normaal gesproken beschermd.,They are normally protected.,neutral,neutral
"00:08:18,000","00:08:23,000","Maar als iemand voortvluchtig is, kan de politie, met toestemming van een officier van justitie...","Maar als iemand voortvluchtig is, kan de politie, met toestemming van een officier van justitie...","But if someone is on the fugitive, the police can, with the permission of a public prosecutor ...",neutral,neutral
"00:08:23,000","00:08:25,000",toegang krijgen tot deze informatie.,toegang krijgen tot deze informatie.,gain access to this information.,neutral,neutral
"00:08:25,000","00:08:29,000","Als je iets fout doet, heb je ook niets te verbergen, heb je ook niets te vrezen.","Als je iets fout doet, heb je ook niets te verbergen, heb je ook niets te vrezen.","If you do something wrong, you also have nothing to hide, you also have nothing to fear.",neutral,neutral
"00:08:29,000","00:08:32,000","Dus word je ook niet nagekeken, word je ook niet gevolgd.","Dus word je ook niet nagekeken, word je ook niet gevolgd.","So you will not be checked, you will not be followed either.",neutral,neutral
"00:08:32,000","00:08:35,000",Op het moment dat je je bezighoudt met criminele activiteiten...,Op het moment dat je je bezighoudt met criminele activiteiten...,The moment you deal with criminal activities ...,neutral,neutral
