Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:01:16,000","00:01:22,000","Направо се ужасих, като видях какво си позволява това момиченце. Върти майка си на малкия си пръс.","Направо се ужасих, като видях какво си позволява това момиченце. Върти майка си на малкия си пръс.",I was horrified to see what this girl affords. Turn your mother to her little finger.,disapproval,intense
"00:01:22,000","00:01:28,000","А най-лощото е, че Лили за всичко и се подчинява. Аз го бях на едно място.","А най-лощото е, че Лили за всичко и се подчинява. Аз го бях на едно място.",And the worst part is that Lily for everything is obeying. I was in one place.,disapproval,moderate
"00:01:28,000","00:01:32,000","Отдавна ще го съм имал превъзпритал, но за сега не искам да се меся.","Отдавна ще го съм имал превъзпритал, но за сега не искам да се меся.","I will have been superfined for a long time, but for now I do not want to interfere.",neutral,neutral
"00:01:32,000","00:01:37,000",Даже веднъж Лили направила забележка да си ляга по-рано.,Даже веднъж Лили направила забележка да си ляга по-рано.,"Even once, Lily made a note of her to go to bed earlier.",annoyance,mild
"00:01:37,000","00:01:42,000",И тя започна да замерят обувки и Лили се скрива в друга стая. Това е пълено абсурдно.,И тя започна да замерят обувки и Лили се скрива в друга стая. Това е пълено абсурдно.,And she began to measure shoes and Lily was hiding in another room. This is a jerk absurd.,annoyance,moderate
"00:01:42,000","00:01:46,000",Заради поведението на Велина зачастяват и скандалите между Лилиана и Тодор.,Заради поведението на Велина зачастяват и скандалите между Лилиана и Тодор.,"Due to Velina's behavior, scandals between Liliana and Todor are also involved.",annoyance,moderate
"00:01:46,000","00:01:50,000",Това не е нормално. Само и само Велина да не изпадне в поредната истерия.,Това не е нормално. Само и само Велина да не изпадне в поредната истерия.,This is not normal. Only Velina does not fall into another hysteria.,annoyance,moderate
"00:01:50,000","00:01:53,000",Майка ѝ огажда и купува всичко.,Майка ѝ огажда и купува всичко.,Her mother worships and buys everything.,disapproval,moderate
"00:01:53,000","00:01:57,000",Дори последни пъти беше взяла парцалки за 200 лева.,Дори последни пъти беше взяла парцалки за 200 лева.,Even the last times she had raised rags for 200 leva.,disapproval,mild
"00:01:57,000","00:02:02,000","И това при положение, че работи като продавачка и парите това ми стига да си плати найма.","И това при положение, че работи като продавачка и парите това ми стига да си плати найма.","And this, given that it works as a saleswoman and my money is as long as I pay the smoke.",annoyance,moderate
"00:02:02,000","00:02:04,000",Според мен това е голяма грешка.,Според мен това е голяма грешка.,"In my opinion, this is a big mistake.",disapproval,moderate
"00:02:04,000","00:02:07,000",Мразя Велина да ми прави сцени по магазините.,Мразя Велина да ми прави сцени по магазините.,I hate Velina to make me shops.,annoyance,moderate
"00:02:07,000","00:02:10,000","Затова й купувам всичко, което поиска.","Затова й купувам всичко, което поиска.",So I buy her everything she wants.,caring,moderate
"00:02:10,000","00:02:16,000","Предпочитам да останем без пари, отколкото да се караме по улиците и хората да не гледат.","Предпочитам да останем без пари, отколкото да се караме по улиците и хората да не гледат.",I prefer to be left without money than to fight on the streets and not to watch.,fear,moderate
"00:02:16,000","00:02:21,000",Велина просто не си знае мярката. Трябва да се покаже докъде може да се налага.,Велина просто не си знае мярката. Трябва да се покаже докъде може да се налага.,Velina just doesn't know the measure. It must be shown how far it can be needed.,disapproval,moderate
"00:02:21,000","00:02:24,000","Ожасно е разгледена и си мисли, че всичко е позволено.","Ожасно е разгледена и си мисли, че всичко е позволено.",She is heated and thinks that everything is allowed.,disapproval,moderate
"00:02:24,000","00:02:27,000",Аз обаче няма да ѝ позволя да ме разиграва.,Аз обаче няма да ѝ позволя да ме разиграва.,"However, I will not let her play me.",,
"00:02:29,000","00:02:33,000",Ситуацията в семейството се влушава с всеки изминал ден.,Ситуацията в семейството се влушава с всеки изминал ден.,The situation in the family becomes crazy with each passing day.,annoyance,moderate
"00:02:34,000","00:02:39,000",Синът на Теодор Николай също страда от агресивното поведение на Велина.,Синът на Теодор Николай също страда от агресивното поведение на Велина.,Theodore's son Nicholas also suffers from Velina's aggressive behavior.,sadness,moderate
"00:02:39,000","00:02:43,000","Таа Велина не е нормална. Каквото и да ѝ кажеш, само започва да крещи.","Таа Велина не е нормална. Каквото и да ѝ кажеш, само започва да крещи.","Taa Velina is not normal. Whatever you tell her, she just starts screaming.",annoyance,intense
"00:02:43,000","00:02:45,000","Това не ми пипай, онова не ми пипай.","Това не ми пипай, онова не ми пипай.","Don't touch it, don't touch me.",fear,moderate
"00:02:45,000","00:02:49,000","Ако си мисли, че на мен ми е хубаво да живеем заедно с нея, жестоко се лъже.","Ако си мисли, че на мен ми е хубаво да живеем заедно с нея, жестоко се лъже.","If he thinks it is good for me to live with her, she is cruelly lying.",disapproval,moderate
"00:02:49,000","00:02:55,000","Не знам какво да правя. Колкото обичам Лили, не знам още колко дълго ще издържиме с Ники тук.","Не знам какво да правя. Колкото обичам Лили, не знам още колко дълго ще издържиме с Ники тук.","I don't know what to do. As much as I love Lily, I don't know how long we will last with Nicky here.",confusion,moderate
"00:02:55,000","00:03:00,000","Тя трябва да престане да отстъпва и да обясни на малката Лигва, че светът не се върти около нея.","Тя трябва да престане да отстъпва и да обясни на малката Лигва, че светът не се върти около нея.",She must stop retreating and explain to Little Liga that the world does not rotate around her.,annoyance,moderate
"00:03:00,000","00:03:03,000","Ако това не стане, може би сме загуби.","Ако това не стане, може би сме загуби.","If this does not happen, we may be losses.",fear,moderate
"00:03:15,000","00:03:20,000",След няколко дни Велина е на рожден ден на приятелка и иска да ѝ купи блуза за подарък.,След няколко дни Велина е на рожден ден на приятелка и иска да ѝ купи блуза за подарък.,"After a few days, Velina is on a girlfriend's birthday and wants to buy her a gift blouse.",neutral,neutral
"00:03:20,000","00:03:23,000",Лиляна и Теодор я предружават по магазините в мола.,Лиляна и Теодор я предружават по магазините в мола.,Lilyana and Theodore predict her in the shops in the mall.,neutral,neutral
"00:03:23,000","00:03:29,000",Теодор предварително е говорил с приятелката си и я е предупредил да не купува нищо друго.,Теодор предварително е говорил с приятелката си и я е предупредил да не купува нищо друго.,Theodore spoke with his girlfriend in advance and warned her not to buy anything else.,neutral,neutral
"00:03:29,000","00:03:33,000","Той е сигурен обаче, че Велина ще поиска да купя дрехи и за нея.","Той е сигурен обаче, че Велина ще поиска да купя дрехи и за нея.","He is sure, however, that Velina will want to buy clothes for her as well.",neutral,neutral
"00:04:00,000","00:04:03,000","Велина, чакай бе, какво ти става на среща ни?","Велина, чакай бе, какво ти става на среща ни?","Velina, Wait, what happens to you at a meeting?",curiosity,mild
"00:04:03,000","00:04:04,000",Добре ли си?,Добре ли си?,Are you fine?,neutral,neutral
"00:04:04,000","00:04:06,000","Добре съм, добре съм. Нищо ми няма.","Добре съм, добре съм. Нищо ми няма.","I'm fine, I'm fine. I have nothing.",neutral,neutral
"00:04:06,000","00:04:07,000",Сигурна си?,Сигурна си?,Are you sure?,neutral,neutral
"00:04:07,000","00:04:08,000",Сигурна съм.,Сигурна съм.,I'm sure.,neutral,neutral
"00:04:08,000","00:04:09,000","Айде, тръгваме.","Айде, тръгваме.","Come on, we're leaving.",neutral,neutral
"00:04:10,000","00:04:12,000","Виж какво, момиче, с това държане нищо няма да получиш.","Виж какво, момиче, с това държане нищо няма да получиш.","Look what a girl, you will get nothing with this holding.",disapproval,moderate
"00:04:12,000","00:04:16,000","Той е тъпанар Теодор, ако си мисли, че ще стане това, което иска, много се лъже.","Той е тъпанар Теодор, ако си мисли, че ще стане това, което иска, много се лъже.","He is a dumbar Theodore, if he thinks he will become what he wants, he is very lying.",disapproval,moderate
"00:04:16,000","00:04:18,000",Наговорила мама да не ми купува дрехи.,Наговорила мама да не ми купува дрехи.,She talked Mom not to buy me clothes.,annoyance,moderate
"00:04:18,000","00:04:22,000",По-добре е с мама да се скарат и двамата си си на му да се разкарат от вкъщи.,По-добре е с мама да се скарат и двамата си си на му да се разкарат от вкъщи.,It is better for Mom to quarrel and your two of him to get home.,annoyance,moderate
"00:04:22,000","00:04:26,000","Не знам какво да правя, Велина. Стана много лошо дете.","Не знам какво да правя, Велина. Стана много лошо дете.","I don't know what to do, Velina. It became a very bad child.",disapproval,intense
"00:04:26,000","00:04:29,000",Нямам си или не знам вече как и да се оправям с нея.,Нямам си или не знам вече как и да се оправям с нея.,I have no anymore know how to deal with it.,confusion,moderate
"00:04:29,000","00:04:34,000","Мисля, че това, че си имам нов мъж до себе си, нова връзка,","Мисля, че това, че си имам нов мъж до себе си, нова връзка,","I think that I have a new man beside me, a new relationship,",optimism,mild
"00:04:34,000","00:04:37,000",я кара да бъде толкова раздразнителна.,я кара да бъде толкова раздразнителна.,Makes her so annoying.,annoyance,moderate
"00:04:37,000","00:04:40,000",Но се надявам нещата за в бъдеще да се оправят.,Но се надявам нещата за в бъдеще да се оправят.,But I hope things will work out in the future.,neutral,neutral
"00:04:40,000","00:04:42,000",Това момиче е направила изпусната работа.,Това момиче е направила изпусната работа.,This girl did a missed job.,disappointment,moderate
"00:04:42,000","00:04:44,000","Не можах да повярвам, че посегна на майка си.","Не можах да повярвам, че посегна на майка си.",I couldn't believe I reached for my mother.,surprise,moderate
"00:04:44,000","00:04:48,000","Не знам, в началото мислех да остана възможно.","Не знам, в началото мислех да остана възможно.","I don't know, at first I was thinking of staying possible.",confusion,mild
"00:04:48,000","00:04:50,000",Лили сама да се оправи с ситуацията.,Лили сама да се оправи с ситуацията.,Lily to deal with the situation.,neutral,neutral
"00:04:50,000","00:04:52,000","Все пак, тя е майка.","Все пак, тя е майка.","However, she is a mother.",caring,mild
"00:04:52,000","00:04:55,000",Но не издържах като видях какво става.,Но не издържах като видях какво става.,But I couldn't stand it when I saw what was going on.,annoyance,intense
"00:04:55,000","00:04:59,000","Я достах се, така се достах, че по едно време даже не можах да говоря.","Я достах се, така се достах, че по едно време даже не можах да говоря.","I delivered it, I was so delivered that at one time I couldn't even talk.",relief,intense
"00:05:01,000","00:05:05,000","По-късно през деня, Теодор решава да повдигне въпроса за поведението на Велина.","По-късно през деня, Теодор решава да повдигне въпроса за поведението на Велина.","Later in the day, Theodore decided to raise the issue of Velina's behavior.",neutral,neutral
"00:05:05,000","00:05:09,000","Той избира момент, когато двете деца са навън с приятели.","Той избира момент, когато двете деца са навън с приятели.",He chooses a moment when the two children are out with friends.,neutral,neutral
"00:05:10,000","00:05:13,000","Лили, мисля, че Велина съвсем ти се качива на главата.","Лили, мисля, че Велина съвсем ти се качива на главата.","Lily, I think Velina is completely on your head.",disapproval,moderate
"00:05:13,000","00:05:15,000",Когато?,Когато?,When?,curiosity,mild
"00:05:15,000","00:05:17,000","Мисля, че Велина съвсем ти се качива на главата.","Мисля, че Велина съвсем ти се качива на главата.",I think Velina is completely on your head.,disapproval,moderate
"00:05:17,000","00:05:19,000",Когато стига какво пусти на главата?,Когато стига какво пусти на главата?,When what is empty on the head?,confusion,mild
"00:05:19,000","00:05:21,000",Трябва да направиш нещо. Станала е неотдържима.,Трябва да направиш нещо. Станала е неотдържима.,You have to do something. It has become indispensable.,fear,intense
"00:05:21,000","00:05:24,000","Добре, какво да направя според тебе? Квана да я набия ли?","Добре, какво да направя според тебе? Квана да я набия ли?","Okay, what do I think? Do I pound it?",annoyance,moderate
"00:05:24,000","00:05:26,000",За бой и дума да не става.,За бой и дума да не става.,For a fight and a word not to work.,disapproval,moderate
"00:05:26,000","00:05:30,000","Може да ѝ обясниш просто, че всеко нещо има граници и тя не може да си позволява всичко.","Може да ѝ обясниш просто, че всеко нещо има граници и тя не може да си позволява всичко.",You can simply explain to her that there is all the limits and she cannot afford everything.,caring,mild
"00:05:30,000","00:05:35,000","И сега тя е с нервенята, цялата обстановка, за това че живееме замали с бащаи.","И сега тя е с нервенята, цялата обстановка, за това че живееме замали с бащаи.","And now she has the nerve, the whole atmosphere, that we live with his father.",annoyance,moderate
"00:05:35,000","00:05:42,000","Мисля, че липсата на бащаи примерно ѝ оказва голям влияние, но не може тя постоянно с това нещо да си извинява.","Мисля, че липсата на бащаи примерно ѝ оказва голям влияние, но не може тя постоянно с това нещо да си извинява.","I think the lack of father, for example, has a great influence on her, but she cannot constantly excuse this thing.",disapproval,moderate
"00:05:42,000","00:05:45,000","Ами ако да убия некои, какво ти става?","Ами ако да убия некои, какво ти става?","What if I kill someone, what's going on?",anger,intense
"00:05:45,000","00:05:47,000","Ало, ти си направила за лекара?","Ало, ти си направила за лекара?","Hello, you made a doctor?",curiosity,mild
"00:05:47,000","00:05:49,000",Много лоша синка.,Много лоша синка.,Very bad bluish.,disapproval,mild
"00:05:49,000","00:05:51,000","Абе, лекар.","Абе, лекар.","Abe, doctor.",neutral,neutral
"00:05:51,000","00:05:55,000","И друго, как може 13-годишна момиченца така да посяга на майка си?","И друго, как може 13-годишна момиченца така да посяга на майка си?","And more, how can a 13-year-old girls reach her mother so much?",confusion,moderate
"00:05:55,000","00:05:57,000",Виж какво ти е направила.,Виж какво ти е направила.,Look what she did to you.,disapproval,moderate
"00:05:57,000","00:05:59,000","Виж сега, за това нещо съм си виновна аз.","Виж сега, за това нещо съм си виновна аз.","Look now, I'm guilty of this thing.",remorse,moderate
"00:05:59,000","00:06:01,000",Аз ако имах пари...,Аз ако имах пари...,If I had money ...,neutral,neutral
"00:06:01,000","00:06:03,000","Престани, защо не разбираш какви пари?","Престани, защо не разбираш какви пари?","Stop, why don't you understand what kind of money?",annoyance,moderate
"00:06:03,000","00:06:05,000",Тя купуваш разни неща и с тя става егоист.,Тя купуваш разни неща и с тя става егоист.,She buy different things and she becomes selfish.,disapproval,moderate
"00:06:05,000","00:06:07,000","И си мисли, че с пари мога да замени всичко.","И си мисли, че с пари мога да замени всичко.",And he thinks I can replace everything with money.,disapproval,moderate
"00:06:07,000","00:06:09,000",Тя трябва да поеме отговорност върху действията си.,Тя трябва да поеме отговорност върху действията си.,She must take responsibility for her actions.,disapproval,moderate
"00:06:09,000","00:06:11,000",Не може всичко да се купува с пари и подаръци.,Не може всичко да се купува с пари и подаръци.,Not everything can be bought with money and gifts.,realization,moderate
"00:06:11,000","00:06:13,000",Постоянно ли правиш подаръци?,Постоянно ли правиш подаръци?,Do you constantly make gifts?,curiosity,mild
"00:06:13,000","00:06:15,000","Добре, защо гледаш?","Добре, защо гледаш?","Okay, why are you looking?",confusion,mild
"00:06:15,000","00:06:17,000","Добре, защо гледаш само моята дъщеря?","Добре, защо гледаш само моята дъщеря?","Okay, why do you only look at my daughter?",annoyance,moderate
"00:06:17,000","00:06:19,000",Погледни си на ти какво прави.,Погледни си на ти какво прави.,Look at you what he does.,disapproval,moderate
"00:06:19,000","00:06:21,000","Първо гледай твоя син, след това говори за дъщеря ми.","Първо гледай твоя син, след това говори за дъщеря ми.","Look at your son first, then talk about my daughter.",disapproval,moderate
"00:06:21,000","00:06:23,000",Превъзпитай Ники.,Превъзпитай Ники.,Rebate Nicky.,neutral,neutral
"00:06:23,000","00:06:25,000","Лили, Ники е добро момче.","Лили, Ники е добро момче.","Lily, Nicky is a good boy.",approval,mild
"00:06:25,000","00:06:27,000",Въобще ни поставя с такива ситуации.,Въобще ни поставя с такива ситуации.,"In general, it puts us with such situations.",neutral,neutral
"00:06:27,000","00:06:29,000",Погледни доказателствата.,Погледни доказателствата.,Look at the evidence.,neutral,neutral
"00:06:29,000","00:06:31,000",Виж си ръката.,Виж си ръката.,Look at your hand.,neutral,neutral
"00:06:31,000","00:06:33,000","Тя е още дете, тя няма вина за това нещо.","Тя е още дете, тя няма вина за това нещо.","She is still a child, she is not to blame for this thing.",caring,moderate
"00:06:33,000","00:06:35,000","Не, може да я оправдаваш постоянно от дете.","Не, може да я оправдаваш постоянно от дете.","No, you can justify her constantly as a child.",disapproval,moderate
"00:06:35,000","00:06:37,000",Утре ще порасне и се държи по същия начин.,Утре ще порасне и се държи по същия начин.,Tomorrow will grow up and behave the same way.,neutral,neutral
"00:06:37,000","00:06:39,000","Трябваше да поговоря с Лили,","Трябваше да поговоря с Лили,","I had to talk to Lily,",neutral,neutral
"00:06:39,000","00:06:41,000",защото тя се държи с дъщеря и сякаш,защото тя се държи с дъщеря и сякаш,because she is treating a daughter and as if,disapproval,moderate
"00:06:41,000","00:06:43,000",нищо не е станало. Не може така.,нищо не е станало. Не може така.,Nothing has happened. It can't.,neutral,neutral
"00:06:43,000","00:06:45,000",Трябва да ѝ се опълчи.,Трябва да ѝ се опълчи.,She has to oppose her.,optimism,moderate
"00:06:45,000","00:06:47,000","Лили не се държи като родител, а се държи с едно","Лили не се държи като родител, а се държи с едно","Lily does not behave like a parent, but behaves with one",confusion,mild
"00:06:47,000","00:06:49,000",починение на дъщеря ѝ.,починение на дъщеря ѝ.,Her daughter's shot.,fear,intense
"00:06:49,000","00:06:51,000","Тя се сърди, но аз тия неща ги казвам за нейно добро.","Тя се сърди, но аз тия неща ги казвам за нейно добро.","She is angry, but I say these things for her good.",anger,moderate
"00:06:51,000","00:06:53,000",Искам да ѝ отворя очите.,Искам да ѝ отворя очите.,I want to open her eyes.,optimism,moderate
"00:06:53,000","00:06:55,000",Може не си да съм прекалено мека с Вилина.,Може не си да съм прекалено мека с Вилина.,I may not be too soft with a Vilina.,neutral,neutral
"00:06:55,000","00:06:57,000",Това е защото много ѝ обичам.,Това е защото много ѝ обичам.,This is because I love her a lot.,love,intense
"00:06:57,000","00:06:59,000",Не искам да я нараня.,Не искам да я нараня.,I don't want to hurt her.,caring,moderate
"00:06:59,000","00:07:01,000",Тя все още е дете.,Тя все още е дете.,She is still a child.,caring,mild
"00:07:01,000","00:07:03,000",Всички тинейджери са такива.,Всички тинейджери са такива.,All teenagers are like that.,neutral,neutral
"00:07:03,000","00:07:05,000",На следващата сутрин,На следващата сутрин,The next morning,neutral,neutral
"00:07:05,000","00:07:07,000",Лиляна е принудена да отиде на лекар.,Лиляна е принудена да отиде на лекар.,Lilyana is forced to see a doctor.,nervousness,moderate
"00:07:07,000","00:07:09,000",Тя цяла нощ не успява да мигне,Тя цяла нощ не успява да мигне,She all night long to blink,neutral,neutral
"00:07:09,000","00:07:11,000",заради болки в наранената си ръка.,заради болки в наранената си ръка.,because of pain in your wounded hand.,sadness,moderate
"00:07:15,000","00:07:17,000","О, не изглежда никак добра.","О, не изглежда никак добра.","Oh, it doesn't look good.",disappointment,mild
"00:07:19,000","00:07:21,000",Това е вътрешен кръвоизлив.,Това е вътрешен кръвоизлив.,This is internal hemorrhage.,fear,intense
"00:07:21,000","00:07:23,000","Не мислех, че е нещо толкова сериозно.","Не мислех, че е нещо толкова сериозно.",I didn't think it was something so serious.,surprise,moderate
"00:07:23,000","00:07:25,000",Ами доста е сериозно.,Ами доста е сериозно.,"Well, it's pretty serious.",,
"00:07:25,000","00:07:27,000",Всяко такова нараняване е доста сериозно.,Всяко такова нараняване е доста сериозно.,Every such injury is quite serious.,,
"00:07:27,000","00:07:29,000",Имате,Имате,You have,neutral,neutral
"00:07:29,000","00:07:31,000",нараняване по цялата ръка.,нараняване по цялата ръка.,injury all over the hand.,,
"00:07:31,000","00:07:33,000",Не само там.,Не само там.,Not only there.,neutral,neutral
"00:07:33,000","00:07:35,000","Да, да, и там се ударих.","Да, да, и там се ударих.","Yes, yes, and there I hit.",neutral,neutral
"00:07:35,000","00:07:37,000","И добре, как точно стана?","И добре, как точно стана?","And well, how exactly did it work?",curiosity,mild
"00:07:37,000","00:07:39,000",Ими паднах.,Ими паднах.,I ima fell.,neutral,neutral
"00:07:39,000","00:07:41,000",И се ударих.,И се ударих.,And I hit.,neutral,neutral
"00:07:41,000","00:07:43,000","Добре, ще ви напиша на рецепта за Мехлен.","Добре, ще ви напиша на рецепта за Мехлен.","Okay, I'll write you a recipe for mehlene.",neutral,neutral
"00:07:45,000","00:07:47,000",Жената се държеше доста странно.,Жената се държеше доста странно.,The woman was very strange.,confusion,mild
"00:07:47,000","00:07:49,000",Изгледаше обойка ми претеснена.,Изгледаше обойка ми претеснена.,It looked colored to me.,confusion,mild
"00:07:51,000","00:07:53,000","Помислях и, че може би става дума","Помислях и, че може би става дума",I also thought it might be,neutral,neutral
"00:07:53,000","00:07:55,000",за домашно насилие.,за домашно насилие.,For domestic violence.,disapproval,intense
"00:07:55,000","00:07:57,000",Жените в такива случаи не казват,Жените в такива случаи не казват,Women in such cases do not say,neutral,neutral
"00:07:57,000","00:07:59,000",ако мъжите им ги малко тратират.,ако мъжите им ги малко тратират.,If you men tract them a little.,disapproval,moderate
"00:07:59,000","00:08:01,000","Сигурно не сте, че това нараняване","Сигурно не сте, че това нараняване",You must not be that this injury,confusion,mild
"00:08:01,000","00:08:03,000",е отпадане?,е отпадане?,is a dropping out?,confusion,mild
"00:08:03,000","00:08:05,000","Не, точно.","Не, точно.","No, right.",neutral,neutral
"00:08:05,000","00:08:07,000","Добре, ако има някакъв проблем","Добре, ако има някакъв проблем",Ok if there is any problem,caring,mild
"00:08:07,000","00:08:09,000",може да ми кажете.,може да ми кажете.,You can tell me.,caring,mild
"00:08:09,000","00:08:11,000",Това мъжа ви ли го направи?,Това мъжа ви ли го направи?,Is that your husband?,curiosity,mild
"00:08:11,000","00:08:13,000","Не, в никакъв случай.","Не, в никакъв случай.","No, by no means.",neutral,neutral
"00:08:13,000","00:08:15,000",Защида ми бяхме в магазина.,Защида ми бяхме в магазина.,My defense was in the store.,neutral,neutral
"00:08:15,000","00:08:17,000",Искаше да ги купа няколко дрежки.,Искаше да ги купа няколко дрежки.,He wanted to make them a few ancient.,confusion,mild
"00:08:17,000","00:08:19,000","Тя много се е доста,","Тя много се е доста,","She is very much,",neutral,neutral
"00:08:19,000","00:08:21,000",защото нямах пари да ги купя.,защото нямах пари да ги купя.,Because I had no money to buy them.,embarrassment,mild
"00:08:21,000","00:08:23,000",И се седърпахме.,И се седърпахме.,And we were chopped.,confusion,mild
"00:08:23,000","00:08:25,000",Дъщеряви. Добре.,Дъщеряви. Добре.,Daughter. Okay.,neutral,neutral
"00:08:25,000","00:08:27,000",Тя на колко е години?,Тя на колко е години?,How old is she?,curiosity,mild
"00:08:27,000","00:08:29,000",На 13.,На 13.,On 13.,neutral,neutral
"00:08:29,000","00:08:31,000","Ами, обратете внимание,","Ами, обратете внимание,","But pay attention,",neutral,neutral
"00:08:31,000","00:08:33,000",защото такова поведение и такова нараняване,защото такова поведение и такова нараняване,Because such behavior and such injury,disapproval,moderate
"00:08:33,000","00:08:35,000",са доста опасни.,са доста опасни.,with quite dangerous.,fear,mild
"00:08:35,000","00:08:37,000","Ако крайозива не изчезна до една седмица,","Ако крайозива не изчезна до една седмица,","If the cruise does not disappear within a week,",neutral,neutral
"00:08:37,000","00:08:39,000",трябва да дойдете пак при мен.,трябва да дойдете пак при мен.,You have to come to me again.,neutral,neutral
"00:08:45,000","00:08:47,000",Само това ми липсваше,Само това ми липсваше,I only missed that,neutral,neutral
"00:08:47,000","00:08:49,000",и лекарите да ми дават съвети,и лекарите да ми дават съвети,and doctors to give me advice,neutral,neutral
"00:08:49,000","00:08:51,000",за дъщеря ми.,за дъщеря ми.,For my daughter.,caring,moderate
"00:08:51,000","00:08:53,000","Аз съм сигурна, че Велина съжалява","Аз съм сигурна, че Велина съжалява",I am sure Velina regrets,remorse,mild
"00:08:53,000","00:08:55,000",за тази постъпка и ще си обмисля грешките.,за тази постъпка и ще си обмисля грешките.,"For this act, I will think about mistakes.",realization,mild
"00:08:55,000","00:08:57,000",Аз много добре знам,Аз много добре знам,I know very well,pride,mild
"00:08:57,000","00:08:59,000",как да възпитавам дъщеря си.,как да възпитавам дъщеря си.,How to educate my daughter.,pride,mild
"00:08:59,000","00:09:01,000",Две седмици по-късно,Две седмици по-късно,Two weeks later,neutral,neutral
"00:09:01,000","00:09:03,000",Никола е изключително ентузиазиран.,Никола е изключително ентузиазиран.,Nicholas is extremely enthusiastic.,excitement,intense
"00:09:03,000","00:09:05,000","Днес е премиерата на филма,","Днес е премиерата на филма,","Today is the premiere of the movie,",excitement,moderate
"00:09:05,000","00:09:07,000",който той чака от месеци.,който той чака от месеци.,who has been waiting for months.,,
"00:09:07,000","00:09:09,000","Теодор е решил, че ще бъде хубаво","Теодор е решил, че ще бъде хубаво",Theodore has decided it would be nice,optimism,mild
"00:09:09,000","00:09:11,000",четиримата да отидат на кино като семейство.,четиримата да отидат на кино като семейство.,The four go to the movies as a family.,joy,moderate
"00:09:11,000","00:09:13,000","Айде, бързо.","Айде, бързо.","Come on, quickly.",neutral,neutral
"00:09:13,000","00:09:15,000",Това ми толкова е.,Това ми толкова е.,That's what it's so.,neutral,neutral
"00:09:15,000","00:09:17,000","Велина, хайде лао. Остави кучето.","Велина, хайде лао. Остави кучето.","Velina, come on Lao. Leave the dog.",annoyance,mild
"00:09:17,000","00:09:19,000",Не ми се ходи на кино.,Не ми се ходи на кино.,I'm not going to the movies.,disappointment,mild
