Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:00:50,000","00:00:53,000","Ja, nee, maar dat bedoelde ik niet.","Ja, nee, maar dat bedoelde ik niet.","Yes, no, but I didn't mean that.",confusion,mild
"00:00:53,000","00:00:56,000","Maar ik heb er wel heel, heel veel zin in.","Maar ik heb er wel heel, heel veel zin in.",But I am very looking forward to it.,excitement,moderate
"00:01:09,000","00:01:13,000",Welkom bij een nieuw seizoen van De Slechte Chauffeur van Nederland.,Welkom bij een nieuw seizoen van De Slechte Chauffeur van Nederland.,Welcome to a new season of the bad driver of the Netherlands.,neutral,neutral
"00:01:13,000","00:01:18,000",Ook dit jubileumjaar ontplofte onze mailbox van mensen die echt bang zijn...,Ook dit jubileumjaar ontplofte onze mailbox van mensen die echt bang zijn...,This anniversary year also exploded our mailbox from people who are really scared ...,fear,moderate
"00:01:18,000","00:01:21,000",dat het wel eens heel fout af zou kunnen lopen in het verkeer...,dat het wel eens heel fout af zou kunnen lopen in het verkeer...,That it could go very wrong in traffic ...,fear,moderate
"00:01:21,000","00:01:23,000","met hun vriend, vriendin of familielid.","met hun vriend, vriendin of familielid.","With their boyfriend, girlfriend or family member.",caring,mild
"00:01:23,000","00:01:27,000","Dus dank voor je aanmeldingen. Dank, dank.","Dus dank voor je aanmeldingen. Dank, dank.","So thanks for your registrations. Thanks, thanks.",gratitude,moderate
"00:01:27,000","00:01:28,000",Dank.,Dank.,Dank.,gratitude,mild
"00:01:28,000","00:01:30,000",Ik ben Shelly en dit is Ricky.,Ik ben Shelly en dit is Ricky.,I'm Shelly and this is Ricky.,neutral,neutral
"00:01:30,000","00:01:33,000",Ik heb haar genomineerd voor De Slechte Chauffeur van Nederland.,Ik heb haar genomineerd voor De Slechte Chauffeur van Nederland.,I nominated her for the bad driver of the Netherlands.,disapproval,moderate
"00:01:33,000","00:01:37,000",Ricky is 65 plus en heeft al jaren haar rijbewijs.,Ricky is 65 plus en heeft al jaren haar rijbewijs.,Ricky is 65 Plus and has had her driver's license for years.,neutral,neutral
"00:01:37,000","00:01:40,000","Eén dingetje, ze deed de afgelopen 40 jaar niet meer.","Eén dingetje, ze deed de afgelopen 40 jaar niet meer.","One thing, she has not been doing in the last 40 years.",curiosity,mild
"00:01:40,000","00:01:42,000","O, o, o, o, Ricky.","O, o, o, o, Ricky.","O, o, o, o, Ricky.",disapproval,mild
"00:01:42,000","00:01:44,000",Ik ben Michael. En dit is Bradley.,Ik ben Michael. En dit is Bradley.,I'm Michael. And this is Bradley.,neutral,neutral
"00:01:44,000","00:01:48,000","En vooral met zijn asociale, lompe, hysterische divagedrag...","En vooral met zijn asociale, lompe, hysterische divagedrag...","And especially with its anti -social, bulky, hysterical divagon behavior ...",disapproval,intense
"00:01:48,000","00:01:51,000",nomineer ik hem als De Slechte Chauffeur van Nederland.,nomineer ik hem als De Slechte Chauffeur van Nederland.,I nominate him as the bad driver of the Netherlands.,disapproval,moderate
"00:01:51,000","00:01:56,000",Bradley is 19 jaar jong en woont samen met de 37-jarige Michael.,Bradley is 19 jaar jong en woont samen met de 37-jarige Michael.,Bradley is 19 years young and lives with 37-year-old Michael.,neutral,neutral
"00:01:56,000","00:01:59,000","Qua rijden geldt, Bradley in een oude auto moet je het leren.","Qua rijden geldt, Bradley in een oude auto moet je het leren.","In terms of driving, Bradley in an old car you have to learn it.",neutral,neutral
"00:01:59,000","00:02:01,000",Hallo.,Hallo.,Hallo.,neutral,neutral
"00:02:01,000","00:02:03,000","Hij komt van rechts, hè?","Hij komt van rechts, hè?","He comes from the right, isn't it?",confusion,mild
"00:02:03,000","00:02:07,000",Ik ben Petra en dit is mijn liefdollige vrouw Myrthe.,Ik ben Petra en dit is mijn liefdollige vrouw Myrthe.,I am Petra and this is my charitable woman Myrthe.,neutral,neutral
"00:02:07,000","00:02:10,000","Myrthe en Petra, een duo met trouwplannen.","Myrthe en Petra, een duo met trouwplannen.","Myrthe and Petra, a duo with wedding plans.",joy,mild
"00:02:10,000","00:02:13,000",Het enige wat er nog tussen de 2 vriezinnen in kan komen...,Het enige wat er nog tussen de 2 vriezinnen in kan komen...,The only thing that can get between the 2 freezers ...,curiosity,mild
"00:02:13,000","00:02:15,000",is de rijstijl van Myrthe.,is de rijstijl van Myrthe.,Is the driving style of Myrthe.,disapproval,mild
"00:02:15,000","00:02:17,000","Wow. Aan tafel. Dat is af, hè?","Wow. Aan tafel. Dat is af, hè?","Wow. At the table. That is finished, isn't it?",surprise,mild
"00:02:17,000","00:02:19,000",Ik ben Tara en dit is Arne.,Ik ben Tara en dit is Arne.,I'm Tara and this is Arne.,neutral,neutral
"00:02:19,000","00:02:22,000",En hij is echt de slechtste chauffeur van Nederland.,En hij is echt de slechtste chauffeur van Nederland.,And he is really the worst driver in the Netherlands.,disapproval,intense
"00:02:22,000","00:02:25,000","Ja, Arne en Tara zijn BFF's vanaf hun jonge jaren.","Ja, Arne en Tara zijn BFF's vanaf hun jonge jaren.","Yes, Arne and Tara are BFFs from their younger years.",neutral,neutral
"00:02:25,000","00:02:28,000","Best friends forever, al vreesd Tara voor forever.","Best friends forever, al vreesd Tara voor forever.","Best Friends Forever, already feared Tara for Forever.",fear,mild
"00:02:28,000","00:02:31,000",Ze vermoeden noodlottig einde van Wegpiraat Arne.,Ze vermoeden noodlottig einde van Wegpiraat Arne.,They suspect fatal end of road pirate Arne.,fear,moderate
"00:02:33,000","00:02:35,000",Snap je? Ik stond op tijd stil.,Snap je? Ik stond op tijd stil.,Do you understand? I stopped on time.,relief,mild
"00:02:35,000","00:02:39,000","Zij is de slechtste chauffeur van Nederland, want ze is fucking slecht.","Zij is de slechtste chauffeur van Nederland, want ze is fucking slecht.","She is the worst driver in the Netherlands, because she is fucking bad.",anger,intense
"00:02:40,000","00:02:43,000",Marjolein en Esmeralda wonen onveilig in de Bijlmer.,Marjolein en Esmeralda wonen onveilig in de Bijlmer.,Marjolein and Esmeralda live unsafe in the Bijlmer.,fear,moderate
"00:02:43,000","00:02:47,000","Pas als Marjolein normaal gaat rijden, zal de Bijlmer weer veilig zijn.","Pas als Marjolein normaal gaat rijden, zal de Bijlmer weer veilig zijn.",Only when Marjolein starts driving normally will the Bijlmer be safe again.,disapproval,moderate
"00:02:48,000","00:02:53,000","Hoi, ik ben Iris en ik nomineer Tanishia voor de slechtste chauffeur van Nederland.","Hoi, ik ben Iris en ik nomineer Tanishia voor de slechtste chauffeur van Nederland.","Hi, I am Iris and I nominate Tanishia for the worst driver in the Netherlands.",disapproval,moderate
"00:02:53,000","00:02:55,000",Tanishia volgt al 10 jaar rijlessen...,Tanishia volgt al 10 jaar rijlessen...,Tanishia has been taking driving lessons for 10 years ...,neutral,neutral
"00:02:55,000","00:02:58,000",totdat ze per ongeluk voor haar examen slaagt.,totdat ze per ongeluk voor haar examen slaagt.,Until she accidentally passes her exam.,surprise,mild
"00:02:58,000","00:03:00,000",Vriendin Iris vraagt zich hard op af.,Vriendin Iris vraagt zich hard op af.,Girlfriend Iris wonders hard.,curiosity,moderate
"00:03:00,000","00:03:02,000",Heeft ze ooit echt leren autorijden?,Heeft ze ooit echt leren autorijden?,Did she ever really learn to drive?,curiosity,moderate
"00:03:02,000","00:03:03,000",Oh my god!,Oh my god!,Oh my god!,surprise,moderate
"00:03:03,000","00:03:08,000",Het is aan ons de schone taak om deze chauffeurs weer opnieuw op te voeden.,Het is aan ons de schone taak om deze chauffeurs weer opnieuw op te voeden.,It is up to us the clean task to raise these drivers again.,optimism,moderate
"00:03:08,000","00:03:11,000",En na 10 jaar is één ding nog steeds het belangrijkste.,En na 10 jaar is één ding nog steeds het belangrijkste.,"And after 10 years, one thing is still the most important thing.",realization,mild
"00:03:12,000","00:03:15,000",Nederland een stukje veiliger maken.,Nederland een stukje veiliger maken.,Make the Netherlands a bit safer.,optimism,moderate
"00:03:19,000","00:03:21,000",Onze chauffeurs beginnen hun avontuur...,Onze chauffeurs beginnen hun avontuur...,Our drivers start their adventure ...,excitement,mild
"00:03:21,000","00:03:24,000",met een fraaie omleiding door Vissersdorp Spakenburg.,met een fraaie omleiding door Vissersdorp Spakenburg.,With a nice diversion by Vissersdorp Spakenburg.,neutral,neutral
"00:03:24,000","00:03:27,000",Want voordat we onze kandidaten uitgebreid testen...,Want voordat we onze kandidaten uitgebreid testen...,Because before we extensively test our candidates ...,neutral,neutral
"00:03:27,000","00:03:30,000",willen we weten wat voor vlees we in de Kuip hebben.,willen we weten wat voor vlees we in de Kuip hebben.,We want to know what kind of meat we have in De Kuip.,curiosity,mild
"00:03:31,000","00:03:34,000",Nieuwe honger te halen. Verse vis.,Nieuwe honger te halen. Verse vis.,To get new hunger. Fresh fish.,desire,mild
"00:03:34,000","00:03:37,000",Hoe gedragen onze chauffeurs zich in een omgeving...,Hoe gedragen onze chauffeurs zich in een omgeving...,How do our drivers behave in an environment ...,curiosity,mild
"00:03:37,000","00:03:39,000",waar mensen en dieren zich veilig waren?,waar mensen en dieren zich veilig waren?,Where people and animals were safe?,neutral,neutral
"00:03:39,000","00:03:42,000",Waar een serene rustende chauffeur lekker relaxed onderuit doet zakken.,Waar een serene rustende chauffeur lekker relaxed onderuit doet zakken.,Where a serene resting driver drops nicely relaxed.,neutral,neutral
"00:03:42,000","00:03:44,000",Maar zorg dan wel dat je gevoelig blijft.,Maar zorg dan wel dat je gevoelig blijft.,But make sure that you remain sensitive.,neutral,neutral
"00:03:45,000","00:03:46,000",Want...,Want...,Want...,neutral,neutral
"00:03:48,000","00:03:49,000",je weet nog nooit...,je weet nog nooit...,You never know ...,neutral,neutral
"00:03:51,000","00:03:53,000",dat je dit soort dingen optijdt.,dat je dit soort dingen optijdt.,That you can do things like this.,realization,mild
"00:03:53,000","00:03:56,000",En dat is niet de enige lastigheid.,En dat is niet de enige lastigheid.,And that is not the only difficulty.,neutral,neutral
"00:03:56,000","00:04:00,000",Het rustieke Spakenburg is door ons ietsje levendiger gemaakt.,Het rustieke Spakenburg is door ons ietsje levendiger gemaakt.,The rustic Spakenburg has made us a little more lively.,amusement,mild
"00:04:00,000","00:04:04,000","Die scooter had overigens geen voorrang, want hij komt uit een woonerf.","Die scooter had overigens geen voorrang, want hij komt uit een woonerf.","That scooter had no priority, because he comes from a residential area.",annoyance,mild
"00:04:06,000","00:04:09,000","Dus ook al heb je voorrang, voorzichtigheid blijft geboden.","Dus ook al heb je voorrang, voorzichtigheid blijft geboden.","So even if you have priority, caution remains.",fear,moderate
"00:04:09,000","00:04:13,000",Want gelijk hebben en gelijk krijgen zijn twee verschillende dingen.,Want gelijk hebben en gelijk krijgen zijn twee verschillende dingen.,Because being right and being right are two different things.,realization,mild
"00:04:14,000","00:04:18,000",Als eerste rijden chauffeur Mitte en bijrijder Petra door Spakenburg.,Als eerste rijden chauffeur Mitte en bijrijder Petra door Spakenburg.,"As the first, driver Mitte and co -driver Petra drive through Spakenburg.",neutral,neutral
"00:04:18,000","00:04:19,000",En dan gaan we linksom.,En dan gaan we linksom.,And then we turn left.,neutral,neutral
"00:04:19,000","00:04:21,000",De rust van Spakenburg geeft...,De rust van Spakenburg geeft...,The peace of Spakenburg gives ...,neutral,neutral
"00:04:23,000","00:04:25,000",vooralsnog geen invloed op deze Friese dames.,vooralsnog geen invloed op deze Friese dames.,For the time being no influence on these Frisian ladies.,neutral,neutral
"00:04:25,000","00:04:27,000",Allemaal spier? Ja.,Allemaal spier? Ja.,All muscle? Yes.,neutral,neutral
"00:04:31,000","00:04:32,000","Ja, maar...","Ja, maar...","Yes, but ...",neutral,neutral
"00:04:33,000","00:04:36,000","Wat doe je? Schreeuw je zo, alsjeblieft.","Wat doe je? Schreeuw je zo, alsjeblieft.","What are you doing? Shout like that, please.",annoyance,moderate
"00:04:36,000","00:04:37,000",Hij raakte mij bijna.,Hij raakte mij bijna.,He almost touched me.,fear,moderate
"00:04:39,000","00:04:40,000",Ik wacht wel.,Ik wacht wel.,I'll wait.,neutral,neutral
"00:04:46,000","00:04:47,000",Dit gaat niet goed.,Dit gaat niet goed.,This is not going well.,disappointment,moderate
"00:04:47,000","00:04:51,000","Ik heb mijn vrouw opgegeven, omdat ze een hele beroerde rijder is.","Ik heb mijn vrouw opgegeven, omdat ze een hele beroerde rijder is.",I gave up my wife because she is a very bad rider.,disapproval,moderate
"00:04:51,000","00:04:53,000",En het wordt tijd dat het anders gaat.,En het wordt tijd dat het anders gaat.,And it's time for things to go differently.,optimism,moderate
"00:04:53,000","00:04:55,000",Hoi. Doei.,Hoi. Doei.,Hi. Bye.,neutral,neutral
"00:04:55,000","00:04:57,000",Doei. Hoi.,Doei. Hoi.,Bye. Hi.,neutral,neutral
"00:04:57,000","00:04:59,000",Het lijkt wel alsof we in China zijn.,Het lijkt wel alsof we in China zijn.,It seems like we are in China.,confusion,mild
"00:04:59,000","00:05:02,000",Je hebt dat ook nog nooit. Mensen met lange...,Je hebt dat ook nog nooit. Mensen met lange...,You never have that either. People with long ...,confusion,mild
"00:05:02,000","00:05:04,000","Wat is dit, man?","Wat is dit, man?","What is this, man?",confusion,moderate
"00:05:04,000","00:05:06,000",Ik heb niks.,Ik heb niks.,I have nothing.,neutral,neutral
"00:05:06,000","00:05:07,000",Waaah!,Waaah!,Waaah!,surprise,moderate
"00:05:09,000","00:05:11,000",Haar rijstijl is heel erg chaotisch.,Haar rijstijl is heel erg chaotisch.,Her driving style is very chaotic.,disapproval,moderate
"00:05:11,000","00:05:15,000",Ze heeft totaal geen overzicht. Alles gebeurt op het laatste moment.,Ze heeft totaal geen overzicht. Alles gebeurt op het laatste moment.,She has no overview at all. Everything happens at the last minute.,disapproval,moderate
"00:05:15,000","00:05:17,000",Dat geeft gevaarlijke situaties.,Dat geeft gevaarlijke situaties.,That gives dangerous situations.,fear,moderate
"00:05:17,000","00:05:20,000",Ik mag eerst lekker. Niet te gelijk... Waaah!,Ik mag eerst lekker. Niet te gelijk... Waaah!,I can do it first. Not at the same time ... Waaah!,annoyance,moderate
"00:05:20,000","00:05:24,000","Op het moment dat ik achter het stuur zit, doe ik veel dingen tegelijk.","Op het moment dat ik achter het stuur zit, doe ik veel dingen tegelijk.","The moment I'm behind the wheel, I do a lot of things at the same time.",pride,mild
"00:05:24,000","00:05:26,000",En alles komt even hard binnen.,En alles komt even hard binnen.,And everything comes in just as hard.,neutral,neutral
"00:05:26,000","00:05:28,000",Je hoofd gaat gewoon uit. Ja.,Je hoofd gaat gewoon uit. Ja.,Your head just goes out. Yes.,confusion,mild
"00:05:28,000","00:05:30,000",En die auto gaat gewoon door.,En die auto gaat gewoon door.,And that car will continue.,neutral,neutral
"00:05:32,000","00:05:34,000",Wat gaat-ie doen dan?,Wat gaat-ie doen dan?,What will he do then?,curiosity,mild
"00:05:34,000","00:05:35,000",Hallo!,Hallo!,Hallo!,neutral,neutral
"00:05:35,000","00:05:36,000",Kabi!,Kabi!,Such as!,neutral,neutral
"00:05:38,000","00:05:40,000","Rustig, schat. Rustig.","Rustig, schat. Rustig.","Calm, honey. Calm.",caring,mild
"00:05:40,000","00:05:42,000","Ja, maar hij... Ja, die kant!","Ja, maar hij... Ja, die kant!","Yes, but he ... yes, that side!",confusion,mild
"00:05:42,000","00:05:46,000","Ik heb echt angst voor steden, stoplichten, busbanen.","Ik heb echt angst voor steden, stoplichten, busbanen.","I really fear cities, traffic lights, bus lanes.",fear,moderate
"00:05:46,000","00:05:49,000",Fietsers? Fietsers.,Fietsers? Fietsers.,Cyclists? Cyclists.,neutral,neutral
"00:05:49,000","00:05:50,000","O, o, o!","O, o, o!","O, o, o!",surprise,mild
"00:05:50,000","00:05:51,000",Waaah!,Waaah!,Waaah!,fear,moderate
"00:05:52,000","00:05:55,000","Rustig, hallo. Is er iemand?","Rustig, hallo. Is er iemand?","Rustig, hallo. Is there anyone?",confusion,mild
"00:05:55,000","00:05:57,000",Hij doet een bijzondere verrichting.,Hij doet een bijzondere verrichting.,He makes a special transaction.,neutral,neutral
"00:05:57,000","00:05:59,000",Hij doet het niet op de andere kant.,Hij doet het niet op de andere kant.,He doesn't do it on the other side.,neutral,neutral
"00:06:01,000","00:06:04,000","Als ik een rijbewijs kon innemen, had ik dat heel vaak gedaan.","Als ik een rijbewijs kon innemen, had ik dat heel vaak gedaan.","If I could take a driver's license, I would have done it very often.",desire,moderate
"00:06:04,000","00:06:07,000","Niet alleen voor mezelf, maar ook voor de medewerkers.","Niet alleen voor mezelf, maar ook voor de medewerkers.","Not only for myself, but also for the employees.",caring,mild
"00:06:07,000","00:06:11,000",Hoe vaak we boze blikken krijgen. Toegeworpen. Ja.,Hoe vaak we boze blikken krijgen. Toegeworpen. Ja.,How often we get angry looks. Thrown. Yes.,annoyance,moderate
"00:06:11,000","00:06:14,000",Kleine voorspelling. Scooter van woonerf.,Kleine voorspelling. Scooter van woonerf.,Small prediction. Scooter from Woonerf.,neutral,neutral
"00:06:14,000","00:06:17,000","Decibelmeter in het rood. Ja, ik zei het nog.","Decibelmeter in het rood. Ja, ik zei het nog.","Decibel meter in red. Yes, I said it.",annoyance,mild
"00:06:17,000","00:06:18,000",Hallo!,Hallo!,Hallo!,neutral,neutral
"00:06:18,000","00:06:19,000",Hallo!,Hallo!,Hallo!,neutral,neutral
"00:06:19,000","00:06:22,000","Hij zwaait wel. Wat een boze boeren, man!","Hij zwaait wel. Wat een boze boeren, man!","He waves. What an angry farmers, man!",annoyance,moderate
"00:06:22,000","00:06:24,000","O, ik ben bezeloos.","O, ik ben bezeloos.","Oh, I am beasts.",disgust,mild
"00:06:24,000","00:06:26,000",Het is een momentje gehoopt.,Het is een momentje gehoopt.,It was hoped for a moment.,disappointment,mild
"00:06:26,000","00:06:30,000","Wil je alsjeblieft mij helpen en van mijn vrouw, het wandelen-rampenplan,","Wil je alsjeblieft mij helpen en van mijn vrouw, het wandelen-rampenplan,","Please help me and from my wife, the hiking ramps plan,",caring,moderate
"00:06:30,000","00:06:32,000",een goede cervezen maken?,een goede cervezen maken?,make a good cow?,confusion,mild
"00:06:32,000","00:06:35,000","Ik zag af en toe dat je gewoon uitging. Ja, klopt.","Ik zag af en toe dat je gewoon uitging. Ja, klopt.",I occasionally saw that you just went out. That's right.,realization,mild
"00:06:35,000","00:06:39,000","Op het kruispunt dat er een vrachtwagen komt, weet je het niet meer.","Op het kruispunt dat er een vrachtwagen komt, weet je het niet meer.","At the intersection that there is a truck, you don't remember.",confusion,mild
"00:06:39,000","00:06:41,000","Nee, ik weet het echt niet meer.","Nee, ik weet het echt niet meer.","No, I really don't know anymore.",confusion,moderate
"00:06:43,000","00:06:45,000",Het wordt dan helemaal...,Het wordt dan helemaal...,It will then be completely ...,confusion,mild
"00:06:45,000","00:06:47,000",Dan komt er niks meer binnen.,Dan komt er niks meer binnen.,Then nothing comes in anymore.,disappointment,mild
"00:06:47,000","00:06:50,000","Ik kan geen gerecht meer opnoemen, het alfabet niet.","Ik kan geen gerecht meer opnoemen, het alfabet niet.","I can no longer name a dish, not the alphabet.",confusion,moderate
"00:06:50,000","00:06:53,000","Dat is wel weer duidelijk wie we hier hebben, toch?","Dat is wel weer duidelijk wie we hier hebben, toch?","That is clear who we have here, right?",realization,mild
"00:06:53,000","00:06:54,000","Ja, absoluut.","Ja, absoluut.","And, absolute.",neutral,neutral
"00:06:55,000","00:06:57,000",Deze ene. Ja.,Deze ene. Ja.,Deze ene. Yes.,neutral,neutral
"00:06:59,000","00:07:01,000","Toch? Of is hij eruit? Nee, toch?","Toch? Of is hij eruit? Nee, toch?","Still? Or is he out? No, right?",confusion,mild
"00:07:01,000","00:07:04,000",Welkom in mijn wereld.,Welkom in mijn wereld.,Welcome to my world.,neutral,neutral
"00:07:06,000","00:07:08,000",En dit is Rikkie met bijrijder Shelly.,En dit is Rikkie met bijrijder Shelly.,And this is Rikkie with co -driver Shelly.,neutral,neutral
"00:07:08,000","00:07:12,000",En ook bij Rikkie is gelijk duidelijk wie we hier hebben.,En ook bij Rikkie is gelijk duidelijk wie we hier hebben.,And also at Rikkie it is immediately clear who we have here.,realization,mild
"00:07:12,000","00:07:14,000","Rikkie. Ja, ja, nee.","Rikkie. Ja, ja, nee.","Sulfur. And, and, nee.",confusion,mild
"00:07:14,000","00:07:17,000","Zo. Nee, daar heb je die auto uitgeraakt.","Zo. Nee, daar heb je die auto uitgeraakt.","Like this. No, you got that car there.",neutral,neutral
"00:07:17,000","00:07:22,000",Ik heb Rikkie opgegeven omdat ze al meer dan 35 jaar niet heeft gereden.,Ik heb Rikkie opgegeven omdat ze al meer dan 35 jaar niet heeft gereden.,I gave up Rikkie because she has not driven for more than 35 years.,neutral,neutral
"00:07:22,000","00:07:25,000",En omdat ze toch wat zelfstandig wil worden.,En omdat ze toch wat zelfstandig wil worden.,And because she still wants to become a little independent.,desire,mild
"00:07:25,000","00:07:29,000","Oké, het duurt nog even bij deze rotonde.","Oké, het duurt nog even bij deze rotonde.","Okay, it will take a while at this roundabout.",neutral,neutral
"00:07:29,000","00:07:32,000","Gaan ze nou allemaal linksaf? Ja, die ook.","Gaan ze nou allemaal linksaf? Ja, die ook.","Are they all going left? Yes, that too.",neutral,neutral
"00:07:32,000","00:07:36,000",Je hebt een andere knippeling aan. Die kan je oprijden.,Je hebt een andere knippeling aan. Die kan je oprijden.,You are wearing a different blinking. You can drive it up.,neutral,neutral
"00:07:36,000","00:07:38,000",Maar je komt er wel erop.,Maar je komt er wel erop.,But you'll get it.,optimism,mild
"00:07:41,000","00:07:43,000","Nou, mijn man wordt wat ouder.","Nou, mijn man wordt wat ouder.","Well, my husband is getting older.",sadness,mild
"00:07:44,000","00:07:50,000","En ja, het is toch dan wel makkelijk als je zelf weer een auto kan besturen.","En ja, het is toch dan wel makkelijk als je zelf weer een auto kan besturen.","And yes, it is easy if you can control a car again.",optimism,mild
"00:07:55,000","00:07:57,000","Stop, Rikkie. Stop.","Stop, Rikkie. Stop.","Stop, Rikkie. Stop.",nervousness,moderate
"00:07:57,000","00:08:00,000",Je moet op de rem gaan. Stop.,Je moet op de rem gaan. Stop.,You have to put the brakes on. Stop.,annoyance,moderate
"00:08:00,000","00:08:03,000",Ze is heel onzeker en heel angstig achter het stuur.,Ze is heel onzeker en heel angstig achter het stuur.,She is very insecure and very anxious behind the wheel.,nervousness,intense
"00:08:03,000","00:08:08,000","Ze geeft zelf ook aan als ze rijdt dat ze hartkloppingen heeft, zweethanden.","Ze geeft zelf ook aan als ze rijdt dat ze hartkloppingen heeft, zweethanden.","She also indicates when she drives that she has palpitations, sweaty hands.",nervousness,moderate
"00:08:09,000","00:08:11,000",En fietsers ook nog.,En fietsers ook nog.,And cyclists too.,neutral,neutral
"00:08:11,000","00:08:13,000",Die had je opgekund. Ja.,Die had je opgekund. Ja.,The had per opgecond. Yes.,confusion,mild
"00:08:13,000","00:08:16,000","Ja, ja, ja. O, dat zijn mannen.","Ja, ja, ja. O, dat zijn mannen.","Yes, yes, yes. Oh, those are men.",amusement,mild
"00:08:16,000","00:08:21,000",Ik hoop dat Rikkie leert om van haar angsten en onzekerheid af te komen.,Ik hoop dat Rikkie leert om van haar angsten en onzekerheid af te komen.,I hope Rikkie learns to get rid of her fears and uncertainty.,optimism,mild
"00:08:21,000","00:08:24,000",En dat ze er zelf vertrouwen in heeft en doorzet...,En dat ze er zelf vertrouwen in heeft en doorzet...,And that she has faith in it herself and continues ...,optimism,moderate
"00:08:24,000","00:08:27,000",om uiteindelijk toch met de auto te kunnen gaan rijden.,om uiteindelijk toch met de auto te kunnen gaan rijden.,To eventually be able to drive the car.,optimism,mild
"00:08:27,000","00:08:29,000","Stop, man. Oe.","Stop, man. Oe.","Stop, man. Oh.",annoyance,moderate
"00:08:29,000","00:08:33,000",Zo. Die gaat niet aan de kant van jou.,Zo. Die gaat niet aan de kant van jou.,Like this. It doesn't go on the side of you.,annoyance,mild
"00:08:33,000","00:08:36,000",Nu sta je stil op de rotonde. Ja.,Nu sta je stil op de rotonde. Ja.,Now you stand still on the roundabout. Yes.,annoyance,mild
"00:08:36,000","00:08:40,000",Ook deze rotonde gaat nog niet vlekkeloos.,Ook deze rotonde gaat nog niet vlekkeloos.,This roundabout is also not going smoothly.,annoyance,moderate
"00:08:40,000","00:08:42,000","Stop, hè.","Stop, hè.","Stop, it's.",annoyance,mild
"00:08:42,000","00:08:44,000",Ik wil gewoon tegen mezelf kunnen zeggen...,Ik wil gewoon tegen mezelf kunnen zeggen...,I just want to be able to say to myself ...,optimism,moderate
"00:08:44,000","00:08:46,000","Riek, kom op. Jij kan het ook.","Riek, kom op. Jij kan het ook.","Riek, come on. You can do it too.",,
"00:08:46,000","00:08:48,000",Een ander kan het. Jij kan het ook.,Een ander kan het. Jij kan het ook.,Another can do it. You can do it too.,,
"00:08:48,000","00:08:50,000",Mezelf vertrouwen terugkrijgen.,Mezelf vertrouwen terugkrijgen.,Get confidence back.,optimism,moderate
"00:08:50,000","00:08:52,000",Rikkie.,Rikkie.,Rikkie.,neutral,neutral
"00:09:01,000","00:09:03,000","O, Riek.","O, Riek.","O, rivers.",surprise,mild
"00:09:03,000","00:09:05,000","Nee, het gaat goed.","Nee, het gaat goed.","No, it's going well.",relief,mild
"00:09:05,000","00:09:07,000","Stop, man. Oe.","Stop, man. Oe.","Stop, man. Oh.",annoyance,moderate
"00:09:07,000","00:09:08,000",Zo.,Zo.,Like this.,neutral,neutral
"00:09:08,000","00:09:10,000",Weten waar het aan ligt.,Weten waar het aan ligt.,Know what it is about.,curiosity,mild
"00:09:10,000","00:09:13,000",Heel lang niet gereden en je zelfvertrouwen.,Heel lang niet gereden en je zelfvertrouwen.,Not driven for a long time and your self -confidence.,nervousness,mild
