Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:01:11,000","00:01:16,000",with a costume and everything walking amongst us. Those of us who love the,with a costume and everything walking amongst us. Those of us who love the,with a costume and everything walking amongst us. Those of us who love the,love,mild
"00:01:16,000","00:01:22,000",Lakers know it seemed like he always came through. He always showed up to save the,Lakers know it seemed like he always came through. He always showed up to save the,Lakers know it seemed like he always came through. He always showed up to save the,admiration,moderate
"00:01:22,000","00:01:28,000",day. He wanted to save the day. He had a force of will. He never gave up. As an,day. He wanted to save the day. He had a force of will. He never gave up. As an,day. He wanted to save the day. He had a force of will. He never gave up. As an,admiration,moderate
"00:01:28,000","00:01:32,000","athlete, he was incredibly gifted more than almost anyone. He was talented beyond","athlete, he was incredibly gifted more than almost anyone. He was talented beyond","athlete, he was incredibly gifted more than almost anyone. He was talented beyond",admiration,moderate
"00:01:32,000","00:01:37,000",reason and yet he worked harder than everyone. He worked harder than people,reason and yet he worked harder than everyone. He worked harder than people,reason and yet he worked harder than everyone. He worked harder than people,admiration,moderate
"00:01:37,000","00:01:42,000",with much less talent than he had. He took his job and his pursuit of excellence so,with much less talent than he had. He took his job and his pursuit of excellence so,with much less talent than he had. He took his job and his pursuit of excellence so,admiration,moderate
"00:01:42,000","00:01:47,000",seriously. He was completely dedicated to being as good as he possibly could be,seriously. He was completely dedicated to being as good as he possibly could be,seriously. He was completely dedicated to being as good as he possibly could be,admiration,moderate
"00:01:47,000","00:01:52,000",which is inspiring to anyone who does anything and we loved him because of,which is inspiring to anyone who does anything and we loved him because of,which is inspiring to anyone who does anything and we loved him because of,love,mild
"00:01:52,000","00:01:56,000","that, but we also loved him because he was ours. We watched him grow up here. He","that, but we also loved him because he was ours. We watched him grow up here. He","that, but we also loved him because he was ours. We watched him grow up here. He",love,mild
"00:01:56,000","00:02:02,000",came to LA when he was a teenager and unlike almost every other superstar,came to LA when he was a teenager and unlike almost every other superstar,came to LA when he was a teenager and unlike almost every other superstar,admiration,mild
"00:02:02,000","00:02:06,000","athlete, he never left. In his 20-year career, he only wore two uniforms for the","athlete, he never left. In his 20-year career, he only wore two uniforms for the","athlete, he never left. In his 20-year career, he only wore two uniforms for the",admiration,mild
"00:02:06,000","00:02:10,000",Lakers and for the United States Olympic team. There were times when it seemed,Lakers and for the United States Olympic team. There were times when it seemed,Lakers and for the United States Olympic team. There were times when it seemed,neutral,neutral
"00:02:10,000","00:02:14,000","like he would leave, but he didn't. He stayed until the end and he's someone","like he would leave, but he didn't. He stayed until the end and he's someone","like he would leave, but he didn't. He stayed until the end and he's someone",admiration,moderate
"00:02:14,000","00:02:18,000",almost everyone in this city loved and not just Lakers fans. Everyone would light,almost everyone in this city loved and not just Lakers fans. Everyone would light,almost everyone in this city loved and not just Lakers fans. Everyone would light,love,mild
"00:02:18,000","00:02:22,000","up when they saw him. I saw him many times. He was special. He was a special person, a","up when they saw him. I saw him many times. He was special. He was a special person, a","up when they saw him. I saw him many times. He was special. He was a special person, a",admiration,moderate
"00:02:22,000","00:02:27,000","great basketball player for sure, but more than that, he had so many interests","great basketball player for sure, but more than that, he had so many interests","great basketball player for sure, but more than that, he had so many interests",admiration,mild
"00:02:27,000","00:02:32,000",outside of sports. He was intensely curious. He would call people he admired,outside of sports. He was intensely curious. He would call people he admired,outside of sports. He was intensely curious. He would call people he admired,curiosity,moderate
"00:02:32,000","00:02:36,000","to interview them, business leaders, writers, inventors. He was always","to interview them, business leaders, writers, inventors. He was always","to interview them, business leaders, writers, inventors. He was always",curiosity,moderate
"00:02:36,000","00:02:41,000","learning, always improving. He had a hunger for that. When he was injured, when","learning, always improving. He had a hunger for that. When he was injured, when","learning, always improving. He had a hunger for that. When he was injured, when",admiration,moderate
"00:02:41,000","00:02:46,000","he tore his Achilles, I sent him a book and he, to my surprise, he read it and","he tore his Achilles, I sent him a book and he, to my surprise, he read it and","he tore his Achilles, I sent him a book and he, to my surprise, he read it and",surprise,mild
"00:02:46,000","00:02:51,000",then called me to discuss it in maniacal detail. He wanted to know everything,then called me to discuss it in maniacal detail. He wanted to know everything,then called me to discuss it in maniacal detail. He wanted to know everything,curiosity,moderate
"00:02:51,000","00:02:55,000","about it and I was like, I don't know Kobe. I didn't write it. I just bought the","about it and I was like, I don't know Kobe. I didn't write it. I just bought the","about it and I was like, I don't know Kobe. I didn't write it. I just bought the",amusement,mild
"00:02:55,000","00:03:00,000",book and I had to put him in touch with the guy who wrote the book and that's,book and I had to put him in touch with the guy who wrote the book and that's,book and I had to put him in touch with the guy who wrote the book and that's,neutral,neutral
"00:03:00,000","00:03:02,000",what he was like. I had many conversations with Kobe off of,what he was like. I had many conversations with Kobe off of,what he was like. I had many conversations with Kobe off of,neutral,neutral
"00:03:02,000","00:03:08,000","television and they always involved his daughters, always. Once he retired from","television and they always involved his daughters, always. Once he retired from","television and they always involved his daughters, always. Once he retired from",caring,mild
"00:03:08,000","00:03:12,000","basketball, his life revolved around their lives. He was very proud of them.","basketball, his life revolved around their lives. He was very proud of them.","basketball, his life revolved around their lives. He was very proud of them.",pride,moderate
"00:03:12,000","00:03:16,000","He loved being a father. When my son had heart surgery, he checked in with me","He loved being a father. When my son had heart surgery, he checked in with me","He loved being a father. When my son had heart surgery, he checked in with me",caring,moderate
"00:03:16,000","00:03:21,000","repeatedly. He made a point once, Billy, my son was out of the hospital to meet","repeatedly. He made a point once, Billy, my son was out of the hospital to meet","repeatedly. He made a point once, Billy, my son was out of the hospital to meet",caring,moderate
"00:03:21,000","00:03:24,000",him. He wanted to meet him and from time to time he would check in to see how he,him. He wanted to meet him and from time to time he would check in to see how he,him. He wanted to meet him and from time to time he would check in to see how he,caring,moderate
"00:03:24,000","00:03:29,000","was doing and yes, I know he was not a perfect person. I understand that. My","was doing and yes, I know he was not a perfect person. I understand that. My","was doing and yes, I know he was not a perfect person. I understand that. My",neutral,neutral
"00:03:29,000","00:03:33,000",intention is not to canonize him or or make judgments about things I don't know,intention is not to canonize him or or make judgments about things I don't know,intention is not to canonize him or or make judgments about things I don't know,neutral,neutral
"00:03:33,000","00:03:38,000",anything about but I will say he loved his family. He worked very hard and he,anything about but I will say he loved his family. He worked very hard and he,anything about but I will say he loved his family. He worked very hard and he,admiration,moderate
"00:03:38,000","00:03:42,000",brought a lot of joy to a lot of people in this city and we're gonna miss him,brought a lot of joy to a lot of people in this city and we're gonna miss him,brought a lot of joy to a lot of people in this city and we're gonna miss him,sadness,moderate
"00:03:42,000","00:03:47,000","and I hope you will pray for his daughter, Gianna, and for their mother,","and I hope you will pray for his daughter, Gianna, and for their mother,","and I hope you will pray for his daughter, Gianna, and for their mother,",caring,moderate
"00:03:47,000","00:03:52,000","Vanessa, for the three girls Kobe left behind who lost their father and their","Vanessa, for the three girls Kobe left behind who lost their father and their","Vanessa, for the three girls Kobe left behind who lost their father and their",grief,intense
"00:03:52,000","00:03:55,000","sister and for his friends who were on that flight with him, the Altebelli","sister and for his friends who were on that flight with him, the Altebelli","sister and for his friends who were on that flight with him, the Altebelli",grief,intense
"00:03:55,000","00:04:01,000","family, Christina Mauser's family, the Chester family, Ara Zabayan, the pilot, I","family, Christina Mauser's family, the Chester family, Ara Zabayan, the pilot, I","family, Christina Mauser's family, the Chester family, Ara Zabayan, the pilot, I",neutral,neutral
"00:04:01,000","00:04:05,000",can't imagine how much they are missed. This was a terrible loss for those,can't imagine how much they are missed. This was a terrible loss for those,can't imagine how much they are missed. This was a terrible loss for those,sadness,intense
"00:04:05,000","00:04:10,000","families and for the Lakers, for Kobe's teammates, for his fans. It's just, there's no","families and for the Lakers, for Kobe's teammates, for his fans. It's just, there's no","families and for the Lakers, for Kobe's teammates, for his fans. It's just, there's no",sadness,intense
"00:04:10,000","00:04:18,000",silver lining here. It's all bad. It's all sad. He was a bright light and that's,silver lining here. It's all bad. It's all sad. He was a bright light and that's,silver lining here. It's all bad. It's all sad. He was a bright light and that's,grief,intense
"00:04:18,000","00:04:25,000",how I want to remember him. He was on the show 15 times. We had many fun and,how I want to remember him. He was on the show 15 times. We had many fun and,how I want to remember him. He was on the show 15 times. We had many fun and,admiration,mild
"00:04:25,000","00:04:29,000",interesting conversations and tonight we are going to share some of those to,interesting conversations and tonight we are going to share some of those to,interesting conversations and tonight we are going to share some of those to,neutral,neutral
"00:04:29,000","00:04:34,000","remember him, starting with what turned out to be the last interview I got to do","remember him, starting with what turned out to be the last interview I got to do","remember him, starting with what turned out to be the last interview I got to do",sadness,moderate
"00:04:34,000","00:04:37,000",with him from September of last year.,with him from September of last year.,with him from September of last year.,neutral,neutral
"00:04:38,000","00:04:43,000",Please wish a warm Taco Tuesday to Lakers legend Kobe Bryant.,Please wish a warm Taco Tuesday to Lakers legend Kobe Bryant.,Please wish a warm Taco Tuesday to Lakers legend Kobe Bryant.,admiration,mild
"00:04:56,000","00:05:03,000","How you doing? I'm good. Good to see you. You too, man. You look good. You look good.","How you doing? I'm good. Good to see you. You too, man. You look good. You look good.","How you doing? I'm good. Good to see you. You too, man. You look good. You look good.",neutral,neutral
"00:05:03,000","00:05:17,000","Thank you. Thank you. Do you hear that a lot? You're running around in traffic and whatnot? All the time. You do? Yeah. It's awesome, though. Could be a lot worse. Could be a lot worse. Yeah, that's right. How are you?","Thank you. Thank you. Do you hear that a lot? You're running around in traffic and whatnot? All the time. You do? Yeah. It's awesome, though. Could be a lot worse. Could be a lot worse. Yeah, that's right. How are you?","Thank you. Thank you. Do you hear that a lot? You're running around in traffic and whatnot? All the time. You do? Yeah. It's awesome, though. Could be a lot worse. Could be a lot worse. Yeah, that's right. How are you?",amusement,mild
"00:05:17,000","00:05:24,000","Everything all right? Everything's great, man. Congrats. You have another daughter. Thank you. You've got another, since you were last here. Yeah. She's two months old?","Everything all right? Everything's great, man. Congrats. You have another daughter. Thank you. You've got another, since you were last here. Yeah. She's two months old?","Everything all right? Everything's great, man. Congrats. You have another daughter. Thank you. You've got another, since you were last here. Yeah. She's two months old?",joy,moderate
"00:05:24,000","00:05:36,000","Yeah, she's two months old now. You call her Coco? Coco, yep. K-O-K-O. K-O-K-O. Her middle name is Kobe. It is. After you. Yep. It wasn't my idea. It wasn't your idea? No.","Yeah, she's two months old now. You call her Coco? Coco, yep. K-O-K-O. K-O-K-O. Her middle name is Kobe. It is. After you. Yep. It wasn't my idea. It wasn't your idea? No.","Yeah, she's two months old now. You call her Coco? Coco, yep. K-O-K-O. K-O-K-O. Her middle name is Kobe. It is. After you. Yep. It wasn't my idea. It wasn't your idea? No.",surprise,mild
"00:05:36,000","00:05:49,000","No, Vanessa came to me and said, you know, I'm thinking about naming her Kobe, the middle name. And I'm like, uh. Yeah, then you have to explain it. Yeah, you know. Okay. Okay. Uh-huh.","No, Vanessa came to me and said, you know, I'm thinking about naming her Kobe, the middle name. And I'm like, uh. Yeah, then you have to explain it. Yeah, you know. Okay. Okay. Uh-huh.","No, Vanessa came to me and said, you know, I'm thinking about naming her Kobe, the middle name. And I'm like, uh. Yeah, then you have to explain it. Yeah, you know. Okay. Okay. Uh-huh.",curiosity,mild
"00:05:49,000","00:06:06,000","Then time goes on, and she's like, you know, I'm actually going to change your middle name. I'm like, whoa, whoa, whoa, whoa, whoa. She said, I didn't think you were too hot about it. I said, well, you can't change it now, dude. Like, you can't give me a gift and then take it back. That's right. You know?","Then time goes on, and she's like, you know, I'm actually going to change your middle name. I'm like, whoa, whoa, whoa, whoa, whoa. She said, I didn't think you were too hot about it. I said, well, you can't change it now, dude. Like, you can't give me a gift and then take it back. That's right. You know?","Then time goes on, and she's like, you know, I'm actually going to change your middle name. I'm like, whoa, whoa, whoa, whoa, whoa. She said, I didn't think you were too hot about it. I said, well, you can't change it now, dude. Like, you can't give me a gift and then take it back. That's right. You know?",amusement,moderate
"00:06:06,000","00:06:28,000","So. Four daughters now. Yeah. I think it's good that you have daughters. I feel like if you had a son in sports, it might be too much for that kid. Yeah. I do. Yeah, maybe. But, you know, like, I love having girls. Yeah, it suits you. Yeah, they're awesome, man. You know, having a boy. I think my wife wants a boy more so than I do. Oh, I see. Oh, interesting.","So. Four daughters now. Yeah. I think it's good that you have daughters. I feel like if you had a son in sports, it might be too much for that kid. Yeah. I do. Yeah, maybe. But, you know, like, I love having girls. Yeah, it suits you. Yeah, they're awesome, man. You know, having a boy. I think my wife wants a boy more so than I do. Oh, I see. Oh, interesting.","So. Four daughters now. Yeah. I think it's good that you have daughters. I feel like if you had a son in sports, it might be too much for that kid. Yeah. I do. Yeah, maybe. But, you know, like, I love having girls. Yeah, it suits you. Yeah, they're awesome, man. You know, having a boy. I think my wife wants a boy more so than I do. Oh, I see. Oh, interesting.",love,mild
"00:06:28,000","00:06:55,000","Yeah, but I love my girls. You know, she keeps saying, stop speaking it into existence. Uh-huh. I love my girls. Stop saying it. You want a boy. What is Kobe Bryant like in the delivery room? Do you bring the mamba mentality to that scenario? Man, what? Man, if I ever tried to say something to my wife when she was giving birth, man, she mamba mentality my ass upside my head.","Yeah, but I love my girls. You know, she keeps saying, stop speaking it into existence. Uh-huh. I love my girls. Stop saying it. You want a boy. What is Kobe Bryant like in the delivery room? Do you bring the mamba mentality to that scenario? Man, what? Man, if I ever tried to say something to my wife when she was giving birth, man, she mamba mentality my ass upside my head.","Yeah, but I love my girls. You know, she keeps saying, stop speaking it into existence. Uh-huh. I love my girls. Stop saying it. You want a boy. What is Kobe Bryant like in the delivery room? Do you bring the mamba mentality to that scenario? Man, what? Man, if I ever tried to say something to my wife when she was giving birth, man, she mamba mentality my ass upside my head.",amusement,moderate
"00:06:56,000","00:07:23,000","Your oldest daughter is now how old? 16. So is she driving now? She is. She is. She's like a seasoned vet too, man. Why? She's just really calm. Oh. On the wheel. I see. Very calm. Doesn't want to listen to any loud or fast music. She's a very safe and, like, cautious, careful driver. Is that just when you're in the car or is that always? No, no, no, no. That's always, bro. Like, she's just real cool, calm, and collected, man. Like, I'm very, very proud of her.","Your oldest daughter is now how old? 16. So is she driving now? She is. She is. She's like a seasoned vet too, man. Why? She's just really calm. Oh. On the wheel. I see. Very calm. Doesn't want to listen to any loud or fast music. She's a very safe and, like, cautious, careful driver. Is that just when you're in the car or is that always? No, no, no, no. That's always, bro. Like, she's just real cool, calm, and collected, man. Like, I'm very, very proud of her.","Your oldest daughter is now how old? 16. So is she driving now? She is. She is. She's like a seasoned vet too, man. Why? She's just really calm. Oh. On the wheel. I see. Very calm. Doesn't want to listen to any loud or fast music. She's a very safe and, like, cautious, careful driver. Is that just when you're in the car or is that always? No, no, no, no. That's always, bro. Like, she's just real cool, calm, and collected, man. Like, I'm very, very proud of her.",pride,moderate
"00:07:23,000","00:07:51,000","Yeah, you're very lucky. Well, that means the next one's going to be a maniac behind the wheel. Well. Yeah, really. You know, I always say, if you look at the eldest daughter, she's always, like, the calm, responsible, thoughtful one, you know? And then the second sister's like a tornado. You know, like Elsa and Anna, you know what I mean? It's like, you know, yeah, she could freeze the city and all that, but, you know, she's responsible about it. And then there's Anna who just jumps off a cliff. Uh-huh. You know, all this kind of stuff.","Yeah, you're very lucky. Well, that means the next one's going to be a maniac behind the wheel. Well. Yeah, really. You know, I always say, if you look at the eldest daughter, she's always, like, the calm, responsible, thoughtful one, you know? And then the second sister's like a tornado. You know, like Elsa and Anna, you know what I mean? It's like, you know, yeah, she could freeze the city and all that, but, you know, she's responsible about it. And then there's Anna who just jumps off a cliff. Uh-huh. You know, all this kind of stuff.","Yeah, you're very lucky. Well, that means the next one's going to be a maniac behind the wheel. Well. Yeah, really. You know, I always say, if you look at the eldest daughter, she's always, like, the calm, responsible, thoughtful one, you know? And then the second sister's like a tornado. You know, like Elsa and Anna, you know what I mean? It's like, you know, yeah, she could freeze the city and all that, but, you know, she's responsible about it. And then there's Anna who just jumps off a cliff. Uh-huh. You know, all this kind of stuff.",amusement,moderate
"00:07:51,000","00:08:00,000","And that's certainly our house, but then we have two other ones. Your second oldest daughter's Gianna, right? Yeah. Oh, so she really is like Anna. You gave her the name. Yeah, how about that, huh?","And that's certainly our house, but then we have two other ones. Your second oldest daughter's Gianna, right? Yeah. Oh, so she really is like Anna. You gave her the name. Yeah, how about that, huh?","And that's certainly our house, but then we have two other ones. Your second oldest daughter's Gianna, right? Yeah. Oh, so she really is like Anna. You gave her the name. Yeah, how about that, huh?",amusement,mild
"00:08:00,000","00:08:21,000","She was, and correct me if I have anything this wrong, but you had a game, and it was a playoff game against the Suns. Yeah. You tied the game, went into overtime, and then you scored, like, six seconds left. Then you raced to the delivery room, and later that evening, like early in the morning, your daughter was born.","She was, and correct me if I have anything this wrong, but you had a game, and it was a playoff game against the Suns. Yeah. You tied the game, went into overtime, and then you scored, like, six seconds left. Then you raced to the delivery room, and later that evening, like early in the morning, your daughter was born.","She was, and correct me if I have anything this wrong, but you had a game, and it was a playoff game against the Suns. Yeah. You tied the game, went into overtime, and then you scored, like, six seconds left. Then you raced to the delivery room, and later that evening, like early in the morning, your daughter was born.",excitement,moderate
"00:08:22,000","00:08:37,000","That sounds about right. OK. It was either that night or, like, the day after. I can't remember exactly. Did you know your wife was in labor while you were playing the game? No, like, it didn't happen during the game. It happened after. I see. So there's no thought, like, maybe I'll miss this one and head home.","That sounds about right. OK. It was either that night or, like, the day after. I can't remember exactly. Did you know your wife was in labor while you were playing the game? No, like, it didn't happen during the game. It happened after. I see. So there's no thought, like, maybe I'll miss this one and head home.","That sounds about right. OK. It was either that night or, like, the day after. I can't remember exactly. Did you know your wife was in labor while you were playing the game? No, like, it didn't happen during the game. It happened after. I see. So there's no thought, like, maybe I'll miss this one and head home.",curiosity,mild
"00:08:38,000","00:08:54,000","Instead of sending the game to overtime. Maybe overtime's not a good idea in the long run. Yeah. Yeah. Yeah. No, unfortunately, that wasn't the situation. You would have played 10 overtimes if it came down to it, would you not? No. No.","Instead of sending the game to overtime. Maybe overtime's not a good idea in the long run. Yeah. Yeah. Yeah. No, unfortunately, that wasn't the situation. You would have played 10 overtimes if it came down to it, would you not? No. No.","Instead of sending the game to overtime. Maybe overtime's not a good idea in the long run. Yeah. Yeah. Yeah. No, unfortunately, that wasn't the situation. You would have played 10 overtimes if it came down to it, would you not? No. No.",amusement,mild
"00:08:54,000","00:09:04,000","Nope. You're no dummy. Hey, mama mentality upside my head.","Nope. You're no dummy. Hey, mama mentality upside my head.","Nope. You're no dummy. Hey, mama mentality upside my head.",amusement,mild
"00:09:24,000","00:09:44,000","Right. And Shaq took, did he take offense to that? Yeah, a little bit. Yeah, a little bit. But you know, but here's the thing, though, like, it was really a compliment. Like, people missed the whole first half of that, in which I said he was the most dominant player I've ever seen, and I felt like he could have been the greatest of all time.","Right. And Shaq took, did he take offense to that? Yeah, a little bit. Yeah, a little bit. But you know, but here's the thing, though, like, it was really a compliment. Like, people missed the whole first half of that, in which I said he was the most dominant player I've ever seen, and I felt like he could have been the greatest of all time.","Right. And Shaq took, did he take offense to that? Yeah, a little bit. Yeah, a little bit. But you know, but here's the thing, though, like, it was really a compliment. Like, people missed the whole first half of that, in which I said he was the most dominant player I've ever seen, and I felt like he could have been the greatest of all time.",admiration,moderate
"00:09:44,000","00:09:59,000","Mm hmm. So people kind of missed that part of it. Yeah. Caught on to the lazy part. Yeah, right. That was like, no, it's kind of said that tongue in cheek. Like, we weren't going to win 12 rings, nor were we going to play that long together. But it's, but it's all good, man. I love it.","Mm hmm. So people kind of missed that part of it. Yeah. Caught on to the lazy part. Yeah, right. That was like, no, it's kind of said that tongue in cheek. Like, we weren't going to win 12 rings, nor were we going to play that long together. But it's, but it's all good, man. I love it.","Mm hmm. So people kind of missed that part of it. Yeah. Caught on to the lazy part. Yeah, right. That was like, no, it's kind of said that tongue in cheek. Like, we weren't going to win 12 rings, nor were we going to play that long together. But it's, but it's all good, man. I love it.",amusement,mild
"00:10:00,000","00:10:01,000","Now, what happens after that?","Now, what happens after that?","Now, what happens after that?",curiosity,mild
"00:10:01,000","00:10:03,000","Do you go, oh, boy, I better call him?","Do you go, oh, boy, I better call him?","Do you go, oh, boy, I better call him?",curiosity,mild
"00:10:03,000","00:10:04,000",Or does he call you?,Or does he call you?,Or does he call you?,curiosity,mild
"00:10:04,000","00:10:05,000",How does it work?,How does it work?,How does it work?,curiosity,mild
"00:10:05,000","00:10:07,000","No, I reach out to him.","No, I reach out to him.","No, I reach out to him.",neutral,neutral
"00:10:07,000","00:10:08,000",You reach out to him.,You reach out to him.,You reach out to him.,neutral,neutral
"00:10:08,000","00:10:10,000",He's more sensitive than I am.,He's more sensitive than I am.,He's more sensitive than I am.,neutral,neutral
"00:10:10,000","00:10:11,000",Did you text him?,Did you text him?,Did you text him?,curiosity,mild
"00:10:11,000","00:10:12,000",I did. I did.,I did. I did.,I did. I did.,neutral,neutral
"00:10:12,000","00:10:14,000",And what did you say in the text?,And what did you say in the text?,And what did you say in the text?,curiosity,mild
"00:10:14,000","00:10:16,000","Like, hey, ha, ha, ha, ha.","Like, hey, ha, ha, ha, ha.","Like, hey, ha, ha, ha, ha.",amusement,mild
"00:10:16,000","00:10:17,000",No.,No.,No.,neutral,neutral
"00:10:17,000","00:10:21,000","It's like, hey, you know.","It's like, hey, you know.","It's like, hey, you know.",neutral,neutral
"00:10:21,000","00:10:26,000","I said, listen, no hard feelings.","I said, listen, no hard feelings.","I said, listen, no hard feelings.",neutral,neutral
"00:10:26,000","00:10:28,000","You know, it's easier for you to say no hard feelings.","You know, it's easier for you to say no hard feelings.","You know, it's easier for you to say no hard feelings.",neutral,neutral
"00:10:28,000","00:10:30,000",You're the one who insulted him.,You're the one who insulted him.,You're the one who insulted him.,neutral,neutral
"00:10:30,000","00:10:32,000","Well, did I, though?","Well, did I, though?","Well, did I, though?",curiosity,mild
"00:10:32,000","00:10:34,000",I don't know.,I don't know.,I don't know.,confusion,mild
"00:10:34,000","00:10:36,000",But you know what you should have texted?,But you know what you should have texted?,But you know what you should have texted?,curiosity,mild
"00:10:36,000","00:10:38,000",You up?,You up?,You up?,amusement,mild
"00:10:38,000","00:10:40,000","Say, you know, I'm going to work out right now.","Say, you know, I'm going to work out right now.","Say, you know, I'm going to work out right now.",neutral,neutral
"00:10:40,000","00:10:43,000",I know you like to sleep.,I know you like to sleep.,I know you like to sleep.,neutral,neutral
"00:10:43,000","00:10:44,000","But what I did say, though, is I said,","But what I did say, though, is I said,","But what I did say, though, is I said,",neutral,neutral
"00:10:44,000","00:10:46,000","you know, I'll be tuning in to his son","you know, I'll be tuning in to his son","you know, I'll be tuning in to his son",neutral,neutral
"00:10:46,000","00:10:48,000",playing at UCLA this year.,playing at UCLA this year.,playing at UCLA this year.,neutral,neutral
"00:10:48,000","00:10:51,000",You better shoot the damn ball 30 times.,You better shoot the damn ball 30 times.,You better shoot the damn ball 30 times.,annoyance,moderate
"00:10:51,000","00:10:53,000",I better not see him pass once.,I better not see him pass once.,I better not see him pass once.,annoyance,moderate
"00:10:53,000","00:10:56,000","Yeah, and he posted photographs of himself","Yeah, and he posted photographs of himself","Yeah, and he posted photographs of himself",neutral,neutral
"00:10:56,000","00:10:57,000",like dunking on 12 guys.,like dunking on 12 guys.,like dunking on 12 guys.,admiration,moderate
"00:10:58,000","00:11:00,000","You know, he's like, does this look lazy?","You know, he's like, does this look lazy?","You know, he's like, does this look lazy?",amusement,mild
"00:11:00,000","00:11:01,000",Yeah.,Yeah.,Yeah.,neutral,neutral
"00:11:01,000","00:11:02,000",It looked dominant.,It looked dominant.,It looked dominant.,admiration,moderate
"00:11:02,000","00:11:03,000",Things are good.,Things are good.,Things are good.,optimism,mild
"00:11:03,000","00:11:05,000",Things are OK between you again.,Things are OK between you again.,Things are OK between you again.,relief,mild
"00:11:05,000","00:11:07,000",Do you guys ever hang out together?,Do you guys ever hang out together?,Do you guys ever hang out together?,curiosity,mild
"00:11:07,000","00:11:08,000",I don't have time.,I don't have time.,I don't have time.,neutral,neutral
"00:11:08,000","00:11:09,000",What about LeBron?,What about LeBron?,What about LeBron?,curiosity,mild
"00:11:09,000","00:11:09,000",Neither does he.,Neither does he.,Neither does he.,neutral,neutral
"00:11:09,000","00:11:10,000",Taco Tuesday.,Taco Tuesday.,Taco Tuesday.,amusement,mild
"00:11:10,000","00:11:12,000",Have you been to Taco Tuesday?,Have you been to Taco Tuesday?,Have you been to Taco Tuesday?,curiosity,mild
"00:11:12,000","00:11:13,000",I have not.,I have not.,I have not.,neutral,neutral
"00:11:13,000","00:11:16,000","No, well, I've been living in LA for like 20 years.","No, well, I've been living in LA for like 20 years.","No, well, I've been living in LA for like 20 years.",neutral,neutral
"00:11:16,000","00:11:17,000",Right.,Right.,Right.,neutral,neutral
"00:11:17,000","00:11:18,000","I'm married to a Latina, so.","I'm married to a Latina, so.","I'm married to a Latina, so.",neutral,neutral
"00:11:18,000","00:11:19,000","You've been to your own Taco Tuesday,","You've been to your own Taco Tuesday,","You've been to your own Taco Tuesday,",neutral,neutral
