Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:04:59,000","00:05:01,000",Sose voltunk még ilyen közel.,Sose voltunk még ilyen közel.,We've never been so close.,excitement,moderate
"00:05:01,000","00:05:02,000","Ja, az igaz.","Ja, az igaz.","Yeah, that's true.",neutral,neutral
"00:05:02,000","00:05:07,000","Ma petesejtleszívásra érkezünk, amire azért van szükség,","Ma petesejtleszívásra érkezünk, amire azért van szükség,","Today we come to an egg seating that is needed,",neutral,neutral
"00:05:07,000","00:05:11,000","hogy megtermékenyítsék szilárdspermájával az én petesejtjeimet,","hogy megtermékenyítsék szilárdspermájával az én petesejtjeimet,","to fertilize my eggs with my solid sperm,",desire,moderate
"00:05:11,000","00:05:13,000","és nagyon remélem, hogy sok van belőlük.","és nagyon remélem, hogy sok van belőlük.",And I really hope they have a lot of them.,optimism,mild
"00:05:13,000","00:05:14,000",Ezt az ételnek segít?,Ezt az ételnek segít?,Do you help this food?,curiosity,mild
"00:05:14,000","00:05:15,000","Nem, engem nem.","Nem, engem nem.","No, not me.",neutral,neutral
"00:05:17,000","00:05:20,000","Viszont szédülök, ki vannak gubadva a szemeim,","Viszont szédülök, ki vannak gubadva a szemeim,","But I get dizzy, my eyes are gubaded,",,
"00:05:20,000","00:05:22,000",teljesen rosszul vagyok.,teljesen rosszul vagyok.,I'm completely sick.,disgust,intense
"00:05:22,000","00:05:24,000","Tudom, ha nem szigyúzod, megiszod ezt a tojást.","Tudom, ha nem szigyúzod, megiszod ezt a tojást.","I know if you don't crush, you will drink this egg.",disgust,mild
"00:05:24,000","00:05:26,000",Elvanási tüneteim vannak.,Elvanási tüneteim vannak.,I have symptoms of deprivation.,sadness,moderate
"00:05:27,000","00:05:29,000","Figyelj csak, annyira rossz íze van a számnak.","Figyelj csak, annyira rossz íze van a számnak.","Listen, the number has so bad taste.",disapproval,mild
"00:05:29,000","00:05:30,000",Én lemegyek.,Én lemegyek.,I'm going down.,neutral,neutral
"00:05:30,000","00:05:32,000",Valami rágolja vagy cukorja.,Valami rágolja vagy cukorja.,Something chews or sugar.,curiosity,mild
"00:05:32,000","00:05:33,000","Nem, menj már le.","Nem, menj már le.","No, go down.",neutral,neutral
"00:05:33,000","00:05:34,000",Itt van a kedvenc cukorkád.,Itt van a kedvenc cukorkád.,Here is your favorite candy.,caring,mild
"00:05:34,000","00:05:36,000","Ó, tényleg, a kedvenc...","Ó, tényleg, a kedvenc...","Oh, really, my favorite ...",surprise,mild
"00:05:41,000","00:05:44,000","Cinti, hol van az a szegecse a Pirámétra lakunk?","Cinti, hol van az a szegecse a Pirámétra lakunk?","Cinti, where is that rivet we live on the pyramid?",confusion,mild
"00:05:44,000","00:05:45,000",Nem tudom.,Nem tudom.,I don't know.,neutral,neutral
"00:05:46,000","00:05:48,000",Neked ki kell szegecselni valamit?,Neked ki kell szegecselni valamit?,Do you need to rivet something?,curiosity,mild
"00:05:48,000","00:05:50,000",Még valamit ki akarok szegecseni az új gépszámhoz.,Még valamit ki akarok szegecseni az új gépszámhoz.,I want to scrape something for the new machine number.,desire,mild
"00:05:50,000","00:05:52,000","Akkor lehet, hogy elrakadnál bárszegecset.","Akkor lehet, hogy elrakadnál bárszegecset.",Then you might be putting away a bar.,neutral,neutral
"00:05:53,000","00:05:54,000","Lehet, hogy ezt veszem fel.","Lehet, hogy ezt veszem fel.",I may pick this up.,neutral,neutral
"00:05:54,000","00:05:55,000",Mihez?,Mihez?,What?,confusion,mild
"00:05:55,000","00:05:57,000","Nem ehhez, de... Vagy ezt.","Nem ehhez, de... Vagy ezt.","Not for this, but ... or this.",neutral,neutral
"00:05:57,000","00:05:58,000",Ez nem jó.,Ez nem jó.,This is not good.,disapproval,mild
"00:05:58,000","00:05:59,000",Miért? Ez nagyon csinos.,Miért? Ez nagyon csinos.,Why? This is very pretty.,confusion,mild
"00:05:59,000","00:06:00,000","Látom, hogy szép, de...","Látom, hogy szép, de...",I see it's nice but ...,neutral,neutral
"00:06:00,000","00:06:01,000",Termesző idő van.,Termesző idő van.,There is a natural time.,neutral,neutral
"00:06:01,000","00:06:02,000",Egyáltalán nem érik magad.,Egyáltalán nem érik magad.,They don't get yourself at all.,disapproval,mild
"00:06:02,000","00:06:05,000",Az öltözködésből mindig is nagy botrányok vannak nálunk.,Az öltözködésből mindig is nagy botrányok vannak nálunk.,We always have big scandals from dressing.,annoyance,moderate
"00:06:05,000","00:06:07,000",Ez sajnos így van ebbe a családban.,Ez sajnos így van ebbe a családban.,"Unfortunately, this is the case in this family.",neutral,neutral
"00:06:07,000","00:06:12,000","Szintén az egy őrült, és körülbelül háromszor vetkőzik és öltözik fel egy ilyen alkalom atten.","Szintén az egy őrült, és körülbelül háromszor vetkőzik és öltözik fel egy ilyen alkalom atten.","It is also a crazy, and about three times undress and dress up on an occasion attten.",annoyance,moderate
"00:06:12,000","00:06:16,000","Most viszont kiállítás van, úgyhogy én is oda akartam figyelni arra, hogy megfelelő öltözetben legyek.","Most viszont kiállítás van, úgyhogy én is oda akartam figyelni arra, hogy megfelelő öltözetben legyek.","But now there is an exhibition, so I also wanted to pay attention to being in the right outfit.",neutral,neutral
"00:06:16,000","00:06:18,000",Szeretem ezt a...,Szeretem ezt a...,I love this ...,love,mild
"00:06:18,000","00:06:20,000",Kigrises.,Kigrises.,Kigris.,neutral,neutral
"00:06:20,000","00:06:22,000",De nekem sohám lehet lételni.,De nekem sohám lehet lételni.,But I can never find it.,neutral,neutral
"00:06:22,000","00:06:23,000",Nem adod nekem?,Nem adod nekem?,Don't you give me?,curiosity,mild
"00:06:23,000","00:06:24,000",Nem.,Nem.,Not.,neutral,neutral
"00:06:24,000","00:06:25,000",Az a hülye fúrja annyira csúnya.,Az a hülye fúrja annyira csúnya.,That stupid drill is so ugly.,disgust,moderate
"00:06:25,000","00:06:26,000","Tudod, mi a legcsúnyabb?","Tudod, mi a legcsúnyabb?",Do you know what is the ugliest?,curiosity,mild
"00:06:26,000","00:06:28,000","Nekem is meg kell csinálni elegánsabb, a fekete.","Nekem is meg kell csinálni elegánsabb, a fekete.","I also have to do more elegant, black.",desire,mild
"00:06:28,000","00:06:31,000",De ha a fehér rukában... És tudod mi a csúnya? Ez a krém alatta.,De ha a fehér rukában... És tudod mi a csúnya? Ez a krém alatta.,But if in the white ruka ... and you know what's ugly? This cream is underneath.,disgust,mild
"00:06:31,000","00:06:32,000",De az nem látszik szintén.,De az nem látszik szintén.,But it doesn't seem to be.,confusion,mild
"00:06:32,000","00:06:33,000",Hol a cicás?,Hol a cicás?,Where's the kitten?,curiosity,mild
"00:06:33,000","00:06:34,000","Nem, haladjunk most már.","Nem, haladjunk most már.","No, let's move on now.",neutral,neutral
"00:06:34,000","00:06:36,000","Én még felveszek egy zakot, aztán...","Én még felveszek egy zakot, aztán...",I still pick up a jacket and then ...,neutral,neutral
"00:06:36,000","00:06:37,000",Most a cicásat szeretnék.,Most a cicásat szeretnék.,Now I want the cat.,desire,mild
