Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:00:30,000","00:00:32,000",Heute suche ich mal auf der Baywatch-Ebene.,Heute suche ich mal auf der Baywatch-Ebene.,Today I'm looking for at the Baywatch level.,excitement,moderate
"00:00:33,000","00:00:35,000",Dann möchte ich die Frau finden fürs Leben.,Dann möchte ich die Frau finden fürs Leben.,Then I want to find the woman for life.,desire,moderate
"00:00:35,000","00:00:37,000",Das kriegen wir hin. Was wäre dein Red Flag?,Das kriegen wir hin. Was wäre dein Red Flag?,We can do that. What would your Red Flag be?,curiosity,mild
"00:00:37,000","00:00:38,000",Wenn es mal ein Mann war.,Wenn es mal ein Mann war.,When it was a man.,surprise,mild
"00:00:38,000","00:00:39,000",Echt?,Echt?,Real?,surprise,mild
"00:00:39,000","00:00:42,000","Bevor wir mit dem Video anfangen, liked und teilt das Video,","Bevor wir mit dem Video anfangen, liked und teilt das Video,","Before we start with the video, like and share the video,",neutral,neutral
"00:00:42,000","00:00:44,000",abonniert den Kanal und kommentiert.,abonniert den Kanal und kommentiert.,Subscribe to the channel and comment.,neutral,neutral
"00:00:44,000","00:00:46,000","Denn unter den ersten 5000 Kommentaren, die abonniert haben,","Denn unter den ersten 5000 Kommentaren, die abonniert haben,",Because among the first 5000 comments that have subscribed to,neutral,neutral
"00:00:46,000","00:00:47,000",verlosen wir 100 Euro.,verlosen wir 100 Euro.,Let's raffle 100 euros.,excitement,moderate
"00:00:48,000","00:00:49,000",Also viel Glück.,Also viel Glück.,So good luck.,optimism,mild
"00:00:49,000","00:00:51,000","Wenn ihr das nächste Mal dabei sein wollt,","Wenn ihr das nächste Mal dabei sein wollt,",The next time you want to be there,neutral,neutral
"00:00:51,000","00:00:53,000","dann bewerbt euch einfach hier, schreibt uns eine Nachricht.","dann bewerbt euch einfach hier, schreibt uns eine Nachricht.","Then just apply here, write us a message.",neutral,neutral
"00:00:54,000","00:00:56,000","Wenn ihr aus Köln kommt, dann seid ihr wahrscheinlich dabei.","Wenn ihr aus Köln kommt, dann seid ihr wahrscheinlich dabei.","If you come from Cologne, you will probably be there.",optimism,mild
"00:00:57,000","00:00:59,000","Untertitel im Auftrag des ZDF für funk, 2017","Untertitel im Auftrag des ZDF für funk, 2017","Subtitle on behalf of ZDF for Funk, 2017",neutral,neutral
"00:01:03,000","00:01:05,000","3, 2, 1, okay.","3, 2, 1, okay.","3, 2, 1, okay.",neutral,neutral
"00:01:06,000","00:01:07,000",Umdrehen.,Umdrehen.,Turn around.,neutral,neutral
"00:01:07,000","00:01:08,000",Ich bin da.,Ich bin da.,I'm here.,neutral,neutral
"00:01:09,000","00:01:10,000",Was ist dein erster Antwort?,Was ist dein erster Antwort?,What is your first answer?,curiosity,mild
"00:01:10,000","00:01:13,000",Geht man so zum Strand? Wir sind ja in der Baywatch-Edition.,Geht man so zum Strand? Wir sind ja in der Baywatch-Edition.,Do you go to the beach? We are in the Baywatch Edition.,curiosity,mild
"00:01:13,000","00:01:15,000",Ich bin der Bademeister eures Vertrauens.,Ich bin der Bademeister eures Vertrauens.,I am the lifeguard of your trust.,neutral,neutral
"00:01:15,000","00:01:16,000","Nee, Spaß.","Nee, Spaß.","No, fun.",amusement,mild
"00:01:16,000","00:01:18,000",Ist das hier quasi eine Strandgeschichte?,Ist das hier quasi eine Strandgeschichte?,Is this a beach story?,curiosity,mild
"00:01:18,000","00:01:22,000","Ja, manche haben Badeanzug, manche Bikini, manche Beach-Shorts.","Ja, manche haben Badeanzug, manche Bikini, manche Beach-Shorts.","Yes, some have a swimsuit, some bikini, some beach shorts.",neutral,neutral
"00:01:23,000","00:01:26,000","Was ich mal sofort sagen muss, die Nummer 6, was ist denn da los?","Was ich mal sofort sagen muss, die Nummer 6, was ist denn da los?","What I have to say immediately, number 6, what's going on?",confusion,moderate
"00:01:27,000","00:01:30,000",Haben wir keinen Schuhcleaner oder was? Was soll das?,Haben wir keinen Schuhcleaner oder was? Was soll das?,Do we have no shoe cleaner or what? What's that supposed to mean?,annoyance,mild
"00:01:30,000","00:01:33,000","Das sieht man auch, darf ich mir das mal genauer ansehen?","Das sieht man auch, darf ich mir das mal genauer ansehen?","You can see that too, can I take a closer look at it?",curiosity,mild
"00:01:33,000","00:01:34,000","Ja, geh, guck sie genau an.","Ja, geh, guck sie genau an.","Yes, go, look at her exactly.",neutral,neutral
"00:01:34,000","00:01:35,000",Das ist ja absoluter Quatsch.,Das ist ja absoluter Quatsch.,That is absolute nonsense.,disapproval,moderate
"00:01:35,000","00:01:38,000",Willst du mich waschen? Was ist denn hier los?,Willst du mich waschen? Was ist denn hier los?,Do you want to wash me What's going on here?,confusion,moderate
"00:01:38,000","00:01:39,000","Obwohl, das ist so...","Obwohl, das ist so...","Although, that's ...",neutral,neutral
"00:01:39,000","00:01:41,000","Ha, ha, ha, ha, ha.","Ha, ha, ha, ha, ha.","Ha, ha, ha, ha, ha.",amusement,moderate
"00:01:41,000","00:01:42,000","Hä, Digger?","Hä, Digger?","Hi, Digger?",neutral,neutral
"00:01:42,000","00:01:43,000","Ha, ha, ha, ha.","Ha, ha, ha, ha.","Ha, ha, ha, ha.",amusement,moderate
"00:01:43,000","00:01:44,000",Haben wir auch Pferde dabei?,Haben wir auch Pferde dabei?,Do we also have horses with us?,confusion,mild
"00:01:44,000","00:01:45,000","Ha, ha, ha, ha.","Ha, ha, ha, ha.","Ha, ha, ha, ha.",amusement,moderate
"00:01:45,000","00:01:46,000","Okay, nein.","Okay, nein.","Okay, no.",neutral,neutral
"00:01:46,000","00:01:50,000","Ich weiß nicht, aber Nummer 3 ist auch sehr fragwürdig.","Ich weiß nicht, aber Nummer 3 ist auch sehr fragwürdig.","I don't know, but number 3 is also very questionable.",confusion,mild
"00:01:50,000","00:01:51,000",Gut.,Gut.,Gut.,neutral,neutral
"00:01:51,000","00:01:52,000",Dominant.,Dominant.,Dominant.,neutral,neutral
"00:01:52,000","00:01:54,000",Was? Dominant ist sie?,Was? Dominant ist sie?,What? Is it dominant?,confusion,mild
"00:01:54,000","00:01:55,000",Sie ist eine Dominante.,Sie ist eine Dominante.,It is a dominant.,neutral,neutral
"00:01:55,000","00:01:57,000","Also Nummer 3 ist auch ein bisschen merkwürdig,","Also Nummer 3 ist auch ein bisschen merkwürdig,",So number 3 is also a bit strange,curiosity,mild
"00:01:57,000","00:01:59,000",ist suspicious hier ein bisschen.,ist suspicious hier ein bisschen.,Suspicious is a bit here.,curiosity,mild
"00:01:59,000","00:02:01,000","Ach so, man kann ja auch mal auf die Füße...","Ach so, man kann ja auch mal auf die Füße...","Oh, you can also get on your feet ...",amusement,mild
"00:02:01,000","00:02:02,000","Ja, guck sie dir an.","Ja, guck sie dir an.","Yes, look at them.",neutral,neutral
"00:02:02,000","00:02:05,000","Ich muss persönlich sagen, Füße sind für mich schon wichtig.","Ich muss persönlich sagen, Füße sind für mich schon wichtig.",I have to say personally that feet are important to me.,neutral,neutral
"00:02:05,000","00:02:06,000",Echt? Fußfetisch?,Echt? Fußfetisch?,Real? Foot fetish?,curiosity,mild
"00:02:06,000","00:02:08,000","Nee, das zum Beispiel aber gar nicht.","Nee, das zum Beispiel aber gar nicht.","No, for example, not at all.",neutral,neutral
"00:02:08,000","00:02:11,000","Also sexuell erregend nicht, aber ich finde Nummer 2 wunderbar.","Also sexuell erregend nicht, aber ich finde Nummer 2 wunderbar.","So not sexually exciting, but I find number 2 wonderful.",admiration,mild
"00:02:11,000","00:02:13,000","Da muss man schon sagen, wunderbare Füße.","Da muss man schon sagen, wunderbare Füße.","You have to say, wonderful feet.",admiration,mild
"00:02:13,000","00:02:16,000","Also auch die Wahl da, wunderbar.","Also auch die Wahl da, wunderbar.","So there too, wonderful.",admiration,mild
"00:02:16,000","00:02:18,000",Nummer 4 bin ich auch sehr angetan.,Nummer 4 bin ich auch sehr angetan.,I am also very impressed with number 4.,admiration,mild
"00:02:18,000","00:02:20,000","5, 6 und 3, man sieht halt nicht viel.","5, 6 und 3, man sieht halt nicht viel.","5, 6 and 3, you don't see much.",neutral,neutral
"00:02:20,000","00:02:21,000",Passende Frage.,Passende Frage.,Suitable question.,neutral,neutral
"00:02:21,000","00:02:24,000","Drei Wörter, die euch beschreiben.","Drei Wörter, die euch beschreiben.",Three words that describe you.,curiosity,mild
"00:02:24,000","00:02:27,000","Kandidatin 1, sag mal drei Wörter, die dich beschreiben.","Kandidatin 1, sag mal drei Wörter, die dich beschreiben.","Candidate 1, say three words that describe you.",curiosity,mild
"00:02:27,000","00:02:29,000","Lieb, lustig, extrovertiert.","Lieb, lustig, extrovertiert.","Love, funny, extroverted.",neutral,neutral
"00:02:29,000","00:02:31,000","Lieb, lustig, extrovertiert.","Lieb, lustig, extrovertiert.","Love, funny, extroverted.",neutral,neutral
"00:02:31,000","00:02:32,000",Passt doch zu dir.,Passt doch zu dir.,Fits you.,approval,mild
"00:02:32,000","00:02:33,000","Süß, ja.","Süß, ja.","Sweet, yes.",approval,mild
"00:02:33,000","00:02:34,000",Kandidatin 2.,Kandidatin 2.,Candidate 2.,neutral,neutral
"00:02:34,000","00:02:36,000",Ich bin empathisch.,Ich bin empathisch.,I am empathetic.,neutral,neutral
"00:02:36,000","00:02:37,000",Nein.,Nein.,No.,neutral,neutral
"00:02:39,000","00:02:40,000",Introvertiert.,Introvertiert.,Introverted.,neutral,neutral
"00:02:42,000","00:02:44,000",Und ich bin humorvoll.,Und ich bin humorvoll.,And I'm humorous.,neutral,neutral
"00:02:44,000","00:02:45,000",Süß.,Süß.,Sweet.,approval,mild
"00:02:45,000","00:02:47,000","Ich sag immer süß, also passt zu den Füßen.","Ich sag immer süß, also passt zu den Füßen.","I always say cute, so fits your feet.",amusement,mild
"00:02:47,000","00:02:48,000",Also ist schon schneller.,Also ist schon schneller.,So it's faster.,neutral,neutral
"00:02:48,000","00:02:49,000","Nummer 3, ja?","Nummer 3, ja?","Number 3, yes?",neutral,neutral
"00:02:50,000","00:02:53,000","Ich bin extrovertiert, witzig","Ich bin extrovertiert, witzig","I am extroverted, funny",neutral,neutral
"00:02:53,000","00:02:55,000",und ich liebe Schuhe.,und ich liebe Schuhe.,And I love shoes.,neutral,neutral
"00:02:55,000","00:02:57,000","Vielleicht sind das richtig krasse, coole Schuhe.","Vielleicht sind das richtig krasse, coole Schuhe.","Maybe that's really blatant, cool shoes.",admiration,mild
"00:02:57,000","00:02:58,000",Was sind das für Schuhe?,Was sind das für Schuhe?,What are these shoes?,curiosity,mild
"00:02:58,000","00:03:00,000",Musst du schon herausfinden.,Musst du schon herausfinden.,You have to find out.,curiosity,mild
"00:03:02,000","00:03:06,000","Kannst du deine Schuhe ein bisschen nach vorne zeigen, was du hast?","Kannst du deine Schuhe ein bisschen nach vorne zeigen, was du hast?",Can you show your shoes a little forward what you have?,curiosity,mild
"00:03:06,000","00:03:08,000",Dafür musst du mich schon weiterwählen.,Dafür musst du mich schon weiterwählen.,You have to continue to choose me for that.,neutral,neutral
"00:03:08,000","00:03:09,000",Ich kann das machen.,Ich kann das machen.,I can do that.,neutral,neutral
"00:03:10,000","00:03:12,000","Ich check schon, welcher Film das ist.","Ich check schon, welcher Film das ist.",I already check which film it is.,curiosity,mild
"00:03:12,000","00:03:14,000","Weiß ich gar nicht, ob ich dafür ready bin.","Weiß ich gar nicht, ob ich dafür ready bin.",I don't even know if I'm ready for it.,nervousness,mild
"00:03:14,000","00:03:15,000","Tim, du bist immer ready dafür.","Tim, du bist immer ready dafür.","Tim, you are always ready for it.",neutral,neutral
"00:03:15,000","00:03:18,000","Ich bin ehrlich, ich mag sowas eigentlich nicht sehr.","Ich bin ehrlich, ich mag sowas eigentlich nicht sehr.","I'm honest, I don't really like that.",disapproval,mild
"00:03:18,000","00:03:20,000",Ich bin selber dominant.,Ich bin selber dominant.,I am dominant myself.,neutral,neutral
"00:03:20,000","00:03:23,000","Aber eher so, ich komme von Seite und bin süß,","Aber eher so, ich komme von Seite und bin süß,","But rather like that, I come from side and am cute",neutral,neutral
"00:03:23,000","00:03:24,000",dann bin ich aber dominant.,dann bin ich aber dominant.,Then I'm dominant.,neutral,neutral
"00:03:24,000","00:03:27,000","Und bei sowas, geht das auch in so eine Sexuality-Richtung?","Und bei sowas, geht das auch in so eine Sexuality-Richtung?","And with something like that, is that also possible in such a sexuality direction?",curiosity,mild
"00:03:27,000","00:03:30,000","Oder ist das jetzt nur so, dass du so aussiehst quasi?","Oder ist das jetzt nur so, dass du so aussiehst quasi?",Or is it just that you look like that?,curiosity,mild
"00:03:30,000","00:03:31,000","Tim, du sollst es schon ausprobieren.","Tim, du sollst es schon ausprobieren.","Tim, you should already try it out.",neutral,neutral
"00:03:32,000","00:03:33,000",Okay.,Okay.,Okay.,neutral,neutral
"00:03:33,000","00:03:35,000",Ich kann dir nicht mehr sagen gerade.,Ich kann dir nicht mehr sagen gerade.,I can't tell you anymore.,neutral,neutral
"00:03:35,000","00:03:36,000","Ja, okay.","Ja, okay.","Yes, okay.",neutral,neutral
"00:03:36,000","00:03:38,000",Aber ist irgendwie interessant auf jeden Fall.,Aber ist irgendwie interessant auf jeden Fall.,But is somehow interesting.,curiosity,mild
"00:03:38,000","00:03:40,000","Kandidatin 4, sag mal drei Wörter, die du beschreibst.","Kandidatin 4, sag mal drei Wörter, die du beschreibst.","Candidate 4, say three words you describe.",curiosity,mild
"00:03:40,000","00:03:44,000","Ich würde sagen humorvoll, selbstbewusst,","Ich würde sagen humorvoll, selbstbewusst,","I would say humorous, confident,",pride,mild
"00:03:44,000","00:03:46,000",aber trotzdem ein bisschen sensibel.,aber trotzdem ein bisschen sensibel.,But still a bit sensitive.,neutral,neutral
"00:03:46,000","00:03:47,000","Sensibel, sehr gutes Wort.","Sensibel, sehr gutes Wort.","Sensitive, very good word.",approval,mild
"00:03:48,000","00:03:49,000",Bin ich auch.,Bin ich auch.,I am too.,neutral,neutral
"00:03:49,000","00:03:53,000","Ich würde sagen, abenteuerlustig, spontan und emotional ein bisschen.","Ich würde sagen, abenteuerlustig, spontan und emotional ein bisschen.","I would say, adventurous, spontaneous and emotionally a bit.",neutral,neutral
"00:03:53,000","00:03:56,000","Voll komisch, weil alle Dinger bis jetzt bin ich eigentlich auch.","Voll komisch, weil alle Dinger bis jetzt bin ich eigentlich auch.","Fully strange, because all things so far I'm actually too.",surprise,mild
"00:03:56,000","00:03:57,000",Du bist alles.,Du bist alles.,You are everything.,admiration,mild
"00:03:57,000","00:03:58,000","Alles, was gut ist.","Alles, was gut ist.",Everything that is good.,admiration,mild
"00:03:58,000","00:03:59,000",Nee.,Nee.,Nee.,neutral,neutral
"00:03:59,000","00:04:00,000","Ja, genau.","Ja, genau.","Yes, exactly.",neutral,neutral
"00:04:00,000","00:04:03,000",Ich bin sensibel und cute.,Ich bin sensibel und cute.,I am sensitive and cute.,neutral,neutral
"00:04:03,000","00:04:04,000","Nee, das jetzt nicht.","Nee, das jetzt nicht.","No, not that now.",disapproval,mild
"00:04:04,000","00:04:06,000","Aber z.B. abenteuerlustig, voll gut.","Aber z.B. abenteuerlustig, voll gut.","But e.g. adventurous, very good.",approval,mild
"00:04:06,000","00:04:08,000",Ich bin auch ein ganz spontaner Typ eigentlich.,Ich bin auch ein ganz spontaner Typ eigentlich.,I am also a very spontaneous guy.,neutral,neutral
"00:04:08,000","00:04:11,000",Ich fliege auch gerne mal einfach random ganz schnell mal hin.,Ich fliege auch gerne mal einfach random ganz schnell mal hin.,I also like to fly random very quickly.,excitement,mild
"00:04:11,000","00:04:12,000",Ich war z.B. in Australien.,Ich war z.B. in Australien.,"I was in Australia, for example.",pride,mild
"00:04:12,000","00:04:13,000",Zum Strand.,Zum Strand.,To the beach.,neutral,neutral
"00:04:14,000","00:04:15,000",Zum Strand z.B. ja.,Zum Strand z.B. ja.,To the beach e.g. yes.,neutral,neutral
"00:04:15,000","00:04:17,000","Okay, Nummer 6.","Okay, Nummer 6.","Okay, number 6.",neutral,neutral
"00:04:17,000","00:04:20,000","Fröhlich, höflich und humorvoll.","Fröhlich, höflich und humorvoll.","Happy, politely and humorous.",neutral,neutral
"00:04:20,000","00:04:22,000",Aber irgendwie haben die auch alle die gleichen fast.,Aber irgendwie haben die auch alle die gleichen fast.,But somehow they all almost have the same.,confusion,mild
"00:04:22,000","00:04:25,000","Ja, ich würde sagen, das ist eine schwierige Frage.","Ja, ich würde sagen, das ist eine schwierige Frage.","Yes, I would say that is a difficult question.",confusion,mild
"00:04:25,000","00:04:26,000",Was soll man jetzt da groß sagen?,Was soll man jetzt da groß sagen?,What should you say big now?,confusion,mild
"00:04:26,000","00:04:29,000","Was wäre jetzt so ein No-Go von denen, was die gesagt haben könnten?","Was wäre jetzt so ein No-Go von denen, was die gesagt haben könnten?",What would be a no-go about what they might have said?,curiosity,mild
"00:04:29,000","00:04:30,000",Dominant z.B.,Dominant z.B.,Dominant z.B.,disapproval,mild
"00:04:31,000","00:04:32,000",Schwierig.,Schwierig.,Difficult.,confusion,mild
"00:04:35,000","00:04:37,000","Boah, gerade mein Gehirn weiß ich gar nicht.","Boah, gerade mein Gehirn weiß ich gar nicht.","Boah, I don't even know my brain.",confusion,mild
"00:04:37,000","00:04:38,000",Es ist ganz komisch.,Es ist ganz komisch.,It's very strange.,confusion,mild
"00:04:38,000","00:04:40,000","Ich bin ein bisschen, also es ist irgendwie...","Ich bin ein bisschen, also es ist irgendwie...","I'm a bit, so it's kind of ...",confusion,mild
"00:04:40,000","00:04:42,000",Findest du eher extrovertiert oder introvertiert?,Findest du eher extrovertiert oder introvertiert?,Do you find extrovert or introverted?,curiosity,mild
"00:04:42,000","00:04:45,000","Es kommt drauf an, welches Level von Introvertiertheit man hat.","Es kommt drauf an, welches Level von Introvertiertheit man hat.",It depends on what level of introvert.,curiosity,mild
"00:04:45,000","00:04:48,000","Wenn man z.B. sich nicht traut, mit dem Gegenüber zu reden.","Wenn man z.B. sich nicht traut, mit dem Gegenüber zu reden.","For example, if you don't dare to talk to the other person.",nervousness,mild
"00:04:48,000","00:04:50,000","Allein, dass sie hier ist, heißt ja schon,","Allein, dass sie hier ist, heißt ja schon,",Alone that she is here means that,realization,mild
"00:04:50,000","00:04:52,000",dass sie nicht dieses Level von Introvertiertheit hat.,dass sie nicht dieses Level von Introvertiertheit hat.,that she does not have this level of introvert.,realization,mild
"00:04:52,000","00:04:54,000",Ein bisschen ist sie auch cute und süß.,Ein bisschen ist sie auch cute und süß.,She is also a little cute and cute.,admiration,mild
"00:04:54,000","00:04:56,000",Irgendwo kann man es auch herauskitzeln.,Irgendwo kann man es auch herauskitzeln.,You can tickle it out somewhere.,curiosity,mild
"00:04:56,000","00:04:59,000","Dann blüht sie vielleicht auf, wenn man ein bisschen...","Dann blüht sie vielleicht auf, wenn man ein bisschen...",Then it might bloom if you have a little ...,optimism,mild
"00:04:59,000","00:05:00,000",Süß.,Süß.,Sweet.,admiration,mild
"00:05:00,000","00:05:02,000","Dann weißt du schon, wen du rausmachst?","Dann weißt du schon, wen du rausmachst?",Then you already know who you're going out?,curiosity,mild
"00:05:02,000","00:05:03,000","Ja, safe.","Ja, safe.","Yes, safe.",neutral,neutral
"00:05:03,000","00:05:04,000","Okay, wer ist das?","Okay, wer ist das?","Okay, who is that?",curiosity,mild
"00:05:04,000","00:05:05,000",6.,6.,6.,neutral,neutral
"00:05:05,000","00:05:06,000",6.,6.,6.,neutral,neutral
"00:05:09,000","00:05:10,000",Hallöchen.,Hallöchen.,Hello there.,neutral,neutral
"00:05:10,000","00:05:11,000",Hi.,Hi.,Hi.,neutral,neutral
"00:05:11,000","00:05:13,000",Alles gut? Du hast ja auch so ein Ding dabei.,Alles gut? Du hast ja auch so ein Ding dabei.,It's all ok? You also have such a thing with you.,curiosity,mild
"00:05:13,000","00:05:15,000","Traumst du mich nicht, oder was?","Traumst du mich nicht, oder was?","Don't you dream me, or what?",confusion,mild
"00:05:15,000","00:05:16,000",Hab ich doch.,Hab ich doch.,I have.,neutral,neutral
"00:05:16,000","00:05:17,000",Hab ich doch auch.,Hab ich doch auch.,I have too.,neutral,neutral
"00:05:17,000","00:05:18,000",Hä?,Hä?,Do you have?,curiosity,mild
"00:05:18,000","00:05:19,000",Oh.,Oh.,Oh.,neutral,neutral
"00:05:19,000","00:05:21,000",Riechst du nach Rauch?,Riechst du nach Rauch?,Do you smell of smoke?,curiosity,mild
"00:05:21,000","00:05:22,000",Nein.,Nein.,No.,neutral,neutral
"00:05:22,000","00:05:23,000",Nicht?,Nicht?,Not?,confusion,mild
"00:05:23,000","00:05:24,000",Nein.,Nein.,No.,neutral,neutral
"00:05:24,000","00:05:25,000",Oh.,Oh.,Oh.,neutral,neutral
"00:05:25,000","00:05:26,000",Riech nicht.,Riech nicht.,Don't smell.,neutral,neutral
"00:05:26,000","00:05:27,000","Na, was denkst du?","Na, was denkst du?","Well, what do you think?",curiosity,mild
"00:05:27,000","00:05:28,000",Hab ich gefreut.,Hab ich gefreut.,I was happy.,joy,mild
"00:05:28,000","00:05:30,000",Hat mich ebenfalls gefreut.,Hat mich ebenfalls gefreut.,I was also happy.,joy,mild
"00:05:30,000","00:05:31,000",Er ist sehr hübsch.,Er ist sehr hübsch.,He is very pretty.,admiration,mild
"00:05:31,000","00:05:32,000","Oh, das war voll süß.","Oh, das war voll süß.","Oh, that was really cute.",amusement,mild
"00:05:32,000","00:05:33,000",Du auch.,Du auch.,You too.,approval,mild
"00:05:33,000","00:05:34,000",Danke schön.,Danke schön.,Thank you very much.,gratitude,mild
"00:05:34,000","00:05:35,000",Tschüss.,Tschüss.,Bye.,neutral,neutral
"00:05:35,000","00:05:36,000",Tschüss.,Tschüss.,Bye.,neutral,neutral
"00:05:36,000","00:05:37,000","Ach, die war doch süß.","Ach, die war doch süß.","Oh, it was cute.",amusement,mild
"00:05:38,000","00:05:39,000",Was denkst du?,Was denkst du?,What do you think?,curiosity,mild
"00:05:39,000","00:05:40,000","Ja, gut, ja.","Ja, gut, ja.","Yes, well, yes.",neutral,neutral
"00:05:40,000","00:05:41,000",Weiß ich nicht.,Weiß ich nicht.,I don't know.,confusion,mild
"00:05:41,000","00:05:42,000",Hat nach Rauch geraucht.,Hat nach Rauch geraucht.,Smoked for smoke.,confusion,mild
"00:05:42,000","00:05:43,000",Echt?,Echt?,Real?,surprise,mild
"00:05:43,000","00:05:44,000",Ich weiß nicht.,Ich weiß nicht.,I don't know.,confusion,mild
"00:05:44,000","00:05:46,000","Also, bei mir ist... was?","Also, bei mir ist... was?","So, with me ... what?",confusion,mild
"00:05:46,000","00:05:47,000",Nächste Runde.,Nächste Runde.,Next round.,neutral,neutral
"00:05:52,000","00:05:54,000","3, 2, 1.","3, 2, 1.","3, 2, 1.",neutral,neutral
"00:05:55,000","00:05:56,000",Was ist dein erster Eindruck?,Was ist dein erster Eindruck?,What is your first impression?,curiosity,mild
"00:05:58,000","00:05:59,000",Mhm.,Mhm.,Mhm.,neutral,neutral
"00:05:59,000","00:06:00,000",Mhm.,Mhm.,Mhm.,neutral,neutral
"00:06:00,000","00:06:01,000",Was ist... äh...,Was ist... äh...,What is ... uh ...,confusion,mild
"00:06:02,000","00:06:03,000",Nummer 3.,Nummer 3.,Number 3.,neutral,neutral
"00:06:03,000","00:06:04,000",Wen willst du...,Wen willst du...,Who do you want ...,curiosity,mild
"00:06:04,000","00:06:06,000",Was ist das für ein Beutel da?,Was ist das für ein Beutel da?,What kind of bag is that there?,curiosity,mild
"00:06:07,000","00:06:08,000",Das ist so ein...,Das ist so ein...,This is such a ...,neutral,neutral
"00:06:08,000","00:06:09,000",Geheimnisbeutel.,Geheimnisbeutel.,Secret bag.,curiosity,mild
"00:06:09,000","00:06:10,000",Hä?,Hä?,Do you have?,curiosity,mild
"00:06:10,000","00:06:11,000",Lifeguard.,Lifeguard.,Lifeguard.,neutral,neutral
"00:06:12,000","00:06:13,000",Und was befindet sich da drin?,Und was befindet sich da drin?,And what's in there?,curiosity,mild
"00:06:13,000","00:06:15,000",Findest du noch heraus?,Findest du noch heraus?,Do you find out?,curiosity,mild
"00:06:15,000","00:06:17,000",Warum sind da weiße Flecken auf diesem Ding?,Warum sind da weiße Flecken auf diesem Ding?,Why are there white spots on this thing?,curiosity,mild
"00:06:17,000","00:06:18,000",Das ist ein Fussel.,Das ist ein Fussel.,This is a lint.,neutral,neutral
"00:06:18,000","00:06:20,000",Dessen kannst du gewiss keine fusseln.,Dessen kannst du gewiss keine fusseln.,You certainly can't lint it.,disapproval,mild
"00:06:20,000","00:06:22,000","Naja, du kannst ja mehr herausfinden, wie gesagt.","Naja, du kannst ja mehr herausfinden, wie gesagt.","Well, you can find out more, as I said.",curiosity,mild
"00:06:22,000","00:06:24,000",Hast du mit jemand anderem davor schon gespielt?,Hast du mit jemand anderem davor schon gespielt?,Have you already played with someone else?,curiosity,mild
"00:06:25,000","00:06:26,000","Nee, sorry, noch nicht.","Nee, sorry, noch nicht.","No, sorry, not yet.",neutral,neutral
"00:06:26,000","00:06:27,000",Hast du jemanden gerettet?,Hast du jemanden gerettet?,Did you save someone?,curiosity,mild
"00:06:27,000","00:06:29,000","Genau, ich hab jemanden gerettet.","Genau, ich hab jemanden gerettet.","Exactly, I saved someone.",pride,moderate
"00:06:29,000","00:06:30,000",Wie hast du den gerettet?,Wie hast du den gerettet?,How did you save it?,curiosity,mild
