Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:02:33,000","00:02:39,000","Nou, ik denk dat ze zo'n soort schoen aan heeft, iets met een soort van zleehak.","Nou, ik denk dat ze zo'n soort schoen aan heeft, iets met een soort van zleehak.","Well, I think she's wearing such a kind of shoe, something with a kind of zleee shak.",curiosity,mild
"00:02:39,000","00:02:46,000",Maar het geluid klinkt als dit van het hakje.,Maar het geluid klinkt als dit van het hakje.,But the sound sounds like this of the heel.,curiosity,mild
"00:02:46,000","00:02:53,000",En ik denk dat meneer dan ook nog er extra bij komt en dat hij gewoon lekker gaat stampen.,En ik denk dat meneer dan ook nog er extra bij komt en dat hij gewoon lekker gaat stampen.,And I think sir is also added extra and that he will just stomp.,annoyance,mild
"00:02:53,000","00:02:55,000","Echt wel een doem, doem, doem.","Echt wel een doem, doem, doem.","Really a doom, doem, doem.",annoyance,moderate
"00:02:55,000","00:02:57,000","Dat ik denk, volgens mij loopt iemand niet zo.","Dat ik denk, volgens mij loopt iemand niet zo.","That I think, I don't think someone is walking like that.",confusion,mild
"00:02:57,000","00:03:02,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:03:02,000","00:03:04,000",Dit is de weg die ik altijd loop.,Dit is de weg die ik altijd loop.,This is the road that I always walk.,neutral,neutral
"00:03:04,000","00:03:08,000","En de manier waarop ik loop, is de manier waarop ik altijd loop.","En de manier waarop ik loop, is de manier waarop ik altijd loop.",And the way I walk is the way I always walk.,neutral,neutral
"00:03:08,000","00:03:12,000","Gewoon op mijn gemakkie, niet rennen, niet stampen.","Gewoon op mijn gemakkie, niet rennen, niet stampen.","Just on my easy, not run, not stamping.",neutral,neutral
"00:03:12,000","00:03:16,000","Gewoon normaal, zoals het kan en moet en hoort.","Gewoon normaal, zoals het kan en moet en hoort.","Simply normal, as it can and must and should hear.",neutral,neutral
"00:03:16,000","00:03:22,000","Als ik denk van ja, ik ben het nu gewoon even zat, dan zet ik mijn televisie gewoon even wat luider.","Als ik denk van ja, ik ben het nu gewoon even zat, dan zet ik mijn televisie gewoon even wat luider.","If I think yes, I'm just tired of it now, I just put my television a little louder.",annoyance,moderate
"00:03:22,000","00:03:25,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:03:25,000","00:03:31,000",Er moet het besef krijgen dat ze in een appartementencomplex woont met 24 buren.,Er moet het besef krijgen dat ze in een appartementencomplex woont met 24 buren.,There must be the realization that she lives in an apartment complex with 24 neighbors.,realization,mild
"00:03:31,000","00:03:33,000",En niet op een hutje op de heide.,En niet op een hutje op de heide.,And not on a hut on the heath.,disapproval,mild
"00:03:33,000","00:03:35,000",Ik vind het gewoon storend.,Ik vind het gewoon storend.,I just find it disturbing.,annoyance,mild
"00:03:35,000","00:03:39,000",Ik wil gewoon thuiskomen en rustig op mijn bank kunnen zitten.,Ik wil gewoon thuiskomen en rustig op mijn bank kunnen zitten.,I just want to come home and be able to sit quietly on my couch.,desire,moderate
"00:03:39,000","00:03:46,000",MUZIEK,MUZIEK,MUSIC,neutral,neutral
"00:03:53,000","00:03:57,000","Zo, dan zijn we dan in het pittoreske Hoogvliet, gemeente Rotterdam.","Zo, dan zijn we dan in het pittoreske Hoogvliet, gemeente Rotterdam.","Well, then we are in the picturesque Hoogvliet, municipality of Rotterdam.",neutral,neutral
"00:03:57,000","00:04:00,000",Op zich een heel gezellig buurtje.,Op zich een heel gezellig buurtje.,In itself a very nice neighborhood.,approval,mild
"00:04:00,000","00:04:02,000",Behalve hier dan.,Behalve hier dan.,Except here then.,disapproval,mild
"00:04:02,000","00:04:06,000",Want dit is de flat waar dit geluidsdrama zich afspeelt.,Want dit is de flat waar dit geluidsdrama zich afspeelt.,Because this is the flat where this sound drama takes place.,annoyance,moderate
"00:04:06,000","00:04:07,000",We zijn op de eerste verdieping.,We zijn op de eerste verdieping.,We are on the first floor.,neutral,neutral
"00:04:07,000","00:04:09,000","Hier, daar woont Essie.","Hier, daar woont Essie.","Here, Essie lives there.",neutral,neutral
"00:04:09,000","00:04:13,000","En daarboven, bij de gele vlinders op het balkon, daar wonen Fred en Marion.","En daarboven, bij de gele vlinders op het balkon, daar wonen Fred en Marion.","And above that, with the yellow butterflies on the balcony, Fred and Marion live there.",neutral,neutral
"00:04:13,000","00:04:15,000",En die zouden dus heel veel lawaai maken.,En die zouden dus heel veel lawaai maken.,And they would make a lot of noise.,annoyance,mild
"00:04:15,000","00:04:17,000","Nou, we gaan op onderzoek uit.","Nou, we gaan op onderzoek uit.","Well, we're going to investigate.",curiosity,moderate
"00:04:18,000","00:04:19,000",Eens eventjes kijken.,Eens eventjes kijken.,Take a look.,neutral,neutral
"00:04:19,000","00:04:21,000",Mevrouw Essie van Essen.,Mevrouw Essie van Essen.,Mrs. Essie van Essen.,neutral,neutral
"00:04:23,000","00:04:24,000",Hallo.,Hallo.,Hallo.,neutral,neutral
"00:04:24,000","00:04:25,000",Goedemorgen Essie.,Goedemorgen Essie.,Good morning Essie.,neutral,neutral
"00:04:25,000","00:04:27,000",Victor van Meester Frank Visser doet uitspraak.,Victor van Meester Frank Visser doet uitspraak.,Victor of master Frank Visser makes a statement.,neutral,neutral
"00:04:33,000","00:04:34,000",Goedemorgen.,Goedemorgen.,Good morning.,neutral,neutral
"00:04:34,000","00:04:35,000",Goedemorgen.,Goedemorgen.,Good morning.,neutral,neutral
"00:04:35,000","00:04:35,000",Hoi.,Hoi.,Hoi.,neutral,neutral
"00:04:35,000","00:04:36,000",Hai.,Hai.,Two.,neutral,neutral
"00:04:36,000","00:04:37,000",Essie.,Essie.,Essie.,neutral,neutral
"00:04:37,000","00:04:38,000",Victor.,Victor.,Victor.,neutral,neutral
"00:04:38,000","00:04:38,000",Welkom.,Welkom.,Welcome.,neutral,neutral
"00:04:38,000","00:04:41,000",Staat een beetje symbool voor de relatie met de buren.,Staat een beetje symbool voor de relatie met de buren.,Is a little symbol for the relationship with the neighbors.,neutral,neutral
"00:04:41,000","00:04:42,000",Nou.,Nou.,Us.,neutral,neutral
"00:04:42,000","00:04:43,000",Puinhoofd.,Puinhoofd.,Debris head.,confusion,mild
"00:04:43,000","00:04:44,000","Puinhoofd, sorry.","Puinhoofd, sorry.","Debris head, sorry.",embarrassment,mild
"00:04:44,000","00:04:46,000",Maar dat zeg ik zachtjes.,Maar dat zeg ik zachtjes.,But I say that softly.,nervousness,mild
"00:04:46,000","00:04:47,000",Ze zijn bezig met de lift.,Ze zijn bezig met de lift.,They are busy with the lift.,neutral,neutral
"00:04:47,000","00:04:49,000","Oké, ze zijn bezig met de lift.","Oké, ze zijn bezig met de lift.","Okay, they are busy with the lift.",neutral,neutral
"00:04:49,000","00:04:49,000",De nieuwe lift.,De nieuwe lift.,The new lift.,neutral,neutral
"00:04:49,000","00:04:52,000",Mag ik binnenkomen om over de ellende met de buren te praten?,Mag ik binnenkomen om over de ellende met de buren te praten?,Can I come in to talk to the neighbors about the misery?,curiosity,moderate
"00:04:52,000","00:04:53,000",Tuurlijk mag je binnenkomen.,Tuurlijk mag je binnenkomen.,Sure you can come in.,approval,mild
"00:04:53,000","00:04:56,000",Maar ik wil je wel vragen om je schoenen uit te doen.,Maar ik wil je wel vragen om je schoenen uit te doen.,But I want to ask you to take off your shoes.,neutral,neutral
"00:04:56,000","00:04:56,000",Schoenen uit te doen?,Schoenen uit te doen?,Shoes off?,confusion,mild
"00:04:56,000","00:04:57,000",Ja.,Ja.,And.,neutral,neutral
"00:05:01,000","00:05:02,000",Kom maar binnen.,Kom maar binnen.,Come in.,neutral,neutral
"00:05:02,000","00:05:03,000",Dankjewel.,Dankjewel.,Thank you.,gratitude,mild
"00:05:03,000","00:05:06,000",Leuk huis in het gezellige Hoogvliet.,Leuk huis in het gezellige Hoogvliet.,Nice house in the cozy Hoogvliet.,admiration,mild
"00:05:06,000","00:05:08,000","Ja, klopt.","Ja, klopt.",That's right.,neutral,neutral
"00:05:08,000","00:05:09,000",Woon je hier lekker?,Woon je hier lekker?,Do you live here?,curiosity,mild
"00:05:09,000","00:05:11,000",Ik woon hier heerlijk.,Ik woon hier heerlijk.,I live here wonderfully.,joy,mild
"00:05:11,000","00:05:13,000",De rust is fijn.,De rust is fijn.,The peace is nice.,neutral,neutral
"00:05:13,000","00:05:14,000",Ik heb ruimte.,Ik heb ruimte.,I have room.,neutral,neutral
"00:05:14,000","00:05:15,000","Ja, je zegt de rust is fijn.","Ja, je zegt de rust is fijn.","Yes, you say the peace is nice.",neutral,neutral
"00:05:15,000","00:05:19,000",Maar volgens mij ben ik hier toch vooral vanwege de onrust.,Maar volgens mij ben ik hier toch vooral vanwege de onrust.,But I think I am mainly here because of the unrest.,annoyance,moderate
"00:05:19,000","00:05:20,000","Ja, maar het is niet alleen maar negatief.","Ja, maar het is niet alleen maar negatief.","Yes, but it's not just negative.",optimism,mild
"00:05:20,000","00:05:23,000","Nee, maar toch wil ik het daar wel graag met je over hebben.","Nee, maar toch wil ik het daar wel graag met je over hebben.","No, but I would like to talk to you about that.",curiosity,moderate
"00:05:23,000","00:05:24,000",Begrijp ik.,Begrijp ik.,I understand.,neutral,neutral
"00:05:24,000","00:05:25,000",Ja.,Ja.,And.,neutral,neutral
"00:05:25,000","00:05:25,000",Ja.,Ja.,And.,neutral,neutral
"00:05:25,000","00:05:27,000",Je hebt last van lawaai van de buren.,Je hebt last van lawaai van de buren.,You suffer from noise from the neighbors.,annoyance,moderate
"00:05:27,000","00:05:28,000",Klopt.,Klopt.,Beats.,confusion,mild
"00:05:28,000","00:05:30,000",Vertel mij eens wat je precies hoort.,Vertel mij eens wat je precies hoort.,Tell me what you hear exactly.,curiosity,moderate
"00:05:30,000","00:05:31,000",Lopen.,Lopen.,To walk.,neutral,neutral
"00:05:32,000","00:05:33,000",Stampen.,Stampen.,Stamping.,annoyance,moderate
"00:05:33,000","00:05:39,000",En eigenlijk ging het erom dat er iemand liep met slippers.,En eigenlijk ging het erom dat er iemand liep met slippers.,And actually it was about someone walking with slippers.,neutral,neutral
"00:05:39,000","00:05:40,000",Wat hoor je precies?,Wat hoor je precies?,What exactly do you hear?,curiosity,mild
"00:05:40,000","00:05:44,000","Nou, het dreunt gewoon naar binnen.","Nou, het dreunt gewoon naar binnen.","Well, it just thumps inside.",annoyance,mild
"00:05:46,000","00:05:51,000",Ik maakte soms de opmerking van de paarden zijn weer op het staal.,Ik maakte soms de opmerking van de paarden zijn weer op het staal.,I sometimes made the horses remark on the steel again.,confusion,mild
"00:05:51,000","00:05:54,000","Het was echt alsof, niet het galopperen of zo, maar echt van...","Het was echt alsof, niet het galopperen of zo, maar echt van...","It was really as if, not the galloping or something, but really from ...",confusion,mild
"00:05:54,000","00:05:56,000","Doem, doem, doem.","Doem, doem, doem.","Doom, doem, doem.",neutral,neutral
"00:05:56,000","00:05:59,000",Alsof er een olifant boven je door de kamer loopt.,Alsof er een olifant boven je door de kamer loopt.,As if an elephant walks through the room above you.,annoyance,moderate
"00:05:59,000","00:06:02,000","Die opmerkingen heb ik wel heel vaak gemaakt, ja.","Die opmerkingen heb ik wel heel vaak gemaakt, ja.","I have made those comments very often, yes.",annoyance,mild
"00:06:04,000","00:06:07,000",Zullen we eens even rustig aan tafel gaan zitten om over de zaak verder te kletsen?,Zullen we eens even rustig aan tafel gaan zitten om over de zaak verder te kletsen?,Shall we sit down at the table to continue talking about the case?,neutral,neutral
"00:06:07,000","00:06:08,000","Ja, dat vind ik goed.","Ja, dat vind ik goed.","Yes, I like that.",approval,mild
"00:06:10,000","00:06:11,000","Hoe lang woon je hier al, Essy?","Hoe lang woon je hier al, Essy?","How long have you been living here, Essy?",curiosity,mild
"00:06:11,000","00:06:13,000",Ik woon hier al vier jaar.,Ik woon hier al vier jaar.,I've been living here for four years.,neutral,neutral
"00:06:13,000","00:06:17,000",En wanneer kreeg je voor het eerst last van het lawaai van boven?,En wanneer kreeg je voor het eerst last van het lawaai van boven?,And when did you first suffer from the noise from above?,curiosity,mild
"00:06:17,000","00:06:20,000",Het gaat eigenlijk om twee dingen.,Het gaat eigenlijk om twee dingen.,It's actually two things.,neutral,neutral
"00:06:20,000","00:06:25,000","Dat met die slippers, dat is iets van recent.","Dat met die slippers, dat is iets van recent.","That with those slippers, that is something recently.",neutral,neutral
"00:06:25,000","00:06:31,000","De allereerste keer dat ik iets hoorde, ging het om het boren.","De allereerste keer dat ik iets hoorde, ging het om het boren.","The very first time I heard something, it was about drilling.",neutral,neutral
"00:06:34,000","00:06:42,000",Ik was hier in deze kamer en op dat moment hoorde ik het geluid van bovenaf komen.,Ik was hier in deze kamer en op dat moment hoorde ik het geluid van bovenaf komen.,I was here in this room and at that moment I heard the sound coming from above.,neutral,neutral
"00:06:44,000","00:06:45,000",Mijn dochter schrok daar ook van.,Mijn dochter schrok daar ook van.,My daughter was shocked too.,surprise,mild
"00:06:45,000","00:06:49,000",Die kon ook gewoon een tijdje niet slapen.,Die kon ook gewoon een tijdje niet slapen.,He just couldn't sleep for a while.,annoyance,mild
"00:06:49,000","00:06:54,000",En omdat ik in mijn beleving toch echt het gevoel had dat het van bovenaf kwam...,En omdat ik in mijn beleving toch echt het gevoel had dat het van bovenaf kwam...,And because in my experience I really had the feeling that it came from above ...,realization,mild
"00:06:54,000","00:06:57,000",ben ik dus naar de buurman gegaan.,ben ik dus naar de buurman gegaan.,So I went to the neighbor.,neutral,neutral
"00:06:58,000","00:07:01,000","En ik vraag aan hem, buurman bent u aan het boren?","En ik vraag aan hem, buurman bent u aan het boren?","And I ask him, neighbor are you drilling?",curiosity,mild
"00:07:01,000","00:07:03,000",En hij zegt nee.,En hij zegt nee.,And he says no.,neutral,neutral
"00:07:03,000","00:07:04,000","En ik zeg, oh oké.","En ik zeg, oh oké.","And I say, oh okay.",neutral,neutral
"00:07:04,000","00:07:07,000","En daar was het mee af, voor mijn gevoel.","En daar was het mee af, voor mijn gevoel.","And it was finished with that, I feel.",relief,mild
"00:07:08,000","00:07:09,000","Oké, de buurman was het dus niet.","Oké, de buurman was het dus niet.","Okay, it wasn't the neighbor.",realization,mild
"00:07:09,000","00:07:10,000",Klopt.,Klopt.,Beats.,neutral,neutral
"00:07:10,000","00:07:12,000",Hoe is het toen verder gegaan?,Hoe is het toen verder gegaan?,How did it continue then?,curiosity,mild
"00:07:12,000","00:07:13,000",Naar mijn beleving was er niks aan de hand.,Naar mijn beleving was er niks aan de hand.,In my experience there was nothing wrong.,neutral,neutral
"00:07:13,000","00:07:16,000",De buurman kwam ik heel vaak in de lift tegen.,De buurman kwam ik heel vaak in de lift tegen.,I often came across the neighbor in the elevator.,neutral,neutral
"00:07:16,000","00:07:18,000",Dan is het gewoon goeiemorgen.,Dan is het gewoon goeiemorgen.,Then it's just good morning.,neutral,neutral
"00:07:18,000","00:07:21,000",Maar het schijnt dus dat er wel wat aan de hand was.,Maar het schijnt dus dat er wel wat aan de hand was.,But it seems that something was going on.,curiosity,mild
"00:07:21,000","00:07:26,000",Want toen is het ontstaan dat er iemand met die slippers is gaan lopen.,Want toen is het ontstaan dat er iemand met die slippers is gaan lopen.,Because then it originated that someone started walking with those slippers.,neutral,neutral
"00:07:26,000","00:07:28,000",Dat is sinds die confrontatie geweest?,Dat is sinds die confrontatie geweest?,That has been since that confrontation?,curiosity,mild
"00:07:28,000","00:07:28,000",Ja.,Ja.,And.,neutral,neutral
"00:07:28,000","00:07:31,000",En heb je de buurman nog aangesproken op die slippers?,En heb je de buurman nog aangesproken op die slippers?,And have you still addressed the neighbor on those slippers?,curiosity,mild
"00:07:32,000","00:07:34,000",Ik heb de buurman aangesproken.,Ik heb de buurman aangesproken.,I addressed the neighbor.,neutral,neutral
"00:07:34,000","00:07:35,000",Wat heb je gezegd?,Wat heb je gezegd?,What did you say?,curiosity,mild
"00:07:35,000","00:07:38,000",Klopte dat een van jullie met slippers aan het lopen is?,Klopte dat een van jullie met slippers aan het lopen is?,Well that one of you is running with slippers?,neutral,neutral
"00:07:38,000","00:07:39,000",Wat zei hij toen?,Wat zei hij toen?,What did he say then?,curiosity,mild
"00:07:39,000","00:07:40,000","Hij zei ja, dat klopt.","Hij zei ja, dat klopt.","He said yes, that's right.",neutral,neutral
"00:07:40,000","00:07:44,000","Mijn vrouw heeft slippers aan, maar ze gaat de slippers niet uitdoen.","Mijn vrouw heeft slippers aan, maar ze gaat de slippers niet uitdoen.","My wife is wearing slippers, but she is not going to take off the slippers.",neutral,neutral
"00:07:44,000","00:07:45,000","Oké, dat was helder.","Oké, dat was helder.","Okay, that was clear.",realization,mild
"00:07:45,000","00:07:49,000","Toen dacht ik, ik kan hier op zijn Surinaams op gaan reageren.","Toen dacht ik, ik kan hier op zijn Surinaams op gaan reageren.","Then I thought, I can respond to this on his Surinamese.",curiosity,mild
"00:07:50,000","00:07:52,000",Of ik ga gewoon keihard lachen.,Of ik ga gewoon keihard lachen.,Or I'm just going to laugh hard.,amusement,mild
"00:07:52,000","00:07:54,000",En ik heb gewoon maar gelachen.,En ik heb gewoon maar gelachen.,And I just laughed.,amusement,mild
"00:07:54,000","00:07:57,000",Ik heb mijn fiets gepakt en ik ben weggegaan.,Ik heb mijn fiets gepakt en ik ben weggegaan.,I took my bike and I left.,neutral,neutral
"00:07:58,000","00:08:01,000",En daarna is het gewoon bergafwaarts gegaan.,En daarna is het gewoon bergafwaarts gegaan.,And then it just went downhill.,disappointment,mild
"00:08:01,000","00:08:02,000",En toen?,En toen?,And then?,curiosity,mild
"00:08:02,000","00:08:09,000",Er ontstond ook weer een situatie waarbij ik hier met familie zat.,Er ontstond ook weer een situatie waarbij ik hier met familie zat.,There was also another situation where I was sitting here with family.,neutral,neutral
"00:08:09,000","00:08:11,000",We waren gezellig aan het lachen.,We waren gezellig aan het lachen.,We were laughing.,amusement,moderate
"00:08:11,000","00:08:15,000",En de visite merkte op dat er gestampt werd.,En de visite merkte op dat er gestampt werd.,And the visitor noted that there was a mash.,neutral,neutral
"00:08:15,000","00:08:17,000",Het was duidelijk een signaal van boven.,Het was duidelijk een signaal van boven.,It was clearly a signal from above.,realization,mild
"00:08:17,000","00:08:18,000",Juist.,Juist.,Correct.,approval,mild
"00:08:18,000","00:08:19,000",Doe eens rustig aan.,Doe eens rustig aan.,Take it easy.,caring,mild
"00:08:19,000","00:08:20,000",Klopt.,Klopt.,Beats.,neutral,neutral
"00:08:20,000","00:08:24,000","Echt, dat is voor mij echt dat ik denk, we zijn gewone mensen.","Echt, dat is voor mij echt dat ik denk, we zijn gewone mensen.","Really, that's really that I think, we are ordinary people.",neutral,neutral
"00:08:24,000","00:08:25,000",Kom gewoon naar me toe.,Kom gewoon naar me toe.,Just come to me.,caring,mild
"00:08:25,000","00:08:26,000",Ga niet stampen.,Ga niet stampen.,Don't stamp.,annoyance,mild
"00:08:27,000","00:08:29,000",Op dat moment ging ik dus naar boven.,Op dat moment ging ik dus naar boven.,At that moment I went upstairs.,neutral,neutral
"00:08:29,000","00:08:32,000",En mijn zus besloot ook met me mee te gaan.,En mijn zus besloot ook met me mee te gaan.,And my sister also decided to go with me.,neutral,neutral
"00:08:32,000","00:08:33,000",Dus je bent naar de buurder toegegaan?,Dus je bent naar de buurder toegegaan?,So you went to the neighbor?,curiosity,mild
"00:08:33,000","00:08:34,000",Ik ben naar de buurder gegaan.,Ik ben naar de buurder gegaan.,I went to the neighbor.,neutral,neutral
"00:08:34,000","00:08:35,000",Met een boze kop?,Met een boze kop?,With an angry head?,curiosity,mild
"00:08:35,000","00:08:38,000","Nou ja, ik was wel een beetje boos ja.","Nou ja, ik was wel een beetje boos ja.","Well, I was a bit angry yes.",anger,mild
"00:08:38,000","00:08:40,000",Ik was eigenlijk boos en teleurgesteld.,Ik was eigenlijk boos en teleurgesteld.,I was actually angry and disappointed.,disappointment,moderate
"00:08:40,000","00:08:40,000",En toen?,En toen?,And then?,curiosity,mild
"00:08:40,000","00:08:43,000","Ik vroeg, zijn jullie aan het stampen?","Ik vroeg, zijn jullie aan het stampen?","I asked, are you stamping?",curiosity,mild
"00:08:43,000","00:08:46,000","En toen mocht gewoon de buurvrouw, ja waarom kom jij naar mij toe?","En toen mocht gewoon de buurvrouw, ja waarom kom jij naar mij toe?","And then the neighbor was allowed, yes why are you coming to me?",confusion,mild
"00:08:46,000","00:08:49,000","Waarop meneer de deur opendoet en zegt, wie ben jij?","Waarop meneer de deur opendoet en zegt, wie ben jij?","On which sir open the door and says, who are you?",confusion,mild
"00:08:49,000","00:08:51,000",Jij hoort hier niet oprotten.,Jij hoort hier niet oprotten.,You don't hear here.,disapproval,mild
"00:08:53,000","00:08:55,000",Ik durf het woord asociaal niet te noemen.,Ik durf het woord asociaal niet te noemen.,I don't dare call the word antisocial.,nervousness,mild
"00:08:55,000","00:08:58,000","Maar ik had wel zo het idee van, nou dat is een bepaalde type personen.","Maar ik had wel zo het idee van, nou dat is een bepaalde type personen.","But I had the idea of, well that is a certain type of people.",disapproval,mild
"00:08:58,000","00:09:02,000",Die willen geen commentaar van anderen.,Die willen geen commentaar van anderen.,They don't want a comment from others.,disapproval,mild
"00:09:04,000","00:09:05,000",Het is mij allemaal duidelijk.,Het is mij allemaal duidelijk.,It is all clear to me.,realization,mild
"00:09:05,000","00:09:08,000",We gaan proberen vandaag rust te brengen in de flat.,We gaan proberen vandaag rust te brengen in de flat.,We are going to try to bring peace in the flat today.,optimism,moderate
"00:09:08,000","00:09:09,000",Meester Visser komt hier straks naartoe.,Meester Visser komt hier straks naartoe.,Master Visser will come here soon.,neutral,neutral
"00:09:09,000","00:09:10,000",Wat is jouw eis voor hem?,Wat is jouw eis voor hem?,What is your requirement for him?,curiosity,mild
"00:09:10,000","00:09:14,000",Nou dat de overlast stopt.,Nou dat de overlast stopt.,Well that the nuisance stops.,desire,moderate
