Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:02:13,000","00:02:15,000",Dit is mijn prachtige huis.,Dit is mijn prachtige huis.,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,neutral,neutral
"00:02:15,000","00:02:17,000",Allemaal mooie spulletjes.,Allemaal mooie spulletjes.,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,neutral,neutral
"00:02:18,000","00:02:21,000","We wonen met veel plezier, maar één probleem.","We wonen met veel plezier, maar één probleem.",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,neutral,neutral
"00:02:21,000","00:02:23,000",De buren van die kant.,De buren van die kant.,The neighbors from that side.,neutral,neutral
"00:02:28,000","00:02:32,000",We wonen hier met heel veel plezier met onze hondjes en ons gezin.,We wonen hier met heel veel plezier met onze hondjes en ons gezin.,We live here with great pleasure with our dogs and our family.,joy,mild
"00:02:32,000","00:02:35,000",Alleen ons woongenot wordt enorm vergaald...,Alleen ons woongenot wordt enorm vergaald...,Only our living pleasure is greatly equaled ...,disappointment,moderate
"00:02:35,000","00:02:38,000",door het constante gezeur van onze buurvrouw.,door het constante gezeur van onze buurvrouw.,Because of the constant whining of our neighbor.,annoyance,moderate
"00:02:38,000","00:02:40,000","Kijk, hier gaat het om, hè.","Kijk, hier gaat het om, hè.","Look, this is what it's all about, huh.",annoyance,moderate
"00:02:40,000","00:02:42,000",Twee auto's achter elkaar.,Twee auto's achter elkaar.,Two cars in a row.,neutral,neutral
"00:02:42,000","00:02:45,000","Maar de buren hebben schijtheid, dus ze blijven er gewoon mee doorgaan.","Maar de buren hebben schijtheid, dus ze blijven er gewoon mee doorgaan.","But the neighbors have shit, so they just keep going.",anger,intense
"00:02:45,000","00:02:48,000","Hier is je parkeervak, en dat steekt over.","Hier is je parkeervak, en dat steekt over.","Here is your parking space, and that crosses.",annoyance,moderate
"00:02:51,000","00:02:54,000",De buurvrouw heeft hier altijd wat te zeuren over het parkeren.,De buurvrouw heeft hier altijd wat te zeuren over het parkeren.,The neighbor always has something to nag about parking.,annoyance,moderate
"00:02:54,000","00:02:59,000","Wij parkeren netjes voor onze eigen deur, op onze eigen oprit, langs de heg.","Wij parkeren netjes voor onze eigen deur, op onze eigen oprit, langs de heg.","We park neatly in front of our own door, in our own driveway, along the HEG.",neutral,neutral
"00:02:59,000","00:03:01,000",Niemand heeft er last van.,Niemand heeft er last van.,Nobody is bothered by it.,neutral,neutral
"00:03:01,000","00:03:03,000",Alleen zij.,Alleen zij.,Only she.,neutral,neutral
"00:03:03,000","00:03:06,000","Ik ga nu achteruit rijden, maar wat gebeurt er?","Ik ga nu achteruit rijden, maar wat gebeurt er?","I'm going to drive back now, but what happens?",nervousness,moderate
"00:03:06,000","00:03:10,000",Dan krijg ik de schuld als ik brokken ga maken.,Dan krijg ik de schuld als ik brokken ga maken.,Then I get the blame when I start making chunks.,annoyance,moderate
"00:03:10,000","00:03:14,000",Mevrouw geeft aan dat ze geen ruimte genoeg heeft om uit te rijden.,Mevrouw geeft aan dat ze geen ruimte genoeg heeft om uit te rijden.,Madam indicates that she has no room enough to drive out.,annoyance,moderate
"00:03:14,000","00:03:16,000",Maar kijk eens hoeveel ruimte je hebt.,Maar kijk eens hoeveel ruimte je hebt.,But see how much space you have.,neutral,neutral
"00:03:18,000","00:03:22,000",Wat gaat er gebeuren als ik schadderij tegen de een of de ander?,Wat gaat er gebeuren als ik schadderij tegen de een of de ander?,What will happen if I shade against one or the other?,nervousness,moderate
"00:03:23,000","00:03:25,000","O, godverdomme.","O, godverdomme.","Oh, goddamn.",anger,intense
"00:03:25,000","00:03:27,000","Ja, nou, ik schadde.","Ja, nou, ik schadde.","Yes, well, I damaged.",annoyance,moderate
"00:03:27,000","00:03:29,000","Dank je, standaard.","Dank je, standaard.","Thank you, standard.",neutral,neutral
"00:03:29,000","00:03:31,000",Godverdomme.,Godverdomme.,Goddamn.,anger,intense
"00:03:31,000","00:03:35,000","Ja, het had ook een auto kunnen zijn van de buren in plaats van een bankje.","Ja, het had ook een auto kunnen zijn van de buren in plaats van een bankje.","Yes, it could also have been a car from the neighbors instead of a bench.",annoyance,moderate
"00:03:36,000","00:03:40,000","De discussie of iemand wel of niet kan rijden ligt niet bij mij, maar bij het CBR.","De discussie of iemand wel of niet kan rijden ligt niet bij mij, maar bij het CBR.","The discussion whether or not someone can drive is not with me, but with the CBR.",neutral,neutral
"00:03:40,000","00:03:43,000",En misschien kan meester Frank Visser daar ook advies in geven.,En misschien kan meester Frank Visser daar ook advies in geven.,And maybe Master Frank Visser can also give advice in this.,curiosity,mild
"00:03:43,000","00:03:45,000","Nou, daar zijn we dan.","Nou, daar zijn we dan.","Well, there we are.",neutral,neutral
"00:03:45,000","00:03:47,000",Ik hoor hem.,Ik hoor hem.,I hear him.,neutral,neutral
"00:03:47,000","00:03:50,000",Ik hoop dat ik hier mag staan en dat-ie goed geparkeerd is.,Ik hoop dat ik hier mag staan en dat-ie goed geparkeerd is.,I hope I can stand here and that it is well parked.,nervousness,mild
"00:03:50,000","00:03:52,000",Anders heb ik hier een probleem.,Anders heb ik hier een probleem.,Otherwise I have a problem here.,,
"00:03:52,000","00:03:54,000",Het ligt nogal gevoelig.,Het ligt nogal gevoelig.,It is rather sensitive.,annoyance,mild
"00:03:54,000","00:03:56,000",Eens even kijken waar we zijn.,Eens even kijken waar we zijn.,Let's see where we are.,curiosity,mild
"00:03:56,000","00:03:59,000","Daar in de hoek, op nummer 15, daar woont Olga met haar gezin.","Daar in de hoek, op nummer 15, daar woont Olga met haar gezin.","Olga lives with her family in the corner, at number 15.",neutral,neutral
"00:03:59,000","00:04:01,000",Ik denk dat we daar moeten zijn.,Ik denk dat we daar moeten zijn.,I think we should be there.,neutral,neutral
"00:04:01,000","00:04:03,000",Ik denk dat we daar moeten zijn.,Ik denk dat we daar moeten zijn.,I think we should be there.,neutral,neutral
"00:04:03,000","00:04:05,000",Ik denk dat we daar moeten zijn.,Ik denk dat we daar moeten zijn.,I think we should be there.,neutral,neutral
"00:04:05,000","00:04:07,000",Ik denk dat we daar moeten zijn.,Ik denk dat we daar moeten zijn.,I think we should be there.,neutral,neutral
"00:04:07,000","00:04:09,000",Ik denk dat we daar moeten zijn.,Ik denk dat we daar moeten zijn.,I think we should be there.,neutral,neutral
"00:04:09,000","00:04:11,000",Ik denk dat we daar moeten zijn.,Ik denk dat we daar moeten zijn.,I think we should be there.,neutral,neutral
"00:04:12,000","00:04:14,000",Daar woont Olga met haar gezin.,Daar woont Olga met haar gezin.,Olga lives with her family there.,neutral,neutral
"00:04:14,000","00:04:16,000",En dat zijn dan de geparkeerde auto's.,En dat zijn dan de geparkeerde auto's.,And those are the parked cars.,neutral,neutral
"00:04:16,000","00:04:18,000","En Teunie, die woont daar op nummertje 11.","En Teunie, die woont daar op nummertje 11.","And Teunie, who lives there at number 11.",neutral,neutral
"00:04:18,000","00:04:21,000","En die heeft een hele kleine, fijne, handzame, mobiele.","En die heeft een hele kleine, fijne, handzame, mobiele.","And it has a very small, fine, handy, mobile.",neutral,neutral
"00:04:22,000","00:04:24,000",Eerst hier eens op de koffie.,Eerst hier eens op de koffie.,First here for coffee.,neutral,neutral
"00:04:25,000","00:04:28,000","Ja, je zou toch zeggen dat er ruimte genoeg is voor iedereen?","Ja, je zou toch zeggen dat er ruimte genoeg is voor iedereen?","Yes, you would say that there is enough space for everyone?",curiosity,mild
"00:04:28,000","00:04:30,000",In Amsterdam zijn ze een stukje lood op.,In Amsterdam zijn ze een stukje lood op.,In Amsterdam they are a bit of lead.,neutral,neutral
"00:04:30,000","00:04:32,000",Daar betaal je vijf euro per uur.,Daar betaal je vijf euro per uur.,There you pay five euros per hour.,neutral,neutral
"00:04:32,000","00:04:34,000",Goedemorgen.,Goedemorgen.,Good morning.,neutral,neutral
"00:04:34,000","00:04:36,000",Goedemorgen. Kom verder.,Goedemorgen. Kom verder.,Good morning. Come on.,neutral,neutral
"00:04:36,000","00:04:38,000","Dag, Victor. Victor?","Dag, Victor. Victor?","Day, Victor. Victor?",neutral,neutral
"00:04:38,000","00:04:40,000","Ja, ik ken je wel. Teunie, hè?","Ja, ik ken je wel. Teunie, hè?","Yes, I know you. Teunie, right?",neutral,neutral
"00:04:40,000","00:04:43,000","Gelukkig, dan weet u waar u aan begint.","Gelukkig, dan weet u waar u aan begint.","Fortunately, then you know what you are starting.",relief,mild
"00:04:43,000","00:04:45,000",Komt u eens een stapje naar voren?,Komt u eens een stapje naar voren?,Are you coming a step forward?,neutral,neutral
"00:04:45,000","00:04:49,000",Want ik zou eigenlijk gelijk met u naar de plek Des Onheils willen.,Want ik zou eigenlijk gelijk met u naar de plek Des Onheils willen.,Because I would actually want to go to the scene of disaster with you.,desire,mild
"00:04:49,000","00:04:53,000",Want ik kom met u kletsen over het parkeergedoe met de buren.,Want ik kom met u kletsen over het parkeergedoe met de buren.,Because I come and chat with you about the parking stuff with the neighbors.,neutral,neutral
"00:04:53,000","00:04:55,000","Ja, inderdaad.","Ja, inderdaad.","Yes, indeed.",neutral,neutral
"00:04:55,000","00:04:57,000","Nou, loopt u dan gelijk maar met mij mee?","Nou, loopt u dan gelijk maar met mij mee?","Well, do you just walk with me?",neutral,neutral
"00:04:57,000","00:04:59,000","Nou, dit is mijn parkeervak.","Nou, dit is mijn parkeervak.","Well, this is my parking space.",neutral,neutral
"00:04:59,000","00:05:01,000",Dit is uw parkeervak?,Dit is uw parkeervak?,This is your parking space?,curiosity,mild
"00:05:01,000","00:05:03,000","Dat is mijn eigen, dat is mijn parkeervak.","Dat is mijn eigen, dat is mijn parkeervak.","That is my own, that is my parking space.",neutral,neutral
"00:05:03,000","00:05:06,000",Wat is nou het probleem met het parkeren van de buren?,Wat is nou het probleem met het parkeren van de buren?,What is the problem with parking the neighbors?,curiosity,mild
"00:05:06,000","00:05:09,000","Nou, hun parkeervak, dat houdt bij de P op.","Nou, hun parkeervak, dat houdt bij de P op.","Well, their parking space, that ends at the P.",neutral,neutral
"00:05:09,000","00:05:11,000",Er staat niet voor niks een P in.,Er staat niet voor niks een P in.,It is not for nothing that there is a P in it.,annoyance,mild
"00:05:11,000","00:05:13,000",Dat betekent parkeren.,Dat betekent parkeren.,That means parking.,neutral,neutral
"00:05:13,000","00:05:15,000",Dus eigenlijk zegt u...,Dus eigenlijk zegt u...,So actually you say ...,curiosity,mild
"00:05:15,000","00:05:19,000","het parkeervak van de buren loopt tot aan de P, tot hier?","het parkeervak van de buren loopt tot aan de P, tot hier?","The parking space of the neighbors runs to the P, to here?",curiosity,mild
"00:05:19,000","00:05:21,000","Ja, ja.","Ja, ja.","And, and.",neutral,neutral
"00:05:21,000","00:05:23,000",En ze steken er overheen?,En ze steken er overheen?,And they stick over it?,annoyance,mild
"00:05:23,000","00:05:25,000","Ja, als iedereen dat nou gaat doen...","Ja, als iedereen dat nou gaat doen...","Yes, if everyone is going to do that ...",annoyance,moderate
"00:05:25,000","00:05:28,000",dan kan er niemand meer van zijn plaats komen goed.,dan kan er niemand meer van zijn plaats komen goed.,Then nobody can get out of place anymore.,annoyance,moderate
"00:05:29,000","00:05:33,000","Het probleem is, dat vind ik zeer ergelijk...","Het probleem is, dat vind ik zeer ergelijk...","The problem is, I find that very very very very ...",annoyance,intense
"00:05:33,000","00:05:36,000",want wij parkeren netjes op ons eigen parkeervak...,want wij parkeren netjes op ons eigen parkeervak...,Because we park neatly on our own parking space ...,pride,mild
"00:05:36,000","00:05:39,000",en die familie denkt dat ze meer recht hebben.,en die familie denkt dat ze meer recht hebben.,And that family thinks they have more justice.,annoyance,moderate
"00:05:39,000","00:05:42,000",Die stallen er twee auto's achter elkaar waar ik last van heb.,Die stallen er twee auto's achter elkaar waar ik last van heb.,They park two cars in a row that botheres me.,annoyance,moderate
"00:05:44,000","00:05:46,000",Hoe sta ik?,Hoe sta ik?,How am I doing?,curiosity,mild
"00:05:46,000","00:05:48,000","Ja, dit is niet goed, hè?","Ja, dit is niet goed, hè?","Yes, this is not good, right?",disapproval,mild
"00:05:48,000","00:05:50,000","Dit mag niet, eigenlijk?","Dit mag niet, eigenlijk?","This is not allowed, actually?",confusion,mild
"00:05:50,000","00:05:52,000","Nee, nee.","Nee, nee.","No, no.",disapproval,mild
"00:05:52,000","00:05:54,000",Waarom mag dat niet?,Waarom mag dat niet?,Why is that not allowed?,curiosity,mild
"00:05:54,000","00:05:57,000",Omdat je een andere overlast kan geven.,Omdat je een andere overlast kan geven.,Because you can cause a different nuisance.,annoyance,moderate
"00:05:57,000","00:05:59,000",Je hebt de reglementen...,Je hebt de reglementen...,You have the regulations ...,neutral,neutral
"00:05:59,000","00:06:02,000",en die zijn notarieel opgesteld...,en die zijn notarieel opgesteld...,And they are notarially prepared ...,neutral,neutral
"00:06:02,000","00:06:05,000",dat betekent dat je daar aan zal houden.,dat betekent dat je daar aan zal houden.,That means you will stick to that.,neutral,neutral
"00:06:05,000","00:06:08,000","Ik hoor het al, u bent wel een beetje streng.","Ik hoor het al, u bent wel een beetje streng.","I already hear it, you are a bit strict.",amusement,mild
"00:06:08,000","00:06:11,000","Nee, je moet het doen zoals het hoort.","Nee, je moet het doen zoals het hoort.","No, you have to do it as it should be.",approval,mild
"00:06:11,000","00:06:14,000",Want als je het ene doet en de andere mag het niet...,Want als je het ene doet en de andere mag het niet...,Because if you do one and the other it is not allowed ...,disapproval,mild
"00:06:14,000","00:06:16,000",dan geef je weer overlast.,dan geef je weer overlast.,Then you give nuisance again.,annoyance,moderate
"00:06:16,000","00:06:18,000",Anders wordt het een zooitje.,Anders wordt het een zooitje.,Otherwise it will be a mess.,disapproval,mild
"00:06:18,000","00:06:21,000",Zullen we daarboven met een kopje koffie even verder over kletsen?,Zullen we daarboven met een kopje koffie even verder over kletsen?,Shall we talk about it with a cup of coffee a little further?,caring,mild
"00:06:21,000","00:06:23,000","Ja, dat is prima.","Ja, dat is prima.","Yes, that's fine.",neutral,neutral
"00:06:23,000","00:06:25,000","Heeft u er ook iets bij, iets lekkers?","Heeft u er ook iets bij, iets lekkers?","Do you also have something with it, something tasty?",desire,mild
"00:06:25,000","00:06:27,000",Ja.,Ja.,And.,neutral,neutral
"00:06:27,000","00:06:29,000","Nou, dan gaan we.","Nou, dan gaan we.","Well, then we go.",neutral,neutral
"00:06:32,000","00:06:35,000","Nou, Teunie, ik moet eens even goed om me heen kijken.","Nou, Teunie, ik moet eens even goed om me heen kijken.","Well, Teunie, I have to take a good look around me.",curiosity,mild
"00:06:35,000","00:06:38,000",U woont een beetje in uw eigen brokkantemuseum.,U woont een beetje in uw eigen brokkantemuseum.,You live a bit in your own Brokkkantemuseum.,amusement,mild
"00:06:38,000","00:06:40,000","Als jij dat zou vinden, mag dan.","Als jij dat zou vinden, mag dan.","If you found that, then.",neutral,neutral
"00:06:40,000","00:06:43,000",Maar waar heeft u al die spullen vandaan gehaald?,Maar waar heeft u al die spullen vandaan gehaald?,But where did you get all those things from?,curiosity,mild
"00:06:43,000","00:06:46,000","Ja, allemaal verzamelen, verzamelen, 40 jaar lang.","Ja, allemaal verzamelen, verzamelen, 40 jaar lang.","Yes, all collect, collect, for 40 years.",pride,mild
"00:06:46,000","00:06:48,000",En hoe lang woont u hier al?,En hoe lang woont u hier al?,And how long have you been living here?,curiosity,mild
"00:06:48,000","00:06:50,000","Eh, 21 jaar.","Eh, 21 jaar.","Eh, 21 years old.",neutral,neutral
"00:06:50,000","00:06:52,000",21 jaar?,21 jaar?,21 years?,surprise,mild
"00:06:52,000","00:06:54,000",Goeie merkbij.,Goeie merkbij.,Good market.,approval,mild
"00:06:54,000","00:06:56,000","Dank je wel, dank je wel.","Dank je wel, dank je wel.","Thank you, thank you.",gratitude,mild
"00:06:56,000","00:06:59,000",En hoe lang woont de buurt hier al?,En hoe lang woont de buurt hier al?,And how long has the neighborhood been living here?,curiosity,mild
"00:07:00,000","00:07:03,000",En hoe lang wonen de buren er al?,En hoe lang wonen de buren er al?,And how long have the neighbors live there?,curiosity,mild
"00:07:03,000","00:07:06,000",Vanaf 2014.,Vanaf 2014.,From 2014.,neutral,neutral
"00:07:06,000","00:07:09,000",En hoe was dat contact met de buren in het begin?,En hoe was dat contact met de buren in het begin?,And how was that contact with the neighbors in the beginning?,curiosity,mild
"00:07:09,000","00:07:11,000","Nou, dat was goed.","Nou, dat was goed.","Well, that was good.",approval,mild
"00:07:11,000","00:07:14,000",Er was goeiemorgen en goeiemiddag.,Er was goeiemorgen en goeiemiddag.,There was good morning and good afternoon.,neutral,neutral
"00:07:14,000","00:07:17,000",En toen was het kom je koffie drinken.,En toen was het kom je koffie drinken.,And then it was you to drink coffee.,neutral,neutral
"00:07:17,000","00:07:19,000","Oké, dat is op zich toch wel heel vriendelijk.","Oké, dat is op zich toch wel heel vriendelijk.","Okay, that is very friendly in itself.",approval,mild
"00:07:19,000","00:07:21,000",Ja.,Ja.,And.,neutral,neutral
"00:07:21,000","00:07:23,000",Maar waarom vond u het dan toch niet zo leuk?,Maar waarom vond u het dan toch niet zo leuk?,But why didn't you like it that much?,curiosity,mild
"00:07:23,000","00:07:25,000",Want ik zie aan u dat u het niet zo leuk vond.,Want ik zie aan u dat u het niet zo leuk vond.,Because I see you that you didn't like it that much.,realization,mild
"00:07:25,000","00:07:29,000","Nee, omdat wij niet houden van elke keer maar bij elkaar koffie drinken.","Nee, omdat wij niet houden van elke keer maar bij elkaar koffie drinken.","No, because we don't love to drink coffee together every time.",annoyance,mild
"00:07:29,000","00:07:32,000","Oké, want ze nodigde u vaker uit.","Oké, want ze nodigde u vaker uit.","Okay, because she invited you more often.",curiosity,mild
"00:07:32,000","00:07:35,000","Ja, dan vroeg u ook weer een keer terug, ja.","Ja, dan vroeg u ook weer een keer terug, ja.","Yes, then you asked again, yes.",neutral,neutral
"00:07:35,000","00:07:37,000","Ja, zo gaat dat dan.","Ja, zo gaat dat dan.","Yes, that's how it goes.",neutral,neutral
"00:07:37,000","00:07:39,000",En voordat je het weet ben je dikke vrienden met je buren.,En voordat je het weet ben je dikke vrienden met je buren.,And before you know it you are fat friends with your neighbors.,amusement,mild
"00:07:39,000","00:07:41,000",Daar had u geen zin in.,Daar had u geen zin in.,You didn't feel like it.,disapproval,mild
"00:07:41,000","00:07:43,000",Nee.,Nee.,Nee.,disapproval,mild
"00:07:43,000","00:07:47,000",Op een gegeven moment is het gedoe over het parkeren ontstaan.,Op een gegeven moment is het gedoe over het parkeren ontstaan.,At some point the hassle about parking was created.,annoyance,moderate
"00:07:47,000","00:07:49,000",Wanneer was dat ongeveer?,Wanneer was dat ongeveer?,When was that about?,curiosity,mild
"00:07:49,000","00:07:55,000","Nou, na enige tijd kwamen we te weten dat de schoonvader hier zijn auto ging stallen.","Nou, na enige tijd kwamen we te weten dat de schoonvader hier zijn auto ging stallen.","Well, after a while we learned that the father -in -law was going to park his car here.",annoyance,mild
"00:07:55,000","00:07:57,000",De schoonvader van de buurvrouw?,De schoonvader van de buurvrouw?,The neighbor's father -in -law?,curiosity,mild
"00:07:57,000","00:07:58,000",Ja.,Ja.,And.,neutral,neutral
"00:07:58,000","00:08:00,000","Oké, die kwam hier zijn auto parkeren?","Oké, die kwam hier zijn auto parkeren?","Okay, he came to park his car here?",curiosity,mild
"00:08:00,000","00:08:02,000","Ja, en toen het andere jaar.","Ja, en toen het andere jaar.","Yes, and then the other year.",neutral,neutral
"00:08:02,000","00:08:05,000",De zoon en de dochter daar achter elkaar stallen.,De zoon en de dochter daar achter elkaar stallen.,Stock the son and the daughter there one after the other.,neutral,neutral
"00:08:05,000","00:08:09,000","Oké, dus de hele familie stalt regelmatig de auto's hiernaast?","Oké, dus de hele familie stalt regelmatig de auto's hiernaast?","Okay, so the whole family regularly stals the cars on the right?",annoyance,mild
"00:08:09,000","00:08:11,000","Ja, twee achter elkaar, ja.","Ja, twee achter elkaar, ja.","Yes, two in a row, yes.",neutral,neutral
"00:08:11,000","00:08:14,000","Ja, en is het daarbij gebleven, bij de auto's?","Ja, en is het daarbij gebleven, bij de auto's?","Yes, and did it stay with the cars?",curiosity,mild
"00:08:14,000","00:08:16,000","Nee, want ze gaan een camper kopen.","Nee, want ze gaan een camper kopen.","No, because they are going to buy a camper.",annoyance,mild
"00:08:16,000","00:08:19,000","Die neemt nog meer ruimte in, want die is nog breder ook.","Die neemt nog meer ruimte in, want die is nog breder ook.","It takes up even more space, because it is also wider.",annoyance,moderate
"00:08:19,000","00:08:22,000",Eentje voor een weekendje of eentje voor zes weken Amerika?,Eentje voor een weekendje of eentje voor zes weken Amerika?,One for a weekend or one for six weeks of America?,curiosity,mild
"00:08:22,000","00:08:23,000",Een mammoet.,Een mammoet.,A mammoth.,surprise,mild
"00:08:23,000","00:08:24,000",Een mammoet?,Een mammoet?,A mammoth?,surprise,mild
"00:08:24,000","00:08:25,000",Ja.,Ja.,And.,neutral,neutral
"00:08:25,000","00:08:26,000","Nou, dat zegt genoeg.","Nou, dat zegt genoeg.","Well, that says enough.",disapproval,mild
"00:08:26,000","00:08:27,000","Ja, dat zegt genoeg.","Ja, dat zegt genoeg.","Yes, that says enough.",disapproval,mild
"00:08:27,000","00:08:28,000",En waar kwam hij te staan?,En waar kwam hij te staan?,And where did he get?,curiosity,mild
"00:08:28,000","00:08:30,000","Ja, op het parkeervak natuurlijk.","Ja, op het parkeervak natuurlijk.","Yes, in the parking space of course.",neutral,neutral
"00:08:32,000","00:08:35,000","Kijk, hier is je parkeervak.","Kijk, hier is je parkeervak.","Look, here is your parking space.",neutral,neutral
"00:08:35,000","00:08:38,000",Dus hij steekt hier vandaan over.,Dus hij steekt hier vandaan over.,So he crosses here.,neutral,neutral
"00:08:39,000","00:08:42,000","Hier, ik weet niet hoeveel.","Hier, ik weet niet hoeveel.","Here, I don't know how much.",confusion,mild
"00:08:49,000","00:08:52,000","Nou, dan is het zo'n beetje 22.","Nou, dan is het zo'n beetje 22.","Well, then it's just about 22.",neutral,neutral
"00:08:52,000","00:08:54,000",Als hij oversteekt.,Als hij oversteekt.,If he crosses.,neutral,neutral
"00:08:57,000","00:08:59,000",En heeft u daar wel eens wat van gezegd?,En heeft u daar wel eens wat van gezegd?,And have you ever said something about it?,curiosity,mild
"00:08:59,000","00:09:01,000","Van, hé, die camper moet weg?","Van, hé, die camper moet weg?","From, hey, that camper has to go?",annoyance,mild
"00:09:01,000","00:09:02,000","Ja, natuurlijk.","Ja, natuurlijk.","Yes, of course.",neutral,neutral
"00:09:02,000","00:09:06,000",Bij de voorzitter van de VVD een brief geschreven met foto's erbij.,Bij de voorzitter van de VVD een brief geschreven met foto's erbij.,Written a letter with photos at the chairman of the VVD.,neutral,neutral
"00:09:06,000","00:09:08,000",Maar dat doet u niet rechtstreeks?,Maar dat doet u niet rechtstreeks?,But you don't do that directly?,curiosity,mild
"00:09:08,000","00:09:10,000","Nee, want ze scheldt me voor.","Nee, want ze scheldt me voor.","No, because she scolds me.",fear,mild
