Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:02:56,000","00:03:01,000","w swojego rodzaju możliwość, którą mamy dzisiaj, że naprawdę mamy tylko dwa wybory.","w swojego rodzaju możliwość, którą mamy dzisiaj, że naprawdę mamy tylko dwa wybory.","In a kind of opportunity we have today, we really have only two choices.",neutral,neutral
"00:03:01,000","00:03:05,000","Dzisiaj trudny dzień przed wami, także możecie jeszcze się na chwilę przespać.","Dzisiaj trudny dzień przed wami, także możecie jeszcze się na chwilę przespać.","Today is a difficult day ahead of you, you can also sleep for a moment.",neutral,neutral
"00:03:05,000","00:03:07,000",A...,A...,A...,neutral,neutral
"00:03:07,000","00:03:09,000",K***a!,K***a!,K***a!,anger,intense
"00:03:15,000","00:03:17,000","Wyśmienity humorek od rana, bardzo się wyspałem.","Wyśmienity humorek od rana, bardzo się wyspałem.","A delicious humor from the morning, I was very sleepy.",amusement,mild
"00:03:17,000","00:03:20,000","Moi towarzysze, Naruciak i Żabso, nie mieli tyle szczęścia.","Moi towarzysze, Naruciak i Żabso, nie mieli tyle szczęścia.","My companions, Naruciak and Żabso, were not so lucky.",neutral,neutral
"00:03:20,000","00:03:22,000",Welcome in my team.,Welcome in my team.,Welcome in my team.,approval,mild
"00:03:22,000","00:03:24,000","Zobaczcie, Naruciak na czym śpi.","Zobaczcie, Naruciak na czym śpi.","See, Naruciak what he sleeps on.",amusement,mild
"00:03:24,000","00:03:25,000",Na trzech deskach.,Na trzech deskach.,On three boards.,amusement,mild
"00:03:25,000","00:03:28,000",Czyli ja k***a jestem wyspany i nie mam czym zasłonić okna.,Czyli ja k***a jestem wyspany i nie mam czym zasłonić okna.,So I f *** and I'm sleepy and I have nothing to cover the windows.,annoyance,moderate
"00:03:28,000","00:03:30,000",Ja próbowałem tutaj zasłonić okno.,Ja próbowałem tutaj zasłonić okno.,I tried to cover the window here.,neutral,neutral
"00:03:30,000","00:03:33,000","Żabst wstał o 7 rano i powiedział, że jest za jasno w pokoju.","Żabst wstał o 7 rano i powiedział, że jest za jasno w pokoju.",Żabst got up at 7 am and said he was too bright in the room.,neutral,neutral
"00:03:33,000","00:03:35,000",Wziął klotę i wyszedł gdzieś.,Wziął klotę i wyszedł gdzieś.,He took the clot and left somewhere.,neutral,neutral
"00:03:35,000","00:03:37,000","Nie, ale to jest taka dobra morda, nie, mi się tak z nim gada.","Nie, ale to jest taka dobra morda, nie, mi się tak z nim gada.","No, but it's such a good murder, no, I talk to him so much.",amusement,mild
"00:03:37,000","00:03:39,000","Na niego jestem 100% pewien, że jest dobry.","Na niego jestem 100% pewien, że jest dobry.",I am 100% sure for him that he is good.,,
"00:03:39,000","00:03:43,000","Ja wiem, że albo Kasia, albo Posti są z mafii.","Ja wiem, że albo Kasia, albo Posti są z mafii.",I know that either Kasia or Posti are from the mafia.,,
"00:03:43,000","00:03:45,000","Wydłumacz już mi, dlaczego masz mnie za mafię.","Wydłumacz już mi, dlaczego masz mnie za mafię.",Delight me why you have me for the mafia.,curiosity,moderate
"00:03:45,000","00:03:51,000","Nie mam cię za mafię, ale mam zacymentowane już spojrzenie na dwie dziewczyny.","Nie mam cię za mafię, ale mam zacymentowane już spojrzenie na dwie dziewczyny.","I don't have you for the mafia, but I have a friendly look at two girls.",neutral,neutral
"00:03:51,000","00:03:53,000","Bo wszyscy raczej na Lana patrzą, nie.","Bo wszyscy raczej na Lana patrzą, nie.","Because everyone looks at Lana, no.",neutral,neutral
"00:03:53,000","00:03:58,000","A ja mi się wydaje, że to bardziej fusialka, bo ona w tym domu ekipy to często grała w mafii.","A ja mi się wydaje, że to bardziej fusialka, bo ona w tym domu ekipy to często grała w mafii.","And I think it is more fusial, because she played in the mafia in this house.",disapproval,moderate
"00:03:58,000","00:04:00,000","Podobno nie była zła w to, nie.","Podobno nie była zła w to, nie.","Apparently she wasn't angry with it, no.",neutral,neutral
"00:04:00,000","00:04:02,000",Ona bardzo podejrzanie się zachowuje.,Ona bardzo podejrzanie się zachowuje.,She behaves very suspiciously.,,
"00:04:02,000","00:04:04,000",I też bardzo podejrzanie Faustyna się zachowuje.,I też bardzo podejrzanie Faustyna się zachowuje.,And also very suspicious Faustina behaves.,,
"00:04:04,000","00:04:07,000","Dzisiaj to jeszcze za szybko, żeby tak w ogóle cokolwiek, wiesz, rzucać, nie.","Dzisiaj to jeszcze za szybko, żeby tak w ogóle cokolwiek, wiesz, rzucać, nie.","Today it is too fast to make anything, you know, throw, no.",neutral,neutral
"00:04:07,000","00:04:12,000","No ale wiesz, były przypadki, że zbetowali dobrze już na pierwszym czy tam drugim odcinku, bo po prostu to się czuje, nie.","No ale wiesz, były przypadki, że zbetowali dobrze już na pierwszym czy tam drugim odcinku, bo po prostu to się czuje, nie.","Well, but you know, there were cases that they kneaded well on the first or second episode, because I just feel it, not.",curiosity,mild
"00:04:13,000","00:04:15,000","No, a jaki masz argument taki mały, że to jest Alan?","No, a jaki masz argument taki mały, że to jest Alan?","Well, what is your argument so small that this is Alan?",curiosity,moderate
"00:04:15,000","00:04:18,000","Bo ja, no to ktoś z was raczej 50 na 50.","Bo ja, no to ktoś z was raczej 50 na 50.","Because I, then one of you rather 50 out of 50.",neutral,neutral
"00:04:18,000","00:04:20,000","No, opieram się na tym, że Żabson nie kłamie.","No, opieram się na tym, że Żabson nie kłamie.","Well, I rely that Żabson is not lying.",,
"00:04:20,000","00:04:23,000","A ja wiem, że nie jestem, więc zostaję Posti, ale...","A ja wiem, że nie jestem, więc zostaję Posti, ale...","And I know I'm not, so I'm staying, but ...",optimism,moderate
"00:04:23,000","00:04:25,000","Dlaczego Żabson nie kłamie, co on?","Dlaczego Żabson nie kłamie, co on?","Why is Żabson not lying, what is he?",curiosity,moderate
"00:04:25,000","00:04:26,000","No, mówię, że on...","No, mówię, że on...","Well, I'm saying he ...",neutral,neutral
"00:04:26,000","00:04:28,000","Wcześniej, przed tymi w ogóle, zanim zastąpiłeś te karty, powiedziałaś,","Wcześniej, przed tymi w ogóle, zanim zastąpiłeś te karty, powiedziałaś,","Earlier, before these, before you replaced these cards, you said",neutral,neutral
"00:04:28,000","00:04:32,000","ja bym się strasznie stresowała, gdybym została mafią, nie.","ja bym się strasznie stresowała, gdybym została mafią, nie.","I would be terribly stressed if I became a mafia, no.",nervousness,intense
"00:04:32,000","00:04:34,000",I ja bym miał takie...,I ja bym miał takie...,And I would have such ...,neutral,neutral
"00:04:35,000","00:04:37,000",Żabson!,Żabson!,Żabson!,neutral,neutral
"00:04:38,000","00:04:40,000","Mordo, do youtuberów, pranki!","Mordo, do youtuberów, pranki!","Mordo, to YouTubers, Prans!",amusement,mild
"00:04:40,000","00:04:42,000","Dużo osób gra bardzo bezpiecznie,","Dużo osób gra bardzo bezpiecznie,","A lot of people play very safely,",neutral,neutral
"00:04:42,000","00:04:44,000","ja na pewno obserwuję Żabsona,","ja na pewno obserwuję Żabsona,","I definitely watch Żabson,",curiosity,mild
"00:04:44,000","00:04:46,000","bo za nim bardzo idą ludzie,","bo za nim bardzo idą ludzie,","because people follow him,",neutral,neutral
"00:04:46,000","00:04:48,000","na pewno patrzę na Kasię i na Faustii,","na pewno patrzę na Kasię i na Faustii,","I definitely look at Kasia and Faustia,",curiosity,mild
"00:04:48,000","00:04:50,000",bo one ultra analizują tę grę.,bo one ultra analizują tę grę.,Because they ultra are analyzing this game.,admiration,mild
"00:04:50,000","00:04:52,000","Pierwsze, co się obudziłam, to zaczęłam myśleć o tym, że","Pierwsze, co się obudziłam, to zaczęłam myśleć o tym, że","The first thing I woke up, I started thinking about the fact that",curiosity,mild
"00:04:52,000","00:04:54,000","a co jeżeli tak, a co jeżeli tak?","a co jeżeli tak, a co jeżeli tak?","What if so, what if so?",curiosity,moderate
"00:04:54,000","00:04:56,000","Jak zaczęłam mówić coś z Agą w pokoju,","Jak zaczęłam mówić coś z Agą w pokoju,","How I started saying something with Aga in the room,",neutral,neutral
"00:04:56,000","00:04:58,000",to się uchyliły drzwi,to się uchyliły drzwi,it was open to the door,neutral,neutral
"00:04:58,000","00:05:00,000","i ja myślałam, że ktoś tu jest i podsłuchuje","i ja myślałam, że ktoś tu jest i podsłuchuje",And I thought someone was here and eavesdropping on,nervousness,mild
"00:05:00,000","00:05:02,000","i poszliśmy to sprawdzić, a tam nikogo nie było.","i poszliśmy to sprawdzić, a tam nikogo nie było.",And we went to check it and nobody was there.,relief,mild
"00:05:02,000","00:05:04,000",No więc schiza się zaczyna.,No więc schiza się zaczyna.,So Schiza begins.,confusion,moderate
"00:05:04,000","00:05:06,000","Przechodziłem i po prostu usłyszałem,","Przechodziłem i po prostu usłyszałem,",I passed and just heard,neutral,neutral
"00:05:06,000","00:05:08,000",jak Tomasz Gimper działał.,jak Tomasz Gimper działał.,how Tomasz Gimper acted.,curiosity,mild
"00:05:10,000","00:05:12,000","No po prostu mówił predykcje swoje,","No po prostu mówił predykcje swoje,","Well, he just said his predictions",neutral,neutral
"00:05:12,000","00:05:14,000",kto jest mafią i mówił to w taki bardzo naturalny sposób,kto jest mafią i mówił to w taki bardzo naturalny sposób,who is the mafia and said it in such a very natural way,admiration,mild
"00:05:14,000","00:05:16,000",do kamery.,do kamery.,to the camera.,neutral,neutral
"00:05:16,000","00:05:18,000","Dzięki czemu, wydaje mi się, że","Dzięki czemu, wydaje mi się, że","Thanks to which, I think",realization,mild
"00:05:18,000","00:05:20,000",na ten moment jedna osoba mi się oczyściła.,na ten moment jedna osoba mi się oczyściła.,"At the moment, one person was cleaned.",relief,mild
"00:05:20,000","00:05:22,000","Ja ogólnie mam strategię taką,","Ja ogólnie mam strategię taką,",I generally have such a strategy,neutral,neutral
"00:05:22,000","00:05:24,000",żeby czaić się i obserwować,żeby czaić się i obserwować,To lurk and observe,curiosity,mild
"00:05:24,000","00:05:26,000","kto najbardziej krzyczy,","kto najbardziej krzyczy,","who screams the most,",curiosity,mild
"00:05:26,000","00:05:28,000",w których momentach się odpala.,w których momentach się odpala.,in which moments it starts.,curiosity,mild
"00:05:28,000","00:05:30,000","To są takie małe rzeczy, które mogą zdradzać pewien stres.","To są takie małe rzeczy, które mogą zdradzać pewien stres.",These are small things that can reveal some stress.,realization,mild
"00:05:30,000","00:05:32,000",Faustii się na pewno stresuje.,Faustii się na pewno stresuje.,Faustia is definitely stressed.,realization,moderate
"00:05:32,000","00:05:34,000","Zastanawiam się, czy to dlatego, że czuję się winny","Zastanawiam się, czy to dlatego, że czuję się winny",I wonder if it is because I feel guilty,confusion,moderate
"00:05:34,000","00:05:36,000","i że go namierzyli,","i że go namierzyli,","and that they tracked him down,",fear,moderate
"00:05:36,000","00:05:38,000","czy dlatego, że się wszyscy rzucili na niego.","czy dlatego, że się wszyscy rzucili na niego.",or because everyone rushed at him.,fear,moderate
"00:05:38,000","00:05:40,000","Muszę zrobić teraz wszystko, żeby","Muszę zrobić teraz wszystko, żeby",I have to do everything now,optimism,moderate
"00:05:40,000","00:05:42,000",jak najbardziej się spróbować oczyścić.,jak najbardziej się spróbować oczyścić.,Try to clean yourself as much as possible.,optimism,moderate
"00:05:42,000","00:05:44,000","Chociaż mam wrażenie, że mogę być już","Chociaż mam wrażenie, że mogę być już",Although I have the impression that I can be already,nervousness,moderate
"00:05:44,000","00:05:46,000","w takiej sytuacji, z której po prostu bardzo ciężko jest wyjść.","w takiej sytuacji, z której po prostu bardzo ciężko jest wyjść.","In such a situation, from which it is simply very difficult to get out.",,
"00:05:46,000","00:05:48,000","Jak się czujesz z tym, że dzisiaj będziesz","Jak się czujesz z tym, że dzisiaj będziesz",How do you feel that you will be today,curiosity,mild
"00:05:48,000","00:05:50,000",na sześniku z Tom?,na sześniku z Tom?,On Sześnik of Tom?,neutral,neutral
"00:05:50,000","00:05:52,000",Z fusiałką.,Z fusiałką.,With fusiałka.,neutral,neutral
"00:05:52,000","00:05:54,000","Z fusiałką i jeszcze z żabą, no bo jakby","Z fusiałką i jeszcze z żabą, no bo jakby","With fusiałka and with a frog, because",neutral,neutral
"00:05:54,000","00:05:56,000","ja wychodzę z założenia, że poszedł do wujasa","ja wychodzę z założenia, że poszedł do wujasa",I assume that he went to my uncle,curiosity,mild
"00:05:56,000","00:05:58,000",i na przykład mógł słyszeć,i na przykład mógł słyszeć,"And for example, he could hear",curiosity,mild
"00:05:58,000","00:06:00,000",rzecz typu trzech obywateli,rzecz typu trzech obywateli,Type of three citizens,neutral,neutral
"00:06:00,000","00:06:02,000","i sobie na przykład mógł powiedzieć, że jest jakaś mafia.","i sobie na przykład mógł powiedzieć, że jest jakaś mafia.","And for example, he could say that there was a mafia.",curiosity,mild
"00:06:02,000","00:06:04,000",No bo to by było stary...,No bo to by było stary...,Because it would be old ...,confusion,mild
"00:06:04,000","00:06:06,000","Powiem ci tak, ja uważam, że żaba jest bezpieczny,","Powiem ci tak, ja uważam, że żaba jest bezpieczny,","I will tell you that, I think the frog is safe,",optimism,mild
"00:06:06,000","00:06:08,000","ale jeżeli jest taki, jak ty mówisz","ale jeżeli jest taki, jak ty mówisz",But if it is as you say,curiosity,mild
"00:06:08,000","00:06:10,000","i jeżeli on kłamie, to ja mam roz****ny łeb.","i jeżeli on kłamie, to ja mam roz****ny łeb.","And if he is lying, I have a good head.",,
"00:06:10,000","00:06:12,000",Tak szczerze żaba mi trochę zaczyna śmierdzieć.,Tak szczerze żaba mi trochę zaczyna śmierdzieć.,"Honestly, the frog begins to stink a bit.",disgust,mild
"00:06:12,000","00:06:14,000","Zrobił coś, przez co nie można","Zrobił coś, przez co nie można",He did something that you can't,disapproval,moderate
"00:06:14,000","00:06:16,000","mu tak naprawdę zaufać, bo powiedział","mu tak naprawdę zaufać, bo powiedział",Trust him because he said,neutral,neutral
"00:06:16,000","00:06:18,000","przede wszystkim, kogo sprawdził, więc tak naprawdę","przede wszystkim, kogo sprawdził, więc tak naprawdę","First of all, who he checked, so really",confusion,mild
"00:06:18,000","00:06:20,000","mógł sobie to wymyślić, nie?","mógł sobie to wymyślić, nie?","He could come up with it, right?",curiosity,mild
"00:06:20,000","00:06:22,000","Powiem ci tak, ja sobie tak kminiłem, nie?","Powiem ci tak, ja sobie tak kminiłem, nie?","I will tell you that, I was so cumin, right?",confusion,mild
"00:06:22,000","00:06:24,000",Że ja to ci wierzę tylko ze względu na naszą,Że ja to ci wierzę tylko ze względu na naszą,That I believe it only because of ours,neutral,neutral
"00:06:24,000","00:06:26,000",przeszłość i nie ma żadnego jakby...,przeszłość i nie ma żadnego jakby...,the past and there is no like ...,neutral,neutral
"00:06:26,000","00:06:28,000","Nie zrobiłeś nic na razie w tym programie, żebym ci","Nie zrobiłeś nic na razie w tym programie, żebym ci",You haven't done anything in this program for now so that I would,disapproval,moderate
"00:06:28,000","00:06:30,000","mógł wierzyć, nie? Ale no to ja też to wiem.","mógł wierzyć, nie? Ale no to ja też to wiem.","He could believe it, no? But I know it too.",,
"00:06:30,000","00:06:32,000","Cały czas robisz coś, żeby mu wierzyć.","Cały czas robisz coś, żeby mu wierzyć.",You are doing something to believe him all the time.,confusion,mild
"00:06:32,000","00:06:34,000","Dobrze, może on ci upatrzy, no co, no można mieć","Dobrze, może on ci upatrzy, no co, no można mieć","Okay, maybe he can see you, well, you can have",neutral,neutral
"00:06:34,000","00:06:36,000","swoich ulubionych badzeń, tak? No.","swoich ulubionych badzeń, tak? No.","your favorite crafts, right? Yeah.",neutral,neutral
"00:06:36,000","00:06:38,000","Biorę tylko pod uwagę scenariusz, że","Biorę tylko pod uwagę scenariusz, że",I only take into account the scenario that,neutral,neutral
"00:06:38,000","00:06:40,000","żaba kłamie. Bo cały jakby, cały ten","żaba kłamie. Bo cały jakby, cały ten","The frog lies. Because all this, all this",,
"00:06:40,000","00:06:42,000","rant na mnie w zasadzie się zaczyna od tego,","rant na mnie w zasadzie się zaczyna od tego,",The edge of me basically starts with it,realization,mild
"00:06:42,000","00:06:44,000","że... Byłeś na liście, no wiem.","że... Byłeś na liście, no wiem.","That ... you were on the list, I know.",realization,moderate
"00:06:44,000","00:06:46,000","Byłem na liście, która może być totalnie","Byłem na liście, która może być totalnie",I was on the list that can be totally totally,confusion,mild
"00:06:46,000","00:06:48,000",z dupy. Biorę ogólnie taki,z dupy. Biorę ogólnie taki,from the ass. I take it in general,annoyance,mild
"00:06:48,000","00:06:50,000","scenariusz pod uwagę, że ktoś cię wrabia.","scenariusz pod uwagę, że ktoś cię wrabia.",The script is into account that someone puts you up.,confusion,moderate
"00:06:50,000","00:06:52,000",Z żabą jest 50-50. On mógł,Z żabą jest 50-50. On mógł,There is 50-50 with frog. He could,curiosity,mild
