Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:04:43,000","00:04:48,000",I właśnie takie mapy na wyjazdy rowerowe dalsze i właśnie bliższe można tutaj u nas też nabyć.,I właśnie takie mapy na wyjazdy rowerowe dalsze i właśnie bliższe można tutaj u nas też nabyć.,And just such maps for further bicycle trips and closer to us can also be purchased here.,neutral,neutral
"00:04:48,000","00:04:53,000","A kto przychodzi do informacji turystycznej? To są, pytam teraz o nacje, to są Polacy?","A kto przychodzi do informacji turystycznej? To są, pytam teraz o nacje, to są Polacy?","And who comes to tourist information? These are, I ask about nations now, are Poles?",curiosity,mild
"00:04:53,000","00:04:55,000",To są nie tylko Polacy.,To są nie tylko Polacy.,These are not only Poles.,neutral,neutral
"00:04:55,000","00:05:02,000","Jeśli zagraniczni, myśmy w Studio Promenada gościli już Niemców, Czechów i Słowaków.","Jeśli zagraniczni, myśmy w Studio Promenada gościli już Niemców, Czechów i Słowaków.","If foreign, we already hosted the Germans, Czechs and Slovaks in the Promenada studio.",neutral,neutral
"00:05:02,000","00:05:08,000",Czy poza gośćmi z zachodu i południa jeszcze są skądś?,Czy poza gośćmi z zachodu i południa jeszcze są skądś?,Are they still outside the western and south guests?,curiosity,mild
"00:05:08,000","00:05:18,000","Wydaje mi się, że bliskie położenie jednostki w Redzikowie, w której stacjonują Amerykanie, ma duży wpływ na to, że oni tutaj też nas odwiedzają.","Wydaje mi się, że bliskie położenie jednostki w Redzikowie, w której stacjonują Amerykanie, ma duży wpływ na to, że oni tutaj też nas odwiedzają.","It seems to me that the close location of the unit in Redzikowo, where Americans are stationed, has a great impact on the fact that they also visit us here.",realization,mild
"00:05:18,000","00:05:26,000","Przyjeżdżają nad morze, przyjeżdżają dopytać, co tu można w tej okolicy zobaczyć, bo jakoś też próbują sobie ten czas zagospodarować.","Przyjeżdżają nad morze, przyjeżdżają dopytać, co tu można w tej okolicy zobaczyć, bo jakoś też próbują sobie ten czas zagospodarować.","They come to the seaside, come to ask what you can see here in this area, because somehow they also try to develop this time.",curiosity,mild
"00:05:26,000","00:05:34,000","Ale oprócz tego są też Holendrzy, są też Brytyjczycy, więc tak naprawdę ta rozpiętość jest dosyć szeroka, jeśli chodzi o turysty zagraniczne.","Ale oprócz tego są też Holendrzy, są też Brytyjczycy, więc tak naprawdę ta rozpiętość jest dosyć szeroka, jeśli chodzi o turysty zagraniczne.","But in addition, there are also Dutch, there are also British, so in fact this span is quite wide when it comes to foreign tourists.",neutral,neutral
"00:05:34,000","00:05:36,000",Sąsiedzi z północy Bałtyku też?,Sąsiedzi z północy Bałtyku też?,Neighbors from the north of the Baltic Sea too?,curiosity,mild
"00:05:36,000","00:05:47,000","Zdarzają się i są tacy, którzy przyjeżdżają tutaj co roku, na przykład właśnie Norwegzy i za każdym razem przychodzą i się witają z nami i witają nas ponownie w sezonie, więc tak też.","Zdarzają się i są tacy, którzy przyjeżdżają tutaj co roku, na przykład właśnie Norwegzy i za każdym razem przychodzą i się witają z nami i witają nas ponownie w sezonie, więc tak też.","There are and there are those who come here every year, for example Norwegs, and every time they come and greet us and welcome us again in the season, so so too.",gratitude,mild
"00:05:47,000","00:05:50,000",Czy koniec wakacji oznacza koniec sezonu?,Czy koniec wakacji oznacza koniec sezonu?,Does the end of summer holidays mean the end of the season?,curiosity,mild
"00:05:50,000","00:06:00,000","Wydaje mi się, że nie w Ustce. Są miejscowości, które faktycznie z 31 sierpnia stawiają kreskę i już dalej tam się nic nie dzieje, ale Ustka to jest o wiele więcej niż tylko wakacje.","Wydaje mi się, że nie w Ustce. Są miejscowości, które faktycznie z 31 sierpnia stawiają kreskę i już dalej tam się nic nie dzieje, ale Ustka to jest o wiele więcej niż tylko wakacje.","I think not in Ustka. There are places that actually put a line from 31 August and nothing happens there, but Ustka is much more than just holidays.",optimism,mild
"00:06:00,000","00:06:10,000","Jest tutaj co robić jeszcze we wrześniu i w ogóle sezon zimowy też ma swój urok i ściąga tutaj rzesze turystów, którzy właśnie wolą ten wypoczynek w spokoju,","Jest tutaj co robić jeszcze we wrześniu i w ogóle sezon zimowy też ma swój urok i ściąga tutaj rzesze turystów, którzy właśnie wolą ten wypoczynek w spokoju,","There is something to do here in September and in general the winter season also has its charm and pulls here crowds of tourists who prefer this rest in peace,",optimism,mild
"00:06:10,000","00:06:20,000","kiedy już nie ma dziesiątek, no często tysięcy turystów na ulicach i to są właśnie ci turyści, którzy już we wrześniu zaczynają do nas zjeżdżać.","kiedy już nie ma dziesiątek, no często tysięcy turystów na ulicach i to są właśnie ci turyści, którzy już we wrześniu zaczynają do nas zjeżdżać.","When there are no dozens, often thousands of tourists on the streets and these are those tourists who are starting to come to us in September.",neutral,neutral
"00:06:20,000","00:06:33,000","To podsumowując wakacje, bo jeszcze nie sezon, to były udane wakacje mimo wszystko, mimo tego, że baliśmy się o ceny, baliśmy się o naszą kondycję gospodarczą?","To podsumowując wakacje, bo jeszcze nie sezon, to były udane wakacje mimo wszystko, mimo tego, że baliśmy się o ceny, baliśmy się o naszą kondycję gospodarczą?","To sum up the holidays, because not the season yet, it was a successful vacation after all, despite the fact that we were afraid of prices, we were afraid of our economic condition?",relief,mild
"00:06:34,000","00:06:40,000","Przyjechało do nas naprawdę całkiem sporo turystów. Troszeczkę podejrzewam, że każdy obawiał się tego sezonu.","Przyjechało do nas naprawdę całkiem sporo turystów. Troszeczkę podejrzewam, że każdy obawiał się tego sezonu.",A lot of tourists came to us. I suspect that everyone was afraid of this season.,relief,mild
"00:06:40,000","00:06:50,000","Wiadomo, sytuacja ekonomiczna jest jaka jest, ale mimo to ci turyści się pojawili. Tak naprawdę takie konkretne dane pewnie poznamy dopiero z końcem roku.","Wiadomo, sytuacja ekonomiczna jest jaka jest, ale mimo to ci turyści się pojawili. Tak naprawdę takie konkretne dane pewnie poznamy dopiero z końcem roku.","It is known that the economic situation is what it is, but nevertheless these tourists appeared. In fact, we will probably know such specific data only at the end of the year.",neutral,neutral
"00:06:50,000","00:06:53,000",Wtedy pewnie spłyną dopiero statystyki itd.,Wtedy pewnie spłyną dopiero statystyki itd.,"Then the statistics, etc., will probably flow out.",neutral,neutral
"00:06:53,000","00:06:56,000",Ale po zainteresowaniu choćby tym miejscem można szacować.,Ale po zainteresowaniu choćby tym miejscem można szacować.,But after the interest in even this place can be estimated.,neutral,neutral
"00:06:56,000","00:07:07,000","Wydaje mi się, że sezon był bardzo zbliżony nawet do 2019, czyli przedpandemicznego roku, więc myślę, że już wracamy na te dobre tory i powoli do normalności.","Wydaje mi się, że sezon był bardzo zbliżony nawet do 2019, czyli przedpandemicznego roku, więc myślę, że już wracamy na te dobre tory i powoli do normalności.","It seems to me that the season was very similar even to 2019, i.e. pre -entertainment year, so I think we are coming back to these good tracks and slowly to normality.",optimism,mild
"00:07:07,000","00:07:11,000","Centrum Informacji Turystycznej, tak jak Ustka, zaprasza cały rok.","Centrum Informacji Turystycznej, tak jak Ustka, zaprasza cały rok.","The Tourist Information Center, like Ustka, invites all year.",neutral,neutral
"00:07:11,000","00:07:19,000","Cały rok. Jesteśmy otwarci przez cały rok. Do końca września jeszcze zapraszamy codziennie od 8 do 19, więc przez cały dzień.","Cały rok. Jesteśmy otwarci przez cały rok. Do końca września jeszcze zapraszamy codziennie od 8 do 19, więc przez cały dzień.","All year. We are open all year round. By the end of September, we invite you every day from 8 to 19, so all day.",neutral,neutral
"00:07:19,000","00:07:24,000","Już od 1 października, od poniedziałku do soboty, od 10 do 17.","Już od 1 października, od poniedziałku do soboty, od 10 do 17.","From October 1, from Monday to Saturday, from 10 to 17.",neutral,neutral
"00:07:25,000","00:07:36,000","Mieszkańcy regionu również mogą poznać tajemnicę Ustki, ale najpierw tu się trzeba pojawić, żeby w odpowiednią wiedzę się wyposażyć.","Mieszkańcy regionu również mogą poznać tajemnicę Ustki, ale najpierw tu się trzeba pojawić, żeby w odpowiednią wiedzę się wyposażyć.","Inhabitants of the region can also learn the secret of Ustka, but first you have to appear here to equip yourself with the right knowledge.",curiosity,mild
"00:07:36,000","00:07:37,000",Dziękuję za rozmowę.,Dziękuję za rozmowę.,Thank you for the interview.,gratitude,mild
"00:07:37,000","00:07:38,000",Dziękuję uprzejmie.,Dziękuję uprzejmie.,Thank you kindly.,gratitude,mild
"00:07:41,000","00:07:42,000",Pani gotowa?,Pani gotowa?,Lady ready?,curiosity,mild
"00:07:42,000","00:07:43,000",Tak.,Tak.,Not.,neutral,neutral
"00:07:43,000","00:07:44,000",Osprzęt gotowy?,Osprzęt gotowy?,Ready accessories?,curiosity,mild
"00:07:44,000","00:07:45,000",Jak najbardziej.,Jak najbardziej.,By all means.,neutral,neutral
"00:07:45,000","00:07:47,000",Ale chyba pogoda mała gotowa na prażowanie?,Ale chyba pogoda mała gotowa na prażowanie?,But probably the weather is small ready for roasting?,curiosity,mild
"00:07:47,000","00:07:51,000","Ja jestem nastawiona, myślę, że dobrze, więc myślę, że przyjdzie słońce.","Ja jestem nastawiona, myślę, że dobrze, więc myślę, że przyjdzie słońce.","I am set, I think good, so I think the sun will come.",optimism,mild
"00:07:51,000","00:07:52,000",I rozstawi pani parowan?,I rozstawi pani parowan?,And you will set up evaporating?,curiosity,mild
"00:07:52,000","00:07:56,000","Oczywiście, jak najbardziej. Jest pochmurne, ale codziennie idziemy na plażę.","Oczywiście, jak najbardziej. Jest pochmurne, ale codziennie idziemy na plażę.","Of course, by all means. It is cloudy, but we go to the beach every day.",neutral,neutral
"00:07:56,000","00:07:59,000",Ale dzisiaj to się chyba pani nie opali.,Ale dzisiaj to się chyba pani nie opali.,But today you probably don't get tanned.,curiosity,mild
"00:07:59,000","00:08:07,000","Ja myślę, że się opalę trochę. Podobno przez chmury też słońce opala, działa, więc rozstawiamy się jak najbardziej.","Ja myślę, że się opalę trochę. Podobno przez chmury też słońce opala, działa, więc rozstawiamy się jak najbardziej.","I think I will sunbathe a little. Apparently, the sun is also sunbathing through the clouds, so we set up the most.",optimism,mild
"00:08:07,000","00:08:08,000",No i kąpiel będzie.,No i kąpiel będzie.,And the bath will be.,neutral,neutral
"00:08:08,000","00:08:10,000","Oczywiście, chociaż no nie wiem, czerwona flaga.","Oczywiście, chociaż no nie wiem, czerwona flaga.","Of course, although I don't know, the red flag.",nervousness,mild
"00:08:11,000","00:08:12,000",Dzień dobry.,Dzień dobry.,Good morning.,neutral,neutral
"00:08:12,000","00:08:13,000",Dzień dobry.,Dzień dobry.,Good morning.,neutral,neutral
"00:08:13,000","00:08:18,000","Nie plażowa to pogoda, choć słońce wychodzi, no ale na plażowanie chyba za mało do dzisiaj.","Nie plażowa to pogoda, choć słońce wychodzi, no ale na plażowanie chyba za mało do dzisiaj.","Not beach is the weather, although the sun comes out, but not enough to sunbathing until today.",disappointment,mild
"00:08:18,000","00:08:21,000","No nie, za duży wiadr i trochę chłodna wąch.","No nie, za duży wiadr i trochę chłodna wąch.","Well, too large bucket and a bit cool sniff.",annoyance,mild
"00:08:22,000","00:08:24,000","20 stopni, ponad jest.","20 stopni, ponad jest.","20 degrees, above it.",neutral,neutral
"00:08:25,000","00:08:28,000",No ale z rana deszczyk trochę siąpił.,No ale z rana deszczyk trochę siąpił.,"Well, but in the morning the rain was a bit.",neutral,neutral
"00:08:29,000","00:08:31,000",To co można robić w taką pogodę nie plażową?,To co można robić w taką pogodę nie plażową?,What can you do in such a not beach weather?,curiosity,mild
"00:08:32,000","00:08:42,000","No można zobaczyć, tutaj jest klocki Lego, taka wystawa i potem jest muzeum tych figur woskowych.","No można zobaczyć, tutaj jest klocki Lego, taka wystawa i potem jest muzeum tych figur woskowych.","Well, you can see, here is Lego blocks, such an exhibition and then there is a museum of these wax figures.",neutral,neutral
"00:08:42,000","00:08:43,000",Czyli zwiedzać?,Czyli zwiedzać?,So visit?,curiosity,mild
"00:08:43,000","00:08:44,000",No tak.,No tak.,Yes.,neutral,neutral
"00:08:44,000","00:08:45,000",Jedziemy?,Jedziemy?,Are we going?,curiosity,mild
"00:08:45,000","00:08:48,000","Nudno dzisiaj na plaży, czy nie?","Nudno dzisiaj na plaży, czy nie?",Boring today on the beach or not?,curiosity,mild
"00:08:48,000","00:08:54,000","Nie, nie powiedziałabym, że jest nudno, bo mamy wysokie fale i jeszcze prądy wsteczne,","Nie, nie powiedziałabym, że jest nudno, bo mamy wysokie fale i jeszcze prądy wsteczne,","No, I wouldn't say it's boring because we have high waves and reverse currents,",excitement,mild
"00:08:54,000","00:08:59,000","także pilnujemy, żeby ludzie nie kąpali się dzisiaj, bo nie są to warunki do kąpieli.","także pilnujemy, żeby ludzie nie kąpali się dzisiaj, bo nie są to warunki do kąpieli.","We also make sure that people do not bathe today, because they are not bathing conditions.",,
"00:09:00,000","00:09:06,000",I pilnują się ludzie? Przestrzegają tych zakazów? Widzą czerwoną flagę?,I pilnują się ludzie? Przestrzegają tych zakazów? Widzą czerwoną flagę?,And people are guarding? They follow these bans? See the red flag?,curiosity,mild
"00:09:06,000","00:09:11,000","Czy skoro przyjechali z południa, to oni muszą się wykąpać? Cokolwiek by się nie działo?","Czy skoro przyjechali z południa, to oni muszą się wykąpać? Cokolwiek by się nie działo?","If they came from the south, they have to take a bath? Whatever happened?",confusion,mild
"00:09:11,000","00:09:17,000","Nie, nie. Nie mieliśmy jeszcze takich przypadków z południa, także jak najbardziej słuchają się,","Nie, nie. Nie mieliśmy jeszcze takich przypadków z południa, także jak najbardziej słuchają się,","No, no. We haven't had such cases from the South yet, they also listen to the most,",relief,mild
"00:09:17,000","00:09:22,000","obserwują, jakie jest kolor flagi, a jeśli nie pamiętają, co ono znaczy, to podchodzą i pytają się.","obserwują, jakie jest kolor flagi, a jeśli nie pamiętają, co ono znaczy, to podchodzą i pytają się.","They watch the color of the flag, and if they don't remember what it means, they come and ask.",approval,mild
