Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:04:43,000","00:04:48,000","Nie rozumiem, no to jest debil, kretyn i w ogóle pazarny facet,","Nie rozumiem, no to jest debil, kretyn i w ogóle pazarny facet,","I don't understand, this is a moron, a moron and a clay guy at all,",disgust,intense
"00:04:48,000","00:04:50,000","bo chce władzy, pieniędzy i wszystkim rządzić,","bo chce władzy, pieniędzy i wszystkim rządzić,","Because he wants power, money and rule everything,",disapproval,intense
"00:04:50,000","00:04:53,000","jak cała ta ekipa zresztą pisarska, no.","jak cała ta ekipa zresztą pisarska, no.","Like all this team, moreover, no.",disapproval,moderate
"00:04:53,000","00:04:54,000",Tyle dobrego zrobili.,Tyle dobrego zrobili.,They did so much good.,admiration,moderate
"00:04:54,000","00:04:59,000","Tyle dobrego dla dzieci, dla rodzin przede wszystkim.","Tyle dobrego dla dzieci, dla rodzin przede wszystkim.","So much good for children, for families above all.",admiration,moderate
"00:04:59,000","00:05:01,000",No i o starych też pamiętają.,No i o starych też pamiętają.,And they remember the old ones too.,approval,mild
"00:05:01,000","00:05:02,000",Chciałby Pan chwilkę?,Chciałby Pan chwilkę?,Would you like a moment?,curiosity,mild
"00:05:02,000","00:05:04,000","Pytamy o ministra sprawiedliwości, czy jest dobrym...","Pytamy o ministra sprawiedliwości, czy jest dobrym...",We ask about the Minister of Justice if he is good ...,curiosity,mild
"00:05:04,000","00:05:05,000",O politykę rozmawia.,O politykę rozmawia.,He talks about politics.,neutral,neutral
"00:05:05,000","00:05:07,000","Miłego dnia, wszystkiego dobrego.","Miłego dnia, wszystkiego dobrego.","Have a nice day, all the best.",neutral,neutral
"00:05:07,000","00:05:11,000","Pana powinien wypieprzyć z rządu, bo on blokuje środki Unii dla Polski.","Pana powinien wypieprzyć z rządu, bo on blokuje środki Unii dla Polski.","The Lord should fuck up from the government, because he blocks the Union funds for Poland.",anger,intense
"00:05:11,000","00:05:12,000",Jak najszybciej.,Jak najszybciej.,As soon as possible.,fear,intense
"00:05:12,000","00:05:14,000","Tego Pana, czyli on nie jest Prawy i Sprawiedliwy.","Tego Pana, czyli on nie jest Prawy i Sprawiedliwy.","This gentleman, i.e. he is not right and just.",disapproval,moderate
"00:05:15,000","00:05:16,000",Czy on nie jest Sprawiedliwy?,Czy on nie jest Sprawiedliwy?,Isn't he fair?,curiosity,mild
"00:05:16,000","00:05:18,000","Kawał k***a, przepraszam.","Kawał k***a, przepraszam.","A piece of f ***, I'm sorry.",anger,intense
"00:05:18,000","00:05:20,000",Modlę się za maturzystów.,Modlę się za maturzystów.,I pray for high school graduates.,caring,moderate
"00:05:20,000","00:05:21,000",Za maturzystów.,Za maturzystów.,For high school graduates.,neutral,neutral
"00:05:21,000","00:05:22,000",Jak wrażenia po maturze?,Jak wrażenia po maturze?,How do you get an impression after high school graduation?,curiosity,mild
"00:05:22,000","00:05:24,000","Znowu, przyjdę jeszcze raz w sierpniu.","Znowu, przyjdę jeszcze raz w sierpniu.","Again, I will come again in August.",neutral,neutral
"00:05:24,000","00:05:25,000",Szczerze?,Szczerze?,Honestly?,curiosity,mild
"00:05:25,000","00:05:27,000","Było tak łatwo, że nawet nie wiem, co się dzieje.","Było tak łatwo, że nawet nie wiem, co się dzieje.",It was so easy that I don't even know what's going on.,surprise,moderate
"00:05:27,000","00:05:28,000","Tak, wybrałem Potop,","Tak, wybrałem Potop,","Yes, I chose the Flood,",neutral,neutral
"00:05:28,000","00:05:30,000","Legenda o Świętym Alepskim,","Legenda o Świętym Alepskim,","Legend of Saint Alepian,",neutral,neutral
"00:05:30,000","00:05:31,000",Kontekst Ironmana.,Kontekst Ironmana.,Context Ironmana.,neutral,neutral
"00:05:31,000","00:05:34,000",Wniosłem się do Lalki i do Breaking Bad.,Wniosłem się do Lalki i do Breaking Bad.,I went to the doll and to Breaking Bad.,neutral,neutral
"00:05:34,000","00:05:35,000","Do Breaking Bad, tak.","Do Breaking Bad, tak.","Do Breaking Bad, tak.",neutral,neutral
"00:05:35,000","00:05:38,000",Ja się odwołałem do tego i do różnych lekturek Lalka,Ja się odwołałem do tego i do różnych lekturek Lalka,I referred to this and to various reading doll,neutral,neutral
"00:05:38,000","00:05:40,000",i do filmu jednego.,i do filmu jednego.,And for one film.,neutral,neutral
"00:05:40,000","00:05:41,000",A do jakiego filmu?,A do jakiego filmu?,And what movie?,curiosity,mild
"00:05:41,000","00:05:42,000",John Wick.,John Wick.,John Wick.,neutral,neutral
"00:05:42,000","00:05:44,000","To niedobrze, ale nie chcę nic na ten temat mówić, bo...","To niedobrze, ale nie chcę nic na ten temat mówić, bo...","It's not good, but I don't want to say anything about it because ...",disapproval,mild
"00:05:44,000","00:05:45,000",A dlaczego?,A dlaczego?,And why?,curiosity,mild
"00:05:47,000","00:05:48,000","Jezu, dlaczego?","Jezu, dlaczego?","Jesus, why?",confusion,moderate
"00:05:48,000","00:05:53,000","Ksiądz, żaden ksiądz nie powinien polityków się zajmować.","Ksiądz, żaden ksiądz nie powinien polityków się zajmować.","A priest, no priest should deal with politicians.",disapproval,moderate
"00:05:53,000","00:05:55,000",Kościół jest kościołem.,Kościół jest kościołem.,The church is a church.,neutral,neutral
"00:05:55,000","00:05:59,000","Pochówek, ślub, okrzcić, komunia i wsio.","Pochówek, ślub, okrzcić, komunia i wsio.","Burial, wedding, crumble, communion and village.",neutral,neutral
"00:05:59,000","00:06:00,000",Nawrócić.,Nawrócić.,Convert.,neutral,neutral
"00:06:00,000","00:06:03,000",A ludzie się sami muszą nawrócić.,A ludzie się sami muszą nawrócić.,And people have to convert themselves.,neutral,neutral
"00:06:03,000","00:06:04,000","A wie Pani, a na przykład...","A wie Pani, a na przykład...","And you know, and for example ...",neutral,neutral
"00:06:04,000","00:06:06,000","Rozumiem, każdy niech poszuka w domu.","Rozumiem, każdy niech poszuka w domu.","I understand, let everyone look at home.",neutral,neutral
"00:06:06,000","00:06:09,000","A proszę Pana, jeśli idziesz do kościoła, to po prostu do kościoła.","A proszę Pana, jeśli idziesz do kościoła, to po prostu do kościoła.","Sir, if you go to church, it's just to church.",neutral,neutral
"00:06:09,000","00:06:14,000","A jak kościół się interesuje politykom, to niech zmieni politykę.","A jak kościół się interesuje politykom, to niech zmieni politykę.","And if the Church is interested in politicians, let them change politics.",disapproval,moderate
"00:06:14,000","00:06:16,000","I proszę Pana, ja byłam na wólce węglowej.","I proszę Pana, ja byłam na wólce węglowej.","And sir, I was in Wólka Węglowa.",neutral,neutral
"00:06:16,000","00:06:18,000",Powiedzieć Panu?,Powiedzieć Panu?,Tell you?,curiosity,mild
"00:06:18,000","00:06:19,000",Chowają w workach.,Chowają w workach.,They hide in sacks.,confusion,mild
"00:06:19,000","00:06:20,000",Wszystko w tematy.,Wszystko w tematy.,All in topics.,neutral,neutral
"00:06:20,000","00:06:23,000","No, w czasie COVID-u chowali.","No, w czasie COVID-u chowali.","Well, they hid during Covid.",neutral,neutral
"00:06:23,000","00:06:24,000","Nie, nie.","Nie, nie.","No, no.",disapproval,mild
"00:06:24,000","00:06:26,000",Teraz nie da się.,Teraz nie da się.,It can't be done now.,disappointment,mild
"00:06:26,000","00:06:29,000",To jest największy patriota Polski.,To jest największy patriota Polski.,This is the greatest patriot of Poland.,admiration,moderate
"00:06:29,000","00:06:31,000",Żeby go jasna cholera wzięła.,Żeby go jasna cholera wzięła.,That he damn it to take him.,anger,intense
"00:06:31,000","00:06:33,000","Dlatego, że go nie cierpie.","Dlatego, że go nie cierpie.",Because he hates him.,anger,moderate
"00:06:33,000","00:06:37,000","Jest to człowiek, który skrzywdził całą Polskę i wszystkich nas, Polaków.","Jest to człowiek, który skrzywdził całą Polskę i wszystkich nas, Polaków.",He is a man who hurt all of Poland and all of us Poles.,anger,intense
"00:06:37,000","00:06:38,000",Potwornie.,Potwornie.,Horribly.,anger,intense
"00:06:38,000","00:06:43,000","Co zrobił z Polski, to w ogóle jest w historii niebywałe.","Co zrobił z Polski, to w ogóle jest w historii niebywałe.",What he has done from Poland is incredible at all in history.,disapproval,intense
"00:06:43,000","00:06:45,000",Także życzę mu jak najgorsze.,Także życzę mu jak najgorsze.,I also wish him the worst as possible.,anger,intense
"00:06:45,000","00:06:48,000","Nie mam zwyczaju życzyć ludziom, ale jemu życzę.","Nie mam zwyczaju życzyć ludziom, ale jemu życzę.",Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,mild
"00:06:48,000","00:06:54,000",To ja jemu życzę długich lat życia i żeby go Pan Bóg miał w swojej opiece.,To ja jemu życzę długich lat życia i żeby go Pan Bóg miał w swojej opiece.,Error 500 (Server Error)!!1500.That’s an error.There was an error. Please try again later.That’s all we know.,annoyance,mild
"00:06:54,000","00:06:57,000",Jestem w nim i w jego partii zakochana.,Jestem w nim i w jego partii zakochana.,I am in love with him and his party.,love,moderate
"00:06:57,000","00:06:59,000","A jakby mogła Pani powiedzieć, dlaczego?","A jakby mogła Pani powiedzieć, dlaczego?",How could you tell you why?,curiosity,mild
"00:06:59,000","00:07:08,000","Że mnie okrada, bo daje tym, co nie pracowali po 35 lat, tak jak ja.","Że mnie okrada, bo daje tym, co nie pracowali po 35 lat, tak jak ja.",That he robs me because he gives me what they haven't worked after 35 years like me.,anger,moderate
"00:07:08,000","00:07:12,000","I daje im więcej, a mnie zabiera, bo nie płaci mi tyle.","I daje im więcej, a mnie zabiera, bo nie płaci mi tyle.","And he gives them more, and he takes me because he doesn't pay me so much.",anger,moderate
"00:07:12,000","00:07:14,000",Jestem dapisem.,Jestem dapisem.,I am a dapis.,confusion,mild
"00:07:14,000","00:07:16,000","No a jakby mogła Pani powiedzieć, dlaczego?","No a jakby mogła Pani powiedzieć, dlaczego?","Well, if you could tell you why?",curiosity,mild
"00:07:16,000","00:07:18,000","Bo tak dają te trzynastki, czternastki, czy...","Bo tak dają te trzynastki, czternastki, czy...","Because they give these thirteen, fourteen or ...",confusion,mild
"00:07:18,000","00:07:28,000","Dlatego, że nie ma to, co...","Dlatego, że nie ma to, co...",Because there is nothing ...,disappointment,mild
"00:07:30,000","00:07:33,000","Najazd szwedzki, radziecki i to przeżyje.","Najazd szwedzki, radziecki i to przeżyje.","The Swedish, Soviet invasion will survive.",fear,moderate
"00:07:33,000","00:07:37,000","Szwedzki, szwedzki, to się Pani nie dożyła, bo nie było.","Szwedzki, szwedzki, to się Pani nie dożyła, bo nie było.","Swedish, Swedish, you did not live because it was not.",confusion,mild
"00:07:37,000","00:07:39,000",No bo wie Pani co?,No bo wie Pani co?,Because you know what?,curiosity,mild
"00:07:39,000","00:07:40,000",No bo wie Pani co?,No bo wie Pani co?,Because you know what?,curiosity,mild
"00:07:40,000","00:07:44,000","Bo Jarosław Kaczyński mówi, że teraz te wybory to jest wielka bitwa o Polskę.","Bo Jarosław Kaczyński mówi, że teraz te wybory to jest wielka bitwa o Polskę.",Because Jarosław Kaczyński says that now these elections are a great battle for Poland.,excitement,moderate
"00:07:44,000","00:07:45,000","Oczywiście, że tak.","Oczywiście, że tak.",Of course.,approval,mild
"00:07:45,000","00:07:47,000",Ja się bardzo zgadzam.,Ja się bardzo zgadzam.,I agree very much.,approval,moderate
