Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:00:39,000","00:00:40,000",Je suis choquée.,Je suis choquée.,I am shocked.,surprise,intense
"00:00:40,000","00:00:41,000",T'es choquée ? Y a quoi ?,T'es choquée ? Y a quoi ?,Are you shocked? What is?,,
"00:00:41,000","00:00:42,000",Je suis choquée.,Je suis choquée.,I am shocked.,surprise,intense
"00:00:42,000","00:00:45,000","Hier, tu me disais qu'en gros, limite...","Hier, tu me disais qu'en gros, limite...","Yesterday, you told me that in big, limit ...",neutral,neutral
"00:00:45,000","00:00:47,000","Je te le dis à ma manière, je suis du Sud,","Je te le dis à ma manière, je suis du Sud,","I tell you in my own way, I am from the south,",neutral,neutral
"00:00:47,000","00:00:48,000",je suis très...,je suis très...,I am very ...,neutral,neutral
"00:00:48,000","00:00:50,000",Qu'elle bouffe à tous les râteliers,Qu'elle bouffe à tous les râteliers,That she eats to all the racks,neutral,neutral
"00:00:50,000","00:00:52,000",et que ça te plaisait pas.,et que ça te plaisait pas.,And you didn't like it.,disapproval,mild
"00:00:52,000","00:00:53,000",J'ai pas dit ça.,J'ai pas dit ça.,I didn't say that.,annoyance,mild
"00:00:53,000","00:00:55,000",C'est ce que je viens de te dire.,C'est ce que je viens de te dire.,This is what I just told you.,annoyance,mild
"00:00:55,000","00:00:56,000",Je parle à ma manière.,Je parle à ma manière.,I speak in my own way.,pride,mild
"00:00:56,000","00:00:58,000","A ce moment-là, je lui dis","A ce moment-là, je lui dis","At that time, I tell him",neutral,neutral
"00:00:58,000","00:01:00,000",ne remixe pas les propos des gens.,ne remixe pas les propos des gens.,Do not remix people's words.,disapproval,moderate
"00:01:00,000","00:01:01,000",Il a pas dit ça.,Il a pas dit ça.,He didn't say that.,confusion,mild
"00:01:01,000","00:01:04,000","Si on peut être tous les deux, on est tous les deux.","Si on peut être tous les deux, on est tous les deux.","If we can both be, we are both.",neutral,neutral
"00:01:04,000","00:01:05,000",Elle le connaît depuis hier.,Elle le connaît depuis hier.,She has known him since yesterday.,neutral,neutral
"00:01:06,000","00:01:08,000",A quelle heure tu te permets de dire à quelqu'un,A quelle heure tu te permets de dire à quelqu'un,At what time you allow yourself to tell someone,curiosity,mild
"00:01:08,000","00:01:09,000",ce qu'il doit faire ?,ce qu'il doit faire ?,What should he do?,curiosity,mild
"00:01:09,000","00:01:11,000",C'est un truc de fou.,C'est un truc de fou.,It's a crazy thing.,surprise,moderate
"00:01:11,000","00:01:12,000","Oui, ça m'avait fait chier.","Oui, ça m'avait fait chier.","Yes, it had pissed me off.",anger,moderate
"00:01:12,000","00:01:14,000",J'ai parlé avec Manon.,J'ai parlé avec Manon.,I spoke with Manon.,neutral,neutral
"00:01:14,000","00:01:17,000","Parce que là, tu te mêles de ce qui te regarde pas.","Parce que là, tu te mêles de ce qui te regarde pas.","Because there, you get involved in what you don't look at.",confusion,mild
"00:01:17,000","00:01:18,000",T'es jalouse.,T'es jalouse.,You're jealous.,disapproval,moderate
"00:01:18,000","00:01:19,000",T'es une pute ou quoi ?,T'es une pute ou quoi ?,Are you a whore or what?,anger,intense
"00:01:19,000","00:01:21,000",Tu te mêles de ce qui te regarde pas.,Tu te mêles de ce qui te regarde pas.,You get involved in what you don't look at.,confusion,moderate
"00:01:21,000","00:01:23,000","Tu t'ennuies, tu nous regardes.","Tu t'ennuies, tu nous regardes.","You get bored, you look at us.",annoyance,mild
"00:01:23,000","00:01:25,000","Je vois Manon qui est très jalouse,","Je vois Manon qui est très jalouse,","I see Manon who is very jealous,",,
"00:01:25,000","00:01:26,000",elle s'énerve.,elle s'énerve.,She gets angry.,anger,intense
"00:01:26,000","00:01:28,000","Moi, ça me fait quelque chose.","Moi, ça me fait quelque chose.","Me, it does me something.",curiosity,mild
"00:01:28,000","00:01:31,000","Si tu t'énerves, t'as quelque chose envers moi.","Si tu t'énerves, t'as quelque chose envers moi.","If you get angry, you have something towards me.",anger,mild
"00:01:31,000","00:01:33,000",T'avais bien aimé qu'on se rapproche.,T'avais bien aimé qu'on se rapproche.,You liked you to get closer.,desire,mild
"00:01:33,000","00:01:34,000",C'est ce que je comprends.,C'est ce que je comprends.,This is what I understand.,realization,mild
"00:01:35,000","00:01:37,000",Je sais pas comment réagir devant tous les habitants.,Je sais pas comment réagir devant tous les habitants.,I don't know how to react to all the inhabitants.,confusion,moderate
"00:01:37,000","00:01:39,000",C'est une situation très complexe.,C'est une situation très complexe.,It is a very complex situation.,confusion,moderate
"00:01:40,000","00:01:41,000",On se mêle de tout.,On se mêle de tout.,We mingle with everything.,neutral,neutral
"00:01:41,000","00:01:43,000","C'est comme ça, c'est la vie en communauté.","C'est comme ça, c'est la vie en communauté.","It's like that, it's community life.",neutral,neutral
"00:01:43,000","00:01:45,000","Dans une aventure, on se mêle de tout.","Dans une aventure, on se mêle de tout.","In an adventure, we mix with everything.",neutral,neutral
"00:01:45,000","00:01:47,000",T'as rien d'autre à dire ?,T'as rien d'autre à dire ?,Do you have anything else to say?,curiosity,mild
"00:01:47,000","00:01:48,000",Tu nous regardes.,Tu nous regardes.,You look at us.,neutral,neutral
"00:01:48,000","00:01:49,000",Et ça fait quoi ?,Et ça fait quoi ?,And what does that do it?,confusion,mild
"00:01:49,000","00:01:51,000",Je m'en bats les couilles.,Je m'en bats les couilles.,I fight my balls.,annoyance,moderate
"00:01:51,000","00:01:52,000",Je m'en bats les couilles.,Je m'en bats les couilles.,I fight my balls.,annoyance,moderate
"00:01:52,000","00:01:53,000",Je regarde.,Je regarde.,I look.,neutral,neutral
"00:01:53,000","00:01:55,000",Tu vas avoir des prétendants.,Tu vas avoir des prétendants.,You are going to have suitors.,optimism,mild
"00:01:55,000","00:01:57,000","T'inquiètes, j'ai pas besoin d'eux.","T'inquiètes, j'ai pas besoin d'eux.","Don't worry, I don't need them.",neutral,neutral
"00:01:57,000","00:01:58,000",Je vis sans ça.,Je vis sans ça.,I live without that.,neutral,neutral
"00:01:59,000","00:02:00,000",Je vis sans ça.,Je vis sans ça.,I live without that.,neutral,neutral
"00:02:00,000","00:02:02,000","C'est sûr et certain, on sera jamais copines.","C'est sûr et certain, on sera jamais copines.","Sure and certain, we will never be friends.",disappointment,moderate
"00:02:02,000","00:02:03,000",Vraiment.,Vraiment.,Really.,neutral,neutral
"00:02:04,000","00:02:07,000",Je repars avec Lalou et je vais faire comme si elle n'était pas là.,Je repars avec Lalou et je vais faire comme si elle n'était pas là.,I leave with Lalou and I will pretend she was not there.,disapproval,moderate
"00:02:07,000","00:02:10,000","Pour moi, cette fille n'existe plus dans la vie.","Pour moi, cette fille n'existe plus dans la vie.","For me, this girl no longer exists in life.",disapproval,intense
"00:02:10,000","00:02:12,000",On s'est embrassés parce qu'on en avait envie.,On s'est embrassés parce qu'on en avait envie.,We kissed because we wanted to.,desire,moderate
"00:02:12,000","00:02:14,000",Je pense que t'en avais envie aussi.,Je pense que t'en avais envie aussi.,I think you wanted it too.,curiosity,mild
"00:02:14,000","00:02:15,000",Donc voilà.,Donc voilà.,So that's it.,realization,mild
"00:02:16,000","00:02:18,000","C'est un truc de fou, je te le dis.","C'est un truc de fou, je te le dis.","It's a crazy thing, I tell you.",excitement,moderate
"00:02:18,000","00:02:19,000",C'est la cour de création.,C'est la cour de création.,It is the Creation Court.,neutral,neutral
"00:02:19,000","00:02:22,000",Ils se sont fait un bisou.,Ils se sont fait un bisou.,They made a kiss.,neutral,neutral
"00:02:22,000","00:02:23,000",Waouh !,Waouh !,Wow!,surprise,moderate
"00:02:23,000","00:02:24,000","On est où, là ?","On est où, là ?",Where are we?,confusion,mild
"00:02:25,000","00:02:26,000",Allô ?,Allô ?,Hello ?,neutral,neutral
"00:02:26,000","00:02:29,000","Quand c'est pour parler d'eux, ils évitent le sujet.","Quand c'est pour parler d'eux, ils évitent le sujet.","When it is to talk about them, they avoid the subject.",annoyance,mild
"00:02:29,000","00:02:31,000","Quand c'est nous, ça les fait rire.","Quand c'est nous, ça les fait rire.","When it's us, it makes them laugh.",annoyance,mild
"00:02:31,000","00:02:32,000",C'est que dans un sens.,C'est que dans un sens.,Is that in a sense.,neutral,neutral
"00:02:32,000","00:02:33,000",Ça m'énerve.,Ça m'énerve.,It annoys me.,annoyance,moderate
"00:02:33,000","00:02:34,000",Ça m'énerve.,Ça m'énerve.,It annoys me.,annoyance,moderate
"00:02:34,000","00:02:35,000",Ils sont jaloux.,Ils sont jaloux.,They are jealous.,disapproval,moderate
"00:02:36,000","00:02:38,000","Manon, ce matin, elle a fait la meuf.","Manon, ce matin, elle a fait la meuf.","Manon, this morning, she made the girl.",disapproval,mild
"00:02:38,000","00:02:39,000",Je m'en fous.,Je m'en fous.,I don't care.,neutral,neutral
"00:02:39,000","00:02:40,000",Je comprends pas.,Je comprends pas.,I don't understand.,confusion,moderate
"00:02:40,000","00:02:42,000","Quand on va sur la plage,","Quand on va sur la plage,","When we go to the beach,",neutral,neutral
"00:02:42,000","00:02:44,000",la meuf sort ses grosses jemelles.,la meuf sort ses grosses jemelles.,The girl takes out her big Jemelles.,neutral,neutral
"00:02:44,000","00:02:45,000",On dirait une pirate.,On dirait une pirate.,It looks like a pirate.,amusement,mild
"00:02:45,000","00:02:46,000",On a envie de nous jeter.,On a envie de nous jeter.,We want to throw ourselves.,desire,mild
"00:02:47,000","00:02:48,000",Ça lui fait mal.,Ça lui fait mal.,It hurts him.,sadness,moderate
"00:02:48,000","00:02:49,000","Ouais, exactement.","Ouais, exactement.","Yeah, exactly.",neutral,neutral
"00:02:49,000","00:02:51,000","Quand je vois la réaction démesurée de Manon,","Quand je vois la réaction démesurée de Manon,","When I see Manon's disproportionate reaction,",confusion,moderate
"00:02:51,000","00:02:53,000",je me pose des questions.,je me pose des questions.,I ask myself questions.,curiosity,mild
"00:02:53,000","00:02:56,000","C'est compliqué, mais je me focalise sur ma relation avec Larisse","C'est compliqué, mais je me focalise sur ma relation avec Larisse","It's complicated, but I focus on my relationship with Larisse",optimism,moderate
"00:02:57,000","00:02:59,000",et on passe un bon moment sur le rooftop.,et on passe un bon moment sur le rooftop.,And we have a good time on the rooftop.,joy,mild
"00:02:59,000","00:03:00,000","Moi, je doute pas de toi.","Moi, je doute pas de toi.",I don't doubt you.,approval,mild
"00:03:01,000","00:03:02,000",Ah bah oui.,Ah bah oui.,Ah bah yes.,neutral,neutral
"00:03:02,000","00:03:03,000",Je sais que pas du tout.,Je sais que pas du tout.,I know that not at all.,confusion,mild
"00:03:03,000","00:03:04,000","Après, je vois pas.","Après, je vois pas.","Afterwards, I don't see.",confusion,mild
"00:03:04,000","00:03:07,000","Si je te le dis, c'est que c'est le cas.","Si je te le dis, c'est que c'est le cas.","If I tell you, it is because it is.",neutral,neutral
"00:03:07,000","00:03:08,000",Je voudrais pas...,Je voudrais pas...,I wouldn't like ...,disapproval,mild
"00:03:08,000","00:03:09,000","Pas forcé, en fait.","Pas forcé, en fait.","Not forced, actually.",neutral,neutral
"00:03:09,000","00:03:10,000",Ça va être chouette.,Ça va être chouette.,It's going to be nice.,optimism,mild
"00:03:10,000","00:03:11,000",T'inquiète pas.,T'inquiète pas.,Don't worry.,caring,mild
"00:03:11,000","00:03:12,000",Pas pour ça.,Pas pour ça.,Not for that.,neutral,neutral
"00:03:12,000","00:03:14,000",Musique douce,Musique douce,Sweet music,joy,mild
"00:03:15,000","00:03:22,000",...,...,,,
"00:03:22,000","00:03:23,000","C'est pas bien, là.","C'est pas bien, là.","It's not good, there.",disapproval,mild
"00:03:23,000","00:03:28,000",...,...,,,
"00:03:28,000","00:03:29,000",Message.,Message.,Message.,neutral,neutral
"00:03:29,000","00:03:31,000",...,...,,,
"00:03:31,000","00:03:32,000",Ah !,Ah !,Ah !,surprise,mild
"00:03:32,000","00:03:34,000",Le coaching est arrivé ?,Le coaching est arrivé ?,Has coaching arrived?,curiosity,mild
"00:03:34,000","00:03:35,000",J'ai une prétendante.,J'ai une prétendante.,I have a contender.,neutral,neutral
"00:03:35,000","00:03:36,000",Rires,Rires,Laughter,amusement,intense
"00:03:36,000","00:03:39,000","Julien, Antoine, l'heure de votre coaching est arrivée.","Julien, Antoine, l'heure de votre coaching est arrivée.","Julien, Antoine, the time of your coaching has arrived.",neutral,neutral
"00:03:39,000","00:03:40,000",Venez me rejoindre.,Venez me rejoindre.,Come join me.,,
"00:03:41,000","00:03:43,000",...,...,,,
"00:03:43,000","00:03:44,000",Coup de pression.,Coup de pression.,Pressure stroke.,confusion,mild
"00:03:44,000","00:03:46,000","J'ai la gorse qui se noue, j'ai les mains moites,","J'ai la gorse qui se noue, j'ai les mains moites,","I have the gorse that is tied, my hands are silent,",,
"00:03:46,000","00:03:48,000",je commence à avoir chaud.,je commence à avoir chaud.,I'm starting to be hot.,neutral,neutral
"00:03:48,000","00:03:51,000","Je suis pas bien, parce que je sais pas ce qu'elles nous réservent","Je suis pas bien, parce que je sais pas ce qu'elles nous réservent","I'm not good, because I don't know what they have in store for us",nervousness,moderate
"00:03:51,000","00:03:54,000",et j'ai peur de vivre une expérience qui va pas me plaire.,et j'ai peur de vivre une expérience qui va pas me plaire.,And I'm afraid of living an experience that I will not like.,fear,moderate
"00:03:54,000","00:03:57,000","C'est soit on revient en couple, soit on revient séparés.","C'est soit on revient en couple, soit on revient séparés.","It's either we come back as a couple, or we come back separate.",confusion,moderate
"00:03:57,000","00:03:59,000",...,...,,,
"00:03:59,000","00:04:02,000",Musique douce,Musique douce,Sweet music,joy,mild
"00:04:03,000","00:04:05,000",...,...,,,
"00:04:05,000","00:04:08,000",...,...,,,
"00:04:09,000","00:04:14,000",...,...,,,
"00:04:14,000","00:04:15,000",...,...,,,
"00:04:15,000","00:04:17,000",Tu restes attaché. Tu veux pas te marcher.,Tu restes attaché. Tu veux pas te marcher.,You remain attached. You don't want to walk.,,
"00:04:18,000","00:04:20,000","Apparemment, j'ai pas envie d'y aller.","Apparemment, j'ai pas envie d'y aller.","Apparently, I don't want to go.",disapproval,mild
"00:04:20,000","00:04:21,000",Ça me stresse trop.,Ça me stresse trop.,It stresses me too much.,nervousness,intense
"00:04:21,000","00:04:23,000",...,...,,,
"00:04:23,000","00:04:26,000","On est stressés, parce qu'on sait pas ce qui nous attend,","On est stressés, parce qu'on sait pas ce qui nous attend,","We are stressed, because we don't know what awaits us,",nervousness,moderate
"00:04:26,000","00:04:28,000","mais sur notre couple, on sait ce qu'on veut,","mais sur notre couple, on sait ce qu'on veut,","But on our couple, we know what we want,",,
"00:04:28,000","00:04:31,000","que ce soit ici, dans la villa ou à l'extérieur.","que ce soit ici, dans la villa ou à l'extérieur.","Whether here, in the villa or outside.",neutral,neutral
"00:04:31,000","00:04:33,000",Le coaching de Lucie peut que nous souder.,Le coaching de Lucie peut que nous souder.,Lucie's coaching can weld us.,optimism,mild
"00:04:34,000","00:04:35,000","Ce sera un exercice de couple,","Ce sera un exercice de couple,","It will be a couple exercise,",neutral,neutral
"00:04:35,000","00:04:38,000",mais ça concerne particulièrement l'un de vous.,mais ça concerne particulièrement l'un de vous.,But that particularly concerns one of you.,curiosity,mild
"00:04:38,000","00:04:39,000",Antoine ?,Antoine ?,Antoine ?,curiosity,mild
"00:04:39,000","00:04:40,000",Antoine.,Antoine.,Antoine.,neutral,neutral
"00:04:40,000","00:04:41,000",J'en étais sûre.,J'en étais sûre.,I was sure.,realization,mild
"00:04:41,000","00:04:42,000",Tant mieux.,Tant mieux.,So much the better.,approval,mild
"00:04:42,000","00:04:45,000",...,...,,,
"00:04:45,000","00:04:46,000",Je suis trop contente.,Je suis trop contente.,I'm too happy.,joy,intense
"00:04:47,000","00:04:49,000",T'as un rôle à jouer qui sera pas simple.,T'as un rôle à jouer qui sera pas simple.,You have a role to play which will not be easy.,nervousness,moderate
"00:04:49,000","00:04:51,000","D'abord, vous allez être séparés.","D'abord, vous allez être séparés.","First, you will be separated.",fear,moderate
"00:04:51,000","00:04:52,000",D'accord.,D'accord.,All right.,neutral,neutral
"00:04:52,000","00:04:55,000","Toi, tu vas aller là-bas. Y a un jeune homme là-bas.","Toi, tu vas aller là-bas. Y a un jeune homme là-bas.",You will go there. There is a young man there.,neutral,neutral
"00:04:55,000","00:04:56,000",Il s'appelle Adrien.,Il s'appelle Adrien.,His name is Adrien.,neutral,neutral
"00:04:56,000","00:04:57,000",T'as un rendez-vous avec lui.,T'as un rendez-vous avec lui.,You have an appointment with him.,neutral,neutral
"00:04:58,000","00:04:59,000","Je t'en prie, va t'asseoir.","Je t'en prie, va t'asseoir.","Please, will sit down.",neutral,neutral
"00:04:59,000","00:05:00,000",...,...,,,
"00:05:00,000","00:05:01,000",Rires,Rires,Laughter,amusement,intense
"00:05:01,000","00:05:03,000",Tu la laisses partir.,Tu la laisses partir.,You let it go.,neutral,neutral
"00:05:03,000","00:05:04,000",...,...,,,
"00:05:04,000","00:05:07,000","Je comprends pas, je vois un blond péroxydé au loin.","Je comprends pas, je vois un blond péroxydé au loin.","I don't understand, I see a peroxidized blond in the distance.",confusion,mild
"00:05:07,000","00:05:10,000","C'est quoi, ce bordel ? Qu'est-ce qu'elle me réserve ?","C'est quoi, ce bordel ? Qu'est-ce qu'elle me réserve ?",What is this mess? What does she have in store for me?,,
"00:05:10,000","00:05:12,000","Je commence à être tendu, parce que...","Je commence à être tendu, parce que...","I'm starting to be tense, because ...",nervousness,mild
"00:05:12,000","00:05:15,000","Je me dis, elle va avoir un date devant mes yeux.","Je me dis, elle va avoir un date devant mes yeux.","I say to myself, she will have a date before my eyes.",curiosity,mild
"00:05:15,000","00:05:16,000",C'est hors de question.,C'est hors de question.,It's out of the question.,disapproval,intense
"00:05:17,000","00:05:18,000","Julie, je te présente Adrien.","Julie, je te présente Adrien.","Julie, I present to you Adrien.",neutral,neutral
"00:05:18,000","00:05:20,000","Adrien, je te présente Julie.","Adrien, je te présente Julie.","Adrien, I present to you Julie.",neutral,neutral
"00:05:20,000","00:05:22,000",Adrien est là pour cet exercice.,Adrien est là pour cet exercice.,Adrien is there for this exercise.,neutral,neutral
"00:05:22,000","00:05:25,000","Tu as compris que c'était un date, mais que c'était un date.","Tu as compris que c'était un date, mais que c'était un date.","You understood that it was a date, but that it was a date.",realization,moderate
"00:05:25,000","00:05:28,000",Vous êtes rencontrés sur une application de rencontre.,Vous êtes rencontrés sur une application de rencontre.,You are met on a meeting application.,neutral,neutral
"00:05:28,000","00:05:30,000",Tu vas me le faire péter un plomb.,Tu vas me le faire péter un plomb.,You will make me fart a lead.,annoyance,mild
"00:05:30,000","00:05:32,000",C'est votre premier rendez-vous.,C'est votre premier rendez-vous.,This is your first appointment.,neutral,neutral
"00:05:32,000","00:05:35,000",C'est la 1re fois que vous vous voyez et vous vous kiffez.,C'est la 1re fois que vous vous voyez et vous vous kiffez.,This is the first time you have seen yourself and you have been like it.,realization,moderate
"00:05:35,000","00:05:36,000",Faut faire monter la pression.,Faut faire monter la pression.,You have to put up the pressure.,,
"00:05:37,000","00:05:38,000",Tu rentres dans la séduction.,Tu rentres dans la séduction.,You enter the seduction.,curiosity,mild
"00:05:38,000","00:05:41,000","On va pas se mentir, cet exercice va être très compliqué.","On va pas se mentir, cet exercice va être très compliqué.","We are not going to lie, this exercise will be very complicated.",,
"00:05:41,000","00:05:42,000",Antoine va regarder.,Antoine va regarder.,Antoine will watch.,neutral,neutral
"00:05:43,000","00:05:45,000","Ca me prend aux tripes, j'ai pas envie de lui faire du mal.","Ca me prend aux tripes, j'ai pas envie de lui faire du mal.","It takes me at the guts, I don't want to hurt him.",remorse,intense
"00:05:46,000","00:05:49,000",J'ai juste envie de prendre mes jambes à mon cou et repartir.,J'ai juste envie de prendre mes jambes à mon cou et repartir.,I just want to take my legs around my neck and leave.,desire,moderate
"00:05:49,000","00:05:50,000",Bon rendez-vous.,Bon rendez-vous.,Have a good date.,approval,mild
"00:05:50,000","00:05:51,000",Merci.,Merci.,Merci.,gratitude,mild
"00:05:51,000","00:05:52,000",Je t'appelle Adrien.,Je t'appelle Adrien.,I'm calling you Adrien.,neutral,neutral
"00:05:52,000","00:05:53,000",Adrien.,Adrien.,Adrien.,neutral,neutral
"00:05:54,000","00:05:55,000","OK, d'accord. T'as quel âge ?","OK, d'accord. T'as quel âge ?","OK, agreed. How old are you?",,
"00:05:55,000","00:05:56,000","28, bientôt.","28, bientôt.","28, soon.",neutral,neutral
"00:05:56,000","00:05:57,000","D'accord, j'ai 27.","D'accord, j'ai 27.","Okay, I have 27.",neutral,neutral
"00:05:58,000","00:05:59,000",27 ?,27 ?,27 ?,confusion,mild
"00:05:59,000","00:06:00,000","Qu'est-ce que tu vois, là ?","Qu'est-ce que tu vois, là ?","What do you see, there?",curiosity,mild
"00:06:00,000","00:06:04,000",Je suis rencontré depuis le temps que j'avais envie de me rencontrer.,Je suis rencontré depuis le temps que j'avais envie de me rencontrer.,I have been met since the time I wanted to meet.,neutral,neutral
"00:06:05,000","00:06:07,000","Julie, en D, t'es qu'un garçon.","Julie, en D, t'es qu'un garçon.","Julie, in D, you're just a boy.",neutral,neutral
"00:06:07,000","00:06:08,000","Ce que je vais te demander,","Ce que je vais te demander,","What I'm going to ask you,",curiosity,mild
"00:06:08,000","00:06:10,000","c'est qu'à chaque fois que ça te choque,","c'est qu'à chaque fois que ça te choque,","is that every time it shocks you,",surprise,moderate
"00:06:11,000","00:06:14,000","que dans la réalité, c'est quelque chose que tu ne laisserais pas passer,","que dans la réalité, c'est quelque chose que tu ne laisserais pas passer,","that in reality, it is something that you would not let pass,",disapproval,moderate
"00:06:14,000","00:06:16,000",tu écrives sur la feuille pourquoi.,tu écrives sur la feuille pourquoi.,You write on the sheet why.,confusion,mild
"00:06:16,000","00:06:19,000","Le coaching de Lucie, pour moi, c'est pas du tout un coaching,","Le coaching de Lucie, pour moi, c'est pas du tout un coaching,","Lucie's coaching, for me, is not at all coaching,",disapproval,moderate
"00:06:19,000","00:06:21,000",c'est juste une torture.,c'est juste une torture.,It's just torture.,disgust,intense
"00:06:21,000","00:06:22,000",Pourquoi elle me fait ça ?,Pourquoi elle me fait ça ?,Why is she doing this to me?,confusion,moderate
"00:06:22,000","00:06:25,000","Elle est censée arranger les choses entre Julie et moi,","Elle est censée arranger les choses entre Julie et moi,","She is supposed to arrange things between Julie and me,",neutral,neutral
"00:06:25,000","00:06:28,000","mais là, j'ai l'impression qu'elle veut qu'on se sépare.","mais là, j'ai l'impression qu'elle veut qu'on se sépare.","But there, I have the impression that she wants us to separate.",disappointment,moderate
"00:06:28,000","00:06:29,000",Je comprends pas.,Je comprends pas.,I don't understand.,confusion,moderate
"00:06:29,000","00:06:31,000",J'ai besoin d'un mec qui m'élève.,J'ai besoin d'un mec qui m'élève.,I need a guy who rises me.,desire,moderate
"00:06:31,000","00:06:33,000",J'ai besoin d'apprendre de lui.,J'ai besoin d'apprendre de lui.,I need to learn from him.,curiosity,moderate
"00:06:33,000","00:06:35,000","Ah, d'accord, d'accord.","Ah, d'accord, d'accord.","Ah, okay, okay.",neutral,neutral
"00:06:35,000","00:06:36,000","C'est bon, je sais.","C'est bon, je sais.","It's good, I know.",pride,mild
"00:06:37,000","00:06:38,000",Pourquoi ?,Pourquoi ?,For what ?,curiosity,mild
"00:06:38,000","00:06:40,000","La main, le regard...","La main, le regard...","The hand, the gaze ...",curiosity,mild
"00:06:40,000","00:06:41,000",Une position séductrice ?,Une position séductrice ?,A seductive position?,curiosity,mild
"00:06:41,000","00:06:42,000","Ouais, exactement.","Ouais, exactement.","Yeah, exactly.",realization,mild
"00:06:42,000","00:06:45,000","C'est vrai que là, je suis déstabilisée.","C'est vrai que là, je suis déstabilisée.","It is true that there, I am destabilized.",confusion,moderate
"00:06:45,000","00:06:47,000","Si je m'assois ici, juste à côté de toi ?","Si je m'assois ici, juste à côté de toi ?","If I sit here, right next to you?",curiosity,mild
"00:06:47,000","00:06:49,000","Assis-toi ici, juste à côté de moi.","Assis-toi ici, juste à côté de moi.","Sit here, right next to me.",desire,mild
"00:06:50,000","00:06:51,000",Magnifique.,Magnifique.,Gorgeous.,admiration,mild
"00:06:55,000","00:06:56,000",T'en vas là ?,T'en vas là ?,Are you going there?,curiosity,mild
"00:06:56,000","00:06:57,000",Déstabilisant ?,Déstabilisant ?,Destabilizing?,confusion,mild
"00:06:57,000","00:06:59,000","Ouais, c'est déstabilisant.","Ouais, c'est déstabilisant.","Yeah, it's destabilizing.",confusion,moderate
"00:06:59,000","00:07:00,000",Un petit peu.,Un petit peu.,A little bit.,confusion,mild
"00:07:00,000","00:07:02,000","Le mec, il en fait beaucoup avec Julie.","Le mec, il en fait beaucoup avec Julie.","The guy, he does a lot with Julie.",annoyance,moderate
"00:07:02,000","00:07:03,000","Il est là, il se rapproche,","Il est là, il se rapproche,","He's there, he gets closer,",annoyance,moderate
"00:07:04,000","00:07:06,000","il commence à lui faire des compliments,","il commence à lui faire des compliments,","He starts making compliments,",annoyance,moderate
"00:07:06,000","00:07:07,000",il touche la main.,il touche la main.,He touches his hand.,annoyance,moderate
"00:07:07,000","00:07:08,000",Il se prend pour qui ?,Il se prend pour qui ?,Who does he take himself for?,disapproval,moderate
"00:07:08,000","00:07:10,000","Déjà, tu restes à une distance de sécurité.","Déjà, tu restes à une distance de sécurité.","Already, you stay at a safety distance.",disapproval,moderate
"00:07:11,000","00:07:14,000","La vérité, si je veux pas te manger le fond de la piscine,","La vérité, si je veux pas te manger le fond de la piscine,","The truth, if I don't want to eat the bottom of the swimming pool,",fear,moderate
"00:07:14,000","00:07:15,000",tu vas prendre tes distances.,tu vas prendre tes distances.,You will distance yourself.,disapproval,moderate
"00:07:15,000","00:07:16,000",Fiancée ?,Fiancée ?,Fiancée ?,curiosity,mild
