Start Time,End Time,Sentence,Corrected Sentence,Translation,Emotion,Intensity
"00:01:06,000","00:01:10,000","Wat ben jij voor een krankzinnige gek, man, dat je dit met jonge meiden wilt doen?","Wat ben jij voor een krankzinnige gek, man, dat je dit met jonge meiden wilt doen?","What kind of insane madman are you, man, that you want to do this with young girls?",anger,intense
"00:01:10,000","00:01:13,000",Dat en meer vanavond in Undercover in Nederland.,Dat en meer vanavond in Undercover in Nederland.,That and more tonight in Undercover in the Netherlands.,excitement,moderate
"00:01:24,000","00:01:29,000",We zijn bezig met onderzoek in een van de donkerste werelden waarin wij ooit undercover waren.,We zijn bezig met onderzoek in een van de donkerste werelden waarin wij ooit undercover waren.,We are researching one of the darkest worlds in which we were ever undercover.,fear,intense
"00:01:29,000","00:01:33,000",De wereld van pro-ana en haar zelfbenoemde afvalcoaches...,De wereld van pro-ana en haar zelfbenoemde afvalcoaches...,The world of pro-ana and its self-proclaimed waste coaches ...,disgust,intense
"00:01:33,000","00:01:37,000",die op een vreselijke manier misbruik maken van jonge anorexia-patiëntjes.,die op een vreselijke manier misbruik maken van jonge anorexia-patiëntjes.,who abuse young anorexia patients in a terrible way.,anger,intense
"00:01:38,000","00:01:42,000",Wij willen dat aan die praktijken voor eens en voor altijd een einde komt.,Wij willen dat aan die praktijken voor eens en voor altijd een einde komt.,We want those practices to come to an end once and for all.,optimism,intense
"00:01:42,000","00:01:47,000",Helaas is ook onderzoek nodig naar de afvalcoach uit de uitzending van vorige week.,Helaas is ook onderzoek nodig naar de afvalcoach uit de uitzending van vorige week.,"Unfortunately, research is also needed into the waste coach from last week's broadcast.",disappointment,moderate
"00:01:47,000","00:01:49,000",Want daar is alle aanleiding toe.,Want daar is alle aanleiding toe.,Because there is all rise.,confusion,mild
"00:01:49,000","00:01:54,000","Deze coach, die zichzelf coach en meester noemt, sprak af met mijn collega...","Deze coach, die zichzelf coach en meester noemt, sprak af met mijn collega...","This coach, who calls himself coach and master, agreed with my colleague ...",disapproval,moderate
"00:01:54,000","00:01:57,000",die een 15-jarig anorexia-patiëntje speelde.,die een 15-jarig anorexia-patiëntje speelde.,who played a 15-year anorexia patient.,neutral,neutral
"00:01:58,000","00:02:00,000",Ik durf al bijna niet meer naar de auto te stappen.,Ik durf al bijna niet meer naar de auto te stappen.,I hardly dare to go to the car anymore.,fear,moderate
"00:02:00,000","00:02:02,000",Ik vind het wel een beetje spannend.,Ik vind het wel een beetje spannend.,I find it a bit exciting.,nervousness,mild
"00:02:02,000","00:02:06,000",Zij moest van hem een levensgevaarlijk afvalplan opvolgen.,Zij moest van hem een levensgevaarlijk afvalplan opvolgen.,She had to follow a life -threatening waste plan from him.,fear,intense
"00:02:06,000","00:02:12,000",Heb je gekeken wat het betekent als dit in de praktijk door iemand wordt uitgevoerd?,Heb je gekeken wat het betekent als dit in de praktijk door iemand wordt uitgevoerd?,Have you looked at what it means if this is done by someone in practice?,curiosity,mild
"00:02:12,000","00:02:13,000",En wat betekent dat dan?,En wat betekent dat dan?,And what does that mean?,curiosity,mild
"00:02:13,000","00:02:14,000",Je kunt er dood aan gaan.,Je kunt er dood aan gaan.,You can die.,fear,intense
"00:02:14,000","00:02:15,000",Je kunt er dood aan gaan?,Je kunt er dood aan gaan?,You can die of it?,fear,intense
"00:02:16,000","00:02:17,000",En dit stuur jij dan?,En dit stuur jij dan?,And then you send this?,annoyance,moderate
"00:02:17,000","00:02:18,000",Je kunt er dood aan gaan.,Je kunt er dood aan gaan.,You can die.,fear,intense
"00:02:18,000","00:02:20,000",En dit stuur jij naar een meisje van 15?,En dit stuur jij naar een meisje van 15?,And you send this to a 15 -year -old girl?,disgust,intense
"00:02:20,000","00:02:24,000",Hij bekende een masturbatiefilmpje naar haar te hebben gestuurd...,Hij bekende een masturbatiefilmpje naar haar te hebben gestuurd...,He confessed to have sent a masturbation film to her ...,disgust,intense
"00:02:24,000","00:02:25,000",en wilde seks met het meisje.,en wilde seks met het meisje.,And wanted sex with the girl.,disgust,intense
"00:02:26,000","00:02:30,000",Ik heb ter plekke de politie gebeld en hij werd staande gehouden.,Ik heb ter plekke de politie gebeld en hij werd staande gehouden.,I called the police on the spot and he was stopped.,relief,moderate
"00:02:30,000","00:02:34,000","Zoals ik zei, ik ben deze belofte...","Zoals ik zei, ik ben deze belofte...","Like I said, I am this promise ...",neutral,neutral
"00:02:37,000","00:02:38,000",Ik kap ermee.,Ik kap ermee.,I cut it.,neutral,neutral
"00:02:38,000","00:02:39,000",Je kapt ermee?,Je kapt ermee?,You are cutting down?,confusion,mild
"00:02:39,000","00:02:40,000",Ik beloof hem.,Ik beloof hem.,I promise him.,neutral,neutral
"00:02:40,000","00:02:43,000",Vanavond ziet u dat die belofte niets waard bleek.,Vanavond ziet u dat die belofte niets waard bleek.,Tonight you can see that the promise turned out not to be worth anything.,disappointment,moderate
"00:02:44,000","00:02:48,000","Want de politie beschikte over zijn identiteit, over zijn telefoon...","Want de politie beschikte over zijn identiteit, over zijn telefoon...","Because the police had his identity, on his phone ...",neutral,neutral
"00:02:48,000","00:02:52,000",was inmiddels bekend met alle feiten en konden starten met een onderzoek.,was inmiddels bekend met alle feiten en konden starten met een onderzoek.,Was now familiar with all the facts and could start an investigation.,neutral,neutral
"00:02:52,000","00:02:56,000",Maar de afvalcoach mocht na die staande houding wel wegrijden.,Maar de afvalcoach mocht na die staande houding wel wegrijden.,But the waste coach was allowed to drive away after that standing position.,disappointment,moderate
"00:02:56,000","00:02:59,000",En dit gebeurde die middag direct daarna.,En dit gebeurde die middag direct daarna.,And this happened that afternoon immediately afterwards.,neutral,neutral
"00:03:00,000","00:03:03,000","Als we wegrijden, rijden we langs de afvalcoach.","Als we wegrijden, rijden we langs de afvalcoach.","When we drive away, we drive past the waste coach.",neutral,neutral
"00:03:03,000","00:03:06,000",En dan valt mijn geluidsman iets op.,En dan valt mijn geluidsman iets op.,And then my soundman stands out.,surprise,mild
"00:03:06,000","00:03:08,000",Waar is zijn andere telefoon?,Waar is zijn andere telefoon?,Where is his other phone?,curiosity,moderate
"00:03:08,000","00:03:10,000",Andere telefoon? Hij had nog een telefoon.,Andere telefoon? Hij had nog een telefoon.,Other phone? He still had a phone.,curiosity,mild
"00:03:11,000","00:03:13,000","Camera, camera, camera.","Camera, camera, camera.","Camera, camera, camera.",neutral,neutral
"00:03:15,000","00:03:16,000","Oké, in, in.","Oké, in, in.","Okay, in, in.",neutral,neutral
"00:03:16,000","00:03:18,000","Die dichtlaten, die dichtlaten.","Die dichtlaten, die dichtlaten.","The sealing slats, the sealing slats.",neutral,neutral
"00:03:19,000","00:03:20,000","Dichtlaten, ja.","Dichtlaten, ja.","Let it close, yes.",neutral,neutral
"00:03:25,000","00:03:27,000",Had je nog een telefoon?,Had je nog een telefoon?,Did you still have a phone?,curiosity,mild
"00:03:27,000","00:03:28,000",Heb je nog een telefoon?,Heb je nog een telefoon?,Do you still have a phone?,curiosity,mild
"00:03:28,000","00:03:30,000",Mijn bedrijfstelefoon of niet?,Mijn bedrijfstelefoon of niet?,My business phone or not?,confusion,mild
"00:03:30,000","00:03:32,000",Ik zie allemaal hatjes en dingetjes.,Ik zie allemaal hatjes en dingetjes.,I all see hats and things.,confusion,mild
"00:03:35,000","00:03:37,000","Ja, nu niet meer, nee, maar ik zag het net wel.","Ja, nu niet meer, nee, maar ik zag het net wel.","Yes, not anymore, no, but I just saw it.",confusion,mild
"00:03:37,000","00:03:39,000",Wat ben je nou weer aan het doen?,Wat ben je nou weer aan het doen?,What are you doing again?,annoyance,mild
"00:03:40,000","00:03:42,000",Waarom heb je deze niet afgegeven?,Waarom heb je deze niet afgegeven?,Why did you not issue this?,annoyance,moderate
"00:03:42,000","00:03:45,000",Dit is mijn bedrijfstelefoon. Ik moet morgen naar mijn werk.,Dit is mijn bedrijfstelefoon. Ik moet morgen naar mijn werk.,This is my business phone. I have to go to work tomorrow.,neutral,neutral
"00:03:45,000","00:03:48,000",Zullen we in ieder geval in de gaten dat ik je blijf volgen?,Zullen we in ieder geval in de gaten dat ik je blijf volgen?,Shall we realize that I will continue to follow you?,curiosity,mild
"00:03:48,000","00:03:50,000",Tot aan mijn huis.,Tot aan mijn huis.,Until my house.,neutral,neutral
"00:03:50,000","00:03:52,000","Nou, ik weet inmiddels waar je woont.","Nou, ik weet inmiddels waar je woont.","Well, I now know where you live.",realization,mild
"00:03:54,000","00:03:56,000",Begreep jij het dat je niet werd meegenomen door de politie eigenlijk?,Begreep jij het dat je niet werd meegenomen door de politie eigenlijk?,Did you understand that you were not taken by the police actually?,confusion,moderate
"00:03:56,000","00:03:57,000",Wat?,Wat?,What?,confusion,mild
"00:03:58,000","00:04:00,000",Begreep jij dat je niet werd meegenomen door de politie?,Begreep jij dat je niet werd meegenomen door de politie?,Did you understand that you were not taken by the police?,confusion,moderate
"00:04:00,000","00:04:01,000",Nee.,Nee.,Nee.,confusion,mild
"00:04:01,000","00:04:02,000","Nee, begreep jij ook niet?","Nee, begreep jij ook niet?","No, don't you understood?",confusion,mild
"00:04:02,000","00:04:03,000",Nee.,Nee.,Nee.,confusion,mild
"00:04:03,000","00:04:05,000","Nee, ik ook niet. Je bent wel gek, toch?","Nee, ik ook niet. Je bent wel gek, toch?","No, not me either. You're crazy, right?",annoyance,moderate
"00:04:06,000","00:04:09,000","Nee, ik snap het ook niet, maar goed, het is dan niet anders, of wel?","Nee, ik snap het ook niet, maar goed, het is dan niet anders, of wel?","No, I don't get it either, but it is not different, is it?",confusion,mild
"00:04:09,000","00:04:11,000",Had je meegenomen willen worden?,Had je meegenomen willen worden?,Would you like to be taken away?,curiosity,mild
"00:04:11,000","00:04:13,000","Nou, liever niet, maar...","Nou, liever niet, maar...","Well, rather not, but ...",nervousness,mild
"00:04:13,000","00:04:16,000","Maar ja, je krijgt wel een onderzoek aan je broek natuurlijk, hè?","Maar ja, je krijgt wel een onderzoek aan je broek natuurlijk, hè?","But yes, you will get an investigation of your pants of course, isn't it?",nervousness,moderate
"00:04:16,000","00:04:18,000","Ja, nou ja, dat is niet anders.","Ja, nou ja, dat is niet anders.","Yes, well, that's no different.",neutral,neutral
"00:04:19,000","00:04:21,000","Maar, dat zeg ik Alberto.","Maar, dat zeg ik Alberto.","But, I say that Alberto.",neutral,neutral
"00:04:21,000","00:04:23,000",Wat?,Wat?,What?,confusion,mild
"00:04:23,000","00:04:25,000",Dit ga ik niet meer doen.,Dit ga ik niet meer doen.,I'm not going to do this anymore.,optimism,moderate
"00:04:25,000","00:04:27,000",Wil je alsjeblieft...,Wil je alsjeblieft...,Do you please ...,neutral,neutral
"00:04:27,000","00:04:29,000",...op een van die sites gaan kijken naar die banderman?,...op een van die sites gaan kijken naar die banderman?,... go to one of those sites to look at that Bandernerman?,curiosity,mild
"00:04:30,000","00:04:32,000",Alsjeblieft. Beloof het me.,Alsjeblieft. Beloof het me.,Please. Promise me.,,
"00:04:32,000","00:04:34,000",Die is gevaarlijk.,Die is gevaarlijk.,It is dangerous.,fear,moderate
"00:04:34,000","00:04:37,000",Hij heeft het hier over een andere afvalcoach...,Hij heeft het hier over een andere afvalcoach...,He is talking about another waste coach ...,neutral,neutral
"00:04:37,000","00:04:39,000",...die volgens hem pas echt erg is.,...die volgens hem pas echt erg is.,... who is really bad according to him.,disapproval,moderate
"00:04:39,000","00:04:40,000",Ik kan je vertellen...,Ik kan je vertellen...,I can tell you ...,neutral,neutral
"00:04:40,000","00:04:43,000",...dat wij natuurlijk al lang bezig zijn met onderzoek naar van alles en nog wat...,...dat wij natuurlijk al lang bezig zijn met onderzoek naar van alles en nog wat...,... that of course we have been working on research into anything and everything ...,neutral,neutral
"00:04:44,000","00:04:46,000",...maar het allerbelangrijkste is...,...maar het allerbelangrijkste is...,... but the most important thing is ...,neutral,neutral
"00:04:46,000","00:04:49,000","Ja, hij is de coach uit de wereldhelft. Dat snap ik.","Ja, hij is de coach uit de wereldhelft. Dat snap ik.","Yes, he is the coach from the world half. I understand that.",realization,mild
"00:04:49,000","00:04:52,000","Nee, de politie heeft je nu niet meegenomen...","Nee, de politie heeft je nu niet meegenomen...","No, the police have not taken you now ...",neutral,neutral
"00:04:52,000","00:04:55,000","...maar binnenkort, dat weet je, moet jij je melden.","...maar binnenkort, dat weet je, moet jij je melden.","... but soon, you know, you have to report.",fear,moderate
"00:04:55,000","00:04:57,000","Ik ga naar zijn corridor, ja.","Ik ga naar zijn corridor, ja.","I'm going to his corridor, yes.",neutral,neutral
"00:04:58,000","00:05:00,000","Ik ga mijn bewijs delen, dan weet je dat.","Ik ga mijn bewijs delen, dan weet je dat.","I'm going to share my proof, then you know that.",optimism,moderate
"00:05:00,000","00:05:02,000",Snap ik.,Snap ik.,I understand.,neutral,neutral
"00:05:02,000","00:05:04,000",Jij gaat meewerken aan het politieonderzoek?,Jij gaat meewerken aan het politieonderzoek?,You are going to participate in the police investigation?,curiosity,mild
"00:05:04,000","00:05:05,000",Sowieso.,Sowieso.,Anyway.,neutral,neutral
"00:05:05,000","00:05:06,000",En je gaat stoppen?,En je gaat stoppen?,And you are going to stop?,curiosity,mild
"00:05:06,000","00:05:07,000",Ja.,Ja.,And.,neutral,neutral
"00:05:08,000","00:05:10,000",Ik hoop echt dat dit een week op kool is.,Ik hoop echt dat dit een week op kool is.,I really hope this is on cabbage for a week.,annoyance,mild
"00:05:10,000","00:05:13,000","Dat je nooit, wanneer ook nooit, dit weer doet.","Dat je nooit, wanneer ook nooit, dit weer doet.","That you never, when never, do this again.",disapproval,intense
"00:05:15,000","00:05:16,000",Vraag het me af.,Vraag het me af.,Ask me.,neutral,neutral
"00:05:16,000","00:05:17,000","Nou, ik beloof het.","Nou, ik beloof het.","Well, I promise.",neutral,neutral
"00:05:17,000","00:05:19,000","En dat zeg ik, ik beloof het.","En dat zeg ik, ik beloof het.","And I say that, I promise.",neutral,neutral
"00:05:20,000","00:05:22,000",Ik kom mijn belofte naop hebben.,Ik kom mijn belofte naop hebben.,I come to have my promise after.,neutral,neutral
"00:05:22,000","00:05:24,000","Ja, maar die belofte zegt me niks.","Ja, maar die belofte zegt me niks.","Yes, but that promise doesn't tell me anything.",disappointment,moderate
"00:05:24,000","00:05:27,000","Binnenkort staat de politie weer voorbij je, voor de deur.","Binnenkort staat de politie weer voorbij je, voor de deur.","Soon the police will be back, in front of the door.",fear,moderate
"00:05:27,000","00:05:28,000",Jij gaat boeten.,Jij gaat boeten.,You are going to pay.,anger,intense
"00:05:28,000","00:05:29,000","Ja, dat sowieso.","Ja, dat sowieso.","Yes, dat anyway.",neutral,neutral
"00:05:30,000","00:05:31,000",Dat sowieso.,Dat sowieso.,That anyway.,neutral,neutral
"00:05:37,000","00:05:38,000",En daarna reed hij weg.,En daarna reed hij weg.,And then he drove away.,neutral,neutral
"00:05:38,000","00:05:41,000","Maar wat hij niet wist, is dat wij hem wel hebben gevolgd.","Maar wat hij niet wist, is dat wij hem wel hebben gevolgd.",But what he didn't know is that we have followed him.,surprise,mild
"00:05:41,000","00:05:43,000",En dat is maar goed ook.,En dat is maar goed ook.,And that's a good thing too.,approval,mild
"00:05:43,000","00:05:46,000",Want zijn belofte om te stoppen stelde inderdaad niets voor.,Want zijn belofte om te stoppen stelde inderdaad niets voor.,Because his promise to stop indeed did not mean anything.,disappointment,moderate
"00:05:47,000","00:05:49,000",Want ondanks de staande houding door de politie...,Want ondanks de staande houding door de politie...,Because despite the standing attitude by the police ...,disapproval,moderate
"00:05:49,000","00:05:51,000",...gaat hij door met zijn wanstaltige praktijken.,...gaat hij door met zijn wanstaltige praktijken.,... he continues with his malicious practices.,disgust,intense
"00:05:51,000","00:05:54,000",Het is een paar dagen na de confrontatie.,Het is een paar dagen na de confrontatie.,It is a few days after the confrontation.,neutral,neutral
"00:05:54,000","00:05:58,000",Als deze afvalcoach uit zichzelf contact zoekt met een van onze profielen...,Als deze afvalcoach uit zichzelf contact zoekt met een van onze profielen...,If this waste coach makes contact with one of our profiles ...,curiosity,mild
"00:05:58,000","00:06:00,000",...die wij al eerder hadden aangemaakt.,...die wij al eerder hadden aangemaakt.,... that we had already created.,neutral,neutral
"00:06:01,000","00:06:04,000",Naast het profiel van een 15-jarig meisje...,Naast het profiel van een 15-jarig meisje...,In addition to the profile of a 15-year-old girl ...,neutral,neutral
"00:06:04,000","00:06:08,000",...stond ik ook met een ander profiel van een 16-jarig meisje met een aidstoornis...,...stond ik ook met een ander profiel van een 16-jarig meisje met een aidstoornis...,... I also stood with another profile of a 16-year-old girl with an AID disorder ...,neutral,neutral
"00:06:08,000","00:06:10,000",...met hem in contact.,...met hem in contact.,...met hem in contact.,neutral,neutral
"00:06:11,000","00:06:14,000",En nu zoekt hij toenadering met dat meisje.,En nu zoekt hij toenadering met dat meisje.,And now he seeks rapprochement with that girl.,disgust,moderate
"00:06:14,000","00:06:16,000",Met het verhaal dat hij moet stoppen met coachen...,Met het verhaal dat hij moet stoppen met coachen...,With the story he has to stop coaching ...,neutral,neutral
"00:06:16,000","00:06:19,000",...omdat hij er door mij zou zijn ingeluist.,...omdat hij er door mij zou zijn ingeluist.,... because he would have been listed by me.,neutral,neutral
"00:06:19,000","00:06:24,000",Nadat hij medelijden probeert te krijgen omdat hij aan de schandpaal genageld wordt...,Nadat hij medelijden probeert te krijgen omdat hij aan de schandpaal genageld wordt...,After trying to get pity because he is scaled up at the pillory ...,disapproval,moderate
"00:06:24,000","00:06:27,000",...gaat hij door met zijn smerige praktijken.,...gaat hij door met zijn smerige praktijken.,... he continues with his filthy practices.,disgust,intense
"00:06:28,000","00:06:32,000",Hij wil dat dit 16-jarige meisje een livefoto stuurt.,Hij wil dat dit 16-jarige meisje een livefoto stuurt.,He wants this 16-year-old girl to send a live photo.,disgust,intense
"00:06:32,000","00:06:36,000",Zodat ze hem bewijst dat ze echt is en niet van ons programma.,Zodat ze hem bewijst dat ze echt is en niet van ons programma.,So that she proves him that she is real and not from our program.,curiosity,mild
"00:06:37,000","00:06:41,000","Die foto stuurt ze, maar dan wil hij er eentje in BH.","Die foto stuurt ze, maar dan wil hij er eentje in BH.","She sends that photo, but then he wants one in bra.",disgust,intense
"00:06:41,000","00:06:46,000",En daarna vraagt hij meermaals om een toplessfoto.,En daarna vraagt hij meermaals om een toplessfoto.,And then he asks for a topless photo several times.,disgust,intense
"00:06:46,000","00:06:49,000",Het is ongelooflijk maar waar.,Het is ongelooflijk maar waar.,It is incredible but true.,surprise,moderate
"00:06:49,000","00:06:52,000",Maar ondanks het lopende politieonderzoek...,Maar ondanks het lopende politieonderzoek...,But despite the current police investigation ...,disapproval,moderate
"00:06:52,000","00:06:55,000",...gaat deze man dus gewoon door met zijn afschuwelijke praktijken.,...gaat deze man dus gewoon door met zijn afschuwelijke praktijken.,... So this man just continues with his horrible practices.,disgust,intense
"00:06:56,000","00:07:00,000",Je zou denken dat hij na de vorige keer dit nooit meer zou doen.,Je zou denken dat hij na de vorige keer dit nooit meer zou doen.,You would think he would never do this again after the last time.,disappointment,moderate
"00:07:00,000","00:07:02,000",Maar het tegendeel is dus het geval.,Maar het tegendeel is dus het geval.,But the opposite is therefore the case.,disappointment,moderate
"00:07:02,000","00:07:05,000",Op naar confrontatie nummer 2.,Op naar confrontatie nummer 2.,Off to confrontation number 2.,optimism,moderate
"00:07:10,000","00:07:12,000",We weten inmiddels waar hij werkt.,We weten inmiddels waar hij werkt.,We now know where he works.,realization,mild
"00:07:12,000","00:07:15,000",En een collega houdt daar het parkeerterrein in de gaten.,En een collega houdt daar het parkeerterrein in de gaten.,And a colleague keeps an eye on the parking lot there.,neutral,neutral
"00:07:15,000","00:07:18,000",Het voordeel nu ten opzichte van de vorige keer is natuurlijk...,Het voordeel nu ten opzichte van de vorige keer is natuurlijk...,The advantage now compared to the previous time is of course ...,optimism,mild
"00:07:18,000","00:07:21,000",...dat we weten welke auto hij rijdt en weten hoe hij eruit ziet.,...dat we weten welke auto hij rijdt en weten hoe hij eruit ziet.,... that we know which car he drives and know what he looks like.,realization,mild
"00:07:21,000","00:07:24,000",Dus hij gaat ons niet ontkomen.,Dus hij gaat ons niet ontkomen.,So he won't escape us.,optimism,moderate
"00:07:25,000","00:07:30,000",En dan blijft hij gewoon doorrijden tot je al bijna achteraan bent.,En dan blijft hij gewoon doorrijden tot je al bijna achteraan bent.,And then he just keeps driving until you are almost at the back.,neutral,neutral
"00:07:31,000","00:07:33,000","O, hier sta je al.","O, hier sta je al.","O, Games Sta is al.",neutral,neutral
"00:07:33,000","00:07:36,000","Als je nou door je linkeraan kijkt, zie je de auto staan hier.","Als je nou door je linkeraan kijkt, zie je de auto staan hier.","If you look through your left, you will see the car here.",neutral,neutral
"00:07:38,000","00:07:41,000",Ik ga het gewoon zo doen.,Ik ga het gewoon zo doen.,I'm just going to do it that way.,neutral,neutral
"00:07:51,000","00:07:54,000",Het is nu wachten tot hij naar buiten komt.,Het is nu wachten tot hij naar buiten komt.,It is now waiting for him to come out.,,
"00:07:54,000","00:07:57,000",En het is belangrijk dat we niet gezien worden door anderen.,En het is belangrijk dat we niet gezien worden door anderen.,And it is important that we are not seen by others.,nervousness,moderate
"00:08:01,000","00:08:04,000",Hier achter ons loopt een meneer.,Hier achter ons loopt een meneer.,A gentleman runs behind us.,neutral,neutral
"00:08:09,000","00:08:11,000","Nee, dat is een andere jongen.","Nee, dat is een andere jongen.","No, that's another boy.",neutral,neutral
"00:08:11,000","00:08:14,000",Ben je zeker?,Ben je zeker?,Are you sure?,curiosity,mild
"00:08:16,000","00:08:19,000",Hier gaat het licht uit van dit kantoortje.,Hier gaat het licht uit van dit kantoortje.,Here the light comes out of this office.,neutral,neutral
"00:08:20,000","00:08:23,000",Er komt een man aan. Is dat hem?,Er komt een man aan. Is dat hem?,A man is coming. Is that him?,curiosity,mild
"00:08:23,000","00:08:26,000",Is dat hem wel? Ja.,Is dat hem wel? Ja.,Is that to him? Yes.,neutral,neutral
"00:08:41,000","00:08:44,000","Zo, daar zijn we weer.","Zo, daar zijn we weer.","So, there we are again.",annoyance,mild
"00:08:44,000","00:08:47,000",Ik ben weer bezig.,Ik ben weer bezig.,I'm busy again.,annoyance,mild
"00:08:47,000","00:08:50,000",Moet ik jou nou echt gaan uitleggen?,Moet ik jou nou echt gaan uitleggen?,Do I really have to explain to you?,annoyance,moderate
"00:08:50,000","00:08:52,000",Het vragen? Aan wie?,Het vragen? Aan wie?,Ask? To whom?,confusion,mild
"00:08:53,000","00:08:55,000",Aan een meisje om een toplessfoto? Wie?,Aan een meisje om een toplessfoto? Wie?,To a girl for a topless photo? Who?,disapproval,moderate
"00:08:55,000","00:08:57,000",Jij? Aan wie?,Jij? Aan wie?,You? To whom?,confusion,mild
"00:08:57,000","00:08:59,000",Aan een meisje? Vraag me...,Aan een meisje? Vraag me...,To a girl? Ask me ...,disapproval,moderate
"00:08:59,000","00:09:01,000","Serieus, aan wie?","Serieus, aan wie?","Seriously, to whom?",curiosity,moderate
"00:09:01,000","00:09:03,000",Je hebt met mij gechat. In plaats van...,Je hebt met mij gechat. In plaats van...,You have chatted with me. Instead of...,disapproval,mild
"00:09:04,000","00:09:06,000",Met wie? Met een meisje.,Met wie? Met een meisje.,With whom? With a girl.,curiosity,mild
"00:09:06,000","00:09:08,000",Dit ben jij. Met haar.,Dit ben jij. Met haar.,This is you. With her.,disapproval,moderate
"00:09:08,000","00:09:10,000","Nee, serieus niet. Nee?","Nee, serieus niet. Nee?","No, not seriously. No?",,
"00:09:10,000","00:09:12,000","Ga je me nou nog liegen ook? Nee, serieus niet.","Ga je me nou nog liegen ook? Nee, serieus niet.","Are you going to lie to me too? No, not seriously.",,
"00:09:12,000","00:09:14,000",Dit is hetzelfde account. Dat ben ik niet geweest.,Dit is hetzelfde account. Dat ben ik niet geweest.,This is the same account. I have not been that.,,
"00:09:15,000","00:09:17,000",Dat ben je wel geweest.,Dat ben je wel geweest.,You have been that.,neutral,neutral
"00:09:17,000","00:09:19,000",Sterker nog... Dat ben ik niet geweest.,Sterker nog... Dat ben ik niet geweest.,In fact ... I have not been.,neutral,neutral
"00:09:19,000","00:09:21,000","Sterker nog, je zegt het zelf.","Sterker nog, je zegt het zelf.","In fact, you say it yourself.",realization,mild
"00:09:21,000","00:09:23,000",Wat?,Wat?,What?,confusion,mild
"00:09:23,000","00:09:25,000",Dat we misschien wel van het televisiestation zijn.,Dat we misschien wel van het televisiestation zijn.,That we may be from the television station.,realization,mild
